adj_form_lower,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
sad,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
present,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
possible,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
poor,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
ready,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
related,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
responsible,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
pleased,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
partisan,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
beautiful,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
small,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
sharp,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
significant,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
nice,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
spectacular,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
bad,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
surprised,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
sustainable,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
telling,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
tiny,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
tough,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
true,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
unknown,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
unsettling,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
well-known,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
normal,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
intense,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
natural,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
encouraging,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
better,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
boring,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
brutal,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
certain,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
clean,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
clear,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
competitive,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
concerned,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
conscious,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
critical,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
crowded,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
dominant,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
dramatic,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
entrenched,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
lucky,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
evident,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
fragile,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
free,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
frustrated,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
great,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
heavy,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
high,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
high-profile,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
higher,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
impressed,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
beloved,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
intractable,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
legal,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
able,43,0.02,0.15,0,0,0,0,1,1,6.557438524302,1,0,0,0,1.016250325193552,1.011764705882353
