sent_id|conllu_id|doc_id|sent_int|prev_id|next_id|prev_text|sent_text|next_text
apw_eng_20041225_0012_16|apw_eng_200412|apw_eng_20041225_0012|16|apw_eng_20041225_0012_15|apw_eng_20041225_0012_17| -LBQ-  I miss the times when we could worship peacefully and safely ,  -RDQ-  said Antonious Karnadi , a bank clerk who attended a mass .|The Christian minorities in Muslim-majority Pakistan and predominantly Buddhist Sri Lanka , where churches have come under attack , also celebrated with police on alert .|There were no reports of trouble .
apw_eng_20041225_0012_8|apw_eng_200412|apw_eng_20041225_0012|8|apw_eng_20041225_0012_7|apw_eng_20041225_0012_9|Robert has also scaled the Eiffel Tower and more than 30 skyscrapers around the world , including New York 's Empire State Building in 1994 and the Petronas Twin Towers in Kuala Lumpur , Malaysia in 1997 .|In Indonesia , Christians celebrated Christmas under tight security amid warnings that terrorists linked to al-Qaida planned attacks in the world 's most populous Muslim nation .|More than 140,000 police safeguarded embassies , churches , malls and hotels , police said .
apw_eng_20041225_0007_14|apw_eng_200412|apw_eng_20041225_0007|14|apw_eng_20041225_0007_13|apw_eng_20041225_0007_15|Also , they have stopped firing the heavy guns at each other 's armies in Kashmir .|Since the cease-fire began in November 2003 , the bazaar in Chakothi has bustled and daily life has attained a normality its people previously could only long for .| -LBQ-  May God continue peace in this area so that our children can go to school ,  -RDQ-  said Muhammad Sharif , 55 , another shopkeeper and prayer leader at the local mosque .
apw_eng_20041225_0007_10|apw_eng_200412|apw_eng_20041225_0007|10|apw_eng_20041225_0007_9|apw_eng_20041225_0007_11|Both countries claim the mainly Muslim , former princely state in its entirety .|It is currently divided by a heavily militarized frontier known as the Line of Control .|India accuses Pakistan of assisting Islamic insurgents who cross the line to fight Indian security forces .
apw_eng_20041225_0007_8|apw_eng_200412|apw_eng_20041225_0007|8|apw_eng_20041225_0007_7|apw_eng_20041225_0007_9| -LBQ-  We will have to suffer again if talks between the countries fail .  -RDQ- |India , which is predominantly Hindu , and Pakistan , an Islamic state , have been at loggerheads over Kashmir since the partition of the subcontinent by the former British colonial rulers on granting independence in 1947 .|Both countries claim the mainly Muslim , former princely state in its entirety .
apw_eng_20041225_0006_10|apw_eng_200412|apw_eng_20041225_0006|10|apw_eng_20041225_0006_9|apw_eng_20041225_0006_11|We 've got a hell of a long way to go .  -RDQ- | -LBQ-  We are quite confident we had a very clean release ,  -RDQ-  he said .|Cassini was equipped with springs to gently push the 705-pound -LRB- 320-kilogram -RRB- probe away at a rate of one foot per second and impart a stabilizing spin of seven revolutions per minute .
apw_eng_20041225_0004_18|apw_eng_200412|apw_eng_20041225_0004|18|apw_eng_20041225_0004_17||A response team of state and federal agencies has approved the use of chemical dispersants to break up the oil .|But Francis said the dispersants also are most effective in concentrated areas of oil , and responders are hesitant to use the chemicals at the site of the wreck , which is near habitats that support sea lions , harbor seals , sea otters , tanner crabs , and halibut .|
apw_eng_20041225_0003_14|apw_eng_200412|apw_eng_20041225_0003|14|apw_eng_20041225_0003_13|apw_eng_20041225_0003_15|3 .|We adore you , Lord , truly present in the Sacrament of the Altar , the living Bread which gives life to humanity .|We acknowledge you as our one God , a little Child lying helpless in the manger !  -LBQ-  In the fullness of time , you became a man among men , to unite the end to the beginning , that is , man to God  -RDQ-  -LRB- cf. Saint Irenaeus , Adversus Haereses , IV , 20 , 4 -RRB- .
apw_eng_20041224_0217_16|apw_eng_200412|apw_eng_20041224_0217|16|apw_eng_20041224_0217_15|apw_eng_20041224_0217_17|Krantz said Swedish diplomats in Israel were behind the deal to bring the kids back in time for the Christmas holidays , despite little communication about her case during the six months they were in Gaza .| -LBQ-  I expected Christmas would be very boring .|Now my children are on the way ,  -RDQ-  she said , elated .
apw_eng_20041224_0216_48|apw_eng_200412|apw_eng_20041224_0216|48|apw_eng_20041224_0216_47|apw_eng_20041224_0216_49| -LBQ-  Without hope , you can not live ,  -RDQ-  he said .|Israel 's West Bank security barrier _ which has effectively cut Bethlehem in half and dealt a further blow to the town 's already listless economy _ has put a damper on this year 's celebrations , said Bethlehem Mayor Hanna Nasser .| -LBQ-  This is the city of peace where we should have peace ... because the prince of peace was born here in the city , but unfortunately peace is missing still in this city ,  -RDQ-  he said .
apw_eng_20041224_0216_44|apw_eng_200412|apw_eng_20041224_0216|44|apw_eng_20041224_0216_43|apw_eng_20041224_0216_45|Palestinian shopowners said business remained weak .| -LBQ-  It 's better than any -LRB- recent -RRB- year , but it 's also bad ,  -RDQ-  said Rony Tabash , a 23-year-old shopkeeper .|He said he had rung up a mere US$ 40 -LRB- euro30 -RRB- in sales , compared to thousands of dollars of sales during the boom years .
apw_eng_20041224_0216_42|apw_eng_200412|apw_eng_20041224_0216|42|apw_eng_20041224_0216_41|apw_eng_20041224_0216_43|Dozens of souvenir shops and restaurants have shut down .|Hotel rooms have remained mostly barren , and Christians have been moving abroad .|Palestinian shopowners said business remained weak .
apw_eng_20041224_0216_38|apw_eng_200412|apw_eng_20041224_0216|38|apw_eng_20041224_0216_37|apw_eng_20041224_0216_39| -LBQ-  I 'm just delighted to be here ,  -RDQ-  said Chris Shepherd , 41 , of Columbus , Ohio .| -LBQ-  It 's absolutely incredible .|I 've just been overwhelmed by the friendliness of people .  -RDQ- 
apw_eng_20041224_0216_37|apw_eng_200412|apw_eng_20041224_0216|37|apw_eng_20041224_0216_36|apw_eng_20041224_0216_38|The Israeli army said about 5,000 people had descended upon Bethlehem , including nearly 300 Palestinians permitted to travel across Israel from the Gaza Strip .| -LBQ-  I 'm just delighted to be here ,  -RDQ-  said Chris Shepherd , 41 , of Columbus , Ohio .| -LBQ-  It 's absolutely incredible .
apw_eng_20041224_0216_25|apw_eng_200412|apw_eng_20041224_0216|25|apw_eng_20041224_0216_24|apw_eng_20041224_0216_26| -LBQ-  We ask God and wish that all the religions in this country will live in peace and security ,  -RDQ-  Abbas said .| -LBQ-  I hope next year will be much better than the previous ones .  -RDQ- |Israeli Prime Minister Ariel Sharon also sent Christmas greetings .
apw_eng_20041224_0216_20|apw_eng_200412|apw_eng_20041224_0216|20|apw_eng_20041224_0216_19|apw_eng_20041224_0216_21|Beginning in 2001 , Israel barred Arafat from traveling to Bethlehem .|Since then , a seat in the front row of St. Catherine 's Church on Manger Square was left symbolically empty and draped in an Arabic headdress during the Midnight Mass in respect for Arafat .|The celebration gave an important boost to Abbas , who is the front-runner in Palestinian presidential elections next month .
apw_eng_20041224_0216_13|apw_eng_200412|apw_eng_20041224_0216|13|apw_eng_20041224_0216_12|apw_eng_20041224_0216_14|The pope , who was a staunch opponent of the U.S.-led war in Iraq , said in a recent peace message that  -LBQ-  violence is an unacceptable evil that never solves problems .  -RDQ- |In Iraq , U.S. Defense Secretary Donald H. Rumsfeld paid a surprise Christmas Eve visit to some of the most dangerous areas of the country and told U.S. troops he believes they will defeat local insurgents .| -LBQ-  When it looks bleak , when one worries about how it 's going to come out , when one reads and hears the naysayers and the doubters who say it ca n't be done , and that we 're in a quagmire here ,  -RDQ-  one should recall that there have been such doubters  -LBQ-  throughout every conflict in the history of the world ,  -RDQ-  he said .
apw_eng_20041224_0216_11|apw_eng_200412|apw_eng_20041224_0216|11|apw_eng_20041224_0216_10|apw_eng_20041224_0216_12|The celebrations in Bethlehem came as Christians around the world marked the holiday .|All through the day , pilgrims descended on St. Peter 's Square , admiring the 100-year-old Christmas tree and a new fleet of Italian police mini cars deployed in the latest security measure in the already heavily protected piazza .|The pope , who was a staunch opponent of the U.S.-led war in Iraq , said in a recent peace message that  -LBQ-  violence is an unacceptable evil that never solves problems .  -RDQ- 
apw_eng_20041224_0216_2|apw_eng_200412|apw_eng_20041224_0216|2|apw_eng_20041224_0216_1|apw_eng_20041224_0216_3|Several thousand pilgrims celebrated Christmas Eve in the traditional birthplace of Jesus on Friday , welcoming the new thaw in Israeli-Palestinian relations and voicing hopes for peace in the Middle East .|While the crowds were larger than in recent years , the numbers were far smaller than during the boom period of the 1990s , when tens of thousands of people would flood into the West Bank town for Christmas .|Many of the visitors were local Palestinians , and in a cold , bitter rain , shopkeepers lamented that business remained in the doldrums .
apw_eng_20041224_0215_16|apw_eng_200412|apw_eng_20041224_0215|16|apw_eng_20041224_0215_15|apw_eng_20041224_0215_17|In another development , the U.S. Commission on International Freedom wrote Bush to express concern about attacks on religious places of worship , holy sites and individual members of religious communities .| -LBQ-  The escalation of religious terror since August is having a particularly devastating effect on many of Iraq 's non-Muslim minorities _ the Chaldo-Assyrians , Mandeans and Yizidis _ who are reportedly fleeing the country in ever-increasing numbers , raising questions about the survival of these ancient communities ,  -RDQ-  wrote Chair Preeta D. Bansal .|The Commission requested a meeting with Bush .
apw_eng_20041224_0214_6|apw_eng_200412|apw_eng_20041224_0214|6|apw_eng_20041224_0214_5|apw_eng_20041224_0214_7|The United Nations denounced Montoya 's killing as a  -LBQ-  war crime  -RDQ-  and demanded the FARC publicly account for its actions .| -LBQ-  It shows the perpetrators have the most profound disregard for the fundamental rights of the civilian population ,  -RDQ-  the U.N. human rights agency said in a statement Friday .|Llano said the church was trying to recover Montoya 's remains so that his family could hold a funeral in his home city of Medellin .
apw_eng_20041224_0212_26|apw_eng_200412|apw_eng_20041224_0212|26|apw_eng_20041224_0212_25|apw_eng_20041224_0212_27|Some said they would rather remain in makeshift camps outside the town than return to their bombed out homes .| -LBQ-  I no longer have my home ,  -RDQ-  said a man who identified himself only as Abdul-Rahman .| -LBQ-  I prefer the camp to returning to Fallujah in this terrible way .
apw_eng_20041224_0212_13|apw_eng_200412|apw_eng_20041224_0212|13|apw_eng_20041224_0212_12|apw_eng_20041224_0212_14|Hastings said the investigation will be  -LBQ-  conducted quickly and thoroughly  -RDQ-  but that there was no deadline for its conclusions .| -LBQ-  Now we have a pretty good idea that it was a suicide bomber ,  -RDQ-  said Lt. Col. Paul Hastings , a spokesman at the Mosul base .|Formica  -LBQ-  is going to investigate into the how 's _ how did that happen ?  -RDQ- 
apw_eng_20041224_0212_10|apw_eng_200412|apw_eng_20041224_0212|10|apw_eng_20041224_0212_9|apw_eng_20041224_0212_11|Still , violence has escalated even after the U.S. offensive in Fallujah last month that largely captured the guerrilla 's main stronghold .|Mosul _ formerly relatively quiet _ has become a center for violence , and with Tuesday 's bombing insurgents succeeded in carrying out their deadliest attack yet on a U.S. base .|The Mosul blast _ claimed by the radical Islamic group known as the Ansar al-Sunnah Army _ killed 22 people , most of them American soldiers and civilians , prompting a thorough investigation to find ways to prevent future suicide attacks on bases .
apw_eng_20041224_0208_26|apw_eng_200412|apw_eng_20041224_0208|26|apw_eng_20041224_0208_25|apw_eng_20041224_0208_27|His helper , Victor Ramirez , was also killed .|Some 53 people were aboard the bus ; 14 were wounded and being treated at local hospitals , and 11 escaped unharmed or with only very slight injuries .|Most of the wounded were listed in serious but stable condition .
apw_eng_20041224_0208_12|apw_eng_200412|apw_eng_20041224_0208|12|apw_eng_20041224_0208_11|apw_eng_20041224_0208_13| -LBQ-  How sad it is that such things are putting Honduras ' name in the news , especially on a day like this .  -RDQ- |The assailants left a message stuck to the bus ' windshield claiming they were part of a previously unknown revolutionary group opposed to the death penalty , one of the main campaign issues in next year 's presidential campaign .|The message also included threats against congressional President Porfirio Lobo Sosa , a death penalty supporter and one of four contenders for the ruling National Party 's 2005 presidential nomination .
apw_eng_20041224_0208_11|apw_eng_200412|apw_eng_20041224_0208|11|apw_eng_20041224_0208_10|apw_eng_20041224_0208_12| -LBQ-  This is something that moves even those of us who are accustomed to seeing death ,  -RDQ-  Herrera said .| -LBQ-  How sad it is that such things are putting Honduras ' name in the news , especially on a day like this .  -RDQ- |The assailants left a message stuck to the bus ' windshield claiming they were part of a previously unknown revolutionary group opposed to the death penalty , one of the main campaign issues in next year 's presidential campaign .
apw_eng_20041224_0207_27|apw_eng_200412|apw_eng_20041224_0207|27|apw_eng_20041224_0207_26|apw_eng_20041224_0207_28|Yushchenko said Friday that his top priority as president would be uniting the country .| -LBQ-  The division between ... east and west is something very artificial ,  -RDQ-  he said , accusing authorities Kuchma 's government of failing to promote dialogue between the mainly rural western regions and the heavily industrialized east .|He also said that his goal would be to have friendly relations with Russia , despite President Vladimir Putin 's strong efforts to promote his rival .
apw_eng_20041224_0207_17|apw_eng_200412|apw_eng_20041224_0207|17|apw_eng_20041224_0207_16|apw_eng_20041224_0207_18|The Ukrainian people will be their own masters of their land .  -RDQ- |Anatoliy Zaverenya , 43 , said he came to Kiev from the eastern city of Luhansk not so much to support Yanukovych as to defend Ukraine .| -LBQ-  If Yushchenko wins , Ukraine will be sold to the West , to the U.S. , to Americans ,  -RDQ-  he said .
apw_eng_20041224_0203_18|apw_eng_200412|apw_eng_20041224_0203|18|apw_eng_20041224_0203_17|apw_eng_20041224_0203_19|It has also rejected a Sept. 2 U.S.-backed U.N. Security Council resolution calling for it to disband all militias _ a clear reference to Hezbollah .|Hezbollah has become more moderate over the years and now holds nine seats in the 128-member Parliament , with a charity arm that runs clinics , hospitals and schools .|In addition to Al-Manar TV , the group also operates a radio station and publishes a weekly newspaper .
apw_eng_20041224_0202_45|apw_eng_200412|apw_eng_20041224_0202|45|apw_eng_20041224_0202_44|apw_eng_20041224_0202_46| -LBQ-  I live vicariously through her ,  -RDQ-  he said .| -LBQ-  I just look at her and think , ` Wow , that 's fun ! It 's so loud ! '  -RDQ- |On the Net  -COL- 
apw_eng_20041224_0202_40|apw_eng_200412|apw_eng_20041224_0202|40|apw_eng_20041224_0202_39|apw_eng_20041224_0202_41|Walsh and his wife , Sarah , prefer toys that encourage imagination and creativity for their daughters , Emma , 8 , and Kate , 6 .|They do n't buy their girls  -LBQ-  sexy  -RDQ-  dolls or toys that give kids too much a story line that does n't allow for them to create their own make-believe .|He gleefully shows a visitor an original Nerf ball package that promises  -LBQ-  You ca n't hurt babies or old people .  -RDQ- 
apw_eng_20041224_0202_38|apw_eng_200412|apw_eng_20041224_0202|38|apw_eng_20041224_0202_37|apw_eng_20041224_0202_39| -LBQ-  My Big Wheel , I remember riding it until it fell apart .|The wheels were split and when I got too big for it , I took the seat off so I could keep riding it .  -RDQ- |Walsh and his wife , Sarah , prefer toys that encourage imagination and creativity for their daughters , Emma , 8 , and Kate , 6 .
apw_eng_20041224_0202_30|apw_eng_200412|apw_eng_20041224_0202|30|apw_eng_20041224_0202_29|apw_eng_20041224_0202_31|John Spinello created it when he was an industrial design student in 1962 and sold his interest for $ 500 .|Then there 's the story of Walsh 's own inspiration in the toy business  -COL-  Chris Haney and Scott Abbott , the inventors of Trivial Pursuit , became so rich that they now own golf courses , race horses and a professional hockey team .|Walsh , who does n't like to discuss the money he 's made from his games , said some of the inventors he tracked down are happy to remain in the shadow of their famous invention .
apw_eng_20041224_0202_26|apw_eng_200412|apw_eng_20041224_0202|26|apw_eng_20041224_0202_25|apw_eng_20041224_0202_27|There 's also the story of the patriarch of Mr. Potato Head , George Lerner , who came up with the idea to attach plastic features to real potatoes .|But in a post-World War II era where memories of food rationing were still fresh , toy companies thought the idea of playing with food would cause a public backlash .|Lerner ended up selling his idea for $ 5,000 .
apw_eng_20041224_0202_24|apw_eng_200412|apw_eng_20041224_0202|24|apw_eng_20041224_0202_23|apw_eng_20041224_0202_25|Among his favorite stories is of Eleanor Abbott , who in 1948 was an adult patient in a polio ward in a San Diego hospital and wanted to create something to cheer up the children .|She crafted  -LBQ-  Candy Land ,  -RDQ-  which in the past 55 years has become so popular that Walsh said it can be found in 60 percent of American households with a 5-year-old .|There 's also the story of the patriarch of Mr. Potato Head , George Lerner , who came up with the idea to attach plastic features to real potatoes .
apw_eng_20041224_0202_4|apw_eng_200412|apw_eng_20041224_0202|4|apw_eng_20041224_0202_3|apw_eng_20041224_0202_5|Then they fade into anonymity .|It 's a story that Walsh has lived himself _ perhaps destined when he was born on Christmas Day 1964 _ and chronicled in his book ,  -LBQ-  The Playmakers ,  -RDQ-  which tells the behind-the-scenes toy stories of some of the world 's most beloved playthings , from Flexible Flyers to Beanie Babies .|In the 1990s , Walsh collaborated with two college friends to invent the game TriBond , which sold 3 million copies in the 1990s , and followed it up with his own invention , Blurt ! , which sold more than 1 million copies .
apw_eng_20041224_0200_21|apw_eng_200412|apw_eng_20041224_0200|21|apw_eng_20041224_0200_20|apw_eng_20041224_0200_22| -LBQ-  What 's in there ?  -RDQ-  he asked about a military issue sandwich before accepting it and sitting down to eat with the troops .|At a later food stop in Baghdad , he seemed more certain of his selection  -COL-  He requested a slice of ham .|At Camp Fallujah , outside the restive city about 35 miles west of Baghdad , Rumsfeld told about 250 Marines ,  -LBQ-  What you 're doing is noble work .  -RDQ- 
apw_eng_20041224_0200_1|apw_eng_200412|apw_eng_20041224_0200|1||apw_eng_20041224_0200_2||Bearing gifts of praise and encouragement , U.S. Defense Secretary Donald H. Rumsfeld paid a Christmas Eve visit to some of the most dangerous areas of Iraq and told American troops he believes they will defeat the insurgency that still threatens the country .| -LBQ-  When it looks bleak , when one worries about how it 's going to come out , when one reads and hears the naysayers and the doubters who say it ca n't be done , and that we 're in a quagmire here ,  -RDQ-  one should recall that there have been such doubters  -LBQ-  throughout every conflict in the history of the world ,  -RDQ-  he said .
apw_eng_20041224_0197_3|apw_eng_200412|apw_eng_20041224_0197|3|apw_eng_20041224_0197_2|apw_eng_20041224_0197_4|Gold rose .|The euro reached US$ 1.3548 before falling back to US$ 1.3535 late Friday in extremely light holiday trading , with most European foreign exchange markets closed .|It was higher than a previous record of US$ 1.3489 reached in trading Thursday before closing at US$ 1.3488 .
apw_eng_20041224_0195_9|apw_eng_200412|apw_eng_20041224_0195|9|apw_eng_20041224_0195_8|apw_eng_20041224_0195_10|It was n't immediately possible to verify the claim by Richardson , a former ambassador to the United Nations .|No official at the U.S. Embassy in Pakistan was immediately available for comment .|An official at Pakistan 's Interior Ministry confirmed Aude 's release but refused to give any other details .
apw_eng_20041224_0195_8|apw_eng_200412|apw_eng_20041224_0195|8|apw_eng_20041224_0195_7|apw_eng_20041224_0195_9|Later Friday , Gov. Bill Richardson of the U.S. state of New Mexico said in a statement that he had intervened on Aude 's behalf at the request of the actor 's aunt , contacting the Pakistani prime minister and other officials about the case .|It was n't immediately possible to verify the claim by Richardson , a former ambassador to the United Nations .|No official at the U.S. Embassy in Pakistan was immediately available for comment .
apw_eng_20041224_0194_1|apw_eng_200412|apw_eng_20041224_0194|1||apw_eng_20041224_0194_2||A prominent Serbia-Montenegro human rights group demanded Friday that parliament form a commission to investigate how many mass graves of slain Kosovo Albanians exist in Serbia and punish those responsible for covering up the killings .|The Humanitarian Law Fund claimed in a statement that in addition to three mass graves unearthed in 2001 , many more exist in southern Serbia and elsewhere in the republic , containing bodies of ethnic Albanian civilians killed during the province 's 1998-99 war .
apw_eng_20041224_0191_8|apw_eng_200412|apw_eng_20041224_0191|8|apw_eng_20041224_0191_7|apw_eng_20041224_0191_9|Hashim Amla is the player who will benefit , and his sheer weight of runs in domestic competitions will assure him of a spot .|Because South Africa suffered batting lapses twice in the first test , it also seems likely that wicketkeeper Thami Tsolekile will make way for A.B. de Villiers , whose dashing batting may be more suitable down the order than it was as Smith 's opening partner .|The final change is likely to be Charl Langeveldt in place of Dale Steyn .
apw_eng_20041224_0190_3|apw_eng_200412|apw_eng_20041224_0190|3|apw_eng_20041224_0190_2|apw_eng_20041224_0190_4|Four truckloads of Sudanese troops attacked a camp belonging to the rebel group , the National Movement for Reform and Development on Thursday , said Hassan Khamis , the group 's military and political coordinator .|Two insurgents were wounded and rebels captured an army truck as well as arms and ammunition , but it was unclear how many government troops were killed or wounded , Khamis said .|The Sudanese government said Monday it was ordering its troops in three areas of Darfur to observe an immediate cease-fire .
apw_eng_20041224_0189_9|apw_eng_200412|apw_eng_20041224_0189|9|apw_eng_20041224_0189_8|apw_eng_20041224_0189_10|He promised governors they would have more say over drafting the federal budget and promised to give regions more economic independence .|But Mintimer Shaimiyev , who leads the oil-rich Tatarstan region and is one of the most influential governors , criticized the federal government for not showing enough trust in regional authorities .|Shaimiyev and other officials in Tatarstan , which has enjoyed the broadest autonomy among Russia 's 89 provinces , have criticized Putin 's bill to end the direct election of regional governors .
apw_eng_20041224_0189_5|apw_eng_200412|apw_eng_20041224_0189|5|apw_eng_20041224_0189_4|apw_eng_20041224_0189_6|The Duma 's 450 seats are currently split equally between those filled through party lists and those contested in district races .|Kremlin loyalists argued that district races are more vulnerable to corruption , but Putin 's critics said the bill would help strengthen the domination of the pro-Kremlin United Russia party and sideline independents and smaller opposition parties .|Putin defended his reforms in a speech at the State Council , which includes Cabinet members and regional governors , saying they would help form stronger parties and enhance political competition .
apw_eng_20041224_0187_8|apw_eng_200412|apw_eng_20041224_0187|8|apw_eng_20041224_0187_7||Police found 14 shell casings at the scene .|Rio is one of the world 's most violent city with an annual murder rate of about 50 per 100,000 .|
