sent_id|conllu_id|doc_id|sent_int|prev_id|next_id|prev_text|sent_text|next_text
nyt_eng_20030831_0031_16|nyt_eng_200308|nyt_eng_20030831_0031|16|nyt_eng_20030831_0031_15|nyt_eng_20030831_0031_17|In the case of Wilton Dedge of Florida , as Adam Liptak reported last week in The New York Times , recent DNA testing showed that two hairs , the only physical evidence against him , did not , in fact , belong to him .|But prosecutors insist that the case against him is still strong and are resisting a new trial .|In fact , the main pieces of evidence remaining _ a deeply flawed eyewitness identification , a highly dubious  -LBQ-  scent line-up  -RDQ-  by a dog and the word of a jailhouse snitch _ suggest considerable doubt about his guilt .
nyt_eng_20030831_0031_3|nyt_eng_200308|nyt_eng_20030831_0031|3|nyt_eng_20030831_0031_2|nyt_eng_20030831_0031_4|The American public has eaten up the stories of wrongly convicted people freed by DNA evidence _ in print , on television and even in a recent , well-received play .|What the $ pe ` lic is less aware of is how hard the government often makes it for convicted people to get DNA testing .|In a new twist , prosecutors are increasingly fighting to keep prisoners behind bars even when DNA testing points to innocence .
nyt_eng_20030831_0030_45|nyt_eng_200308|nyt_eng_20030831_0030|45|nyt_eng_20030831_0030_44|nyt_eng_20030831_0030_46|It felt a little strange .  -RDQ- |If college registries become as commonplace as wedding registries , she mused , they might be a way for well-meaning relatives to give college-bound students a helping hand without the awkwardness of a cash gift .|Analysts say it may take years for consumers to get comfortable with the idea of making college gift registries part of their plans in shopping for their children 's first dorm rooms .
nyt_eng_20030831_0030_38|nyt_eng_200308|nyt_eng_20030831_0030|38|nyt_eng_20030831_0030_37|nyt_eng_20030831_0030_39|They 're just another attention-getting technique .  -RDQ- |And no one is entirely sure whether the intended audience _ the college-bound freshmen themselves _ is taking notice .|Scott-Wittenborn said that though she 'd heard about the college gift registries , she did n't yet know anyone who had used one .
nyt_eng_20030831_0030_35|nyt_eng_200308|nyt_eng_20030831_0030|35|nyt_eng_20030831_0030_34|nyt_eng_20030831_0030_36|John D. Morris , a retail analyst for Harris Nesbitt Gerard , said gift registries were basically a form of advertising .| -LBQ-  Retailers that compete on price have gotten more savvy on marketing ,  -RDQ-  Morris said ,  -LBQ-  using a bigger and bigger megaphone to get their marketing message out .|I 'd put the back-to-college registries into that category .
nyt_eng_20030831_0030_30|nyt_eng_200308|nyt_eng_20030831_0030|30|nyt_eng_20030831_0030_29|nyt_eng_20030831_0030_31|These are not communal items .|Students are doing their studies in a more cocooned environment these days .|All this increased spending , analysts say , has left retailers scrambling for new ways to compete for a share of the pie .
nyt_eng_20030831_0030_25|nyt_eng_200308|nyt_eng_20030831_0030|25|nyt_eng_20030831_0030_24|nyt_eng_20030831_0030_26|Marshal Cohen , chief industry analyst for the NPD Group , a market research company , said that while the national average in back-to-school spending for 18 - to 24-year-olds was about $ 550 , an American middle-class family might easily spend $ 2,000 or more outfitting a child for freshman year in college , with purchases including a computer and other electronics .|Families , he said , are spending considerably more on their college-age children than they did a decade ago .| -LBQ-  These days , what college freshman does n't have a mini-fridge in the dorm room ?  -RDQ-  Cohen said .
nyt_eng_20030831_0030_13|nyt_eng_200308|nyt_eng_20030831_0030|13|nyt_eng_20030831_0030_12|nyt_eng_20030831_0030_14|Wal-Mart , the United States ' largest retailer , began its own registry , Wish List for College , in July .| -LBQ-  It makes going to college so much easier ,  -RDQ-  said a Wal-Mart spokeswoman , Cynthia Lin .| -LBQ-  If parents and aunts and uncles and friends all know what the students want , they can buy gifts , and then the families know what they 'll still need to buy for the college transition .  -RDQ- 
nyt_eng_20030831_0030_6|nyt_eng_200308|nyt_eng_20030831_0030|6|nyt_eng_20030831_0030_5|nyt_eng_20030831_0030_7|First-year college students like Scott-Wittenborn are the biggest-spending age group in the vast back-to-school market , with middle-class families spending as much as $ 2,000 to outfit their children for college .|As a result , retailers like Linens 'n Things , J.C. Penney and Wal-Mart have begun pursuing them , and their parents , in new and increasingly aggressive ways .|Several retail chains have moved beyond simple lists of must-have items to online back-to-college gift registries .
nyt_eng_20030831_0029_18|nyt_eng_200308|nyt_eng_20030831_0029|18|nyt_eng_20030831_0029_17|nyt_eng_20030831_0029_19|After the breakup of the federation in 1963 and Smith 's declaration of independence from Britain two years later , he criticized the new segregationist constitution and land apportionment acts , which divided the country into black and white areas , calling them  -LBQ-  a direct contradiction of the New Testament 's teaching .  -RDQ- |He was also active in church affairs outside Rhodesia .|At the Second Vatican Council , convened by Pope John XXIII in 1962 , he emerged as a powerful advocate for the interests of the church 's missionaries .
nyt_eng_20030831_0029_15|nyt_eng_200308|nyt_eng_20030831_0029|15|nyt_eng_20030831_0029_14|nyt_eng_20030831_0029_16|In 1946 , he was sent with two other Carmelites to Southern Rhodesia , where they established a successful mission .|Throughout his tenure as bishop of Umtali , he was an increasingly vocal critic of the white government 's efforts to establish a racially segregated state on the South African model .|In his first pastoral letter , published in 1959 , when Rhodesia was still part of the Federation of Rhodesia and Nyasaland , he questioned the legitimacy of colonial rule , saying ,  -LBQ-  Any violent seizure of territory which was at the time inhabited and cultivated by a native tribe and subject to the authority of its rulers constitutes unjust aggression .  -RDQ- 
nyt_eng_20030831_0028_24|nyt_eng_200308|nyt_eng_20030831_0028|24|nyt_eng_20030831_0028_23|nyt_eng_20030831_0028_25|Bush 's choice of a union audience in Ohio is unusual .|Labor unions have been among his most vociferous critics , blasting policies like the North American Free Trade Agreement , which many union members contend sent jobs overseas and increased the trade deficit .|The unemployed might have a problem with Bush 's visit , but many steelworkers in the state are withholding judgment .
nyt_eng_20030831_0028_18|nyt_eng_200308|nyt_eng_20030831_0028|18|nyt_eng_20030831_0028_17|nyt_eng_20030831_0028_19|The Fair Taxes for All Coalition , a collection of liberal groups , is organizing a protest in Richfield timed with Bush 's visit .|A news release put out by the group takes a swipe at Bush with a reminder of the politically fatal  -LBQ-  No New Taxes  -RDQ-  pledge his father took .| -LBQ-  Ohioans mobilize to ` Read Bush 's lips ...
nyt_eng_20030831_0027_12|nyt_eng_200308|nyt_eng_20030831_0027|12|nyt_eng_20030831_0027_11|nyt_eng_20030831_0027_13|Members of Congress should be judged not so much by their patriotic rhetoric as their unwillingness thus far to adequately finance security at the nation 's highly vulnerable ports or to begin inspecting cargo shipments aboard passenger jets .|The Coast Guard estimates that $ 1 billion is needed next year to begin securing the ports ; Congress so far has gone no higher than $ 150 million .|And as Washington prepares to remember Sept. 11 , Congress should press beyond White House resistance for the fullest inquiry into the terrorist plot 's causes and money trail .
nyt_eng_20030831_0027_11|nyt_eng_200308|nyt_eng_20030831_0027|11|nyt_eng_20030831_0027_10|nyt_eng_20030831_0027_12|The upcoming election cycle is likely to make it even more difficult to achieve progress on critical issues like homeland security .|Members of Congress should be judged not so much by their patriotic rhetoric as their unwillingness thus far to adequately finance security at the nation 's highly vulnerable ports or to begin inspecting cargo shipments aboard passenger jets .|The Coast Guard estimates that $ 1 billion is needed next year to begin securing the ports ; Congress so far has gone no higher than $ 150 million .
nyt_eng_20030831_0027_10|nyt_eng_200308|nyt_eng_20030831_0027|10|nyt_eng_20030831_0027_9|nyt_eng_20030831_0027_11|The president has so far failed to deliver on his vow to fight for the poor , but the opportunity is at hand if he dare resist his House majority leader , Tom DeLay .|The upcoming election cycle is likely to make it even more difficult to achieve progress on critical issues like homeland security .|Members of Congress should be judged not so much by their patriotic rhetoric as their unwillingness thus far to adequately finance security at the nation 's highly vulnerable ports or to begin inspecting cargo shipments aboard passenger jets .
nyt_eng_20030831_0027_8|nyt_eng_200308|nyt_eng_20030831_0027|8|nyt_eng_20030831_0027_7|nyt_eng_20030831_0027_9|The House was able to muster some independence when it came to demanding the import of lower-price prescription drugs and overruling parts of the FCC plan to allow big media companies to own more TV stations .|We would like to see more of that kind of spirit , but it seems more likely that the majority will continue to move in lock step , as it did when members cruelly blocked working-poor families from the new Bush child-credit tax break other Americans enjoy .|The president has so far failed to deliver on his vow to fight for the poor , but the opportunity is at hand if he dare resist his House majority leader , Tom DeLay .
nyt_eng_20030831_0027_6|nyt_eng_200308|nyt_eng_20030831_0027|6|nyt_eng_20030831_0027_5|nyt_eng_20030831_0027_7|A prime example is the leaders ' unwillingness to break out the problem of the Northeast power grid 's failure into an emergency measure free of the pork-laden energy bill .|If Congress learned anything this summer , it should be the need to become a driving force in demanding a far more candid and thoughtful Iraq reconstruction plan from the administration .|The House was able to muster some independence when it came to demanding the import of lower-price prescription drugs and overruling parts of the FCC plan to allow big media companies to own more TV stations .
nyt_eng_20030831_0024_11|nyt_eng_200308|nyt_eng_20030831_0024|11|nyt_eng_20030831_0024_10|nyt_eng_20030831_0024_12|Saad Djebbar , a London-based lawyer working with Libya , told Reuters that a deal increasing the UTA compensation would be announced on Monday .|It was not immedaaTaly clear how much more Libya would pay for the UTA bombing .|The 1999 settlement amounted to an average of less than $ 200,000 per victim , compared with a prospective $ 10 million per victim for the victims of the Lockerbie bombing .
nyt_eng_20030831_0023_40|nyt_eng_200308|nyt_eng_20030831_0023|40|nyt_eng_20030831_0023_39|nyt_eng_20030831_0023_41| -LBQ-  It was as noisy a place as we 've ever been .|This is a very hostile environment .  -RDQ- |Good start for Sander
nyt_eng_20030831_0023_39|nyt_eng_200308|nyt_eng_20030831_0023|39|nyt_eng_20030831_0023_38|nyt_eng_20030831_0023_40| -LBQ-  It definitely played a part ,  -RDQ-  he said .| -LBQ-  It was as noisy a place as we 've ever been .|This is a very hostile environment .  -RDQ- 
nyt_eng_20030831_0023_32|nyt_eng_200308|nyt_eng_20030831_0023|32|nyt_eng_20030831_0023_31|nyt_eng_20030831_0023_33| -LBQ-  I thought A.J. was all over the field ,  -RDQ-  OSU defensive coordinator Mark Dantonio said .| -LBQ-  And I thought Will played very , very solid at the back end .|He brings a lot of leadership and a lot of experience there .
nyt_eng_20030831_0023_23|nyt_eng_200308|nyt_eng_20030831_0023|23|nyt_eng_20030831_0023_22|nyt_eng_20030831_0023_24|I do n't think I played as well as I 'd like to .|Fortunately , we played well enough to win against a very good football team .  -RDQ- |Ross did have one memorable moment .
nyt_eng_20030831_0023_21|nyt_eng_200308|nyt_eng_20030831_0023|21|nyt_eng_20030831_0023_20|nyt_eng_20030831_0023_22|We need to -LRB- hIp a couple of those deep balls .|Our line needs to do asly not as good as we 'd like to .|I do n't think I played as well as I 'd like to .
nyt_eng_20030831_0023_14|nyt_eng_200308|nyt_eng_20030831_0023|14|nyt_eng_20030831_0023_13|nyt_eng_20030831_0023_15| -LBQ-  Our running backs missed part of camp -LRB- with injuries -RRB- , which does n't just slow their progress , it slows the guys up front because you just do n't get to banging in there as much .| -LBQ-  We 're not anywhere near where we need to be as a running football team .|But , it 's game one .
nyt_eng_20030831_0023_5|nyt_eng_200308|nyt_eng_20030831_0023|5|nyt_eng_20030831_0023_4|nyt_eng_20030831_0023_6| -LBQ-  They are big , powerful , quick and have lots of athletes .|They have tremendous defensive backs , linebackers , defensive linemen and their quarterback can do so much .|Their defensive front is tremendous .
nyt_eng_20030831_0023_2|nyt_eng_200308|nyt_eng_20030831_0023|2|nyt_eng_20030831_0023_1|nyt_eng_20030831_0023_3|Studying tape of Ohio State did n't exactly give Washington coach Keith Gilbertson a comforting feeling .|Seeing the Buckeyes in person was even more unsettling .| -LBQ-  They are as advertised ,  -RDQ-  Gilbertson said after a 28-9 demolition Saturday night .
nyt_eng_20030831_0022_2|nyt_eng_200308|nyt_eng_20030831_0022|2|nyt_eng_20030831_0022_1|nyt_eng_20030831_0022_3|Moist air gathering near a slow-moving front will promote heavy showers from central T ` xas to the Ohio Valley on Monday .|Rain will be especially heavy in Indiana and Ohio where a jet stream disturbance augments the ascent of the damp air .|Torrential rain will also fall over interior Texas as the remnants of Tropical Storm Grace pass .
nyt_eng_20030831_0021_52|nyt_eng_200308|nyt_eng_20030831_0021|52|nyt_eng_20030831_0021_51|nyt_eng_20030831_0021_53|But in a twist that has federal investigators perplexed , Wells had a bomb around his chest , a bomb that went off and killed him just after he was stopped by state police .|More bizarre , investigators say , is that Wells claimed someone else had forced him to wear the bomb , set the timer and then sent him out to rob the bank .|Now the FBI is investigating not just a bank robbery but a possible murder , too .
nyt_eng_20030831_0021_44|nyt_eng_200308|nyt_eng_20030831_0021|44|nyt_eng_20030831_0021_43|nyt_eng_20030831_0021_45|-LRB- Story has moved in  -LBQ-  a  -RDQ-  news file . -RRB-|INTERNET-SECURITY -LRB- Undated -RRB- _ The disruptions caused by the Blaster and SoBig viruses have caused even the most libertarian of Internet users to consider whether the government needs to provide more security in what has been a largely unregulated frontier .|By Amy Harmon .
nyt_eng_20030831_0021_37|nyt_eng_200308|nyt_eng_20030831_0021|37|nyt_eng_20030831_0021_36|nyt_eng_20030831_0021_38|And at a news conference here the other day , when an oversize swig of water dribbled from his chin , le was probably too obsessive in patting himself dry .|Still , something is very different about Davis .|He is laughing at himself .
nyt_eng_20030831_0021_36|nyt_eng_200308|nyt_eng_20030831_0021|36|nyt_eng_20030831_0021_35|nyt_eng_20030831_0021_37|Sure , his hairdo is still tightly coiffed .|And at a news conference here the other day , when an oversize swig of water dribbled from his chin , le was probably too obsessive in patting himself dry .|Still , something is very different about Davis .
nyt_eng_20030831_0021_35|nyt_eng_200308|nyt_eng_20030831_0021|35|nyt_eng_20030831_0021_34|nyt_eng_20030831_0021_36|_ As he crisscrosses California in an effort to stave off his political ruin , Gov. Joseph Graham Davis Jr. is looking less Gray and more Joe than he has in years .|Sure , his hairdo is still tightly coiffed .|And at a news conference here the other day , when an oversize swig of water dribbled from his chin , le was probably too obsessive in patting himself dry .
nyt_eng_20030831_0020_2|nyt_eng_200308|nyt_eng_20030831_0020|2|nyt_eng_20030831_0020_1|nyt_eng_20030831_0020_3|Rankings reflect sales figures for the week ending Aug. 23 at almost 4,000 bookstores plus wholesalers serving 50,000 other retailers -LRB- gift shops , department stores , newsstands , supermarkets -RRB- , statistically weighted to represent sales in all such outlets nationwide .|An -LRB- x -RRB- indicates that a book 's sales are barely distinguishable from those of the book above .|A -LRB- b -RRB- indicates that some bookstores report receiving bulk orders for a book .
nyt_eng_20030831_0017_55|nyt_eng_200308|nyt_eng_20030831_0017|55|nyt_eng_20030831_0017_54|nyt_eng_20030831_0017_56|In the end Harnoncourt 's conducting is admirable if only because it elicits such responsive and interesting playing from Aimard .| -LBQ-  Opposites attract  -RDQ-  is one of those truisms that can be as dangerous on the concert stage as in your home life .|But Beethoven lovers should be grateful that these two opposites have gOtten together .
nyt_eng_20030831_0017_47|nyt_eng_200308|nyt_eng_20030831_0017|47|nyt_eng_20030831_0017_46|nyt_eng_20030831_0017_48|Aspects of Harnoncourt 's work still bother me , especially the way he encourages the strings to swell on sustained chords , manipulating the sound like an organist with his foot on the swell pedal .|In the middle of a bracing and lucid account of the opening movement of the  -LBQ-  Emperor  -RDQ-  Concerto , at its most climactic moment when urgent fanfares in the orchestra reinforced by upward-rushing arpeggios in the piano build to a stormy turning point , Harnoncourt takes exaggerated pauses between each orchestral outburst , stopping the momentum cold .|No doubt he could cite a dozen justifications for this interpretive touch from \* is knowledge of early 19th-century performance practice .
nyt_eng_20030831_0017_44|nyt_eng_200308|nyt_eng_20030831_0017|44|nyt_eng_20030831_0017_43|nyt_eng_20030831_0017_45|In the slow movement Harnoncourt treats the stern , unison statements in theano were some wayward soul timorously asking ,  -LBQ-  Will someone listen to me ?  -RDQ-  The final movement , performed with wondrous rhythmic bite by Aimard and driving energy by all , achieves a dynamic ambiguity  -COL-  is the music jaunty or hellbent ?|With an ensemble of just 50 players Harnoncourt and Aimard can attain an unusually equitable balance between orchestra and piano .|Whole stretches of the Third Concerto , in C minor , especially the subdued interchanges in the development section of the first movement , have the intimacy of chamber music .
nyt_eng_20030831_0017_40|nyt_eng_200308|nyt_eng_20030831_0017|40|nyt_eng_20030831_0017_39|nyt_eng_20030831_0017_41|Eventually the quality of musical surprise he strives for , the sense that you do n't know what will happen next , comes through .|During the first movement of the B-flat concerto , when the music takes a curiously reflective turn , Aimard slows down radically while Harnoncourt holds the orchestra taut and quietly tense .|Suddenly you glimpse in this work steeped in Viennese Classicism the mysticism to come in the Concerto No. 4 in G , which transcends any era .
nyt_eng_20030831_0017_37|nyt_eng_200308|nyt_eng_20030831_0017|37|nyt_eng_20030831_0017_36|nyt_eng_20030831_0017_38|You are swept along by the energy in his playing , even in soft moments , and by the punchy clarity in his passagework , qualities that surely stem from his long experience with modern music .|Still , despite my misgivings about Harnoncourt , with each listening to these performances -LRB- and I 've found it hard to stop listening -RRB- , his conducting has seemed more satisfying .|Maybe you just get used to his liberties .
nyt_eng_20030831_0017_35|nyt_eng_200308|nyt_eng_20030831_0017|35|nyt_eng_20030831_0017_34|nyt_eng_20030831_0017_36|Why , he wondered , do musicians assume contrast always involves conflict ?|When the piano enters Aimard brings a similar quality of periodicity to his phrasing , but in a more natural way .|You are swept along by the energy in his playing , even in soft moments , and by the punchy clarity in his passagework , qualities that surely stem from his long experience with modern music .
nyt_eng_20030831_0017_31|nyt_eng_200308|nyt_eng_20030831_0017|31|nyt_eng_20030831_0017_30|nyt_eng_20030831_0017_32|Harnoncourt is not afraid to encourage a sense of rough and tumble in the playing when called for .|At a turning point in the music , before the piano enters , the full orchestra emits three playfully grim fortissimo blasts of unison C naturals , followed , after a pause , by three echoes in the strings and flutes a half-step higher .|But Harnoncourt overdoes the contrast .
nyt_eng_20030831_0017_29|nyt_eng_200308|nyt_eng_20030831_0017|29|nyt_eng_20030831_0017_28|nyt_eng_20030831_0017_30|After the orchestra plays the hardy opening statement of the theme , there is an extra breath before the strings answer with the soft , lyrical second phrases .|The problem is that that slight pause sounds calculated , as if making a point was as important as shaping the phrase .|Harnoncourt is not afraid to encourage a sense of rough and tumble in the playing when called for .
nyt_eng_20030831_0017_25|nyt_eng_200308|nyt_eng_20030831_0017|25|nyt_eng_20030831_0017_24|nyt_eng_20030831_0017_26|But musicians who are determined to bring new perspectives to standard repertory can wind up distorting the music by doing something , anything that will make their interpretations sound different .|Performers from the early-music movement have been especially prone to this temptation , and initially I found that fault in Harnoncourt 's work here .|The set presents the concertos chronologically , beginning with No. 2 in B flat -LRB- composed first but published second -RRB- .
nyt_eng_20030831_0017_22|nyt_eng_200308|nyt_eng_20030831_0017|22|nyt_eng_20030831_0017_21|nyt_eng_20030831_0017_23| -LBQ-  It turned out , however , that this experience was the most natural , the most moving , the most fortunate that one could imagine .  -RDQ- |Thkuwj my respect for Aimard is so complete that I could not wait to hear these recordings , at first I found the perforiNances baffling .|Clearly here were two artists approaching repertory staples from different orientations , trying to reconcile their instincts and make these familiar works sound fresh .
nyt_eng_20030831_0017_21|nyt_eng_200308|nyt_eng_20030831_0017|21|nyt_eng_20030831_0017_20|nyt_eng_20030831_0017_22| -LBQ-  To some , we seemed to be fundamentally opposed through our musical cultures , the type of repertoire we championed , our respective images ,  -RDQ-  Aimard writes .| -LBQ-  It turned out , however , that this experience was the most natural , the most moving , the most fortunate that one could imagine .  -RDQ- |Thkuwj my respect for Aimard is so complete that I could not wait to hear these recordings , at first I found the perforiNances baffling .
nyt_eng_20030831_0017_19|nyt_eng_200308|nyt_eng_20030831_0017|19|nyt_eng_20030831_0017_18|nyt_eng_20030831_0017_20| -LBQ-  I had always preferred to do something ` useful ,  -RDQ-  ' Aimard writes ,  -LBQ-  by recording music not found in catalogs , especially the works of our own time .  -RDQ- |But when Harnoncourt asked him to collaborate on the Beethoven project , he found the invitation too intriguing to resist .| -LBQ-  To some , we seemed to be fundamentally opposed through our musical cultures , the type of repertoire we championed , our respective images ,  -RDQ-  Aimard writes .
nyt_eng_20030831_0017_5|nyt_eng_200308|nyt_eng_20030831_0017|5|nyt_eng_20030831_0017_4|nyt_eng_20030831_0017_6|Sometimes , though , the results of oddball artistic pairings can be fascinating in all senses of the term .|This is certainly true of a new Teldec Classics recording , a three-CD set , of the five Beethoven piano concertos performed by the pianist Pierre-Laurent Aimard and the conductor Nikolaus Harnoncourt , with the Chamber Orchestra of Europe .|It 's hard to think of two musicians with more contrasting backgrounds .
nyt_eng_20030831_0017_1|nyt_eng_200308|nyt_eng_20030831_0017|1||nyt_eng_20030831_0017_2||You never know what will happen when artists of completely different backgrounds collaborate .|Sometimes things just do n't click , as in the director Fred Schepisi 's inert 1985 film  -LBQ-  Plenty ,  -RDQ-  an adaptation of the David Hare play .
nyt_eng_20030831_0015_42|nyt_eng_200308|nyt_eng_20030831_0015|42|nyt_eng_20030831_0015_41|nyt_eng_20030831_0015_43|Gary Bongiovanni , editor of the concert industry trade magaz an auction , remaining ticket prices could be raised or lowered to meet goals .|The notion of ticket auctio . s Hs annoying , Resnik said , but he is resigned to them .| -LBQ-  I guess the capitalist inside me would say , ` Hey , if that 's what they can get for tickets , I guess that 's just something I ca n't afford , like a yacht and a Learjet . '
nyt_eng_20030831_0015_25|nyt_eng_200308|nyt_eng_20030831_0015|25|nyt_eng_20030831_0015_24|nyt_eng_20030831_0015_26|But some other users , who praised the convenience of home printing , objected to being charged an extra fee .| -LBQ-  It 's kind of mind-boggling to me ,  -RDQ-  said Joe Guckin , 41 , of Philadelphia , who used ticketFast to buy tickets for a Baltimore Orioles home game last season .| -LBQ-  You 're printing up the ticket , on your printer at home , your paper , your ink , etc. _ and you have to pay for that ?  -RDQ- 
nyt_eng_20030831_0015_7|nyt_eng_200308|nyt_eng_20030831_0015|7|nyt_eng_20030831_0015_6|nyt_eng_20030831_0015_8| -LBQ-  The tickets are worth what they 're worth ,  -RDQ-  said John Pleasants , Ticketmaster 's president and chief executive .| -LBQ-  If somebody wants to charge $ 50 for a ticket , but it 's actually worth $ 1,000 on eBay , the ticket 's worth $ 1,000 .|I think more and more , our clients _ the promoters , the clients in the buildings and the bands themselves _ are saying to themselves , ` Maybe that money should be coming to me instead of Bob the Broker . '
nyt_eng_20030831_0015_3|nyt_eng_200308|nyt_eng_20030831_0015|3|nyt_eng_20030831_0015_2|nyt_eng_20030831_0015_4|Where ticketFast is available , 30 percent of tickets sold are now printed at home , said the company , which is by far the nation 's largest ticket agency .|But consumers _ many of whom have complained for years about climbing ticket prices and Ticketmaster service charges _ may be less eager for the next phase of Ticketmaster 's Internet evolution .|Late this year the company plans to begin auctioning the best seats to concerts through ticketmaster.com .
nyt_eng_20030831_0014_22|nyt_eng_200308|nyt_eng_20030831_0014|22|nyt_eng_20030831_0014_21|nyt_eng_20030831_0014_23|Online merchants have improved how quickly they disclose the actual selling price of goods and services after taxes , fees and shipping charges have been added on .|Now , aided by new technology and compelled by competitive pressures , merchants are becoming more upfront about what they charge .|And online travel merchants , who have lagged the industry in this respect , are gradually improving their price disclosure policies , as well .
nyt_eng_20030831_0012_35|nyt_eng_200308|nyt_eng_20030831_0012|35|nyt_eng_20030831_0012_34||The solar business is still seen in kind of a marginal way in most places .|But I think the timing is finally right .  -RDQ- |
nyt_eng_20030831_0012_28|nyt_eng_200308|nyt_eng_20030831_0012|28|nyt_eng_20030831_0012_27|nyt_eng_20030831_0012_29|OPTIONAL MATERIAL FOLLOWS . -RRB-|The system is also ideal for developing countries , he said .|A WorldWater system is being used at Central Luzon State University in the Philippines .
nyt_eng_20030831_0012_15|nyt_eng_200308|nyt_eng_20030831_0012|15|nyt_eng_20030831_0012_14|nyt_eng_20030831_0012_16| -LBQ-  This technology is very critical to help reduce loads on grids during peak power ,  -RDQ-  said Scott Sklar , an author of  -LBQ-  Consumer Guia consultant who has occasionally given advice to WorldWater .| -LBQ-  As it gets more mature I would think that utilities would begin using it .  -RDQ- |But not anytime soon .
