sent_id|conllu_id|doc_id|sent_int|prev_id|next_id|prev_text|sent_text|next_text
apw_eng_20040630_0450_21|apw_eng_200406|apw_eng_20040630_0450|21|apw_eng_20040630_0450_20|apw_eng_20040630_0450_22|Teenage striker Cristiano Ronaldo said he 'd never seen anything like it in his life .| -LBQ-  This support has been really important , both inside and outside the stadiums ,  -RDQ-  he said .|Portugal has come a long way from the dour predictions of disaster just weeks ago .
apw_eng_20040630_0449_30|apw_eng_200406|apw_eng_20040630_0449|30|apw_eng_20040630_0449_29|apw_eng_20040630_0449_31|A record 16 teenagers are in the field , two more than last year at Pumpkin Ridge .|Michelle Wie is getting most of the attention because she has become the most celebrated teen in golf , and because the U.S. Golf Association afforded her special treatment by giving her an exemption from qualifying .|Even at 14 , the prodigy from Hawaii already has a rival in the same age group _ Creamer , who finished second on the LPGA Tour two weeks ago .
apw_eng_20040630_0449_25|apw_eng_200406|apw_eng_20040630_0449|25|apw_eng_20040630_0449_24|apw_eng_20040630_0449_26|The most prestigious tournament in women 's golf , US$ 560,000 of the US$ 3.1 million purse going to winner , gets under way with some story lines that have become typical at the Women 's Open .|Annika Sorenstam is trying to win her second major in three weeks after a relatively easy time at the LPGA Championship .|Kraft Nabisco champion Grace Park also is going after her second major of the year , while Juli Inkster , Karrie Webb and Se Ri Pak also are expected to contend .
apw_eng_20040630_0449_24|apw_eng_200406|apw_eng_20040630_0449|24|apw_eng_20040630_0449_23|apw_eng_20040630_0449_25|And around the greens requires a lot of creativity .  -RDQ- |The most prestigious tournament in women 's golf , US$ 560,000 of the US$ 3.1 million purse going to winner , gets under way with some story lines that have become typical at the Women 's Open .|Annika Sorenstam is trying to win her second major in three weeks after a relatively easy time at the LPGA Championship .
apw_eng_20040630_0449_9|apw_eng_200406|apw_eng_20040630_0449|9|apw_eng_20040630_0449_8|apw_eng_20040630_0449_10| -LBQ-  There are very few players who can win this tournament on this golf course .  -RDQ- |That was n't the case last year at Pumpkin Ridge in Oregon , where the longest Women 's Open course in history at 6,550 yards played like one of the shortest because of crusty , dry conditions that made fairways as firm as greens .|That opened up the tournament to just about every variety of game , and the winner _ Hilary Lunke _ emerged from a three-way playoff despite having to use metal woods to reach the greens at some of the par 4s .
apw_eng_20040630_0449_8|apw_eng_200406|apw_eng_20040630_0449|8|apw_eng_20040630_0449_7|apw_eng_20040630_0449_9| -LBQ-  It closes down the opportunity for people to win ,  -RDQ-  Beth Daniel said Wednesday .| -LBQ-  There are very few players who can win this tournament on this golf course .  -RDQ- |That was n't the case last year at Pumpkin Ridge in Oregon , where the longest Women 's Open course in history at 6,550 yards played like one of the shortest because of crusty , dry conditions that made fairways as firm as greens .
apw_eng_20040630_0449_3|apw_eng_200406|apw_eng_20040630_0449|3|apw_eng_20040630_0449_2|apw_eng_20040630_0449_4|The clubhouse is an understated , three-story Colonial .|The practice green is no bigger than a two-car garage .|It feels like a cozy reunion of 156 players on a classic course .
apw_eng_20040630_0446_31|apw_eng_200406|apw_eng_20040630_0446|31|apw_eng_20040630_0446_30|apw_eng_20040630_0446_32|SANTIAGO , Chile -LRB- AP -RRB- _ Chile 's main stock index ended a fraction higher Wednesday on gains in forestry shares , which rose on the back of a solid outlook for the sector underpinned by rising exports and pulp prices , traders said .|After two virtually unchanged sessions , the 40-share blue-chip IPSA index ended up 0.5 percent at 1,484.21 points from 1,476.63 .|Volume fell to 16.17 billion pesos from 22.90 billion .
apw_eng_20040630_0446_18|apw_eng_200406|apw_eng_20040630_0446|18|apw_eng_20040630_0446_17|apw_eng_20040630_0446_19|Fixed-line telecom shares traded higher Wednesday after Brazil 's telecom regulator allowed them to raise rates an average 6.89 percent next year .|Brasil Telecom jumped 3 percent to 11.30 , while Brazil 's most liquid stock , Telemar , soared 3.5 percent to end at 39.10 .|Aircraft manufacturer Embraer rose 3.5 percent to 22.00 on news Wednesday that Finnair ordered 12 of the company 's aircraft .
apw_eng_20040630_0446_14|apw_eng_200406|apw_eng_20040630_0446|14|apw_eng_20040630_0446_13|apw_eng_20040630_0446_15|SAO PAULO , Brazil -LRB- AP -RRB- _ Brazil 's stocks raced higher Wednesday after a sluggish start , as investors expressed relief at the U.S. interest rate increase that fueled a rally in the afternoon .|The market 's main Ibovespa index ended 1.7 percent higher at 21.149 points , breaking through the psychologically important 21,000-point barrier .|Trading volume was strong , with 1.3 billion reals worth of shares changing hands .
apw_eng_20040630_0446_7|apw_eng_200406|apw_eng_20040630_0446|7|apw_eng_20040630_0446_6|apw_eng_20040630_0446_8|Wednesday 's advance came after the Fed allayed fears of a bigger rate increase now and in the immediate future .|As rates rise in the U.S. , developing-nation debt becomes less attractive compared with U.S. government bonds .|Also , many companies from emerging markets borrow in U.S. markets to avoid higher interest rates at home and now face higher financing costs .
apw_eng_20040630_0445_17|apw_eng_200406|apw_eng_20040630_0445|17|apw_eng_20040630_0445_16|apw_eng_20040630_0445_18|From the start , Scolari 's hard-edged , resolute and sometimes prickly manner ruffled feathers .|He especially angered FC Porto , the country 's most successful club in recent years , and its supporters by his refusal to call up their goalie Vitor Baia , Portugal 's first-choice ` keeper since 1990 .|Then came a series of disheartening results in friendly games _ notching a 7-5-3 record over 18 months _ before the host nation began its Euro 2004 warmup .
apw_eng_20040630_0445_16|apw_eng_200406|apw_eng_20040630_0445|16|apw_eng_20040630_0445_15|apw_eng_20040630_0445_17|After his impressive career with Brazilian clubs and his national side , Scolari chose to test himself in Europe and moved to Portugal to take over the Portuguese team in January of 2003 .|From the start , Scolari 's hard-edged , resolute and sometimes prickly manner ruffled feathers .|He especially angered FC Porto , the country 's most successful club in recent years , and its supporters by his refusal to call up their goalie Vitor Baia , Portugal 's first-choice ` keeper since 1990 .
apw_eng_20040630_0445_10|apw_eng_200406|apw_eng_20040630_0445|10|apw_eng_20040630_0445_9|apw_eng_20040630_0445_11| -LBQ-  Brazil won the World Cup four times before I arrived , and they had nothing to do with me .  -RDQ- | -LBQ-  Portugal has never reached a final , so in terms of my CV and of personal satisfaction this is even more important .  -RDQ- |Wednesday 's victory came on the same day two years ago that Scolari won the World Cup with Brazil .
apw_eng_20040630_0444_12|apw_eng_200406|apw_eng_20040630_0444|12|apw_eng_20040630_0444_11|apw_eng_20040630_0444_13|U.S. authorities have said El Shukrijumah may be carrying passports from Guyana , Trinidad and Canada .|El Shukrijumah has many aliases , including Adnan G. El Shukri Jumah , Abu Arif , Ja ` far Al-Tayer , Jaffar Al-Tayyar , Jafar Tayar and Jaafar Al-Tayyar , the FBI said .|U.S. authorities were working to establish links between El Shukrijumah , suspected of being part of the al-Qaida terror network , and other terror suspects including alleged  -LBQ-  dirty bomb  -RDQ-  plotter Jose Padilla .
apw_eng_20040630_0444_8|apw_eng_200406|apw_eng_20040630_0444|8|apw_eng_20040630_0444_7|apw_eng_20040630_0444_9|On security grounds , he refused to say exactly when the sighting occurred , noting only that it happened in 2004 , and how El Shukrijumah had fled .|He implied that the Honduran government received news of the man 's sighting after it was too late to catch him .| -LBQ-  Honduras keeps tabs on suspicious foreigners in case they might be trying to commit terrorist attacks here or abroad ,  -RDQ-  Alvarez said .
apw_eng_20040630_0443_20|apw_eng_200406|apw_eng_20040630_0443|20|apw_eng_20040630_0443_19|apw_eng_20040630_0443_21|But more than any Dutch side in recent memory it functioned as a unit .| -LBQ-  In terms of quality , we 're not really much less than the teams of 1998 and 2000 , and we 're growing ,  -RDQ-  said captain Cocu after the Sweden win .| -LBQ-  As a group , we 've learned to deal with the circus around the Dutch eleven .  -RDQ- 
apw_eng_20040630_0443_13|apw_eng_200406|apw_eng_20040630_0443|13|apw_eng_20040630_0443_12|apw_eng_20040630_0443_14| -LBQ-  I think we did an outstanding job to reach the semifinals with this squad ,  -RDQ-  said coach Dick Advocaat .|One journalist quipped that the 2004 team appeared  -LBQ-  more German than Dutch ,  -RDQ-  because it managed to advance to the semifinals despite not playing well .|In the group stage , the Dutch were lucky to score a late equalizer against Germany in their opening match , and then lost a thrilling game to the Czech Republic before advancing to the quarterfinals with a solid win against Latvia .
apw_eng_20040630_0443_10|apw_eng_200406|apw_eng_20040630_0443|10|apw_eng_20040630_0443_9|apw_eng_20040630_0443_11|The Dutch are famous for having an excess of talent , but collapsing under pressure .|Yet the 2004 squad had debatably less talent than in previous years and performed better than many expected .|If it showed little brilliance , it also suffered no catastrophes .
apw_eng_20040630_0443_8|apw_eng_200406|apw_eng_20040630_0443|8|apw_eng_20040630_0443_7|apw_eng_20040630_0443_9|Johan Cruyff once called them a  -LBQ-  lost generation .  -RDQ- |On a more hopeful note , the 2004 squad will also be remembered as a team that laid to rest some of the cliches about the Dutch national team .|The Dutch are famous for having an excess of talent , but collapsing under pressure .
apw_eng_20040630_0443_6|apw_eng_200406|apw_eng_20040630_0443|6|apw_eng_20040630_0443_5|apw_eng_20040630_0443_7|Euro 2004 was the last shot at international glory for a generation of veterans who were stars at top European clubs but never won a major title for their country .|Jaap Stam , Frank de Boer , Phillip Cocu , Marc Overmars , Pierre van Hooijdonk , Paul Bosvelt and ` keeper Edwin van der Sar were all likely to bid farewell to international soccer after the defeat .|Johan Cruyff once called them a  -LBQ-  lost generation .  -RDQ- 
apw_eng_20040630_0440_23|apw_eng_200406|apw_eng_20040630_0440|23|apw_eng_20040630_0440_22|apw_eng_20040630_0440_24| -LBQ-  The economy needs major changes , but we ca n't expect that in the first year .  -RDQ- |Others say nations like Mexico or China are more attractive due to lower wages and better infrastructure .|Dominican textiles , sugar and other goods already struggle to compete internationally .
apw_eng_20040630_0440_1|apw_eng_200406|apw_eng_20040630_0440|1||apw_eng_20040630_0440_2||President-elect Leonel Fernandez left on a European tour Wednesday in search of desperately needed foreign investment , hoping to give a boost to the failing economy that will soon be his toughest challenge .|Fernandez departed for Spain and plans to meet with officials and executives there and in France and England over the next 10 days .
apw_eng_20040630_0439_32|apw_eng_200406|apw_eng_20040630_0439|32|apw_eng_20040630_0439_31|apw_eng_20040630_0439_33|He 's won once in 11 starts this year , the Match Play Championship , and has only two victories since winning the Western last year .|Those numbers might not be so glaring for anyone else , but Woods set an unbelievable standard with his run in 1999 and 2000 .|He won 17 of the 41 tournaments he entered , and finished in the top five in eight others .
apw_eng_20040630_0439_22|apw_eng_200406|apw_eng_20040630_0439|22|apw_eng_20040630_0439_21|apw_eng_20040630_0439_23|While part of that is just personal comfort , familiarity can also give a big practical advantage .|Aside from owner Frank Jemsek , there probably are n't too many people who know the Cog Hill course better than Woods .|He knows what clubs to hit when .
apw_eng_20040630_0439_21|apw_eng_200406|apw_eng_20040630_0439|21|apw_eng_20040630_0439_20|apw_eng_20040630_0439_22|This golf course is very similar to that .  -RDQ- |While part of that is just personal comfort , familiarity can also give a big practical advantage .|Aside from owner Frank Jemsek , there probably are n't too many people who know the Cog Hill course better than Woods .
apw_eng_20040630_0439_20|apw_eng_200406|apw_eng_20040630_0439|20|apw_eng_20040630_0439_19|apw_eng_20040630_0439_21|But for some reason I 've turned it around and really played well , just because I like the golf course and a lot of the holes just fit my eye .|This golf course is very similar to that .  -RDQ- |While part of that is just personal comfort , familiarity can also give a big practical advantage .
apw_eng_20040630_0439_16|apw_eng_200406|apw_eng_20040630_0439|16|apw_eng_20040630_0439_15|apw_eng_20040630_0439_17|His 21-under 267 matched the Western Open record , and he was the tournament 's first start-to-finish winner since 1993 .| -LBQ-  Any time you come to a golf course where you 've had success , you usually feel pretty good ,  -RDQ-  Woods said .| -LBQ-  If you 're playing great or poorly , you still feel like you can play well around a golf course that you played well on in the past , and that 's been the case when I 've played at Bay Hill or Memorial .
apw_eng_20040630_0439_7|apw_eng_200406|apw_eng_20040630_0439|7|apw_eng_20040630_0439_6|apw_eng_20040630_0439_8| -LBQ-  Certainly I 'm not playing as well as I know I can ,  -RDQ-  Woods said Wednesday after his pro-am round at the Western Open .| -LBQ-  I feel like the game is very close to coming together .|I know I keep saying that , but I feel in my heart of hearts that it is .
apw_eng_20040630_0438_1|apw_eng_200406|apw_eng_20040630_0438|1||apw_eng_20040630_0438_2||Legislation to overhaul Trinidad 's police force would give the government too much power , allowing officials to jail political opponents if they chose , Trinidad 's opposition leader said Wednesday .|Basdeo Panday , prime minister between 1995-2001 , told the House of Representatives the three bills would do little to slow the crime wave that has occurred in the country over the last couple years .
apw_eng_20040630_0436_18|apw_eng_200406|apw_eng_20040630_0436|18|apw_eng_20040630_0436_17|apw_eng_20040630_0436_19| -LBQ-  The Portuguese have a lot of talented players in the team .|It was quite simple .|They were the better team tonight ,  -RDQ-  said Dutch coach Dick Advocaat .
apw_eng_20040630_0436_14|apw_eng_200406|apw_eng_20040630_0436|14|apw_eng_20040630_0436_13|apw_eng_20040630_0436_15|Two years ago , he guided his Brazilian countrymen to their fifth World Cup triumph .| -LBQ-  My team was very competitive , we deserved to win ,  -RDQ-  said Portugal coach Luiz Felipe Scolari , who also announced he was staying on in the job for two more years until 2006 .| -LBQ-  The fans were fantastic .  -RDQ- 
apw_eng_20040630_0436_3|apw_eng_200406|apw_eng_20040630_0436|3|apw_eng_20040630_0436_2|apw_eng_20040630_0436_4|With Figo repeatedly pulling the Dutch defense apart , Portugal had enough chances to win by three or four goals before wildly cheering home fans at Jose Alvalade stadium .|The Real Madrid star had n't been at his best until this game , but showed why he 's one of the most exciting players in soccer .| -LBQ-  I 'd trade everything I 've ever won for this one moment ,  -RDQ-  Figo said .
apw_eng_20040630_0435_10|apw_eng_200406|apw_eng_20040630_0435|10|apw_eng_20040630_0435_9|apw_eng_20040630_0435_11| -LBQ-  He does n't have a weight problem ,  -RDQ-  Arine said .| -LBQ-  He 's a very dedicated player , has a gym at home and is always exercising .  -RDQ- |Also reportedly in Sao Paulo 's plans is midfielder Cesar Sampaio , who played on Brazil 's 1998 World Cup team and has played the last three seasons Japan 's J-league .
apw_eng_20040630_0435_1|apw_eng_200406|apw_eng_20040630_0435|1||apw_eng_20040630_0435_2||Brazilian World Cup veteran Rivaldo reportedly could join Sao Paulo , which is rebuilding after its semifinal elimination from the Copa Libertadores by lightly regarded Colombian side Once Caldas .| -LBQ-  Sao Paulo contacted us ... with interest in Rivaldo ,  -RDQ-  the player 's agent , Carlos Arine , said in an interview Wednesday with Pele 's web site , www.pele.net .
apw_eng_20040630_0433_17|apw_eng_200406|apw_eng_20040630_0433|17|apw_eng_20040630_0433_16|apw_eng_20040630_0433_18|I was leading with a break , but my concentration was not so good ,  -RDQ-  said Mayer .| -LBQ-  In the third set , he was too good for me .  -RDQ- |Grosjean lost the 2003 Wimbledon semifinal to Mark Philippoussis .
apw_eng_20040630_0433_16|apw_eng_200406|apw_eng_20040630_0433|16|apw_eng_20040630_0433_15|apw_eng_20040630_0433_17| -LBQ-  I had my chance in the first and second set .|I was leading with a break , but my concentration was not so good ,  -RDQ-  said Mayer .| -LBQ-  In the third set , he was too good for me .  -RDQ- 
apw_eng_20040630_0431_11|apw_eng_200406|apw_eng_20040630_0431|11|apw_eng_20040630_0431_10|apw_eng_20040630_0431_12|And , of course , there were plenty of bikinis .|One of the most eagerly anticipated shows was by Blue Man , whose theme  -LBQ-  Handcrafted in Brazil  -RDQ-  celebrated the country and illustrated the label 's success abroad .|Blue Man , founded in 1982 , now exports about 30 percent of its production .
apw_eng_20040630_0431_1|apw_eng_200406|apw_eng_20040630_0431|1||apw_eng_20040630_0431_2||Brazil 's scandalously tiny bikinis are growing bigger , and designers say that 's a sign local fashion is trying to win buyers abroad .|Another sign of the success of Brazilian stylists at Fashion Rio _ a week-long event of spring\/summer collections , which ended Wednesday _ was that bikinis were almost an afterthought .
apw_eng_20040630_0430_15|apw_eng_200406|apw_eng_20040630_0430|15|apw_eng_20040630_0430_14|apw_eng_20040630_0430_16|But many patients do n't experience those signs and instead report so-called atypical symptoms , including a blistering , itchy skin rash , anemia , short stature , delayed puberty , infertility and tooth enamel defects .|In fact , patients without the classic intestinal symptoms may be the most common celiac sufferers today _ and recognition of that fact , thanks in part to the new blood tests , has spurred higher prevalence estimates , Elson explained .|Most at risk are relatives of celiac sufferers , people with Type 1 diabetes or Down syndrome , and people with other autoimmune disorders .
apw_eng_20040630_0430_4|apw_eng_200406|apw_eng_20040630_0430|4|apw_eng_20040630_0430_3|apw_eng_20040630_0430_5|Simple new blood tests can help diagnose celiac more easily today than just a few years ago , but only if doctors know to order them _ and many patients complain of symptoms very different than those long taught in medical school .| -LBQ-  We have a very effective treatment _ a gluten-free diet ,  -RDQ-  said Dr. Charles Elson of the University of Alabama at Birmingham , the panel chairman .| -LBQ-  But if physicians do n't recognize when to test for the disease , patients are going to suffer needlessly .  -RDQ- 
apw_eng_20040630_0430_3|apw_eng_200406|apw_eng_20040630_0430|3|apw_eng_20040630_0430_2|apw_eng_20040630_0430_4|On average , patients suffer symptoms for 11 years before they 're diagnosed , because the disease , triggered by the gluten protein found in certain grains , is so little understood even by physicians , the panel found .|Simple new blood tests can help diagnose celiac more easily today than just a few years ago , but only if doctors know to order them _ and many patients complain of symptoms very different than those long taught in medical school .| -LBQ-  We have a very effective treatment _ a gluten-free diet ,  -RDQ-  said Dr. Charles Elson of the University of Alabama at Birmingham , the panel chairman .
apw_eng_20040630_0430_2|apw_eng_200406|apw_eng_20040630_0430|2|apw_eng_20040630_0430_1|apw_eng_20040630_0430_3|Celiac disease is n't nearly as rare as once thought  -COL-  millions may have the severe digestive disorder , most undiagnosed and thus suffering unnecessarily , an expert panel told the U.S. National Institutes of Health on Wednesday .|On average , patients suffer symptoms for 11 years before they 're diagnosed , because the disease , triggered by the gluten protein found in certain grains , is so little understood even by physicians , the panel found .|Simple new blood tests can help diagnose celiac more easily today than just a few years ago , but only if doctors know to order them _ and many patients complain of symptoms very different than those long taught in medical school .
apw_eng_20040630_0430_1|apw_eng_200406|apw_eng_20040630_0430|1||apw_eng_20040630_0430_2||Celiac disease is n't nearly as rare as once thought  -COL-  millions may have the severe digestive disorder , most undiagnosed and thus suffering unnecessarily , an expert panel told the U.S. National Institutes of Health on Wednesday .|On average , patients suffer symptoms for 11 years before they 're diagnosed , because the disease , triggered by the gluten protein found in certain grains , is so little understood even by physicians , the panel found .
apw_eng_20040630_0428_7|apw_eng_200406|apw_eng_20040630_0428|7|apw_eng_20040630_0428_6|apw_eng_20040630_0428_8|His exhumation on Monday and reburial on Tuesday came amid pomp and circumstance .|Arguedas ' removal was less discrete .|A community group from his birthplace , Andahuaylas , exhumed his remains Friday and kept their whereabouts under raps for several days before sending them to the Andean city , some 440 kilometers -LRB- 270 miles -RRB- southeast of Lima .
apw_eng_20040630_0427_51|apw_eng_200406|apw_eng_20040630_0427|51|apw_eng_20040630_0427_50|apw_eng_20040630_0427_52| -LBQ-  It 's pretty tough to play against Serena , because in one or two shots , it 's done ,  -RDQ-  Mauresmo said , snapping her fingers ,  -LBQ-  especially on that surface .|You have to be very focused and ready from the first shot to handle her game .  -RDQ- |Capriati certainly was n't .
apw_eng_20040630_0427_50|apw_eng_200406|apw_eng_20040630_0427|50|apw_eng_20040630_0427_49|apw_eng_20040630_0427_51|Her forceful strokes get some extra oomph on the grass , where balls skid instead of bounce , giving foes less time to get to the right spot .| -LBQ-  It 's pretty tough to play against Serena , because in one or two shots , it 's done ,  -RDQ-  Mauresmo said , snapping her fingers ,  -LBQ-  especially on that surface .|You have to be very focused and ready from the first shot to handle her game .  -RDQ- 
apw_eng_20040630_0427_44|apw_eng_200406|apw_eng_20040630_0427|44|apw_eng_20040630_0427_43|apw_eng_20040630_0427_45|Capriati , in contrast , complained that she was bothered by the media 's attention on their rivalry .| -LBQ-  It 's very hard to just go out there and completely focus on tennis .|I ca n't walk around with earplugs in ,  -RDQ-  she said .
apw_eng_20040630_0427_25|apw_eng_200406|apw_eng_20040630_0427|25|apw_eng_20040630_0427_24|apw_eng_20040630_0427_26| -LBQ-  I 'm running without having any doubt in my mind .|So that 's been a real big plus for me , not only mentally , but physically , as well .  -RDQ- |Williams returned to the tour in March , winning her first tournament .
apw_eng_20040630_0427_21|apw_eng_200406|apw_eng_20040630_0427|21|apw_eng_20040630_0427_20|apw_eng_20040630_0427_22|Some have wondered whether Serena should devote less time to her nascent acting career and fashion designing .|And there are questions about how good she and Venus could be if they sought outside coaching , instead of relying on their parents .|All appears right in Serena 's world these days , though .
apw_eng_20040630_0427_15|apw_eng_200406|apw_eng_20040630_0427|15|apw_eng_20040630_0427_14|apw_eng_20040630_0427_16| -LBQ-  I do n't think I really had much of a chance to get into the match and play .|I was just feeling so much pressure from her coming off the baseline , the serve ,  -RDQ-  No. 7 Capriati said .| -LBQ-  Her game plan was to tee off on everything , and she was on .  -RDQ- 
apw_eng_20040630_0427_7|apw_eng_200406|apw_eng_20040630_0427|7|apw_eng_20040630_0427_6|apw_eng_20040630_0427_8| -LBQ-  I 'm feeling really good for the first time since I 've been back .|And so that 's what I 'm most excited about .  -RDQ- |That 's bad news for her next opponent , No. 4 Amelie Mauresmo , who reached her second Wimbledon semifinal by beating No. 9 Paola Suarez 6-0 , 5-7 , 6-1 .
