sent_id|conllu_id|doc_id|sent_int|prev_id|next_id|prev_text|sent_text|next_text
nyt_eng_20040430_0071_22|nyt_eng_200404|nyt_eng_20040430_0071|22|nyt_eng_20040430_0071_21|nyt_eng_20040430_0071_23|Not only is Van Trump an exercise rider , he worked on the gate crew at Gulfstream Park and Calder Race Course for two years , helping and cajoling horses into place .|There may be no other job at a racetrack that is so unsung and so risky , so respected and so unappealing .|All for roughly $ 600 , $ 700 a week .
nyt_eng_20040430_0071_6|nyt_eng_200404|nyt_eng_20040430_0071|6|nyt_eng_20040430_0071_5|nyt_eng_20040430_0071_7|From the saddle , exercise rider Van Trump figured _ hoped $ _ -LRB- ht was nothing more than a bloody nose .|Trainer Johst of the country will see at 6 -COL- 04 tonight when he 's among the favorites for the 130th Kentucky Derby , Smarty Jones is indeed alive .|But that morning last fall , he did fracture his skull , an eye socket and a nasal cavity , requiring three weeks of hospitalization and costing five months mf -LRB- qreparation .
nyt_eng_20040430_0066_28|nyt_eng_200404|nyt_eng_20040430_0066|28|nyt_eng_20040430_0066_27|nyt_eng_20040430_0066_29| -LBQ-  It all depends on how  -LBQ-  Mguher nat39e treats us overnight and into -LRB- today -RRB- ,  -RDQ-  Kane said .| -LBQ-  I do n't know how much more water the fairways can take .|Thomas Stinson writes for The Atlanta Journal-Constitution .
nyt_eng_20040430_0065_13|nyt_eng_200404|nyt_eng_20040430_0065|13|nyt_eng_20040430_0065_12|nyt_eng_20040430_0065_14|However , if Demme is correct about Streep 's virtuosity ,  -LBQ-  Manchurian  -RDQ-  may be a candidate in Hollywood 's own super balloting contest -- next year 's Oscars .| -LBQ-  All I can say is that this is very , very far afield from the Meryl Streep we 've come to know and love ,  -RDQ-  Demme says .| -LBQ-  This is ` whooooa . '
nyt_eng_20040430_0065_6|nyt_eng_200404|nyt_eng_20040430_0065|6|nyt_eng_20040430_0065_5|nyt_eng_20040430_0065_7|OK , so let 's deal with what Demme 's  -LBQ-  Manchurian Candidate  -RDQ-  is  -COL-  Denzel Washington plays the Frank Sinatra role , an investigator looking into the vivid nightmares and strange behavior of a Gulf War hero turned vice-presidential candidate -LRB- Liev Schreiber -RRB- .|The trail leads to the afflicted man 's overly protective mother -LRB- Meryl Streep in a role that Angela Lansbury rode to an Oscar nomination -RRB- .| -LBQ-  The movie is looking at the way things are in the world today , the way big government and big business intersect ,  -RDQ-  Demme says .
nyt_eng_20040430_0064_20|nyt_eng_200404|nyt_eng_20040430_0064|20|nyt_eng_20040430_0064_19|nyt_eng_20040430_0064_21|Of course , you ca n't tell everything because it gets pretty boring unless you Hollywood-ize it to some extent .|But we had experts on Roman weaponry and Arthurian historians , so it 's pretty authentic .  -RDQ- |Og coursw,st-profile summer disappointments ,  -LBQ-  Pearl Harbor .  -RDQ- 
nyt_eng_20040430_0064_19|nyt_eng_200404|nyt_eng_20040430_0064|19|nyt_eng_20040430_0064_18|nyt_eng_20040430_0064_20|I love history .|Of course , you ca n't tell everything because it gets pretty boring unless you Hollywood-ize it to some extent .|But we had experts on Roman weaponry and Arthurian historians , so it 's pretty authentic .  -RDQ- 
nyt_eng_20040430_0064_16|nyt_eng_200404|nyt_eng_20040430_0064|16|nyt_eng_20040430_0064_15|nyt_eng_20040430_0064_17| -LBQ-  Nobody really knows , but we 're trying to be as faithful as we can to what historians think Arthur was .  -RDQ- |Directed by  -LBQ-  Training Day 's  -RDQ-  Antoine Fuqua , the production was filmed in Ireland where , among other things , a nearly mile-long replica of Hadrian 's Wall was constructad !  -COL-   -COL-  ! 9 -COL- 1542462992269679 -COL- 2 14 -COL- 22017  -COL-   -COL-   -COL- 4221 lectic mix of historical details that informed the picture , from the philosophical debates of the time to t -LRB- e + possible genesis of the Knights of the Round Table in imperial cavalrymen from the Black Sea steppe .| -LBQ-  I definitely wanted a different take on the legend .
nyt_eng_20040430_0064_13|nyt_eng_200404|nyt_eng_20040430_0064|13|nyt_eng_20040430_0064_12|nyt_eng_20040430_0064_14|Clive Owen -LRB-  -LBQ-  Croupier  -RDQ-  -RRB- plays the British Roman general who may have inspired the mythical Arthur .| -LBQ-  Pirates '  -RDQ-  Keira Knightley is his very different Guinevere , a Pictish woman warrior of decidedly undamsel-like demeanor .| -LBQ-  I would n't say it 's savage , but it is primitive ,  -RDQ-  Bruckheimer explains .
nyt_eng_20040430_0064_9|nyt_eng_200404|nyt_eng_20040430_0064|9|nyt_eng_20040430_0064_8|nyt_eng_20040430_0064_10|Well , not necessarily in Bruckheimer 's case .|Yes , he 's had his flops , but his list of summer blockbusters goes back as far as 1986 's  -LBQ-  Top Gun  -RDQ-  and runs through  -LBQ-  Crimson Tide ,  -RDQ-   -LBQ-  The Rock ,  -RDQ-   -LBQ-  Armageddong ' nd , most impressive of all , last year ` sM $ 05-million-grossing  -LBQ-  Pirates of the Caribbean  -COL-  The Curse of the Black Pearl ,  -RDQ-  his biggest moneymaker yet .|This summer , Bruckheimer brings us  -LBQ-  King Arthur ,  -RDQ-  a look at the British legend that attempts to ground the story in some kind of actual history .
nyt_eng_20040430_0064_1|nyt_eng_200404|nyt_eng_20040430_0064|1||nyt_eng_20040430_0064_2||Having topped many lists of the most powerful people in Hollywood , superproducer Jerry Bruckheimer seemed like the guy to ask how to make a surefire summer blockbuster .| -LBQ-  I do n't know how to predict ,  -RDQ-  he helpfully told us .
nyt_eng_20040430_0063_16|nyt_eng_200404|nyt_eng_20040430_0063|16|nyt_eng_20040430_0063_15|| -LBQ-  You 're talking about a script that obviously has a lot of action , a lot of characters and a lot of story ,  -RDQ-  Bana notes .| -LBQ-  But the draft I first read , I never once had to backtrack , never had to go back three pages to get my head around , ` Who is this Agamemnon guy ? ' or ` Why is Hector doing that ? ' It 's written in this incredibly linear way , even though it encompasses all that it encompasses .  -RDQ- |
nyt_eng_20040430_0063_12|nyt_eng_200404|nyt_eng_20040430_0063|12|nyt_eng_20040430_0063_11|nyt_eng_20040430_0063_13| -LBQ-  Everyone else seems to be going full-speed in their own particular direction , and Hector is one of the only ones that I viewed as having any sense of reason .|Even though he 's also heading on a course of action , it 's largely due to stuff that 's happening around him , and there are things that he can foresee but he ca n't change .  -RDQ- |Speaking of change ,  -LBQ-  Troy  -RDQ-  is n't exactly your grandfather 's  -LBQ-  Iliad .  -RDQ- 
nyt_eng_20040430_0063_8|nyt_eng_200404|nyt_eng_20040430_0063|8|nyt_eng_20040430_0063_7|nyt_eng_20040430_0063_9|That makes it a very human fight at the same time , which is something that Brad and I are very proud of .  -RDQ- |Not that the job was all physical .|Caught between loyalty to his own people and his brother Paris -LRB- Orlando Bloom -RRB- , who triggered the war by running off with Spartan queen Helen -LRB- newcomer Diane Kruger -RRB- , Hector understands that he 's fighting both a wrong and losing battle .
nyt_eng_20040430_0063_7|nyt_eng_200404|nyt_eng_20040430_0063|7|nyt_eng_20040430_0063_6|nyt_eng_20040430_0063_8| -LBQ-  It 's just two guys who have trained for a really long period of time trying to do everything themselves .|That makes it a very human fight at the same time , which is something that Brad and I are very proud of .  -RDQ- |Not that the job was all physical .
nyt_eng_20040430_0063_6|nyt_eng_200404|nyt_eng_20040430_0063|6|nyt_eng_20040430_0063_5|nyt_eng_20040430_0063_7| -LBQ-  What 's really cool about it is that there are no special effects ,  -RDQ-  says the actor , who notes that CG was mainly reserved for wide-canvas battle shots and the 1,000-ship Greek fleet .| -LBQ-  It 's just two guys who have trained for a really long period of time trying to do everything themselves .|That makes it a very human fight at the same time , which is something that Brad and I are very proud of .  -RDQ- 
nyt_eng_20040430_0063_5|nyt_eng_200404|nyt_eng_20040430_0063|5|nyt_eng_20040430_0063_4|nyt_eng_20040430_0063_6| -LBQ-  It wa -LCB- reall -RCB- wahey wanted Brad and I to have that was different to each other .| -LBQ-  What 's really cool about it is that there are no special effects ,  -RDQ-  says the actor , who notes that CG was mainly reserved for wide-canvas battle shots and the 1,000-ship Greek fleet .| -LBQ-  It 's just two guys who have trained for a really long period of time trying to do everything themselves .
nyt_eng_20040430_0063_3|nyt_eng_200404|nyt_eng_20040430_0063|3|nyt_eng_20040430_0063_2|nyt_eng_20040430_0063_4|Not the case with  -LBQ-  Troy ,  -RDQ-  Wolfgang Petersen 's massive Trojan War epic .|Bana plays Hector , the besieged city 's greatest warrior , who leads assaults against the invading Greeks and meets the enemy 's most formidable fighter , Achilles -LRB- played by Brad Pitt -RRB- , in one of the most legendary grudge matches of all time .| -LBQ-  It wa -LCB- reall -RCB- wahey wanted Brad and I to have that was different to each other .
nyt_eng_20040430_0062_2|nyt_eng_200404|nyt_eng_20040430_0062|2|nyt_eng_20040430_0062_1|nyt_eng_20040430_0062_3|An ad hoc Alabama Supreme Court on Friday denied the appeal of Roy S. Moore , the former chief justice who was removed from office in November for defying a federal judge 's order to stop displaying a Ten Commandments monument in the state judicial building in Montgomery .|The temporary court voted 7-0 to uphold Moore 's ouster , writing that the evidence against him was so  -LBQ-  sufficiently strong and convincing  -RDQ-  that the lower court  -LBQ-  could hardly have done otherwise .  -RDQ- |Moore responded in a statement that the court was  -LBQ-  illegally appointed , politically selected ,  -RDQ-  and that  -LBQ-  the people of Alabama have a right to acknowledge God and no judge or group of judges has the right to take it from them .  -RDQ- 
nyt_eng_20040430_0059_8|nyt_eng_200404|nyt_eng_20040430_0059|8|nyt_eng_20040430_0059_7|nyt_eng_20040430_0059_9|Tony De Feria , the Journal-Constitution 's director of consumer marketing , will become executive vice president of the weekly .|The Journal-Constitution declined to disclose how much it is paying for Mundo Hispanico .|The Journal-Constitution , which includes ajc.com , is part of a company that has several local media holdings .
nyt_eng_20040430_0057_15|nyt_eng_200404|nyt_eng_20040430_0057|15|nyt_eng_20040430_0057_14|nyt_eng_20040430_0057_16|They have questioned whether Ashcroft properly reported ownership of the mailing list on financial disclosure forms required when he was in the Senate and when he was named attorney general .| -LBQ-  What we really have -LRB- aT $ issue here is much more simple than what was before the FEC ,  -RDQ-  said Lisa Danetz , a lawyer with the nonprofit National Voting Rights Institute .| -LBQ-  Either Ashcroft owned the list or he did n't .
nyt_eng_20040430_0055_39|nyt_eng_200404|nyt_eng_20040430_0055|39|nyt_eng_20040430_0055_38|nyt_eng_20040430_0055_40|To advertisers , however , Google represents something of a miracle .|It is a vast collection of people who are actually interested in what they have to sell .|By Saul Hansell .
nyt_eng_20040430_0055_36|nyt_eng_200404|nyt_eng_20040430_0055|36|nyt_eng_20040430_0055_35|nyt_eng_20040430_0055_37|EXP-GOOGLE -LRB- New York -RRB- _ Google 's plan to auction off its shares is a challenge to Wall Street .|But the success of its business poses perhaps an even greater threat to Madison Avenue .|To consumers , Google became known as one of the fastest ways to find relevant needles among the vast electronic haystack on the Internet .
nyt_eng_20040430_0055_22|nyt_eng_200404|nyt_eng_20040430_0055|22|nyt_eng_20040430_0055_21|nyt_eng_20040430_0055_23|EXP-CONVICT-BOOTMAKER -LRB- Huntsville , Texas -RRB- _ Who shod the sheriff ? There 's a good guess it was Arnold Darby , cowboy boot-maker to the stars , or at least the men and women who wear the stars .|Darby makes custom boots to order for some of the most elite feet of Texas  -COL-  FBI agents , police officers , and state senators and representatives .|He makes them from behind the grim red turrets and barbed wire of Texas 's oldest prison ,  -LBQ-  The Walls ,  -RDQ-  where he is serving life in prison for robbery and murder .
nyt_eng_20040430_0055_16|nyt_eng_200404|nyt_eng_20040430_0055|16|nyt_eng_20040430_0055_15|nyt_eng_20040430_0055_17|By Sarah Lyall .|EXP-TERROR-AIRLINES -LRB- Undated -RRB- _ The distribution of passenger information by airlines after Sept. 11 was more extensive than had previously been know .|By John Schwartz .
nyt_eng_20040430_0055_14|nyt_eng_200404|nyt_eng_20040430_0055|14|nyt_eng_20040430_0055_13|nyt_eng_20040430_0055_15|The feeling has partly to do with the way Europe 's countries have historically perceived each other , and partly to do with puzzlement about what  -LBQ-  Europe  -RDQ-  actually is .|To the extent that there is an entity called Europe , with a distinguishable identity , culture and world view , many young Europeans say they are not so sure how to characterize it , except perhaps in describing whitmt is not  -COL-  America .|By Sarah Lyall .
nyt_eng_20040430_0054_47|nyt_eng_200404|nyt_eng_20040430_0054|47|nyt_eng_20040430_0054_46|nyt_eng_20040430_0054_48|Is Delta Downs , with 1,500 slot machines , a track with a casino or a casino with a track ? Boyd Gaming answers that by billing it as  -LBQ-  the bets of both worlds .  -RDQ- |Exhibit B in how lucrative a casino license can be is found in Illinois , where a March auction of a bankrupt casino 's license drew a high bid of $ 526 million .|McPherson notes that license was for 1,200  -LBQ-  gaming positions ,  -RDQ-  or total seats at gambling machines or tables , in a market with eight other casinos .
nyt_eng_20040430_0054_32|nyt_eng_200404|nyt_eng_20040430_0054|32|nyt_eng_20040430_0054_31|nyt_eng_20040430_0054_33| -LBQ-  It is easier for us to go with a proven entity .  -RDQ- |But Rep. Fred Hill , R-Richardson , noted that other states auctioned similar licenses  -LBQ-  and have obtained a pretty high price .  -RDQ- |The tracks are represented by a lobby team coordinated by Elton Bomer , former lawmaker and secretary of state , who said the tracks should get the licenses .
nyt_eng_20040430_0054_26|nyt_eng_200404|nyt_eng_20040430_0054|26|nyt_eng_20040430_0054_25|nyt_eng_20040430_0054_27|Harrah 's and Boyd Gaming are , however , battling against the current plan calling for the licenses to be sold to track owners .|It is part of a battle deep with moral overtones and deeper with the business vs. business warfare that breaks out when government opens the floodgates on potentially huge profits .|Under Pitts ' proposal , tracks would pay $ 25,000 per machine and $ 100,000 for a five-year license .
nyt_eng_20040430_0054_24|nyt_eng_200404|nyt_eng_20040430_0054|24|nyt_eng_20040430_0054_23|nyt_eng_20040430_0054_25| -LBQ-  Our first position is we want full-blown casinos ,  -RDQ-  Schlueter said .|Texas lawmakers , he said after working the Capitol this week ,  -LBQ-  are more open to it than people believe .  -RDQ- |Harrah 's and Boyd Gaming are , however , battling against the current plan calling for the licenses to be sold to track owners .
nyt_eng_20040430_0054_15|nyt_eng_200404|nyt_eng_20040430_0054|15|nyt_eng_20040430_0054_14|nyt_eng_20040430_0054_16|Predictably , it is a titanic lobby struggle .|And , perhaps more signific ! ntMy , it is a lobbying war among competing interests looking for a piece of the financial action .|One of the biggest battles is the debate over how the state would award licenses to determine who would control the lucrative casinos .
nyt_eng_20040430_0052_17|nyt_eng_200404|nyt_eng_20040430_0052|17|nyt_eng_20040430_0052_16|nyt_eng_20040430_0052_18|Despite his once-l\/ftX status as a star trader on Wall Street , he says , visiting second-tier bookstores is just fine .| -LBQ-  It 's absolutely critical to go into smaller communities and reach out to black families ,  -RDQ-  he said .|He helps his income by speaking to accounting groups .
nyt_eng_20040430_0052_16|nyt_eng_200404|nyt_eng_20040430_0052|16|nyt_eng_20040430_0052_15|nyt_eng_20040430_0052_17| -LBQ-  The publisher is n't scheduling appearances at Barnes & Noble in Manhattan ,  -RDQ-  he said .|Despite his once-l\/ftX status as a star trader on Wall Street , he says , visiting second-tier bookstores is just fine .| -LBQ-  It 's absolutely critical to go into smaller communities and reach out to black families ,  -RDQ-  he said .
nyt_eng_20040430_0052_8|nyt_eng_200404|nyt_eng_20040430_0052|8|nyt_eng_20040430_0052_7|nyt_eng_20040430_0052_9| -LBQ-  Who cares ? I 'm still legal on the exchanges in Toronto , London and the Cayman Islands .  -RDQ- |Unrepentant , Jett sounds less bitter than in 1994 , when he railed against his bosses at Kidder for their lack of support when he was accused of masterminding a $ 357 million fraud .|The firm was later sold off , and no longer exists .
nyt_eng_20040430_0052_7|nyt_eng_200404|nyt_eng_20040430_0052|7|nyt_eng_20040430_0052_6|nyt_eng_20040430_0052_8| -LBQ-  So the Securities and Exchange Commission wo n't let me work on Wall Street ,  -RDQ-  said Jett , 47 , a graduate of the Massachusetts Institute of Technology and Harvard Business School .| -LBQ-  Who cares ? I 'm still legal on the exchanges in Toronto , London and the Cayman Islands .  -RDQ- |Unrepentant , Jett sounds less bitter than in 1994 , when he railed against his bosses at Kidder for their lack of support when he was accused of masterminding a $ 357 million fraud .
nyt_eng_20040430_0051_4|nyt_eng_200404|nyt_eng_20040430_0051|4|nyt_eng_20040430_0051_3|nyt_eng_20040430_0051_5|Included in the 144-player field competing in the Chick-fil-A Charity Championship were Luciana Bemvenuti , Nanci Bowen , Vicki Goetze-Ackerman , Angela Jerman and Reilly Rankin .|Between them , they earned nine All-elly , who was hurriedly walking between holes on the front and back nine in order to watch as many of her players asbpossible .| -LBQ-  It 's a blast to see them .
nyt_eng_20040430_0050_28|nyt_eng_200404|nyt_eng_20040430_0050|28|nyt_eng_20040430_0050_27|nyt_eng_20040430_0050_29|Already other countries are seeing this ruling as an opening to challenge both Europe and the United States on other agriculture subsidies , some $ 320 billion a year .|Argentina is already explorit that process has to start with both Europe and the United States recognizing that the greater scheme of rules have changed .|Every country in the WTO , rich and poor , has a stake in free and fair trade and should have a say in the outcome .
nyt_eng_20040430_0050_21|nyt_eng_200404|nyt_eng_20040430_0050|21|nyt_eng_20040430_0050_20|nyt_eng_20040430_0050_22|If a poor country ca n't build an economy , it 's more likely to lose its own war against chaos and terrorism .|Both Europe and the United States have got to move away from a system where our subsidies are sometimes larger than the cost of growing a crop or raising animals in a poor country .|But the farmers who get the $ 3 billion-plus subsidy from taxpayers are n't in a hurry to change the system .
nyt_eng_20040430_0050_20|nyt_eng_200404|nyt_eng_20040430_0050|20|nyt_eng_20040430_0050_19|nyt_eng_20040430_0050_21|More and more we are understanding -- or at least ought to understand -- that it 's also in our interest to attack poverty at its source .|If a poor country ca n't build an economy , it 's more likely to lose its own war against chaos and terrorism .|Both Europe and the United States have got to move away from a system where our subsidies are sometimes larger than the cost of growing a crop or raising animals in a poor country .
nyt_eng_20040430_0050_18|nyt_eng_200404|nyt_eng_20040430_0050|18|nyt_eng_20040430_0050_17|nyt_eng_20040430_0050_19|Perhaps it once could have been argued that the United States ' interest is protecting the 25,000 cotton farmers in this country .|But in this era of change , that 's not so certain .|More and more we are understanding -- or at least ought to understand -- that it 's also in our interest to attack poverty at its source .
nyt_eng_20040430_0050_15|nyt_eng_200404|nyt_eng_20040430_0050|15|nyt_eng_20040430_0050_14|nyt_eng_20040430_0050_16|Many of the world 's poor countries have argued for years that taxpayer subsidies to farmers in the United States and Europe make it impossible for local farmers to grow their own crops .|Cotton is a particularly egregious example because the price has declined some 60 percent since 1995 .| -LBQ-  This would be a huge victory , not just for Brazil but particularly for 10 million poor African farmers whose livelihoods have been crippled by unfair colpatition with highly-subsidized U.S. cotton ,  -RDQ-  said Celine Charveriat , speaking for the fair-trade , anti-poverty group Oxfam International .
nyt_eng_20040430_0047_11|nyt_eng_200404|nyt_eng_20040430_0047|11|nyt_eng_20040430_0047_10|nyt_eng_20040430_0047_12| -LBQ-  As we enter the new month , the market remains boxed in by several factors ,  -RDQ-  said Wachovia Securities analysts in a report released on Friday .|For one thing , stocks are not as cheap now as they were a year ago , thanks to a yearlong rally .|The0s -RRB-  -COL- 0 -COL- 47747 $ 908069700492 86794 ; 2277 -COL- 34 -COL- 7522807460698494 -COL- 9929 -COL- 9 04722072then  -LBQ-  there is the familiar fear of the Fed .  -RDQ- 
nyt_eng_20040430_0047_1|nyt_eng_200404|nyt_eng_20040430_0047|1||nyt_eng_20040430_0047_2||The Nasdaq composite index posted its worst weekly loss in two years Friday ,  -LBQ-  ef ! route to the third straight monthly loss for the index of mostly tech stocks .|The market 's blue chip indexes also fell for the week , posting their second straight monthly losses .
nyt_eng_20040430_0046_48|nyt_eng_200404|nyt_eng_20040430_0046|48|nyt_eng_20040430_0046_47|nyt_eng_20040430_0046_49|Its sales and profits recently have underperformed those of its peers .|It is entirely possible that this spinoff will do better as a public company than some of its predecessors have .|Then again , the past may be prologue .
nyt_eng_20040430_0046_22|nyt_eng_200404|nyt_eng_20040430_0046|22|nyt_eng_20040430_0046_21|nyt_eng_20040430_0046_23|Wall Street analysts , exuberant by nature and eager gov the investment banking fees that an initial public offering will generate , are valuing the business at 2.5 times its sales , or $ 5 to $ 6 a share .|Wall Street has extra motivation to help Motorola sell the semiconductor unit for the highest price it kaNh These businesses are notoriously capital-intensive and typically require several offerings of bonds or stock .|More fees .
nyt_eng_20040430_0045_15|nyt_eng_200404|nyt_eng_20040430_0045|15|nyt_eng_20040430_0045_14||Last month was also the wettest month since June 1998 , when more than 11 inches fell .|The April showers have been extraordinarily heavy within the city , but nearby areas have been drier .|
nyt_eng_20040430_0045_9|nyt_eng_200404|nyt_eng_20040430_0045|9|nyt_eng_20040430_0045_8|nyt_eng_20040430_0045_10|Very cool air will slip southward into the Plains , prompting a few showers in Minnesota .|The region from the Rockies to the Pacific Coast will be mainly sunny and warmer on Saturday afternoon .|FOCUS  -COL-  OUTLIER RAINFALL
