    l1  l2                        f       E11  r.log.likelihood  r.odds.ratio.disc  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  am.log.likelihood  am.odds.ratio.disc  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple      f1     f2       N  
POSMIR  preferably               14      7.00               319                 53           31          432                   1                 819              19.41               1.462        0.5000        0.0000               1.0000               0.0000  291735     14  583470  
POSMIR  semi                     14      7.00               319                 53           31          432                   1                 819              19.41               1.462        0.5000        0.0000               1.0000               0.0000  291735     14  583470  
POSMIR  meticulously             13      6.50               330                 57           33          446                   1                 848              18.02               1.431        0.5000        0.0000               1.0000               0.0000  291735     13  583470  
POSMIR  disarmingly              13      6.50               330                 57           33          446                   1                 848              18.02               1.431        0.5000        0.0000               1.0000               0.0000  291735     13  583470  
POSMIR  counter                  13      6.50               330                 57           33          446                   1                 848              18.02               1.431        0.5000        0.0000               1.0000               0.0000  291735     13  583470  
POSMIR  ineffably                12      6.00               342                 63           36          466                   1                 886              16.64               1.398        0.5000        0.0000               1.0000               0.0000  291735     12  583470  
POSMIR  exponentially            12      6.00               342                 63           36          466                   1                 886              16.64               1.398        0.5000        0.0000               1.0000               0.0000  291735     12  583470  
POSMIR  alternatively            12      6.00               342                 63           36          466                   1                 886              16.64               1.398        0.5000        0.0000               1.0000               0.0000  291735     12  583470  
POSMIR  atleast                  11      5.50               359                 73           39          483                   1                 928              15.25               1.362        0.5000        0.0000               1.0000               0.0000  291735     11  583470  
POSMIR  vibrantly                11      5.50               359                 73           39          483                   1                 928              15.25               1.362        0.5000        0.0000               1.0000               0.0000  291735     11  583470  
POSMIR  fascinatingly            11      5.50               359                 73           39          483                   1                 928              15.25               1.362        0.5000        0.0000               1.0000               0.0000  291735     11  583470  
POSMIR  admirably                11      5.50               359                 73           39          483                   1                 928              15.25               1.362        0.5000        0.0000               1.0000               0.0000  291735     11  583470  
POSMIR  flatly                   11      5.50               359                 73           39          483                   1                 928              15.25               1.362        0.5000        0.0000               1.0000               0.0000  291735     11  583470  
POSMIR  approximately            10      5.00               378                 80           44          508                   1                 971              13.86               1.322        0.5000        0.0000               1.0000               0.0000  291735     10  583470  
POSMIR  doubtless                10      5.00               378                 80           44          508                   1                 971              13.86               1.322        0.5000        0.0000               1.0000               0.0000  291735     10  583470  
POSMIR  incomparably             10      5.00               378                 80           44          508                   1                 971              13.86               1.322        0.5000        0.0000               1.0000               0.0000  291735     10  583470  
POSMIR  uncommonly               10      5.00               378                 80           44          508                   1                 971              13.86               1.322        0.5000        0.0000               1.0000               0.0000  291735     10  583470  
POSMIR  gorgeously               10      5.00               378                 80           44          508                   1                 971              13.86               1.322        0.5000        0.0000               1.0000               0.0000  291735     10  583470  
POSMIR  collectively             10      5.00               378                 80           44          508                   1                 971              13.86               1.322        0.5000        0.0000               1.0000               0.0000  291735     10  583470  
POSMIR  dang                     10      5.00               378                 80           44          508                   1                 971              13.86               1.322        0.5000        0.0000               1.0000               0.0000  291735     10  583470  
POSMIR  dead                     10      5.00               378                 80           44          508                   1                 971              13.86               1.322        0.5000        0.0000               1.0000               0.0000  291735     10  583470  
POSMIR  completly                10      5.00               378                 80           44          508                   1                 971              13.86               1.322        0.5000        0.0000               1.0000               0.0000  291735     10  583470  
POSMIR  finely                    9      4.50               403                 98           53          541                   1                1031              12.48               1.279        0.5000        0.0000               1.0000               0.0000  291735      9  583470  
POSMIR  light                     9      4.50               403                 98           53          541                   1                1031              12.48               1.279        0.5000        0.0000               1.0000               0.0000  291735      9  583470  
POSMIR  differently               9      4.50               403                 98           53          541                   1                1031              12.48               1.279        0.5000        0.0000               1.0000               0.0000  291735      9  583470  
POSMIR  hitherto                  9      4.50               403                 98           53          541                   1                1031              12.48               1.279        0.5000        0.0000               1.0000               0.0000  291735      9  583470  
NEGMIR  farther                   9      4.50               403                 98           53          541                   1                1031              12.48               1.279        0.5000        0.0000               1.0000               0.0000  291735      9  583470  
POSMIR  chillingly                9      4.50               403                 98           53          541                   1                1031              12.48               1.279        0.5000        0.0000               1.0000               0.0000  291735      9  583470  
POSMIR  delicately                9      4.50               403                 98           53          541                   1                1031              12.48               1.279        0.5000        0.0000               1.0000               0.0000  291735      9  583470  
POSMIR  instead                   9      4.50               403                 98           53          541                   1                1031              12.48               1.279        0.5000        0.0000               1.0000               0.0000  291735      9  583470  
POSMIR  unnervingly               8      4.00               425                113           61          572                   1                1101              11.09               1.230        0.5000        0.0000               1.0000               0.0000  291735      8  583470  
POSMIR  wrongly                   8      4.00               425                113           61          572                   1                1101              11.09               1.230        0.5000        0.0000               1.0000               0.0000  291735      8  583470  
POSMIR  sparsely                  8      4.00               425                113           61          572                   1                1101              11.09               1.230        0.5000        0.0000               1.0000               0.0000  291735      8  583470  
POSMIR  touchingly                8      4.00               425                113           61          572                   1                1101              11.09               1.230        0.5000        0.0000               1.0000               0.0000  291735      8  583470  
POSMIR  disconcertingly           8      4.00               425                113           61          572                   1                1101              11.09               1.230        0.5000        0.0000               1.0000               0.0000  291735      8  583470  
POSMIR  mightily                  8      4.00               425                113           61          572                   1                1101              11.09               1.230        0.5000        0.0000               1.0000               0.0000  291735      8  583470  
POSMIR  generously                8      4.00               425                113           61          572                   1                1101              11.09               1.230        0.5000        0.0000               1.0000               0.0000  291735      8  583470  
POSMIR  slowly                    7      3.50               459                130           68          611                   1                1172               9.70               1.176        0.5000        0.0000               1.0000               0.0000  291735      7  583470  
POSMIR  seductively               7      3.50               459                130           68          611                   1                1172               9.70               1.176        0.5000        0.0000               1.0000               0.0000  291735      7  583470  
NEGMIR  conclusively              7      3.50               459                130           68          611                   1                1172               9.70               1.176        0.5000        0.0000               1.0000               0.0000  291735      7  583470  
POSMIR  perilously                7      3.50               459                130           68          611                   1                1172               9.70               1.176        0.5000        0.0000               1.0000               0.0000  291735      7  583470  
POSMIR  poignantly                7      3.50               459                130           68          611                   1                1172               9.70               1.176        0.5000        0.0000               1.0000               0.0000  291735      7  583470  
POSMIR  briefly                   7      3.50               459                130           68          611                   1                1172               9.70               1.176        0.5000        0.0000               1.0000               0.0000  291735      7  583470  
POSMIR  peripherally              7      3.50               459                130           68          611                   1                1172               9.70               1.176        0.5000        0.0000               1.0000               0.0000  291735      7  583470  
POSMIR  virulently                7      3.50               459                130           68          611                   1                1172               9.70               1.176        0.5000        0.0000               1.0000               0.0000  291735      7  583470  
NEGMIR  particularily             7      3.50               459                130           68          611                   1                1172               9.70               1.176        0.5000        0.0000               1.0000               0.0000  291735      7  583470  
POSMIR  childishly                7      3.50               459                130           68          611                   1                1172               9.70               1.176        0.5000        0.0000               1.0000               0.0000  291735      7  583470  
NEGMIR  heavenly                  7      3.50               459                130           68          611                   1                1172               9.70               1.176        0.5000        0.0000               1.0000               0.0000  291735      7  583470  
POSMIR  unavoidably               7      3.50               459                130           68          611                   1                1172               9.70               1.176        0.5000        0.0000               1.0000               0.0000  291735      7  583470  
POSMIR  immeasurably              6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
POSMIR  scathingly                6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
POSMIR  privately                 6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
POSMIR  flat                      6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
NEGMIR  discernibly               6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
POSMIR  unutterably               6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
POSMIR  exuberantly               6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
POSMIR  abit                      6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
POSMIR  loudly                    6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
POSMIR  heartily                  6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
POSMIR  fearlessly                6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
POSMIR  appallingly               6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
POSMIR  upwardly                  6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
POSMIR  riotously                 6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
POSMIR  indelibly                 6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
POSMIR  persistently              6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
NEGMIR  particuarly               6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
POSMIR  batshit                   6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
POSMIR  inextricably              6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
NEGMIR  the-less                  6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
POSMIR  supernaturally            6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
POSMIR  harmonically              6      3.00               494                154           80          664                   1                1266               8.32               1.114        0.5000        0.0000               1.0000               0.0000  291735      6  583470  
NEGMIR  earth                     5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  calculatedly              5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
NEGMIR  se                        5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
NEGMIR  earthshakingly            5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  soooooo                   5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
NEGMIR  wantonly                  5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  infinitesimally           5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  dependably                5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  faster                    5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
NEGMIR  earth-shatteringly        5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
NEGMIR  self-evidently            5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
NEGMIR  gonna                     5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  eagerly                   5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  frantically               5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  bogglingly                5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  unconsciously             5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  suprisingly               5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  bodily                    5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  hotly                     5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  jointly                   5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  quaintly                  5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  unconscionably            5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  cutely                    5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  incomprehensibly          5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  yearly                    5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  timelessly                5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  gruesomely                5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
NEGMIR  strings                   5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  unexplainably             5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  conversely                5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
POSMIR  elaborately               5      2.50               542                195          102          738                   1                1375               6.93               1.041        0.5000        0.0000               1.0000               0.0000  291735      5  583470  
NEGMIR  ever                   4709   2388.00                 7                  8          133            9                 133                  21            5953.39               1.851        0.4900        0.0159               0.9860               0.0161  291735   4776  583470  
NEGMIR  any                    1066    541.50                25                 12          134           33                 135                  61            1328.27               1.786        0.4852        0.0036               0.9843               0.0037  291735   1083  583470  
POSMIR  refreshingly             66     33.50               129                 27          135          191                 134                 354              82.49               1.647        0.4851        0.0002               0.9851               0.0002  291735     67  583470  
POSMIR  plain                  1051    534.00                26                 14          136           34                 136                  62            1307.90               1.780        0.4850        0.0035               0.9841               0.0036  291735   1068  583470  
POSMIR  maybe                   546    277.50                42                 15          137           57                 137                  87             677.84               1.761        0.4842        0.0018               0.9838               0.0019  291735    555  583470  
POSMIR  rather                 1774    903.00                13                 20          138           19                 139                  39            2187.31               1.740        0.4838        0.0060               0.9823               0.0061  291735   1806  583470  
POSMIR  somewhat                914    465.00                30                 19          139           43                 138                  67            1128.91               1.745        0.4836        0.0031               0.9828               0.0031  291735    930  583470  
POSMIR  understandably           54     27.50               149                 33          140          214                 140                 391              66.25               1.560        0.4819        0.0002               0.9818               0.0002  291735     55  583470  
POSMIR  fairly                 1185    604.50                23                 24          141           29                 142                  53            1442.69               1.686        0.4811        0.0040               0.9801               0.0041  291735   1209  583470  
POSMIR  weirdly                  51     26.00               156                 37          142          221                 141                 405              62.21               1.536        0.4808        0.0002               0.9808               0.0002  291735     52  583470  
POSMIR  pretty                 5123   2625.00                 6                 30          143            8                 148                  18            6124.97               1.612        0.4801        0.0171               0.9758               0.0176  291735   5250  583470  
POSMIR  astonishingly            43     22.00               174                 51          144          248                 143                 456              51.45               1.462        0.4773        0.0001               0.9773               0.0001  291735     44  583470  
POSMIR  deceptively              43     22.00               174                 51          144          248                 143                 456              51.45               1.462        0.4773        0.0001               0.9773               0.0001  291735     44  583470  
NEGMIR  longer                  821    420.50                34                 31          146           47                 146                  70             977.90               1.604        0.4769        0.0027               0.9762               0.0028  291735    841  583470  
POSMIR  lightly                  83     42.50               115                 39          147          163                 145                 308              98.90               1.524        0.4765        0.0003               0.9765               0.0003  291735     85  583470  
POSMIR  eerily                   81     41.50               117                 44          148          170                 147                 313              96.22               1.513        0.4760        0.0003               0.9759               0.0003  291735     83  583470  
NEGMIR  earthly                  80     41.00               118                 46          149          172                 149                 319              94.88               1.508        0.4757        0.0003               0.9756               0.0003  291735     82  583470  
NEGMIR  anywhere                 38     19.50               189                 62          150          270                 150                 488              44.77               1.409        0.4744        0.0001               0.9744               0.0001  291735     39  583470  
POSMIR  otherwise              1418    730.00                19                 38          151           26                 154                  48            1646.39               1.525        0.4724        0.0047               0.9712               0.0049  291735   1460  583470  
POSMIR  formerly                 35     18.00               199                 71          152          286                 151                 509              40.77               1.374        0.4723        0.0001               0.9722               0.0001  291735     36  583470  
POSMIR  downright               981    505.00                29                 40          153           39                 153                  64            1138.63               1.523        0.4721        0.0033               0.9713               0.0034  291735   1010  583470  
POSMIR  chronically              68     35.00               131                 56          154          188                 152                 349              78.88               1.438        0.4715        0.0002               0.9714               0.0002  291735     70  583470  
POSMIR  already                 885    456.00                33                 45          155           44                 155                  69            1022.30               1.509        0.4711        0.0029               0.9704               0.0030  291735    912  583470  
NEGMIR  necessarily             963    496.50                31                 47          156           41                 156                  65            1109.03               1.501        0.4706        0.0032               0.9698               0.0033  291735    993  583470  
POSMIR  nicely                   31     16.00               225                 79          157          305                 157                 537              35.46               1.322        0.4688        0.0001               0.9688               0.0001  291735     32  583470  
POSMIR  relatively             1142    590.00                27                 50          158           31                 158                  55            1302.05               1.474        0.4687        0.0038               0.9678               0.0039  291735   1180  583470  
POSMIR  badly                    59     30.50               147                 70          159          205                 159                 372              66.96               1.377        0.4673        0.0002               0.9672               0.0002  291735     61  583470  
POSMIR  perhaps                 760    393.50                38                 55          160           50                 160                  75             856.76               1.443        0.4663        0.0025               0.9657               0.0026  291735    787  583470  
POSMIR  darn                     84     43.50               119                 69          161          163                 161                 305              94.52               1.383        0.4656        0.0003               0.9655               0.0003  291735     87  583470  
NEGMIR  mere                     28     14.50               248                 96          162          321                 161                 575              31.50               1.279        0.4655        0.0001               0.9655               0.0001  291735     29  583470  
POSMIR  curiously                28     14.50               248                 96          162          321                 161                 575              31.50               1.279        0.4655        0.0001               0.9655               0.0001  291735     29  583470  
POSMIR  surprisingly            304    157.50                54                 60          164           70                 165                 120             341.42               1.423        0.4653        0.0010               0.9651               0.0010  291735    315  583470  
POSMIR  unbelievably            111     57.50                95                 66          165          134                 164                 252             124.72               1.394        0.4653        0.0004               0.9652               0.0004  291735    115  583470  
POSMIR  maddeningly              27     14.00               254                108          166          325                 166                 596              30.19               1.263        0.4643        0.0001               0.9643               0.0001  291735     28  583470  
POSMIR  strangely               160     83.00                74                 67          167          100                 167                 187             178.54               1.393        0.4640        0.0005               0.9639               0.0005  291735    166  583470  
POSMIR  almost                 1068    554.50                28                 61          168           36                 168                  60            1188.34               1.412        0.4639        0.0035               0.9630               0.0037  291735   1109  583470  
POSMIR  partly                  103     53.50               103                 72          169          142                 169                 270             114.21               1.362        0.4627        0.0003               0.9626               0.0004  291735    107  583470  
POSMIR  sometimes               278    144.50                57                 68          170           75                 170                 126             307.28               1.385        0.4622        0.0009               0.9619               0.0010  291735    289  583470  
POSMIR  tad                      48     25.00               172                 95          171          234                 171                 427              52.52               1.288        0.4600        0.0002               0.9600               0.0002  291735     50  583470  
POSMIR  mostly                  277    144.50                58                 78          172           77                 172                 127             300.91               1.347        0.4587        0.0009               0.9585               0.0009  291735    289  583470  
POSMIR  little                  112     58.50               100                 91          173          134                 173                 250             120.91               1.311        0.4574        0.0004               0.9573               0.0004  291735    117  583470  
POSMIR  undeniably              131     68.50                87                 92          174          121                 174                 222             140.68               1.306        0.4563        0.0004               0.9562               0.0004  291735    137  583470  
POSMIR  possibly                322    168.50                52                 89          175           69                 176                 114             344.66               1.319        0.4558        0.0011               0.9555               0.0011  291735    337  583470  
POSMIR  temporarily              43     22.50               183                110          176          251                 175                 456              46.02               1.241        0.4556        0.0001               0.9556               0.0001  291735     45  583470  
POSMIR  vastly                  128     67.00                90                 93          177          124                 177                 229             136.79               1.296        0.4553        0.0004               0.9552               0.0004  291735    134  583470  
POSMIR  equally                1512    792.50                21                 90          178           24                 178                  46            1608.88               1.316        0.4552        0.0049               0.9539               0.0052  291735   1585  583470  
POSMIR  largely                 207    108.50                66                 94          179           87                 179                 155             219.81               1.296        0.4541        0.0007               0.9539               0.0007  291735    217  583470  
POSMIR  bit                      61     32.00               151                109          180          203                 180                 367              64.51               1.245        0.4532        0.0002               0.9531               0.0002  291735     64  583470  
NEGMIR  that                   4308   2269.00                 9                106          181           10                 186                  23            4499.79               1.278        0.4528        0.0140               0.9493               0.0148  291735   4538  583470  
POSMIR  hilariously              59     31.00               157                112          182          208                 181                 372              61.93               1.231        0.4517        0.0002               0.9516               0.0002  291735     62  583470  
POSMIR  undoubtedly              39     20.50               198                125          183          270                 182                 477              40.86               1.199        0.4513        0.0001               0.9512               0.0001  291735     41  583470  
POSMIR  virtually               174     91.50                73                107          184           97                 183                 179             181.97               1.264        0.4510        0.0006               0.9508               0.0006  291735    183  583470  
POSMIR  appropriately            38     20.00               202                128          185          273                 184                 488              39.57               1.188        0.4500        0.0001               0.9500               0.0001  291735     40  583470  
POSMIR  mysteriously             19     10.00               316                153          186          389                 184                 698              19.79               1.114        0.4500        0.0001               0.9500               0.0001  291735     20  583470  
POSMIR  at                       37     19.50               208                129          187          279                 187                 499              38.29               1.176        0.4487        0.0001               0.9487               0.0001  291735     39  583470  
POSMIR  increasingly            146     77.00                82                111          188          110                 188                 204             150.62               1.237        0.4482        0.0005               0.9481               0.0005  291735    154  583470  
POSMIR  early                    36     19.00               214                144          189          286                 189                 503              37.01               1.164        0.4474        0.0001               0.9474               0.0001  291735     38  583470  
POSMIR  disappointingly          18      9.50               323                178          190          399                 189                 716              18.50               1.091        0.4474        0.0001               0.9474               0.0001  291735     19  583470  
POSMIR  hopefully                18      9.50               323                178          190          399                 189                 716              18.50               1.091        0.4474        0.0001               0.9474               0.0001  291735     19  583470  
POSMIR  suspiciously             18      9.50               323                178          190          399                 189                 716              18.50               1.091        0.4474        0.0001               0.9474               0.0001  291735     19  583470  
POSMIR  partially               194    102.50                69                120          193           91                 193                 164             198.50               1.228        0.4465        0.0006               0.9463               0.0007  291735    205  583470  
POSMIR  beyond                   35     18.50               224                147          194          291                 194                 509              35.73               1.152        0.4460        0.0001               0.9459               0.0001  291735     37  583470  
POSMIR  somehow                 209    110.50                67                121          195           87                 195                 153             213.18               1.225        0.4459        0.0007               0.9457               0.0007  291735    221  583470  
POSMIR  oddly                   138     73.00                88                123          196          117                 196                 214             140.41               1.212        0.4453        0.0004               0.9452               0.0005  291735    146  583470  
POSMIR  woefully                 69     36.50               143                126          197          191                 196                 346              70.20               1.189        0.4453        0.0002               0.9452               0.0002  291735     73  583470  
NEGMIR  exactly                 813    431.00                41                122          198           49                 198                  71             819.82               1.217        0.4438        0.0026               0.9432               0.0028  291735    862  583470  
