hit_id,status,colloc,adv,adj,sent_text,sent_id,adv_index
nyt_eng_19940729_0240_32:11,discard,as_bad,as,bad,"Mjeanwhile , second-quarter earnings , while disappointing , were not as bad as had been expected , fueling the Bolsa 's slight rebound .",nyt_eng_19940729_0240_32,11
nyt_eng_19940729_0240_32:11,keep,as_bad,as,bad,"Mjeanwhile , second-quarter earnings , while disappointing , were not as bad as had been expected , fueling the Bolsa 's slight rebound .",nyt_eng_19940729_0240_32,11
nyt_eng_19940730_0158_49:10,discard,too_happy,too,happy,And what of the Colts teammates who were not too happy with him ?,nyt_eng_19940730_0158_49,10
nyt_eng_19940730_0158_49:10,keep,too_happy,too,happy,And what of the Colts teammates who were not too happy with him ?,nyt_eng_19940730_0158_49,10
nyt_eng_19940804_0098_38:11,discard,even_aware,even,aware,"-LBQ-  At least half the time , they 're not even aware they 're doing something wrong .  -RDQ-",nyt_eng_19940804_0098_38,11
nyt_eng_19940804_0098_38:11,keep,even_aware,even,aware,"-LBQ-  At least half the time , they 're not even aware they 're doing something wrong .  -RDQ-",nyt_eng_19940804_0098_38,11
nyt_eng_19940804_0359_4:9,discard,that_fortunate,that,fortunate,-LBQ-  But this time we have n't been that fortunate .  -RDQ-,nyt_eng_19940804_0359_4,9
nyt_eng_19940804_0359_4:9,keep,that_fortunate,that,fortunate,-LBQ-  But this time we have n't been that fortunate .  -RDQ-,nyt_eng_19940804_0359_4,9
nyt_eng_19940808_0464_5:57,discard,immediately_available,immediately,available,"In the statement announcing that his company would not make the required $ 3.5 million down payment on $ 40 million worth of licenses , Hartley complained that the government had not made it clear before the auction that the technology needed to build interactive television services , like home shopping and banking , was not immediately available .",nyt_eng_19940808_0464_5,57
nyt_eng_19940808_0464_5:57,keep,immediately_available,immediately,available,"In the statement announcing that his company would not make the required $ 3.5 million down payment on $ 40 million worth of licenses , Hartley complained that the government had not made it clear before the auction that the technology needed to build interactive television services , like home shopping and banking , was not immediately available .",nyt_eng_19940808_0464_5,57
nyt_eng_19940816_0274_1:10,discard,only_voluminous,only,voluminous,"The ramifications in that legislation -- It is not only voluminous , but there are ramifications that reach right into everyone 's home .",nyt_eng_19940816_0274_1,10
nyt_eng_19940816_0274_1:10,keep,only_voluminous,only,voluminous,"The ramifications in that legislation -- It is not only voluminous , but there are ramifications that reach right into everyone 's home .",nyt_eng_19940816_0274_1,10
nyt_eng_19940822_0242_7:13,discard,so_agile,so,agile,"Dinner ? The bear would need to find prey that was not so agile , not so wise .",nyt_eng_19940822_0242_7,13
nyt_eng_19940822_0242_7:13,keep,so_agile,so,agile,"Dinner ? The bear would need to find prey that was not so agile , not so wise .",nyt_eng_19940822_0242_7,13
nyt_eng_19940826_0270_22:29,discard,so_empty,so,empty,"Frasier 's father on  -LBQ-  Frasier  -RDQ-  is a widower , and maybe the nest on NBC 's  -LBQ-  Empty Nest  -RDQ-  would n't would n't be quite so empty if it were n't for Richard Mulligan 's widower-dad character , ironic if only because this inexplicably long-running series seems to cheat death itself year after year .",nyt_eng_19940826_0270_22,29
nyt_eng_19940826_0270_22:29,keep,so_empty,so,empty,"Frasier 's father on  -LBQ-  Frasier  -RDQ-  is a widower , and maybe the nest on NBC 's  -LBQ-  Empty Nest  -RDQ-  would n't would n't be quite so empty if it were n't for Richard Mulligan 's widower-dad character , ironic if only because this inexplicably long-running series seems to cheat death itself year after year .",nyt_eng_19940826_0270_22,29
nyt_eng_19940829_0244_2:11,discard,immediately_obvious,immediately,obvious,"Every so often , however , the answer is not immediately obvious .",nyt_eng_19940829_0244_2,11
nyt_eng_19940829_0244_2:11,keep,immediately_obvious,immediately,obvious,"Every so often , however , the answer is not immediately obvious .",nyt_eng_19940829_0244_2,11
nyt_eng_19940902_0340_38:11,discard,too_small,too,small,"This is a nice , tiny court that is not too small , not too big .",nyt_eng_19940902_0340_38,11
nyt_eng_19940902_0340_38:11,keep,too_small,too,small,"This is a nice , tiny court that is not too small , not too big .",nyt_eng_19940902_0340_38,11
nyt_eng_19940915_0352_1:7,discard,so_atwitter,so,atwitter,"Decorous old Virginia has not been so atwitter since Elizabeth Taylor prowled the 1978 state convention wearing a tiger-striped pants suit , wooing delegates for John Warner , her sixth husband -LRB- if you do n't count Richard Burton twice -RRB- .",nyt_eng_19940915_0352_1,7
nyt_eng_19940915_0352_1:7,keep,so_atwitter,so,atwitter,"Decorous old Virginia has not been so atwitter since Elizabeth Taylor prowled the 1978 state convention wearing a tiger-striped pants suit , wooing delegates for John Warner , her sixth husband -LRB- if you do n't count Richard Burton twice -RRB- .",nyt_eng_19940915_0352_1,7
nyt_eng_19940926_0487_43:6,discard,that_emotional,that,emotional,"Heck , he was n't that emotional even after he broke the league record for career touchdowns earlier this season .",nyt_eng_19940926_0487_43,6
nyt_eng_19940926_0487_43:6,keep,that_emotional,that,emotional,"Heck , he was n't that emotional even after he broke the league record for career touchdowns earlier this season .",nyt_eng_19940926_0487_43,6
nyt_eng_19941013_0001_39:10,discard,really_upset,really,upset,"-LBQ-  And this one time , I was n't really upset my breakfast was interrupted ,  -RDQ-  Olah said .",nyt_eng_19941013_0001_39,10
nyt_eng_19941013_0001_39:10,keep,really_upset,really,upset,"-LBQ-  And this one time , I was n't really upset my breakfast was interrupted ,  -RDQ-  Olah said .",nyt_eng_19941013_0001_39,10
nyt_eng_19941014_0215_42:6,discard,exactly_upbeat,exactly,upbeat,News these days is n't exactly upbeat .,nyt_eng_19941014_0215_42,6
nyt_eng_19941014_0215_42:6,keep,exactly_upbeat,exactly,upbeat,News these days is n't exactly upbeat .,nyt_eng_19941014_0215_42,6
nyt_eng_19941019_0266_17:20,discard,so_quick,so,quick,"If the harassment of Lingle continues , Chorba must make it clear that the United States will not be so quick to let bygones be bygones ; that Singapore is , in fact , jeopardizing its relationship with America when it intimidates U.S. citizens .",nyt_eng_19941019_0266_17,20
nyt_eng_19941019_0266_17:20,keep,so_quick,so,quick,"If the harassment of Lingle continues , Chorba must make it clear that the United States will not be so quick to let bygones be bygones ; that Singapore is , in fact , jeopardizing its relationship with America when it intimidates U.S. citizens .",nyt_eng_19941019_0266_17,20
nyt_eng_19941028_0183_26:5,discard,very_much,very,much,"-LBQ-  It 's not very much , not very much at all ,  -RDQ-  an official close",nyt_eng_19941028_0183_26,5
nyt_eng_19941028_0183_26:5,keep,very_much,very,much,"-LBQ-  It 's not very much , not very much at all ,  -RDQ-  an official close",nyt_eng_19941028_0183_26,5
nyt_eng_19941028_0292_4:5,discard,very_much,very,much,"-LBQ-  It 's not very much , not very much at all ,  -RDQ-  an official close to Prime Minister Yitzhak Rabin said .",nyt_eng_19941028_0292_4,5
nyt_eng_19941028_0292_4:5,keep,very_much,very,much,"-LBQ-  It 's not very much , not very much at all ,  -RDQ-  an official close to Prime Minister Yitzhak Rabin said .",nyt_eng_19941028_0292_4,5
nyt_eng_19941112_0166_28:20,discard,so_clear-cut,so,clear-cut,But judges who presided over a lawsuit filed by Mrs. Seril made it clear that the matter was not so clear-cut .,nyt_eng_19941112_0166_28,20
nyt_eng_19941112_0166_28:20,keep,so_clear-cut,so,clear-cut,But judges who presided over a lawsuit filed by Mrs. Seril made it clear that the matter was not so clear-cut .,nyt_eng_19941112_0166_28,20
nyt_eng_19941114_0428_33:7,discard,too_fast,too,fast,"-LBQ-  Here , it 's not too fast , not too slow .",nyt_eng_19941114_0428_33,7
nyt_eng_19941114_0428_33:7,keep,too_fast,too,fast,"-LBQ-  Here , it 's not too fast , not too slow .",nyt_eng_19941114_0428_33,7
nyt_eng_19941124_0067_5:12,discard,too_safe,too,safe,"-LBQ-  The way I looked at it , it was n't too safe , because people with evil minds , traveling through , had easy access for holdups ,  -RDQ-  said Carl Yazzie Jr. , a 54-year-old Marine Corps veteran who wore his dress uniform for the small parade , which featured a single float carrying a black papier-mache gun on the back of a pickup truck .",nyt_eng_19941124_0067_5,12
nyt_eng_19941124_0067_5:12,keep,too_safe,too,safe,"-LBQ-  The way I looked at it , it was n't too safe , because people with evil minds , traveling through , had easy access for holdups ,  -RDQ-  said Carl Yazzie Jr. , a 54-year-old Marine Corps veteran who wore his dress uniform for the small parade , which featured a single float carrying a black papier-mache gun on the back of a pickup truck .",nyt_eng_19941124_0067_5,12
nyt_eng_19941125_0004_5:17,discard,too_aggressive,too,aggressive,"In private , however , they thanked their higher being of choice that Leslie was not too aggressive , not too gritty .",nyt_eng_19941125_0004_5,17
nyt_eng_19941125_0004_5:17,keep,too_aggressive,too,aggressive,"In private , however , they thanked their higher being of choice that Leslie was not too aggressive , not too gritty .",nyt_eng_19941125_0004_5,17
nyt_eng_19941128_0287_21:6,discard,remarkably_dumb,remarkably,dumb,"Reader , I was not remarkably dumb , just typically disoriented by avalanches of history crashing all around me .",nyt_eng_19941128_0287_21,6
nyt_eng_19941128_0287_21:6,keep,remarkably_dumb,remarkably,dumb,"Reader , I was not remarkably dumb , just typically disoriented by avalanches of history crashing all around me .",nyt_eng_19941128_0287_21,6
nyt_eng_19941208_0016_4:4,discard,too_late,too,late,"It 's not too late to save your season , not too late to show common sense and a willingness to understand each side 's problems .",nyt_eng_19941208_0016_4,4
nyt_eng_19941208_0016_4:4,keep,too_late,too,late,"It 's not too late to save your season , not too late to show common sense and a willingness to understand each side 's problems .",nyt_eng_19941208_0016_4,4
nyt_eng_19941209_0186_1:38,discard,so_noticeable,so,noticeable,"Five years after Jim Wright retired as House speaker and came home to Fort Worth , Texas is back on the congressional power curve in a big way , but this time the results might not be so noticeable .",nyt_eng_19941209_0186_1,38
nyt_eng_19941209_0186_1:38,keep,so_noticeable,so,noticeable,"Five years after Jim Wright retired as House speaker and came home to Fort Worth , Texas is back on the congressional power curve in a big way , but this time the results might not be so noticeable .",nyt_eng_19941209_0186_1,38
nyt_eng_19941221_0165_20:10,discard,so_eager,so,eager,"This time around , foreign bankers wo n't be so eager to buy .",nyt_eng_19941221_0165_20,10
nyt_eng_19941221_0165_20:10,keep,so_eager,so,eager,"This time around , foreign bankers wo n't be so eager to buy .",nyt_eng_19941221_0165_20,10
nyt_eng_19950103_0032_39:6,discard,so_well-crafted,so,well-crafted,"Many dramas today are n't so well-crafted , although NBC 's Homicide and ABC 's NYPD Blue have to be given high marks for real details .",nyt_eng_19950103_0032_39,6
nyt_eng_19950103_0032_39:6,keep,so_well-crafted,so,well-crafted,"Many dramas today are n't so well-crafted , although NBC 's Homicide and ABC 's NYPD Blue have to be given high marks for real details .",nyt_eng_19950103_0032_39,6
nyt_eng_19950117_0339_3:9,discard,so_fortunate,so,fortunate,Two other patients that summer night were n't so fortunate .,nyt_eng_19950117_0339_3,9
nyt_eng_19950117_0339_3:9,keep,so_fortunate,so,fortunate,Two other patients that summer night were n't so fortunate .,nyt_eng_19950117_0339_3,9
nyt_eng_19950216_0164_14:8,discard,so_good,so,good,"The results this year have n't been so good , but neither have they been terrible .",nyt_eng_19950216_0164_14,8
nyt_eng_19950216_0164_14:8,keep,so_good,so,good,"The results this year have n't been so good , but neither have they been terrible .",nyt_eng_19950216_0164_14,8
nyt_eng_19950222_0097_26:8,discard,quite_sure,quite,sure,And many Iranians these days are n't quite sure where that line is .,nyt_eng_19950222_0097_26,8
nyt_eng_19950222_0097_26:8,keep,quite_sure,quite,sure,And many Iranians these days are n't quite sure where that line is .,nyt_eng_19950222_0097_26,8
nyt_eng_19950302_0049_31:12,discard,as_happy,as,happy,"-LBQ-  The next time it happens , I might not be as happy .  -RDQ-",nyt_eng_19950302_0049_31,12
nyt_eng_19950302_0049_31:12,keep,as_happy,as,happy,"-LBQ-  The next time it happens , I might not be as happy .  -RDQ-",nyt_eng_19950302_0049_31,12
nyt_eng_19950306_0078_42:32,discard,so_sure,so,sure,"But people who believe in an irrational world , a place where computers and advanced communications have amplified the dopey things people can do , well , these people are n't so sure .",nyt_eng_19950306_0078_42,32
nyt_eng_19950306_0078_42:32,keep,so_sure,so,sure,"But people who believe in an irrational world , a place where computers and advanced communications have amplified the dopey things people can do , well , these people are n't so sure .",nyt_eng_19950306_0078_42,32
nyt_eng_19950320_0483_21:9,discard,very_good,very,good,"A lot of rap these days is n't very good , Sexton conceded .",nyt_eng_19950320_0483_21,9
nyt_eng_19950320_0483_21:9,keep,very_good,very,good,"A lot of rap these days is n't very good , Sexton conceded .",nyt_eng_19950320_0483_21,9
nyt_eng_19950321_0336_3:7,discard,so_fortunate,so,fortunate,"This time , UMass is n't so fortunate .",nyt_eng_19950321_0336_3,7
nyt_eng_19950321_0336_3:7,keep,so_fortunate,so,fortunate,"This time , UMass is n't so fortunate .",nyt_eng_19950321_0336_3,7
nyt_eng_19950321_0366_16:8,discard,really_big,really,big,"-LBQ-  Five-foot-nine guards ... coaches are n't really big on them ,  -RDQ-  said Harrick , recalling the luckiest recruiting coup of his life .",nyt_eng_19950321_0366_16,8
nyt_eng_19950321_0366_16:8,keep,really_big,really,big,"-LBQ-  Five-foot-nine guards ... coaches are n't really big on them ,  -RDQ-  said Harrick , recalling the luckiest recruiting coup of his life .",nyt_eng_19950321_0366_16,8
nyt_eng_19950326_0154_7:23,discard,quite_sure,quite,sure,"A hearing last week held by the Register of Copyrights , Marybeth Peters , made it clear that the library was not quite sure how to enforce the law -- from how to notify artists to what sort of form to expect them to fill out or even what fee to charge .",nyt_eng_19950326_0154_7,23
nyt_eng_19950326_0154_7:23,keep,quite_sure,quite,sure,"A hearing last week held by the Register of Copyrights , Marybeth Peters , made it clear that the library was not quite sure how to enforce the law -- from how to notify artists to what sort of form to expect them to fill out or even what fee to charge .",nyt_eng_19950326_0154_7,23
nyt_eng_19950404_0169_14:11,discard,very_nice,very,nice,"-LBQ-  The photo shoot of talking , it 's not very nice .  -RDQ-",nyt_eng_19950404_0169_14,11
nyt_eng_19950404_0169_14:11,keep,very_nice,very,nice,"-LBQ-  The photo shoot of talking , it 's not very nice .  -RDQ-",nyt_eng_19950404_0169_14,11
nyt_eng_19950404_0482_14:22,discard,really_privy,really,privy,"-LBQ-  The technical stuff -- how it happened , where it happened , who it happened with , I 'm not really privy to that ,  -RDQ-  Karl said before the Jazz game .",nyt_eng_19950404_0482_14,22
nyt_eng_19950404_0482_14:22,keep,really_privy,really,privy,"-LBQ-  The technical stuff -- how it happened , where it happened , who it happened with , I 'm not really privy to that ,  -RDQ-  Karl said before the Jazz game .",nyt_eng_19950404_0482_14,22
nyt_eng_19950409_0184_23:18,discard,as_strong,as,strong,"-LBQ-  But the big thing this time ,  -RDQ-  Norman said ,  -LBQ-  my putting was n't as strong as it should 've been .",nyt_eng_19950409_0184_23,18
nyt_eng_19950409_0184_23:18,keep,as_strong,as,strong,"-LBQ-  But the big thing this time ,  -RDQ-  Norman said ,  -LBQ-  my putting was n't as strong as it should 've been .",nyt_eng_19950409_0184_23,18
nyt_eng_19950413_0039_51:18,discard,as_great,as,great,"Maybe that way , the chances of us losing a guy like Paul Molitor would n't be as great .  -RDQ-",nyt_eng_19950413_0039_51,18
nyt_eng_19950413_0039_51:18,keep,as_great,as,great,"Maybe that way , the chances of us losing a guy like Paul Molitor would n't be as great .  -RDQ-",nyt_eng_19950413_0039_51,18
nyt_eng_19950414_0451_18:10,discard,too_quick,too,quick,"But quick steps -- well , I 'm not too quick out there .  -RDQ-",nyt_eng_19950414_0451_18,10
nyt_eng_19950414_0451_18:10,keep,too_quick,too,quick,"But quick steps -- well , I 'm not too quick out there .  -RDQ-",nyt_eng_19950414_0451_18,10
nyt_eng_19950416_0056_10:7,discard,as_glacial,as,glacial,"The tempos Friday were not quite as glacial as in the past , yet were equally reverent .",nyt_eng_19950416_0056_10,7
nyt_eng_19950416_0056_10:7,keep,as_glacial,as,glacial,"The tempos Friday were not quite as glacial as in the past , yet were equally reverent .",nyt_eng_19950416_0056_10,7
nyt_eng_19950418_0457_44:22,discard,as_excited,as,excited,"-LBQ-  It just came up on me all of a sudden , ` I 'm not as fired up , not as excited about working out .  -RDQ-  '",nyt_eng_19950418_0457_44,22
nyt_eng_19950418_0457_44:22,keep,as_excited,as,excited,"-LBQ-  It just came up on me all of a sudden , ` I 'm not as fired up , not as excited about working out .  -RDQ-  '",nyt_eng_19950418_0457_44,22
nyt_eng_19950420_0192_24:17,discard,easily_transmissible,easily,transmissible,"Without being explicit , the film takes pains to make it clear that AIDS is not easily transmissible through close casual contact .",nyt_eng_19950420_0192_24,17
nyt_eng_19950420_0192_24:17,keep,easily_transmissible,easily,transmissible,"Without being explicit , the film takes pains to make it clear that AIDS is not easily transmissible through close casual contact .",nyt_eng_19950420_0192_24,17
nyt_eng_19950420_0337_19:21,discard,that_big,that,big,"At 6 feet 1 inch , 240 pounds and with 4.7-second speed in the 40-yard dash , he is not that big or fast , but he has been a solid player his entire career against good competition .",nyt_eng_19950420_0337_19,21
nyt_eng_19950420_0337_19:21,keep,that_big,that,big,"At 6 feet 1 inch , 240 pounds and with 4.7-second speed in the 40-yard dash , he is not that big or fast , but he has been a solid player his entire career against good competition .",nyt_eng_19950420_0337_19,21
nyt_eng_19950425_0393_34:8,discard,real_crazy,real,crazy,"-LBQ-  Long term , I 'm not real crazy about the idea ,  -RDQ-  said Jim Brannum , who had to leave the two-bedroom Regency apartment he shared with his daughter , Cynthia .",nyt_eng_19950425_0393_34,8
nyt_eng_19950425_0393_34:8,keep,real_crazy,real,crazy,"-LBQ-  Long term , I 'm not real crazy about the idea ,  -RDQ-  said Jim Brannum , who had to leave the two-bedroom Regency apartment he shared with his daughter , Cynthia .",nyt_eng_19950425_0393_34,8
nyt_eng_19950430_0128_2:24,discard,exactly_certain,exactly,certain,"For the first time all day , a day in which she had played a superb round of golf , she was n't exactly certain what she needed to do or how she needed to do it .",nyt_eng_19950430_0128_2,24
nyt_eng_19950430_0128_2:24,keep,exactly_certain,exactly,certain,"For the first time all day , a day in which she had played a superb round of golf , she was n't exactly certain what she needed to do or how she needed to do it .",nyt_eng_19950430_0128_2,24
nyt_eng_19950503_0063_2:11,discard,totally_absurd,totally,absurd,"And the way they are playing , 0-for-1995 is n't totally absurd .",nyt_eng_19950503_0063_2,11
nyt_eng_19950503_0063_2:11,keep,totally_absurd,totally,absurd,"And the way they are playing , 0-for-1995 is n't totally absurd .",nyt_eng_19950503_0063_2,11
nyt_eng_19950512_0022_46:7,discard,even_close,even,close,But this _ this was n't even close .,nyt_eng_19950512_0022_46,7
nyt_eng_19950512_0022_46:7,keep,even_close,even,close,But this _ this was n't even close .,nyt_eng_19950512_0022_46,7
nyt_eng_19950517_0060_24:7,discard,so_much,so,much,"-LBQ-  Our issue today is not so much about guns as it is about our rights as law-abiding citizens ,  -RDQ-  he said .",nyt_eng_19950517_0060_24,7
nyt_eng_19950517_0060_24:7,keep,so_much,so,much,"-LBQ-  Our issue today is not so much about guns as it is about our rights as law-abiding citizens ,  -RDQ-  he said .",nyt_eng_19950517_0060_24,7
nyt_eng_19950519_0087_22:11,discard,really_worth,really,worth,"Still , an explosion or two too many is n't really worth quibbling over in this kind of film .",nyt_eng_19950519_0087_22,11
nyt_eng_19950519_0087_22:11,keep,really_worth,really,worth,"Still , an explosion or two too many is n't really worth quibbling over in this kind of film .",nyt_eng_19950519_0087_22,11
nyt_eng_19950530_0283_32:8,discard,that_great,that,great,"-LBQ-  I think the upside is n't that great , not when you 're inside 100 basis points of the October 1993 lows ,  -RDQ-  said Goduti at the Boston Co.",nyt_eng_19950530_0283_32,8
nyt_eng_19950530_0283_32:8,keep,that_great,that,great,"-LBQ-  I think the upside is n't that great , not when you 're inside 100 basis points of the October 1993 lows ,  -RDQ-  said Goduti at the Boston Co.",nyt_eng_19950530_0283_32,8
nyt_eng_19950603_0128_2:19,discard,much_interested,much,interested,"Never one to ignore the wild side , even at the age of 61 , Unser is n't much interested in paddling a canoe , or raising the sail on a dinghy .",nyt_eng_19950603_0128_2,19
nyt_eng_19950603_0128_2:19,keep,much_interested,much,interested,"Never one to ignore the wild side , even at the age of 61 , Unser is n't much interested in paddling a canoe , or raising the sail on a dinghy .",nyt_eng_19950603_0128_2,19
nyt_eng_19950614_0621_14:8,discard,altogether_surprising,altogether,surprising,"While Sathyavagiswaran 's testimony Wednesday was not altogether surprising because it was clear from earlier testimony that the prosecution had only circumstantial evidence of the time of death , it was still a potentially damaging admission , one which the defense is expected to attack at length on cross-examination , which began Wednesday afternoon .",nyt_eng_19950614_0621_14,8
nyt_eng_19950614_0621_14:8,keep,altogether_surprising,altogether,surprising,"While Sathyavagiswaran 's testimony Wednesday was not altogether surprising because it was clear from earlier testimony that the prosecution had only circumstantial evidence of the time of death , it was still a potentially damaging admission , one which the defense is expected to attack at length on cross-examination , which began Wednesday afternoon .",nyt_eng_19950614_0621_14,8
nyt_eng_19950614_0665_39:6,discard,so_sure,so,sure,This time he 's not so sure .,nyt_eng_19950614_0665_39,6
nyt_eng_19950614_0665_39:6,keep,so_sure,so,sure,This time he 's not so sure .,nyt_eng_19950614_0665_39,6
nyt_eng_19950615_0019_3:10,discard,any_different,any,different,"-LBQ-  His delivery , the second part is not any different than anybody else 's ,  -RDQ-  Bell said .",nyt_eng_19950615_0019_3,10
nyt_eng_19950615_0019_3:10,keep,any_different,any,different,"-LBQ-  His delivery , the second part is not any different than anybody else 's ,  -RDQ-  Bell said .",nyt_eng_19950615_0019_3,10
nyt_eng_19950621_0325_25:31,discard,as_rosy,as,rosy,"If the Federal Reserve 's anti-inflation policy slows the economy to a recession or something close to it , Whirlpool 's results the rest of the year may not be as rosy as Whitwam predicts .",nyt_eng_19950621_0325_25,31
nyt_eng_19950621_0325_25:31,keep,as_rosy,as,rosy,"If the Federal Reserve 's anti-inflation policy slows the economy to a recession or something close to it , Whirlpool 's results the rest of the year may not be as rosy as Whitwam predicts .",nyt_eng_19950621_0325_25,31
nyt_eng_19950623_0640_6:18,discard,that_lucrative,that,lucrative,"Last season the salary was in the $ 1.7 million range ; better , but still not that lucrative when you break it down .",nyt_eng_19950623_0640_6,18
nyt_eng_19950623_0640_6:18,keep,that_lucrative,that,lucrative,"Last season the salary was in the $ 1.7 million range ; better , but still not that lucrative when you break it down .",nyt_eng_19950623_0640_6,18
nyt_eng_19950628_0212_4:7,discard,so_much,so,much,"This time , he 's not so much cloaking himself in the American flag as he is play-acting the notion of what a wonderful world it would be if only someone could just dispose of all the human vermin .",nyt_eng_19950628_0212_4,7
nyt_eng_19950628_0212_4:7,keep,so_much,so,much,"This time , he 's not so much cloaking himself in the American flag as he is play-acting the notion of what a wonderful world it would be if only someone could just dispose of all the human vermin .",nyt_eng_19950628_0212_4,7
nyt_eng_19950630_0274_8:13,discard,that_easy,that,easy,The really raunchy stuff that has the politicians all aflutter is n't that easy to get .,nyt_eng_19950630_0274_8,13
nyt_eng_19950630_0274_8:13,keep,that_easy,that,easy,The really raunchy stuff that has the politicians all aflutter is n't that easy to get .,nyt_eng_19950630_0274_8,13
nyt_eng_19950710_0295_29:25,discard,so_bad,so,bad,"Who 's going to apologize to her ? Who 's going to say , ` Gee , Mrs. Holland , your son is n't so bad after all . ' ?  -RDQ-",nyt_eng_19950710_0295_29,25
nyt_eng_19950710_0295_29:25,keep,so_bad,so,bad,"Who 's going to apologize to her ? Who 's going to say , ` Gee , Mrs. Holland , your son is n't so bad after all . ' ?  -RDQ-",nyt_eng_19950710_0295_29,25
nyt_eng_19950710_0467_26:13,discard,so_effective,so,effective,"Maybe his second time around the league , he wo n't be so effective .",nyt_eng_19950710_0467_26,13
nyt_eng_19950710_0467_26:13,keep,so_effective,so,effective,"Maybe his second time around the league , he wo n't be so effective .",nyt_eng_19950710_0467_26,13
nyt_eng_19950711_0022_23:9,discard,very_good,very,good,"-LBQ-  Not that the players today are n't very good , because they are ,  -RDQ-  he said ,  -LBQ-  but they can put so much more topspin on shots now because there 's so much more margin of error .",nyt_eng_19950711_0022_23,9
nyt_eng_19950711_0022_23:9,keep,very_good,very,good,"-LBQ-  Not that the players today are n't very good , because they are ,  -RDQ-  he said ,  -LBQ-  but they can put so much more topspin on shots now because there 's so much more margin of error .",nyt_eng_19950711_0022_23,9
nyt_eng_19950712_0291_36:4,discard,as_chewy,as,chewy,"It 's not as chewy , not quite as filling , but at least you can eat the whole thing .",nyt_eng_19950712_0291_36,4
nyt_eng_19950712_0291_36:4,keep,as_chewy,as,chewy,"It 's not as chewy , not quite as filling , but at least you can eat the whole thing .",nyt_eng_19950712_0291_36,4
nyt_eng_19950801_0237_24:12,discard,so_odd,so,odd,"Historically , the torments of Vietnam 's recent past are not so odd for the region .",nyt_eng_19950801_0237_24,12
nyt_eng_19950801_0237_24:12,keep,so_odd,so,odd,"Historically , the torments of Vietnam 's recent past are not so odd for the region .",nyt_eng_19950801_0237_24,12
nyt_eng_19950803_0607_17:8,discard,immediately_available,immediately,available,"Payzant , Alvarado and Spence were not immediately available for comment .",nyt_eng_19950803_0607_17,8
nyt_eng_19950803_0607_17:8,keep,immediately_available,immediately,available,"Payzant , Alvarado and Spence were not immediately available for comment .",nyt_eng_19950803_0607_17,8
nyt_eng_19950805_0057_25:8,discard,very_fond,very,fond,"-LBQ-  Last time , I was not very fond of them ,  -RDQ-  she said last month after visiting the Paris Opera .",nyt_eng_19950805_0057_25,8
