key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
NEG~remotely,NEGATED,remotely,5661,715.6946,15284.41677,1.0630624,0.30113363,0.0016292098,0.34463656,0.0017837331,3173681,16426,72839571,5661.0,3168020.0,10765.0,69655125.0,3173681.0,69665890.0,16426.0,72823145.0,3172965.305448394,15710.305448394,69650179.6945516,65.72742,0.003549097,0.89816546,0.0016292098,0.30113363,0.30113363,0.15138142,4945.3054,0.87357455,3.398566,3.391905,3.401534,3.4086862,3.462181,3.4175274,75.23961722390672,1781.4828093473145,128.16395749195638
NEG~terribly,NEGATED,terribly,17949,2569.1108,43741.22086,0.98476857,0.26104656,0.005066839,0.30440608,0.005655578,3173681,58964,72839571,17949.0,3155732.0,41015.0,69624875.0,3173681.0,69665890.0,58964.0,72780607.0,3171111.889228,56394.889227999,69609495.110772,114.79767,0.011104838,0.8442574,0.005066839,0.26104656,0.26104656,0.1330567,15379.8892,0.85686606,3.193028,3.189409,3.1946409,3.1985273,3.227622,3.2033331,133.9738780509096,1781.4828093473145,242.82503989498284
NEG~only,NEGATED,only,113502,18979.1076,243217.75957,0.90228826,0.21830419,0.031140165,0.2605695,0.035763517,3173681,435592,72839571,113502.0,3060179.0,322090.0,69343800.0,3173681.0,69665890.0,435592.0,72403979.0,3154701.89241915,416612.892419149,69249277.10758086,280.56613,0.062894665,0.77672774,0.031140165,0.21830419,0.21830419,0.124722175,94522.8924,0.83278614,2.9241724,2.9227817,2.9247923,2.9262865,2.9374804,2.9281342,336.9005788062704,1781.4828093473145,659.9939393661126
NEG~altogether,NEGATED,altogether,4568,785.7129,9419.44086,0.8725496,0.20979448,0.0012460584,0.25331336,0.0014393381,3173681,18033,72839571,4568.0,3169113.0,13465.0,69652425.0,3173681.0,69665890.0,18033.0,72821538.0,3172895.287114994,17247.287114994,69648642.712885,55.96177,0.002862412,0.76446223,0.0012460584,0.20979448,0.20979448,0.10552026,3782.2871,0.8279963,2.7601936,2.753203,2.7633078,2.7708104,2.8268473,2.7800813,67.58698099486321,1781.4828093473145,134.28700607281405
NEG~overly,NEGATED,overly,24613,4393.0731,49095.42484,0.8535042,0.20082076,0.006661369,0.24411362,0.007755348,3173681,100826,72839571,24613.0,3149068.0,76213.0,69589677.0,3173681.0,69665890.0,100826.0,72738745.0,3169287.926892719,96432.926892719,69569457.07310729,128.8835,0.015033103,0.7483961,0.006661369,0.20082076,0.20082076,0.103741065,20219.9269,0.8215141,2.7674837,2.764518,2.7688055,2.7719908,2.7958322,2.775929,156.8853084262513,1781.4828093473145,317.5311008389572
NEG~entirely,NEGATED,entirely,63321,11844.7753,121161.7311,0.8312892,0.19006391,0.016958624,0.23292539,0.019951912,3173681,271851,72839571,63321.0,3110360.0,208530.0,69457360.0,3173681.0,69665890.0,271851.0,72567720.0,3161836.22467134,260006.22467134,69405883.77532867,204.56569,0.036755428,0.72802097,0.016958624,0.19006391,0.19006391,0.10351127,51476.2247,0.8129408,2.7008042,2.6989734,2.7016203,2.703587,2.718316,2.706019,251.63664280068593,1781.4828093473145,521.3933256189611
NEG~consciously,NEGATED,consciously,925,173.1941,1755.59991,0.82356983,0.1891439,0.0002476793,0.2327044,0.00029145967,3173681,3975,72839571,925.0,3172756.0,3050.0,69662840.0,3173681.0,69665890.0,3975.0,72835596.0,3173507.805927028,3801.805927028,69662088.19407298,24.719227,0.00058219,0.7276087,0.0002476793,0.1891439,0.1891439,0.094695784,751.8059000000001,0.81276315,2.4319701,2.4162788,2.4389544,2.4557633,2.580616,2.4765038,30.4138126514911,1781.4828093473145,63.047601064592456
NEG~precisely,NEGATED,precisely,810,164.1749,1417.51632,0.7792307,0.17140618,0.0002127643,0.21496816,0.00025522415,3173681,3768,72839571,810.0,3172871.0,2958.0,69662932.0,3173681.0,69665890.0,3768.0,72835803.0,3173516.825090074,3603.825090074,69662286.17490992,22.69198,0.000509843,0.69317824,0.0002127643,0.17140618,0.17140618,0.08580948,645.8251,0.79731494,2.2667012,2.2500408,2.2741153,2.2919557,2.4243178,2.3139622,28.460498941515414,1781.4828093473145,61.38403701289123
NEG~merely,NEGATED,merely,5918,1307.1251,9443.79389,0.7326274,0.15375915,0.0015190332,0.19726667,0.0018647116,3173681,30000,72839571,5918.0,3167763.0,24082.0,69641808.0,3173681.0,69665890.0,30000.0,72809571.0,3172373.874920968,28692.874920968,69637197.12507904,59.93712,0.0036945,0.6558578,0.0015190332,0.15375915,0.15375915,0.077639095,4610.8749,0.77912724,2.3158288,2.3099027,2.3184688,2.3248289,2.3723283,2.3326879,76.9285382676676,1781.4828093473145,173.20508075688772
NEG~mobile,NEGATED,mobile,477,107.8378,741.03364,0.7197789,0.1491615,0.0001216189,0.19272727,0.00015029866,3173681,2475,72839571,477.0,3173204.0,1998.0,69663892.0,3173681.0,69665890.0,2475.0,72837096.0,3173573.16218098,2367.16218098,69663522.83781902,16.902775,0.000300363,0.6457473,0.0001216189,0.1491615,0.1491615,0.07464156,369.1622,0.77392495,1.9735112,1.9517157,1.9832038,2.00651,2.1786997,2.0352263,21.840329667841555,1781.4828093473145,49.749371855331
NEG~unduly,NEGATED,unduly,930,211.4057,1435.90435,0.71671313,0.14811257,0.0002367378,0.19167353,0.00029303512,3173681,4852,72839571,930.0,3172751.0,3922.0,69661968.0,3173681.0,69665890.0,4852.0,72834719.0,3173469.594303884,4640.594303885,69661249.40569611,23.563635,0.000585176,0.6433663,0.0002367378,0.14811257,0.14811257,0.07417465,718.5943,0.7726821,2.0849667,2.0696545,2.0917811,2.108179,2.229866,2.1284077,30.495901363953813,1781.4828093473145,69.65629906907199
NEG~outright,NEGATED,outright,1246,290.3125,1870.18781,0.703487,0.14344513,0.0003148472,0.18700285,0.00039260404,3173681,6663,72839571,1246.0,3172435.0,5417.0,69660473.0,3173681.0,69665890.0,6663.0,72832908.0,3173390.687519947,6372.687519947,69659517.31248005,27.074278,0.000783563,0.63265234,0.0003148472,0.14344513,0.14344513,0.07187999,955.6875,0.76700443,2.0827305,2.0696166,2.0885677,2.1026182,2.2070272,2.119957,35.298725189445584,1781.4828093473145,81.62720134857007
NEG~always,NEGATED,always,103883,26493.7697,141897.27012,0.66671723,0.12834334,0.025495553,0.17084278,0.032732654,3173681,608062,72839571,103883.0,3069798.0,504179.0,69161711.0,3173681.0,69665890.0,608062.0,72231509.0,3147187.230339797,581568.230339797,69084321.7696602,240.10892,0.054939218,0.5934007,0.025495553,0.12834334,0.12834334,0.07691945,77389.2303,0.7449653,2.1502805,2.1489062,2.150893,2.1523695,2.1634274,2.154195,322.30885808491206,1781.4828093473145,779.7833032323788
NEG~overtly,NEGATED,overtly,2161,552.0861,2904.65852,0.654819,0.12699817,0.0005300499,0.17054692,0.0006809128,3173681,12671,72839571,2161.0,3171520.0,10510.0,69655380.0,3173681.0,69665890.0,12671.0,72826900.0,3173128.913937453,12118.913937453,69653771.08606255,34.610306,0.00135641,0.59264797,0.0005300499,0.12699817,0.12699817,0.06376411,1608.9139,0.74452287,1.9846791,1.974903,1.9890321,1.9995133,2.0775535,2.0124543,46.486557196677836,1781.4828093473145,112.56553646654024
NEG~as,NEGATED,as,531731,142516.5009,726913.9262,0.6917459,0.12458722,0.12822506,0.16256338,0.16754393,3173681,3270915,72839571,531731.0,2641950.0,2739184.0,66926706.0,3173681.0,69665890.0,3270915.0,69568656.0,3031164.49907065,3128398.49907065,66537491.500929356,533.7563,0.16501608,0.5718268,0.12458722,0.12822506,0.12822506,0.12640615,389214.4991,0.73197633,2.0794005,2.0787973,2.0796692,2.0803173,2.085173,2.0811186,729.1988754791109,1781.4828093473145,1808.5671123848294
NEG~directly,NEGATED,directly,8197,2142.3344,10716.74009,0.64351344,0.123223074,0.0019946839,0.16671073,0.0025828052,3173681,49169,72839571,8197.0,3165484.0,40972.0,69624918.0,3173681.0,69665890.0,49169.0,72790402.0,3171538.665566304,47026.665566303,69618863.33443369,66.87483,0.005086802,0.58276767,0.0019946839,0.123223074,0.123223074,0.06260888,6054.6656,0.73864406,2.0384152,2.0334802,2.040614,2.0459106,2.085484,2.0524566,90.53728513711906,1781.4828093473145,221.74083972060717
NEG~adequately,NEGATED,adequately,328,88.0131,414.15941,0.6294979,0.118808694,7.90627e-05,0.16237624,0.00010335002,3173681,2020,72839571,328.0,3173353.0,1692.0,69664198.0,3173681.0,69665890.0,2020.0,72837551.0,3173592.986911346,1931.986911345,69663958.01308866,13.2510605,0.000206569,0.57132655,7.90627e-05,0.118808694,0.118808694,0.05944388,239.9869,0.7316674,1.591684,1.5653847,1.6033709,1.6314516,1.8379984,1.6660094,18.110770276274835,1781.4828093473145,44.94441010848846
NEG~automatically,NEGATED,automatically,824,229.9669,988.10496,0.60893357,0.11255706,0.0001957017,0.15611975,0.00025963542,3173681,5278,72839571,824.0,3172857.0,4454.0,69661436.0,3173681.0,69665890.0,5278.0,72834293.0,3173451.033127762,5048.033127762,69660841.96687223,20.694124,0.000518409,0.5542619,0.0001957017,0.11255706,0.11255706,0.056376383,594.0331,0.72091395,1.7141134,1.6980844,1.7212449,1.7384021,1.8655281,1.7595586,28.705400188814647,1781.4828093473145,72.64984514780468
NEG~sufficiently,NEGATED,sufficiently,5596,1588.2005,6564.94588,0.60061485,0.11000538,0.0013203525,0.15352117,0.0017632522,3173681,36451,72839571,5596.0,3168085.0,30855.0,69635035.0,3173681.0,69665890.0,36451.0,72803120.0,3172092.79945814,34862.799458141,69631027.20054185,53.57561,0.003486461,0.5469724,0.0013203525,0.11000538,0.11000538,0.055662867,4007.7995,0.71619004,1.877268,1.8713192,1.879918,1.8863012,1.9339489,1.8941878,74.80641683706017,1781.4828093473145,190.9214498164101
NEG~mutually,NEGATED,mutually,5894,1764.7931,6419.03491,0.5732874,0.102002375,0.0013603497,0.14551648,0.0018571494,3173681,40504,72839571,5894.0,3167787.0,34610.0,69631280.0,3173681.0,69665890.0,40504.0,72799067.0,3171916.206859964,38739.206859964,69627150.79314004,53.78505,0.003667493,0.52371633,0.0013603497,0.102002375,0.102002375,0.051681362,4129.2069,0.70057803,1.7899463,1.7841779,1.7925159,1.7987055,1.8449098,1.806353,76.77239087067694,1781.4828093473145,201.2560558095085
NEG~inherently,NEGATED,inherently,6743,2082.8167,7021.95032,0.55758566,0.09755128,0.0015352776,0.14105809,0.0021246623,3173681,47803,72839571,6743.0,3166938.0,41060.0,69624830.0,3173681.0,69665890.0,47803.0,72791768.0,3171598.183328235,45720.183328235,69620169.81667176,56.75138,0.004186269,0.5102021,0.0015352776,0.09755128,0.09755128,0.049543276,4660.183300000001,0.69111425,1.7451949,1.7398217,1.7475885,1.7533545,1.7964076,1.7604792,82.11577193207161,1781.4828093473145,218.63897182341486
NEG~conventionally,NEGATED,conventionally,324,101.9122,328.15415,0.54832053,0.09495295,7.31659e-05,0.13852073,0.00010208966,3173681,2339,72839571,324.0,3173357.0,2015.0,69663875.0,3173681.0,69665890.0,2339.0,72837232.0,3173579.087814672,2237.087814672,69663652.91218533,12.338212,0.000204029,0.5023189,7.31659e-05,0.09495295,0.09495295,0.047513057,222.08780000000002,0.68545616,1.3247958,1.298588,1.3364404,1.3644152,1.5699872,1.3988341,18.0,1781.4828093473145,48.36320915737499
NEG~statistically,NEGATED,statistically,3312,1043.2165,3349.0555,0.54740673,0.09478885,0.0007474411,0.13832854,0.0010435832,3173681,23943,72839571,3312.0,3170369.0,20631.0,69645259.0,3173681.0,69665890.0,23943.0,72815628.0,3172637.783474425,22899.783474425,69642990.21652557,39.422836,0.002071538,0.5017159,0.0007474411,0.09478885,0.09478885,0.047768146,2268.7835,0.6850192,1.6673142,1.6595985,1.6707504,1.6790252,1.7406981,1.6892447,57.54997827975264,1781.4828093473145,154.73525777921463
NEG~readily,NEGATED,readily,10242,3461.4415,9299.27491,0.51271325,0.085443355,0.002233826,0.128921,0.0032271675,3173681,79444,72839571,10242.0,3163439.0,69202.0,69596688.0,3173681.0,69665890.0,79444.0,72760127.0,3170219.55850738,75982.558507381,69589907.44149262,66.99973,0.006296715,0.47112778,0.002233826,0.085443355,0.085443355,0.04383859,6780.5585,0.66203463,1.6156411,1.611325,1.6175641,1.6221969,1.6568125,1.6279223,101.20276676059801,1781.4828093473145,281.85812033716536
NEG~solely,NEGATED,solely,1727,586.0277,1555.80857,0.5099809,0.08484632,0.0003758885,0.12840149,0.00054416305,3173681,13450,72839571,1727.0,3171954.0,11723.0,69654167.0,3173681.0,69665890.0,13450.0,72826121.0,3173094.972256234,12863.972256234,69653026.02774377,27.455473,0.001083733,0.46937415,0.0003758885,0.08484632,0.08484632,0.042611104,1140.9723,0.66066724,1.4856668,1.4749258,1.4904482,1.501958,1.5875251,1.5161633,41.557189510360296,1781.4828093473145,115.97413504743201
NEG~intrinsically,NEGATED,intrinsically,1048,374.927,865.10776,0.48374346,0.078228064,0.000221741,0.12178966,0.00033021593,3173681,8605,72839571,1048.0,3172633.0,7557.0,69658333.0,3173681.0,69665890.0,8605.0,72830966.0,3173306.072956498,8230.072956498,69657659.9270435,20.791292,0.000658646,0.4464145,0.000221741,0.078228064,0.078228064,0.0392249,673.073,0.64224523,1.3390201,1.3251264,1.3452026,1.3600777,1.4703737,1.3784239,32.37282811247729,1781.4828093473145,92.76313923105448
NEG~explicitly,NEGATED,explicitly,863,326.3891,646.33851,0.45638072,0.071641445,0.0001767842,0.115204915,0.000271924,3173681,7491,72839571,863.0,3172818.0,6628.0,69659262.0,3173681.0,69665890.0,7491.0,72832080.0,3173354.610867766,7164.610867766,69658725.38913223,18.266447,0.000542567,0.4222751,0.0001767842,0.071641445,0.071641445,0.035909113,536.6109,0.6217971,1.2210407,1.2056992,1.2278659,1.244284,1.3658589,1.2645259,29.376861643136763,1781.4828093473145,86.55056325639943
NEG~strictly,NEGATED,strictly,4033,1592.6883,2789.7991,0.4353178,0.06679261,0.0008039503,0.110329926,0.0012707642,3173681,36554,72839571,4033.0,3169648.0,32521.0,69633369.0,3173681.0,69665890.0,36554.0,72803017.0,3172088.311662036,34961.311662036,69630928.68833797,38.426533,0.002512589,0.40349743,0.0008039503,0.06679261,0.06679261,0.033798277,2440.3117,0.60508597,1.3112097,1.3043363,1.314271,1.3216431,1.3766037,1.3307488,63.50590523722971,1781.4828093473145,191.19100397246729
NEG~particularly,NEGATED,particularly,55527,22380.9442,37272.25886,0.42976558,0.06498646,0.010919827,0.108099006,0.017496087,3173681,513668,72839571,55527.0,3118154.0,458141.0,69207749.0,3173681.0,69665890.0,513668.0,72325903.0,3151300.055830134,491287.055830134,69174602.94416986,140.66296,0.030117571,0.3946258,0.010919827,0.06498646,0.06498646,0.037953142,33146.0558,0.5969358,1.3760858,1.3742689,1.3768955,1.3788469,1.3934548,1.3812597,235.64167712864378,1781.4828093473145,716.7063554901687
NEG~too,NEGATED,too,309669,131630.8504,196075.10948,0.42650822,0.061482027,0.058653913,0.10250285,0.09757408,3173681,3021077,72839571,309669.0,2864012.0,2711408.0,66954482.0,3173681.0,69665890.0,3021077.0,69818494.0,3042050.149587152,2889446.149587152,66776443.850412846,319.9368,0.099977754,0.37154004,0.058653913,0.061482027,0.061482027,0.06006797,178038.1496,0.5749305,1.3109796,1.3102155,1.3113202,1.312141,1.3182911,1.3131561,556.4791101200475,1781.4828093473145,1738.1245640056986
NEG~universally,NEGATED,universally,1337,575.9193,776.88201,0.3929883,0.05758956,0.0002507348,0.10114995,0.00042127736,3173681,13218,72839571,1337.0,3172344.0,11881.0,69654009.0,3173681.0,69665890.0,13218.0,72826353.0,3173105.080690178,12642.080690179,69653247.91930982,20.814453,0.00083906,0.36576977,0.0002507348,0.05758956,0.05758956,0.028920148,761.0807,0.5692451,1.0714735,1.0593634,1.0768629,1.0898327,1.1860913,1.1058327,36.565010597564445,1781.4828093473145,114.9695611890382
NEG~wholly,NEGATED,wholly,4003,1756.2097,2237.68309,0.38425797,0.0557728,0.0007401955,0.099312775,0.0012613114,3173681,40307,72839571,4003.0,3169678.0,36304.0,69629586.0,3173681.0,69665890.0,40307.0,72799264.0,3171924.790314649,38550.790314649,69627339.20968536,35.51156,0.002490986,0.35780922,0.0007401955,0.0557728,0.0557728,0.028256498,2246.7902999999997,0.5612766,1.1419653,1.1351042,1.1450208,1.1523795,1.207231,1.1614679,63.26926584053272,1781.4828093473145,200.76603298366982
NEG~legally,NEGATED,legally,3213,1431.5198,1736.26516,0.3767754,0.054246966,0.0005869011,0.09779333,0.0010123891,3173681,32855,72839571,3213.0,3170468.0,29642.0,69636248.0,3173681.0,69665890.0,32855.0,72806716.0,3172249.480184281,31423.480184281,69634466.51981571,31.428644,0.002004032,0.35111335,0.0005869011,0.054246966,0.054246966,0.027416933,1781.4802,0.55446005,1.101689,1.0940137,1.1051068,1.1133369,1.174641,1.1234998,56.68333088307355,1781.4828093473145,181.25948251057102
NEG~criminally,NEGATED,criminally,916,417.06,471.29427,0.3663184,0.052131794,0.0001643737,0.09569578,0.00028862385,3173681,9572,72839571,916.0,3172765.0,8656.0,69657234.0,3173681.0,69665890.0,9572.0,72829999.0,3173263.939958117,9154.939958117,69656735.06004189,16.48544,0.000575512,0.3416969,0.0001643737,0.052131794,0.052131794,0.026148085,498.94,0.5446943,0.93362474,0.91889155,0.9401792,0.9559462,1.0726961,0.9753852,30.265491900843113,1781.4828093473145,97.83659846908007
NEG~half,NEGATED,half,2538,1184.7782,1232.82796,0.35433155,0.049784023,0.0004458132,0.09333628,0.0007997023,3173681,27192,72839571,2538.0,3171143.0,24654.0,69641236.0,3173681.0,69665890.0,27192.0,72812379.0,3172496.221828366,26007.221828366,69639882.77817163,26.861063,0.001585817,0.33085456,0.0004458132,0.049784023,0.049784023,0.025114918,1353.2218,0.5331843,1.0087209,1.0000727,1.0125715,1.0218419,1.0908345,1.0332868,50.37856687124,1781.4828093473145,164.8999696785903
NEG~just,NEGATED,just,54583,26313.6914,24785.42947,0.34276795,0.04720034,0.009313203,0.09037983,0.01719864,3173681,603929,72839571,54583.0,3119098.0,549346.0,69116544.0,3173681.0,69665890.0,603929.0,72235642.0,3147367.308604852,577615.308604852,69088274.69139515,121.00031,0.028898166,0.31687564,0.009313203,0.04720034,0.04720034,0.028256772,28269.3086,0.5179142,1.0894648,1.0876496,1.0902736,1.092223,1.1068155,1.0946335,233.63004943713898,1781.4828093473145,777.1286894716987
NEG~properly,NEGATED,properly,730,356.7144,317.07888,0.33253723,0.04560004,0.0001229773,0.08916575,0.00023001683,3173681,8187,72839571,730.0,3172951.0,7457.0,69658433.0,3173681.0,69665890.0,8187.0,72831384.0,3173324.285565932,7830.285565932,69658059.71443407,13.815919,0.00045885,0.31100217,0.0001229773,0.04560004,0.04560004,0.022861509,373.2856,0.51135015,0.7872701,0.77070314,0.79463845,0.8123579,0.94334126,0.8341942,27.018512172212592,1781.4828093473145,90.48204241726643
COM~most,COMPLEMENT,most,7137718,6845088.9255,520853.40878,1.2730081,0.045342755,0.09640541,0.9973167,0.10245643,69665890,7156922,72839571,7137718.0,62528172.0,19204.0,3154477.0,69665890.0,3173681.0,7156922.0,65682649.0,62820801.074495755,311833.074495757,2861847.925504242,109.53118,0.18582287,0.01818029,0.045342755,0.09640541,0.09640541,0.07087408,292629.0745000001,0.04099757,4.024955,4.0220914,4.026232,4.029312,4.052475,4.0331254,2671.6508005351297,8346.60949128447,2675.2424189220683
COM~increasingly,COMPLEMENT,increasingly,374465,358219.0662,32515.21266,2.3679984,0.04360012,0.005352154,0.9998051,0.0053751557,69665890,374538,72839571,374465.0,69291425.0,73.0,3173608.0,69665890.0,3173681.0,374538.0,72465033.0,69307670.93376167,16318.933761677,3157362.066238323,26.548443,0.010692824,0.019262534,0.005352154,0.04360012,0.04360012,0.024476137,16245.933799999999,0.043384384,7.0236626,6.98558,7.040757,7.0822697,7.407939,7.1342244,611.9354541126049,8346.60949128447,611.9950980195838
COM~yearly,COMPLEMENT,yearly,2485,2376.7265,221.41016,2.3550024,0.04357232,3.56703e-05,1.0,3.567025e-05,69665890,2485,72839571,2485.0,69663405.0,0.0,3173681.0,69665890.0,3173681.0,2485.0,72837086.0,69663513.27352738,108.27352738,3173572.72647262,2.1719964,7.1338e-05,0.01934719,3.56703e-05,0.04357232,0.04357232,0.021803996,108.27349999999979,0.043570824,2.6779025,2.5513856,2.7359776,2.880516,4.238158,3.068909,49.84977432245807,8346.60949128447,49.84977432245807
COM~legendarily,COMPLEMENT,legendarily,1018,973.6449,90.7015,1.9675405,0.043571446,1.46126e-05,1.0,1.46126e-05,69665890,1018,72839571,1018.0,69664872.0,0.0,3173681.0,69665890.0,3173681.0,1018.0,72838553.0,69664916.35511102,44.355111015,3173636.644888985,1.3901759,2.9225e-05,0.01934719,1.46126e-05,0.043571446,0.043571446,0.021793028,44.35509999999999,0.043570824,1.3830051,1.2558124,1.4413716,1.5865858,2.948142,1.7757639,31.906112267087632,8346.60949128447,31.906112267087632
COM~fourth,COMPLEMENT,fourth,918,878.002,81.79167,1.9226581,0.043571386,1.31772e-05,1.0,1.317718e-05,69665890,918,72839571,918.0,69664972.0,0.0,3173681.0,69665890.0,3173681.0,918.0,72838653.0,69665011.99802741,39.998027418,3173641.001972582,1.3201317,2.6354e-05,0.01934719,1.31772e-05,0.043571386,0.043571386,0.021792281,39.99800000000005,0.043570805,1.2324688,1.105151,1.290889,1.4362282,2.7985077,1.6255515,30.298514815086232,8346.60949128447,30.298514815086232
