key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,first_char
NEG~before,NEGATED,before,308,29.6715,1025.56407,1.2584643,0.40870935,9.16947e-05,0.45227605,9.70488e-05,3173660,681,72839589,308.0,3173352.0,373.0,69665556.0,3173660.0,69665929.0,681.0,72838908.0,3173630.328464374,651.328464374,69665277.67153563,15.859236,0.000194056,1.0162107,9.16947e-05,0.40870935,0.40870935,0.20440052,278.3285,0.90366393,3.561643,3.5299277,3.5757618,3.609751,3.862737,3.6417797,17.549928774784245,1781.4769153710638,26.095976701399778,b
NEG~any,NEGATED,any,15384,1498.0422,50880.96123,1.2518159,0.4040636,0.004574699,0.44744343,0.0048474004,3173660,34382,72839589,15384.0,3158276.0,18998.0,69646931.0,3173660.0,69665929.0,34382.0,72805207.0,3172161.957800448,32883.957800448,69633045.04219955,111.95441,0.009590897,1.0115452,0.004574699,0.4040636,0.4040636,0.20431916,13885.9578,0.90262336,4.0659966,4.06163,4.067943,4.072634,4.107787,4.0770626,124.03225386970922,1781.4769153710638,185.42383881259713,a
NEG~anymore,NEGATED,anymore,422,42.2199,1366.2017,1.2289569,0.3919352,0.0001251177,0.4355005,0.0001329695,3173660,969,72839589,422.0,3173238.0,547.0,69665382.0,3173660.0,69665929.0,969.0,72838620.0,3173617.780149748,926.780149748,69665002.21985026,18.487408,0.000265858,0.99979573,0.0001251177,0.3919352,0.3919352,0.19603015,379.7801,0.8999528,3.562218,3.5355685,3.574084,3.6026542,3.815475,3.6295824,20.54263858417414,1781.4769153710638,31.12876483254676,a
NEG~remotely,NEGATED,remotely,5661,715.6896,15284.48782,1.0630655,0.30113393,0.0016292218,0.34463656,0.001783745,3173660,16426,72839589,5661.0,3167999.0,10765.0,69655164.0,3173660.0,69665929.0,16426.0,72823163.0,3172944.31036095,15710.310360949,69650218.68963905,65.72748,0.003549121,0.89816844,0.0016292218,0.30113393,0.30113393,0.15138157,4945.3104,0.8735754,3.3985765,3.3919153,3.4015446,3.4086964,3.4621913,3.4154444,75.23961722390672,1781.4769153710638,128.16395749195638,r
NEG~terribly,NEGATED,terribly,17949,2569.0931,43741.44229,0.9847717,0.26104686,0.005066877,0.30440608,0.005655615,3173660,58964,72839589,17949.0,3155711.0,41015.0,69624914.0,3173660.0,69665929.0,58964.0,72780625.0,3171090.906862476,56394.906862476,69609534.09313752,114.797806,0.01110491,0.8442604,0.005066877,0.26104686,0.26104686,0.13305686,15379.9069,0.8568671,3.1930385,3.1894195,3.1946511,3.1985378,3.2276325,3.2022057,133.9738780509096,1781.4769153710638,242.82503989498284,t
NEG~only,NEGATED,only,113502,18978.9773,243219.14363,0.9022915,0.21830449,0.031140406,0.2605695,0.035763755,3173660,435592,72839589,113502.0,3060158.0,322090.0,69343839.0,3173660.0,69665929.0,435592.0,72403997.0,3154681.022692481,416613.022692481,69249315.97730751,280.56653,0.06289502,0.7767307,0.031140406,0.21830449,0.21830449,0.12472244,94523.0227,0.8327873,2.9241827,2.922792,2.9248028,2.9262967,2.9374907,2.927707,336.9005788062704,1781.4769153710638,659.9939393661126,o
NEG~anywhere,NEGATED,anywhere,211,35.2486,446.98977,0.88973135,0.2172477,5.79009e-05,0.26081583,6.64848e-05,3173660,809,72839589,211.0,3173449.0,598.0,69665331.0,3173660.0,69665929.0,809.0,72838780.0,3173624.751435652,773.751435651,69665155.24856435,12.099228,0.000132936,0.77714103,5.79009e-05,0.2172477,0.2172477,0.1086528,175.7514,0.83294505,2.2920158,2.2570732,2.3075402,2.3448331,2.61888,2.3798726,14.52583904633395,1781.4769153710638,28.442925306655784,a
NEG~altogether,NEGATED,altogether,4568,785.7075,9419.4952,0.8725527,0.20979477,0.001246068,0.25331336,0.0014393476,3173660,18033,72839589,4568.0,3169092.0,13465.0,69652464.0,3173660.0,69665929.0,18033.0,72821556.0,3172874.292508158,17247.292508158,69648681.70749184,55.96185,0.002862431,0.7644652,0.001246068,0.20979477,0.20979477,0.10552042,3782.2925,0.8279975,2.7602038,2.7532132,2.763318,2.7708206,2.8268578,2.777897,67.58698099486321,1781.4769153710638,134.28700607281405,a
NEG~overly,NEGATED,overly,24613,4393.043,49095.71633,0.85350734,0.20082107,0.006661421,0.24411362,0.007755399,3173660,100826,72839589,24613.0,3149047.0,76213.0,69589716.0,3173660.0,69665929.0,100826.0,72738763.0,3169266.957046944,96432.957046943,69569496.04295306,128.88368,0.015033199,0.7483991,0.006661421,0.20082107,0.20082107,0.10374124,20219.957000000002,0.8215153,2.7674942,2.7645283,2.7688158,2.772001,2.7958424,2.7750068,156.8853084262513,1781.4769153710638,317.5311008389572,o
NEG~entirely,NEGATED,entirely,63321,11844.694,121162.47834,0.83129233,0.1900642,0.016958758,0.23292539,0.019952042,3173660,271851,72839589,63321.0,3110339.0,208530.0,69457399.0,3173660.0,69665929.0,271851.0,72567738.0,3161815.305974338,260006.305974338,69405922.69402567,204.56602,0.03675565,0.72802395,0.016958758,0.1900642,0.1900642,0.10351148,51476.306,0.8129421,2.7008147,2.6989837,2.7016306,2.7035973,2.7183266,2.7054534,251.63664280068593,1781.4769153710638,521.3933256189611,e
NEG~consciously,NEGATED,consciously,925,173.1929,1755.6107,0.82357293,0.1891442,0.0002476812,0.2327044,0.0002914616,3173660,3975,72839589,925.0,3172735.0,3050.0,69662879.0,3173660.0,69665929.0,3975.0,72835614.0,3173486.80711584,3801.807115839,69662127.19288416,24.719265,0.000582194,0.72761166,0.0002476812,0.1891442,0.1891442,0.09469593,751.8071,0.8127644,2.4319806,2.416289,2.4389646,2.4557736,2.5806265,2.4716074,30.4138126514911,1781.4769153710638,63.047601064592456,c
NEG~this,NEGATED,this,112,21.7417,204.9424,0.8043537,0.1808796,2.97354e-05,0.2244489,3.52905e-05,3173660,499,72839589,112.0,3173548.0,387.0,69665542.0,3173660.0,69665929.0,499.0,72839090.0,3173638.258302089,477.258302089,69665451.7416979,8.528608,7.057e-05,0.71192455,2.97354e-05,0.1808796,0.1808796,0.09045467,90.25829999999999,0.8058777,1.7598207,1.7107441,1.781583,1.8337563,2.2128,1.882644,10.583005244258363,1781.4769153710638,22.338307903688676,t
NEG~precisely,NEGATED,precisely,810,164.1738,1417.52559,0.7792338,0.17140648,0.000212766,0.21496816,0.0002552258,3173660,3768,72839589,810.0,3172850.0,2958.0,69662971.0,3173660.0,69665929.0,3768.0,72835821.0,3173495.826216976,3603.826216977,69662325.17378302,22.69202,0.000509846,0.6931812,0.000212766,0.17140648,0.17140648,0.085809626,645.8262,0.7973163,2.2667115,2.250051,2.2741256,2.2919662,2.424328,2.3087668,28.460498941515414,1781.4769153710638,61.38403701289123,p
NEG~appreciably,NEGATED,appreciably,231,48.9297,385.68177,0.7554288,0.16213098,5.99827e-05,0.20569903,7.27866e-05,3173660,1123,72839589,231.0,3173429.0,892.0,69665037.0,3173660.0,69665929.0,1123.0,72838466.0,3173611.070287066,1074.070287066,69664854.92971294,11.979345,0.000145522,0.6740393,5.99827e-05,0.16213098,0.16213098,0.08109548,182.0703,0.7881831,1.8953235,1.8628696,1.9097396,1.9443631,2.198452,1.9768851,15.198684153570664,1781.4769153710638,33.51119216023208,a
NEG~cloyingly,NEGATED,cloyingly,140,30.4122,227.39516,0.7421288,0.15700403,3.61035e-05,0.20057307,4.41131e-05,3173660,698,72839589,140.0,3173520.0,558.0,69665371.0,3173660.0,69665929.0,698.0,72838891.0,3173629.587765246,667.587765247,69665261.41223475,9.261857,8.8207e-05,0.6630797,3.61035e-05,0.15700403,0.15700403,0.07852007,109.5878,0.78277,1.6658211,1.6229938,1.6848214,1.7303959,2.0623884,1.7731291,11.832159566199232,1781.4769153710638,26.419689627245813,c
NEG~merely,NEGATED,merely,5918,1307.1161,9443.86015,0.7326305,0.15375946,0.0015190457,0.19726667,0.001864724,3173660,30000,72839589,5918.0,3167742.0,24082.0,69641847.0,3173660.0,69665929.0,30000.0,72809589.0,3172352.883893126,28692.883893126,69637236.11610687,59.937237,0.003694524,0.6558608,0.0015190457,0.15375946,0.15375946,0.07763925,4610.8839,0.77912873,2.315839,2.309913,2.3184793,2.324839,2.3723388,2.3308377,76.9285382676676,1781.4769153710638,173.20508075688772,m
NEG~mobile,NEGATED,mobile,477,107.9678,740.0225,0.7191306,0.14892848,0.0001215769,0.19249395,0.0001502997,3173660,2478,72839589,477.0,3173183.0,2001.0,69663928.0,3173660.0,69665929.0,2478.0,72837111.0,3173552.032209572,2370.032209572,69663558.96779042,16.896824,0.000300365,0.64522415,0.0001215769,0.14892848,0.14892848,0.07452503,369.0322,0.77365243,1.9714105,1.9496175,1.981102,2.0044057,2.1765747,2.02633,21.840329667841555,1781.4769153710638,49.77951385861457,m
NEG~unduly,NEGATED,unduly,930,211.4042,1435.91466,0.71671623,0.14811286,0.0002367398,0.19167353,0.0002930371,3173660,4852,72839589,930.0,3172730.0,3922.0,69662007.0,3173660.0,69665929.0,4852.0,72834737.0,3173448.595754982,4640.595754982,69661288.40424502,23.563683,0.000585179,0.64336926,0.0002367398,0.14811286,0.14811286,0.07417481,718.5958,0.7726837,2.0849771,2.069665,2.0917914,2.1081896,2.2298763,2.123633,30.495901363953813,1781.4769153710638,69.65629906907199,u
NEG~outright,NEGATED,outright,1246,290.3105,1870.20153,0.7034901,0.14344543,0.0003148498,0.18700285,0.0003926066,3173660,6663,72839589,1246.0,3172414.0,5417.0,69660512.0,3173660.0,69665929.0,6663.0,72832926.0,3173369.689512663,6372.689512663,69659556.31048733,27.074335,0.000783568,0.6326553,0.0003148498,0.14344543,0.14344543,0.07188014,955.6895,0.76700604,2.0827408,2.069627,2.0885782,2.1026285,2.2070377,2.115865,35.298725189445584,1781.4769153710638,81.62720134857007,o
NEG~in,NEGATED,in,162,39.1263,233.0797,0.6851582,0.13683204,4.04805e-05,0.1804009,5.10452e-05,3173660,898,72839589,162.0,3173498.0,736.0,69665193.0,3173660.0,69665929.0,898.0,72838691.0,3173620.873657868,858.873657868,69665070.12634213,9.653867,0.000102061,0.61704576,4.04805e-05,0.13683204,0.13683204,0.06843626,122.8737,0.75847965,1.5439762,1.5048424,1.5613422,1.6030078,1.9069426,1.6420891,12.727922061357855,1781.4769153710638,29.966648127543394,i
NEG~always,NEGATED,always,103883,26493.5878,141898.40314,0.66672045,0.12834364,0.025495775,0.17084278,0.03273287,3173660,608062,72839589,103883.0,3069777.0,504179.0,69161750.0,3173660.0,69665929.0,608062.0,72231527.0,3147166.412194061,581568.412194061,69084360.58780594,240.10948,0.054939523,0.5934037,0.025495775,0.12834364,0.12834364,0.07691971,77389.41219999999,0.74496704,2.150291,2.1489165,2.1509035,2.1523798,2.1634378,2.153773,322.30885808491206,1781.4769153710638,779.7833032323788,a
NEG~overtly,NEGATED,overtly,2161,552.0823,2904.68162,0.6548221,0.12699847,0.0005300545,0.17054692,0.0006809173,3173660,12671,72839589,2161.0,3171499.0,10510.0,69655419.0,3173660.0,69665929.0,12671.0,72826918.0,3173107.917726993,12118.917726993,69653810.082273,34.610386,0.001356419,0.59265095,0.0005300545,0.12699847,0.12699847,0.06376427,1608.9177,0.7445246,1.9846894,1.9749134,1.9890424,1.9995235,2.077564,2.0094023,46.486557196677836,1781.4769153710638,112.56553646654024,o
NEG~as,NEGATED,as,531731,142515.5227,726920.15321,0.6917496,0.124587536,0.12822619,0.16256338,0.16754504,3173660,3270915,72839589,531731.0,2641929.0,2739184.0,66926745.0,3173660.0,69665929.0,3270915.0,69568674.0,3031144.477309448,3128399.477309448,66537529.52269055,533.7576,0.16501662,0.5718298,0.124587536,0.12822619,0.12822619,0.12640686,389215.4773,0.7319782,2.0794108,2.0788078,2.0796797,2.0803275,2.0851831,2.0809393,729.1988754791109,1781.4769153710638,1808.5671123848294,a
NEG~directly,NEGATED,directly,8197,2142.3197,10716.82713,0.6435166,0.12322337,0.0019947013,0.16671073,0.0025828225,3173660,49169,72839589,8197.0,3165463.0,40972.0,69624957.0,3173660.0,69665929.0,49169.0,72790420.0,3171517.68027137,47026.68027137,69618902.31972863,66.87499,0.005086835,0.58277065,0.0019947013,0.12322337,0.12322337,0.06260904,6054.6803,0.7386459,2.0384254,2.0334904,2.0406241,2.045921,2.0854943,2.0509174,90.53728513711906,1781.4769153710638,221.74083972060717,d
NEG~lawfully,NEGATED,lawfully,137,36.0328,177.48465,0.64061344,0.122089855,3.32634e-05,0.16565901,4.31678e-05,3173660,827,72839589,137.0,3173523.0,690.0,69665239.0,3173660.0,69665929.0,827.0,72838762.0,3173623.967165987,790.967165987,69665138.03283401,8.626207,8.6313e-05,0.58002216,3.32634e-05,0.122089855,0.122089855,0.06106156,100.96719999999999,0.7369869,1.3326676,1.289861,1.3516527,1.3971754,1.728096,1.4398398,11.704699910719626,1781.4769153710638,28.75760768909681,l
NEG~adequately,NEGATED,adequately,328,88.0125,414.16286,0.629501,0.11880899,7.90634e-05,0.16237624,0.0001033507,3173660,2020,72839589,328.0,3173332.0,1692.0,69664237.0,3173660.0,69665929.0,2020.0,72837569.0,3173571.98751547,1931.98751547,69663997.01248454,13.251094,0.00020657,0.57132953,7.90634e-05,0.11880899,0.11880899,0.05944403,239.9875,0.7316692,1.5916942,1.5653951,1.6033813,1.631462,1.8380088,1.6578531,18.110770276274835,1781.4769153710638,44.94441010848846,a
NEG~automatically,NEGATED,automatically,824,229.9653,988.11349,0.60893667,0.11255736,0.0001957034,0.15611975,0.0002596371,3173660,5278,72839589,824.0,3172836.0,4454.0,69661475.0,3173660.0,69665929.0,5278.0,72834311.0,3173430.034706264,5048.034706264,69660880.96529374,20.69418,0.000518412,0.5542649,0.0001957034,0.11255736,0.11255736,0.05637653,594.0346999999999,0.7209159,1.7141237,1.6980947,1.7212553,1.7384125,1.8655385,1.7545651,28.705400188814647,1781.4769153710638,72.64984514780468,a
NEG~sufficiently,NEGATED,sufficiently,5596,1588.1896,6565.00347,0.60061795,0.11000568,0.0013203644,0.15352117,0.001763264,3173660,36451,72839589,5596.0,3168064.0,30855.0,69635074.0,3173660.0,69665929.0,36451.0,72803138.0,3172071.81035961,34862.810359611,69631066.18964039,53.575756,0.003486484,0.5469754,0.0013203644,0.11000568,0.11000568,0.055663023,4007.8104000000003,0.716192,1.8772783,1.8713294,1.8799284,1.8863115,1.9339592,1.8923314,74.80641683706017,1781.4769153710638,190.9214498164101,s
NEG~mutually,NEGATED,mutually,5894,1764.781,6419.09424,0.5732906,0.10200267,0.0013603622,0.14551648,0.0018571618,3173660,40504,72839589,5894.0,3167766.0,34610.0,69631319.0,3173660.0,69665929.0,40504.0,72799085.0,3171895.218973572,38739.218973572,69627189.78102642,53.785206,0.003667517,0.5237193,0.0013603622,0.10200267,0.10200267,0.05168152,4129.219,0.70058006,1.7899567,1.7841883,1.7925262,1.7987158,1.84492,1.804553,76.77239087067694,1781.4769153710638,201.2560558095085,m
NEG~inherently,NEGATED,inherently,6743,2082.8024,7022.0173,0.55758876,0.09755158,0.001535292,0.14105809,0.0021246762,3173660,47803,72839589,6743.0,3166917.0,41060.0,69624869.0,3173660.0,69665929.0,47803.0,72791786.0,3171577.19762477,45720.19762477,69620208.80237523,56.751553,0.004186297,0.5102051,0.001535292,0.09755158,0.09755158,0.049543433,4660.1975999999995,0.69111633,1.7452053,1.739832,1.7475989,1.7533649,1.796418,1.758803,82.11577193207161,1781.4769153710638,218.63897182341486,i
NEG~conventionally,NEGATED,conventionally,324,101.9115,328.15734,0.54832363,0.09495325,7.31666e-05,0.13852073,0.0001020903,3173660,2339,72839589,324.0,3173336.0,2015.0,69663914.0,3173660.0,69665929.0,2339.0,72837250.0,3173558.088514201,2237.088514201,69663691.9114858,12.338251,0.00020403,0.5023219,7.31666e-05,0.09495325,0.09495325,0.047513206,222.0885,0.68545836,1.3248062,1.2985984,1.3364508,1.3644255,1.5699975,1.3907114,18.0,1781.4769153710638,48.36320915737499,c
NEG~statistically,NEGATED,statistically,3312,1043.2094,3349.08808,0.5474099,0.094789155,0.0007474482,0.13832854,0.0010435901,3173660,23943,72839589,3312.0,3170348.0,20631.0,69645298.0,3173660.0,69665929.0,23943.0,72815646.0,3172616.790635104,22899.790635104,69643029.20936489,39.422962,0.002071552,0.5017189,0.0007474482,0.094789155,0.094789155,0.0477683,2268.7906000000003,0.68502134,1.6673245,1.6596088,1.6707606,1.6790355,1.7407085,1.6868365,57.54997827975264,1781.4769153710638,154.73525777921463,s
NEG~readily,NEGATED,readily,10242,3461.4177,9299.37244,0.51271635,0.08544365,0.0022338482,0.128921,0.0032271887,3173660,79444,72839589,10242.0,3163418.0,69202.0,69596727.0,3173660.0,69665929.0,79444.0,72760145.0,3170198.58226685,75982.582266849,69589946.41773315,66.99997,0.006296755,0.47113076,0.0022338482,0.08544365,0.08544365,0.04383875,6780.5823,0.66203696,1.6156515,1.6113354,1.6175745,1.6222073,1.6568229,1.6265773,101.20276676059801,1781.4769153710638,281.85812033716536,r
NEG~solely,NEGATED,solely,1727,586.0237,1555.82496,0.509984,0.084846616,0.0003758922,0.12840149,0.0005441667,3173660,13450,72839589,1727.0,3171933.0,11723.0,69654206.0,3173660.0,69665929.0,13450.0,72826139.0,3173073.976278751,12863.976278751,69653065.02372125,27.455568,0.00108374,0.46937713,0.0003758922,0.084846616,0.084846616,0.042611256,1140.9763,0.66066957,1.4856771,1.4749361,1.4904586,1.5019683,1.5875355,1.5128126,41.557189510360296,1781.4769153710638,115.97413504743201,s
NEG~intrinsically,NEGATED,intrinsically,1048,374.9245,865.11742,0.48374656,0.07822836,0.0002217433,0.12178966,0.0003302181,3173660,8605,72839589,1048.0,3172612.0,7557.0,69658372.0,3173660.0,69665929.0,8605.0,72830984.0,3173285.075530012,8230.075530012,69657698.92446999,20.791372,0.00065865,0.4464175,0.0002217433,0.07822836,0.07822836,0.039225053,673.0754999999999,0.6422476,1.3390305,1.3251368,1.3452129,1.3600881,1.4703841,1.3740948,32.37282811247729,1781.4769153710638,92.76313923105448,i
NEG~explicitly,NEGATED,explicitly,863,326.3869,646.34622,0.45638385,0.07164174,0.000176786,0.115204915,0.0002719258,3173660,7491,72839589,863.0,3172797.0,6628.0,69659301.0,3173660.0,69665929.0,7491.0,72832098.0,3173333.613108114,7164.613108114,69658764.38689189,18.266523,0.000542571,0.42227808,0.000176786,0.07164174,0.07164174,0.035909265,536.6131,0.62179965,1.2210511,1.2057095,1.2278763,1.2442944,1.3658693,1.2597492,29.376861643136763,1781.4769153710638,86.55056325639943,e
NEG~blindly,NEGATED,blindly,118,45.0955,86.70781,0.4525827,0.07044013,2.40182e-05,0.11400966,3.7181e-05,3173660,1035,72839589,118.0,3173542.0,917.0,69665012.0,3173660.0,69665929.0,1035.0,72838554.0,3173614.904494313,989.904494313,69664939.09550568,6.711403,7.4338e-05,0.41774875,2.40182e-05,0.07044013,0.07044013,0.03523207,72.9045,0.61783475,0.6607544,0.6149026,0.681073,0.72975,1.0817277,0.77531517,10.862780491200215,1781.4769153710638,32.17141588429082,b
NEG~strictly,NEGATED,strictly,4033,1592.6774,2789.83416,0.4353209,0.066792905,0.000803959,0.110329926,0.0012707725,3173660,36554,72839589,4033.0,3169627.0,32521.0,69633408.0,3173660.0,69665929.0,36554.0,72803035.0,3172067.32259431,34961.322594311,69630967.67740569,38.426704,0.002512605,0.4035004,0.000803959,0.066792905,0.066792905,0.033798434,2440.3226,0.60508865,1.31122,1.3043467,1.3142813,1.3216535,1.3766141,1.328604,63.50590523722971,1781.4769153710638,191.19100397246729,s
NEG~particularly,NEGATED,particularly,55527,22380.7905,37272.74034,0.42976874,0.06498676,0.010919947,0.108099006,0.017496204,3173660,513668,72839589,55527.0,3118133.0,458141.0,69207788.0,3173660.0,69665929.0,513668.0,72325921.0,3151279.209453804,491287.209453804,69174641.7905462,140.6636,0.030117745,0.3946288,0.010919947,0.06498676,0.06498676,0.03795335,33146.2095,0.5969386,1.3760961,1.3742793,1.3769059,1.3788573,1.393465,1.3806987,235.64167712864378,1781.4769153710638,716.7063554901687,p
NEG~rationally,NEGATED,rationally,103,41.9584,67.05427,0.4216582,0.06338773,2.011e-05,0.10695743,3.24546e-05,3173660,963,72839589,103.0,3173557.0,860.0,69665069.0,3173660.0,69665929.0,963.0,72838626.0,3173618.04157297,921.041572969,69665007.95842703,6.014605,6.489e-05,0.39001802,2.011e-05,0.06338773,0.06338773,0.03170392,61.0416,0.5926369,0.49556518,0.44601008,0.5175132,0.57006496,0.94884795,0.61922014,10.14889156509222,1781.4769153710638,31.0322412983658,r
NEG~anyway,NEGATED,anyway,128,53.0253,80.59165,0.4131466,0.061607156,2.47002e-05,0.105176665,4.0332e-05,3173660,1217,72839589,128.0,3173532.0,1089.0,69664840.0,3173660.0,69665929.0,1217.0,72838372.0,3173606.974656598,1163.974656598,69664765.0253434,6.626886,8.0633e-05,0.3827265,2.47002e-05,0.061607156,0.061607156,0.03081593,74.9747,0.58573985,0.5693849,0.52577937,0.588712,0.6350236,0.97029287,0.6783869,11.313708498984761,1781.4769153710638,34.88552708502482,a
NEG~too,NEGATED,too,309669,131629.9469,196077.85012,0.42651168,0.06148234,0.05865458,0.10250285,0.097574726,3173660,3021077,72839589,309669.0,2863991.0,2711408.0,66954521.0,3173660.0,69665929.0,3021077.0,69818512.0,3042030.053106422,2889447.053106422,66776481.94689359,319.93842,0.0999781,0.37154302,0.05865458,0.06148234,0.06148234,0.06006846,178039.0531,0.5749334,1.31099,1.3102258,1.3113304,1.3121513,1.3183014,1.312926,556.4791101200475,1781.4769153710638,1738.1245640056986,t
