key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,liddell,mutual_information,deltaP_min,deltaP_max,deltaP_max_abs,deltaP_product,unexpected_f,unexpected_ratio,expected_sqrt,unexpected_abs_sqrt,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
NEG~altogether,NEGATED,altogether,4575,771.1752,9468.00374,0.86611646,0.18437363,0.0012248086,0.22169994,0.0014180713,3226213,20636,86330752,4575.0,3221638.0,16061.0,83088478.0,3226213.0,83104539.0,20636.0,86310116.0,3225441.824840214,19864.824840215,83084674.17515978,56.237366,0.002818117,0.18437363,0.77323806,0.0012248086,0.18437363,0.18437363,0.00022582243,3803.8248,0.8314371,27.77004,61.675156,2.7515907,2.7444491,2.7547884,2.7625363,2.8074684,2.7598867,67.63874629234341,1796.1661949830811,143.6523581428443
NEG~anymore,NEGATED,anymore,420,72.8349,846.05356,0.8501967,0.17812876,0.00011178508,0.21549512,0.00013018359,3226213,1949,86330752,420.0,3225793.0,1529.0,83103010.0,3226213.0,83104539.0,1949.0,86328803.0,3226140.165129559,1876.165129559,83102662.83487044,16.939924,0.00026021,0.17812876,0.7609099,0.00011178508,0.17812876,0.17812876,1.9912139e-05,347.1651,0.82658356,8.534336,18.632366,2.4160132,2.392524,2.42653,2.4520137,2.5997982,2.443299,20.493901531919196,1796.1661949830811,44.14748010928823
NEG~entirely,NEGATED,entirely,63708,11354.3546,125925.1427,0.84209585,0.17291917,0.016857559,0.20968097,0.01974699,3226213,303833,86330752,63708.0,3162505.0,240125.0,82864414.0,3226213.0,83104539.0,303833.0,86026919.0,3214858.645361354,292478.645361354,82812060.35463865,207.41968,0.036094714,0.17291917,0.74903154,0.016857559,0.17291917,0.17291917,0.002914995,52353.6454,0.8217751,106.556816,228.80919,2.7401264,2.7382417,2.7409704,2.7430153,2.7548735,2.742316,252.40443736194496,1796.1661949830811,551.2104861121566
NEG~consciously,NEGATED,consciously,932,165.8497,1832.05801,0.8358138,0.172643,0.00024669577,0.21000451,0.0002888836,3226213,4438,86330752,932.0,3225281.0,3506.0,83101033.0,3226213.0,83104539.0,4438.0,86326314.0,3226047.150253968,4272.150253967,83100266.84974603,25.096087,0.000576973,0.172643,0.7497011,0.00024669577,0.172643,0.172643,4.2590298e-05,766.1503,0.8220497,12.878264,27.67942,2.5034242,2.487712,2.510459,2.5275054,2.6263616,2.521676,30.528675044947494,1796.1661949830811,66.61831579978588
NEG~overly,NEGATED,overly,24707,4561.3538,46993.58381,0.8182475,0.16528347,0.0064867768,0.20242016,0.007658205,3226213,122058,86330752,24707.0,3201506.0,97351.0,83007188.0,3226213.0,83104539.0,122058.0,86208694.0,3221651.646169166,117496.646169166,82987042.35383083,128.16551,0.014758065,0.16528347,0.73372626,0.0064867768,0.16528347,0.16528347,0.0010721569,20145.6462,0.8153821,67.537796,141.93536,2.65629,2.6532624,2.6576457,2.6609309,2.6799808,2.6598074,157.18460484411315,1796.1661949830811,349.3680008243457
NEG~precisely,NEGATED,precisely,815,156.0961,1490.66859,0.7957855,0.15775336,0.0002121631,0.19511612,0.00025261816,3226213,4177,86330752,815.0,3225398.0,3362.0,83101177.0,3226213.0,83104539.0,4177.0,86326575.0,3226056.903923124,4020.903923123,83100518.09607688,23.080399,0.000504583,0.15775336,0.7177656,0.0002121631,0.15775336,0.15775336,3.346944e-05,658.9039,0.808471,12.493842,25.669123,2.3542204,2.3375738,2.3616734,2.3797333,2.4844663,2.3735573,28.548204847240395,1796.1661949830811,64.6297145282261
NEG~anywhere,NEGATED,anywhere,214,44.1344,362.72569,0.75673175,0.14383397,5.469569e-05,0.18120237,6.633164e-05,3226213,1181,86330752,214.0,3225999.0,967.0,83103572.0,3226213.0,83104539.0,1181.0,86329571.0,3226168.865581328,1136.865581328,83103402.13441867,11.611773,0.000132615,0.14383397,0.68563634,5.469569e-05,0.14383397,0.14383397,7.867097e-06,169.8656,0.7937645,6.6433725,13.03325,1.9531561,1.920945,1.9675777,2.0025241,2.2051837,1.9905735,14.628738838327793,1796.1661949830811,34.36568055487916
NEG~mobile,NEGATED,mobile,484,100.3395,815.89653,0.75356036,0.14289477,0.00012353637,0.1802607,0.0001500211,3226213,2685,86330752,484.0,3225729.0,2201.0,83102338.0,3226213.0,83104539.0,2685.0,86328067.0,3226112.660529946,2584.660529947,83101954.33947006,17.439116,0.000299793,0.14289477,0.6833736,0.00012353637,0.14289477,0.14289477,1.7652703e-05,383.6605,0.792687,10.01696,19.587254,2.1311533,2.109748,2.140737,2.1639602,2.2986352,2.1560187,22.0,1796.1661949830811,51.81698563212646
NEG~cloyingly,NEGATED,cloyingly,142,30.1205,233.59059,0.7422672,0.13880958,3.602452e-05,0.17617866,4.401445e-05,3226213,806,86330752,142.0,3226071.0,664.0,83103875.0,3226213.0,83104539.0,806.0,86329946.0,3226182.879473794,775.879473794,83103763.12052621,9.388717,8.8007e-05,0.13880958,0.6734258,3.602452e-05,0.13880958,0.13880958,5.0005483e-06,111.87950000000001,0.7878838,5.4882145,10.577311,1.7788548,1.7394325,1.7965052,1.8392754,2.0873063,1.8246493,11.916375287812984,1796.1661949830811,28.39013913315678
NEG~appreciably,NEGATED,appreciably,234,51.758,367.7486,0.71983606,0.1315848,5.868083e-05,0.16895308,7.253086e-05,3226213,1385,86330752,234.0,3225979.0,1151.0,83103388.0,3226213.0,83104539.0,1385.0,86329367.0,3226161.242023827,1333.242023827,83103205.75797617,11.913534,0.000144999,0.1315848,0.65523857,5.868083e-05,0.1315848,0.1315848,7.721505e-06,182.242,0.778812,7.1943035,13.499703,1.859079,1.8285031,1.8727685,1.9059408,2.0983121,1.8945969,15.297058540778355,1796.1661949830811,37.21558813185679
NEG~in,NEGATED,in,163,36.2866,254.33975,0.7167871,0.13049926,4.080094e-05,0.16786818,5.052363e-05,3226213,971,86330752,163.0,3226050.0,808.0,83103731.0,3226213.0,83104539.0,971.0,86329781.0,3226176.713361109,934.713361109,83103604.28663889,9.924956,0.000101017,0.13049926,0.65244085,4.080094e-05,0.13049926,0.13049926,5.3244926e-06,126.71340000000001,0.77738285,6.023836,11.256704,1.7433609,1.7067498,1.7597525,1.7994726,2.029816,1.7858896,12.767145334803704,1796.1661949830811,31.160872901765767
NEG~merely,NEGATED,merely,5944,1330.6845,9223.65774,0.7134558,0.12961186,0.0014854597,0.16692878,0.0018424077,3226213,35608,86330752,5944.0,3220269.0,29664.0,83074875.0,3226213.0,83104539.0,35608.0,86295144.0,3224882.315512229,34277.315512229,83070261.68448777,59.837543,0.00364459,0.12961186,0.65000373,0.0014854597,0.12961186,0.12961186,0.0001925332,4613.3155,0.7761298,36.47855,67.921394,2.2629302,2.2568755,2.265641,2.2722096,2.310303,2.2699635,77.09734106958553,1796.1661949830811,188.70082140785715
NEG~any,NEGATED,any,15492,3518.496,23683.00398,0.70697564,0.1273109,0.003855396,0.16454244,0.004801915,3226213,94152,86330752,15492.0,3210721.0,78660.0,83025879.0,3226213.0,83104539.0,94152.0,86236600.0,3222694.503990884,90633.503990884,83013905.49600911,96.198326,0.009331504,0.1273109,0.6437504,0.003855396,0.1273109,0.1273109,0.000490834,11973.504,0.77288306,59.31691,109.42351,2.2781208,2.2743807,2.2797954,2.283853,2.3073847,2.2824655,124.46686306001288,1796.1661949830811,306.8419788751207
NEG~unduly,NEGATED,unduly,939,215.515,1415.88311,0.7001174,0.12546095,0.00023295781,0.16282296,0.00029105332,3226213,5767,86330752,939.0,3225274.0,4828.0,83099711.0,3226213.0,83104539.0,5767.0,86324985.0,3225997.48501907,5551.485019069,83098987.51498093,23.61004,0.000581068,0.12546095,0.6391881,0.00023295781,0.12546095,0.12546095,2.922711e-05,723.485,0.77048457,14.680429,26.897676,2.0613897,2.0461836,2.0681977,2.084695,2.1803656,2.0790534,30.643106892089126,1796.1661949830811,75.94076639065476
NEG~always,NEGATED,always,104605,24330.098,157437.56093,0.7043865,0.12423702,0.025848035,0.16067049,0.032423463,3226213,651053,86330752,104605.0,3121608.0,546448.0,82558091.0,3226213.0,83104539.0,651053.0,85679699.0,3201882.902049632,626722.902049631,82477816.09795037,248.20102,0.053958125,0.12423702,0.6334086,0.025848035,0.12423702,0.12423702,0.003211283,80274.902,0.7674098,155.98108,283.32825,2.2773097,2.275891,2.2779448,2.2794838,2.2884088,2.2789574,323.4269623887285,1796.1661949830811,806.8785534391158
NEG~outright,NEGATED,outright,1259,298.2156,1830.81086,0.683798,0.120410174,0.0003093668,0.15776943,0.0003902408,3226213,7980,86330752,1259.0,3224954.0,6721.0,83097818.0,3226213.0,83104539.0,7980.0,86322772.0,3225914.784368332,7681.784368333,83096857.21563166,27.07778,0.000778556,0.120410174,0.6254953,0.0003093668,0.120410174,0.120410174,3.725091e-05,960.7844,0.763133,17.26892,30.996523,2.0438373,2.0307453,2.049699,2.0639029,2.1462736,2.0590456,35.482389998420345,1796.1661949830811,89.33084573650918
NEG~directly,NEGATED,directly,8317,2034.4809,11654.56499,0.6678727,0.11547333,0.0020229332,0.15277089,0.0025779451,3226213,54441,86330752,8317.0,3217896.0,46124.0,83058415.0,3226213.0,83104539.0,54441.0,86276311.0,3224178.519147418,52406.519147418,83052132.48085259,68.88909,0.00507033,0.11547333,0.6115131,0.0020229332,0.11547333,0.11547333,0.00023359484,6282.5190999999995,0.75538284,45.10522,79.262344,2.1277435,2.1226697,2.1300151,2.13552,2.1674426,2.1336374,91.19758768739445,1796.1661949830811,233.32595226420912
NEG~lawfully,NEGATED,lawfully,150,37.632,203.66264,0.6552497,0.11158822,3.618183e-05,0.1489573,4.649414e-05,3226213,1007,86330752,150.0,3226063.0,857.0,83103682.0,3226213.0,83104539.0,1007.0,86329745.0,3226175.368027432,969.368027432,83103569.63197257,9.174811,9.2959e-05,0.11158822,0.60053426,3.618183e-05,0.11158822,0.11158822,4.037466e-06,112.368,0.74912,6.134493,10.600377,1.518987,1.4812487,1.5358834,1.5768263,1.8142612,1.5628252,12.24744871391589,1796.1661949830811,31.73326330524486
NEG~as,NEGATED,as,535450,140672.4242,741321.72798,0.69221383,0.109656096,0.127116,0.14224514,0.16596858,3226213,3764276,86330752,535450.0,2690763.0,3228826.0,79875713.0,3226213.0,83104539.0,3764276.0,82566476.0,3085540.575800706,3623603.575800706,79480935.4241993,539.50195,0.15319386,0.109656096,0.58050996,0.109656096,0.127116,0.127116,0.013939044,394777.5758,0.73728186,375.06323,628.3133,2.0847673,2.0841866,2.0850275,2.0856576,2.0893116,2.085442,731.7444909256236,1796.1661949830811,1940.1742189813779
NEG~overtly,NEGATED,overtly,2169,568.7398,2788.67894,0.63188803,0.10516738,0.0005152741,0.14251922,0.0006723053,3226213,15219,86330752,2169.0,3224044.0,13050.0,83091489.0,3226213.0,83104539.0,15219.0,86315533.0,3225644.260188177,14650.260188177,83089888.73981182,34.360607,0.001338297,0.10516738,0.5813459,0.0005152741,0.10516738,0.10516738,5.419003e-05,1600.2602000000002,0.73778707,23.848267,40.003254,1.9268545,1.9169703,1.9312798,1.9420034,2.0041907,1.9383363,46.57252408878007,1796.1661949830811,123.36531116971253
NEG~adequately,NEGATED,adequately,333,88.1567,422.86687,0.6273151,0.103793964,7.883806e-05,0.14116152,0.00010321699,3226213,2359,86330752,333.0,3225880.0,2026.0,83102513.0,3226213.0,83104539.0,2359.0,86328393.0,3226124.843273796,2270.843273797,83102268.1567262,13.417329,0.000206283,0.103793964,0.5771888,7.883806e-05,0.103793964,0.103793964,8.182915e-06,244.8433,0.73526514,9.38918,15.6474695,1.6452498,1.6200374,1.656538,1.6838914,1.8425183,1.6745374,18.24828759089466,1796.1661949830811,48.569537778323564
NEG~automatically,NEGATED,automatically,825,232.369,966.20885,0.5958609,0.09531581,0.0001908236,0.13267931,0.00025571778,3226213,6218,86330752,825.0,3225388.0,5393.0,83099146.0,3226213.0,83104539.0,6218.0,86324534.0,3225980.63097773,5985.630977731,83098553.36902227,20.632763,0.000510452,0.09531581,0.55027574,0.0001908236,0.09531581,0.09531581,1.8188504e-05,592.631,0.71834064,15.243654,24.344013,1.7023098,1.6863714,1.7094458,1.7267377,1.8270162,1.7208245,28.722813232690143,1796.1661949830811,78.85429601486528
NEG~sufficiently,NEGATED,sufficiently,5648,1595.9394,6590.70122,0.59454423,0.09492966,0.001304739,0.13225308,0.0017506593,3226213,42706,86330752,5648.0,3220565.0,37058.0,83067481.0,3226213.0,83104539.0,42706.0,86288046.0,3224617.06055564,41110.060555641,83063428.93944436,53.917355,0.003455577,0.09492966,0.54887825,0.001304739,0.09492966,0.09492966,0.00012385844,4052.0606,0.7174328,39.94921,63.655796,1.8676219,1.861536,1.8703467,1.8769494,1.9152397,1.8746915,75.15317691222374,1796.1661949830811,206.65430070530834
NEG~mutually,NEGATED,mutually,5940,1699.6422,6815.05329,0.58829516,0.09328275,0.0013653697,0.13060398,0.0018411679,3226213,45481,86330752,5940.0,3220273.0,39541.0,83064998.0,3226213.0,83104539.0,45481.0,86285271.0,3224513.357751396,43781.357751395,83060757.6422486,55.018566,0.003631146,0.09328275,0.5434289,0.0013653697,0.09328275,0.09328275,0.00012736543,4240.3578,0.7138649,41.22672,65.11803,1.849506,1.8435775,1.8521605,1.8585924,1.8958926,1.8563929,77.07139547199077,1796.1661949830811,213.26274873967088
NEG~this,NEGATED,this,117,33.5586,133.68427,0.5880522,0.09292012,2.686763e-05,0.13028954,3.626543e-05,3226213,898,86330752,117.0,3226096.0,781.0,83103758.0,3226213.0,83104539.0,898.0,86329854.0,3226179.441398842,864.441398842,83103674.55860116,7.71416,7.2511e-05,0.09292012,0.542382,2.686763e-05,0.09292012,0.09292012,2.4965434e-06,83.4414,0.71317434,5.7929783,9.134626,1.2160207,1.1737514,1.2349457,1.2808043,1.5467466,1.2651222,10.816653826391969,1796.1661949830811,29.966648127543394
NEG~inherently,NEGATED,inherently,6847,2058.6595,7333.55406,0.5637134,0.08697716,0.0015418167,0.12429204,0.0021223025,3226213,55088,86330752,6847.0,3219366.0,48241.0,83056298.0,3226213.0,83104539.0,55088.0,86275664.0,3224154.340511618,53029.340511617,83051509.65948838,57.86752,0.004173345,0.08697716,0.5219158,0.0015418167,0.08697716,0.08697716,0.00013410285,4788.3405,0.6993341,45.37245,69.19784,1.775006,1.7695048,1.7774692,1.7834375,1.8180494,1.7813965,82.74660113865706,1796.1661949830811,234.70832963488962
NEG~statistically,NEGATED,statistically,3402,1030.563,3603.12136,0.5596862,0.08602077,0.0007635884,0.12336367,0.0010544871,3226213,27577,86330752,3402.0,3222811.0,24175.0,83080364.0,3226213.0,83104539.0,27577.0,86303175.0,3225182.437033272,26546.437033272,83077992.56296673,40.657852,0.0020911,0.08602077,0.5186598,0.0007635884,0.08602077,0.08602077,6.5684464e-05,2371.437,0.69707143,32.102383,48.697403,1.7227707,1.7149665,1.7262648,1.7347318,1.7838327,1.7318363,58.32666628567074,1796.1661949830811,166.06324096560323
NEG~conventionally,NEGATED,conventionally,333,104.1512,336.51101,0.54409647,0.08211558,7.368792e-05,0.119483314,0.00010321699,3226213,2787,86330752,333.0,3225880.0,2454.0,83102085.0,3226213.0,83104539.0,2787.0,86327965.0,3226108.848751196,2682.848751196,83101856.1512488,12.540834,0.000206256,0.08211558,0.50477976,7.368792e-05,0.08211558,0.08211558,6.050927e-06,228.84879999999998,0.6872336,10.205449,15.127749,1.3741589,1.3492587,1.3853072,1.4123217,1.5689836,1.4030836,18.24828759089466,1796.1661949830811,52.79204485526205
NEG~readily,NEGATED,readily,10460,3305.8585,10423.79435,0.5393781,0.08095544,0.0023035905,0.11824286,0.0032421914,3226213,88462,86330752,10460.0,3215753.0,78002.0,83026537.0,3226213.0,83104539.0,88462.0,86242290.0,3222907.141452562,85156.141452561,83019382.85854743,69.95064,0.006311328,0.08095544,0.5002474,0.0023035905,0.08095544,0.08095544,0.00018648816,7154.1415,0.68395233,57.496597,84.58216,1.711593,1.7071596,1.7135779,1.7183876,1.7462802,1.7167429,102.27414140436477,1796.1661949830811,297.42562095421437
NEG~solely,NEGATED,solely,1735,577.2976,1595.99433,0.5133699,0.07495531,0.00037277318,0.11231227,0.0005377822,3226213,15448,86330752,1735.0,3224478.0,13713.0,83090826.0,3226213.0,83104539.0,15448.0,86315304.0,3225635.702371178,14870.702371178,83089668.29762882,27.793753,0.001070439,0.07495531,0.4778997,0.00037277318,0.07495531,0.07495531,2.7941329e-05,1157.7024000000001,0.6672636,24.027018,34.025024,1.5163214,1.5054591,1.5211848,1.5329696,1.6013114,1.5289396,41.65333119931706,1796.1661949830811,124.28998350631478
NEG~substantively,NEGATED,substantively,104,35.4271,92.14058,0.50345784,0.07233506,2.208005e-05,0.10970464,3.223594e-05,3226213,948,86330752,104.0,3226109.0,844.0,83103695.0,3226213.0,83104539.0,948.0,86329804.0,3226177.572879847,912.572879847,83103626.42712015,6.724124,6.4453e-05,0.07233506,0.4676975,2.208005e-05,0.07233506,0.07233506,1.5971616e-06,68.5729,0.6593548,5.952067,8.280875,0.8987904,0.8544783,0.91863,0.96670496,1.2454997,0.9502649,10.198039027185569,1796.1661949830811,30.789608636681304
NEG~intrinsically,NEGATED,intrinsically,1071,373.7412,912.46808,0.49014556,0.06972699,0.00022451315,0.10708929,0.00033196816,3226213,10001,86330752,1071.0,3225142.0,8930.0,83095609.0,3226213.0,83104539.0,10001.0,86320751.0,3225839.258830538,9627.258830538,83094911.74116947,21.30587,0.000661885,0.06972699,0.45721853,0.00022451315,0.06972699,0.06972699,1.5654625e-05,697.2588000000001,0.6510353,19.332388,26.405659,1.3885094,1.3747231,1.3946818,1.4096388,1.4963768,1.404524,32.72613634390714,1796.1661949830811,100.00499987500625
NEG~explicitly,NEGATED,explicitly,873,320.9368,680.89394,0.4649077,0.06428949,0.00017776102,0.10165347,0.0002705959,3226213,8588,86330752,873.0,3225340.0,7715.0,83096824.0,3226213.0,83104539.0,8588.0,86322164.0,3225892.063177348,8267.063177348,83096271.93682265,18.684507,0.000539755,0.06428949,0.4345947,0.00017776102,0.06428949,0.06428949,1.1428165e-05,552.0632,0.6323748,17.91471,23.496025,1.2796947,1.2644706,1.2865108,1.3030275,1.3988111,1.2973794,29.546573405388315,1796.1661949830811,92.67146270562476
NEG~strictly,NEGATED,strictly,4005,1496.5342,3036.96286,0.4571366,0.06266868,0.00080771087,0.100009985,0.0012413935,3226213,40046,86330752,4005.0,3222208.0,36041.0,83068498.0,3226213.0,83104539.0,40046.0,86290706.0,3224716.465766196,38549.465766196,83065989.53423381,39.63756,0.002452347,0.06266868,0.42751586,0.00080771087,0.06266868,0.06266868,5.061817e-05,2508.4658,0.62633353,38.685062,50.084587,1.3942977,1.3871996,1.3974757,1.4051765,1.4498348,1.4025431,63.28506932918696,1796.1661949830811,200.11496695649728
NEG~particularly,NEGATED,particularly,55799,21523.844,40303.41695,0.44627395,0.0599093,0.011036393,0.09687999,0.01729551,3226213,575960,86330752,55799.0,3170414.0,520161.0,82584378.0,3226213.0,83104539.0,575960.0,85754792.0,3204689.155988077,554436.155988077,82550102.84401192,145.09961,0.029351112,0.0599093,0.41370657,0.011036393,0.0599093,0.0599093,0.0006611826,34275.156,0.6142611,146.71007,185.13551,1.4337329,1.431849,1.4345764,1.4366204,1.4484736,1.4359214,236.21811954208763,1796.1661949830811,758.9202856690549
NEG~rationally,NEGATED,rationally,111,42.7891,79.51168,0.44348556,0.059573643,2.19635e-05,0.09694323,3.440566e-05,3226213,1145,86330752,111.0,3226102.0,1034.0,83103505.0,3226213.0,83104539.0,1145.0,86329607.0,3226170.210915006,1102.210915005,83103436.789085,6.4742937,6.8787e-05,0.059573643,0.41399,2.19635e-05,0.059573643,0.059573643,1.3084457e-06,68.21090000000001,0.6145126,6.541338,8.258989,0.729711,0.68712306,0.74877864,0.794983,1.0629299,0.7791826,10.535653752852738,1796.1661949830811,33.83784863137726
NEG~blindly,NEGATED,blindly,116,45.0687,81.89727,0.4396418,0.05881618,2.283946e-05,0.09618574,3.595547e-05,3226213,1206,86330752,116.0,3226097.0,1090.0,83103449.0,3226213.0,83104539.0,1206.0,86329546.0,3226167.93132183,1160.931321831,83103378.06867817,6.585808,7.1884e-05,0.05881618,0.41058317,2.283946e-05,0.05881618,0.05881618,1.3433298e-06,70.9313,0.6114767,6.7133226,8.422072,0.733561,0.6919185,0.7522053,0.79738396,1.0593824,0.7819343,10.770329614269007,1796.1661949830811,34.72751070837067
NEG~universally,NEGATED,universally,1360,557.9024,865.30877,0.41217855,0.053736776,0.0002582706,0.09109786,0.00042154687,3226213,14929,86330752,1360.0,3224853.0,13569.0,83090970.0,3226213.0,83104539.0,14929.0,86315823.0,3225655.09759835,14371.097598351,83090167.90240164,21.749926,0.00083921,0.053736776,0.38698068,0.0002582706,0.053736776,0.053736776,1.3878629e-05,802.0976,0.58977765,23.619957,28.321327,1.1583436,1.1462181,1.1637723,1.1769276,1.2532163,1.1724288,36.87817782917155,1796.1661949830811,122.18428704215611
