hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent
nyt_eng_20070610_0009_39:10,neg-ext-subj,so_bold,so,bold,"Still , nobody associated with the artists has been so bold -- or crude -- as to call them a new art movement .",nyt_eng_20070610_0009_39,10,nyt_eng_200706,"-LBQ-  We are always on the phone or in each other 's studio , talking about TV , art , music , family , anything .  -RDQ-","Rather , the curators who follow their work suggest that , at most , they all belong to the same rather amorphous generation ."
nyt_eng_20070605_0023_28:12,neg-ext-subj,really_sure,really,sure,"A big problem , says Townley , is that nobody 's really sure what the players should be getting .",nyt_eng_20070605_0023_28,12,nyt_eng_200706,"The T & amp ; TFF has told the players it was necessary to deduct expenses and set aside funds for 2010 World Cup qualifying , and they 've distributed all that 's left -- about $ 5,000 apiece .","He said an adidas press release touted an $ 11 million agreement with the T & amp ; TFF , but the federation produced paperwork showing less than $ 300,000 income from the deal ."
nyt_eng_20091004_0027_23:4,neg-ext-subj,quite_sure,quite,sure,"-LBQ-  Nobody was quite sure what it was ,  -RDQ-  he said .",nyt_eng_20091004_0027_23,4,nyt_eng_200910,"Consider the introduction of the Segway , the high-tech motorized scooter , Markman said .","-LBQ-  There was no clear analogy , so people had no idea how to use it .  -RDQ-"
nyt_eng_20091003_0141_107:55,neg-ext-subj,as_disappointing,as,disappointing,"But as much as Dioner Navarro regressed , as frustrating as Matt Garza 's season -LRB- and James Shields ' -RRB- became , as maddeningly inconsistent as B.J. Upton was , as bad as Grant Balfour and other relievers looked at times , as horrid a year as Andy Sonnanstine had , nobody was as disappointing as Pat Burrell .",nyt_eng_20091003_0141_107,55,nyt_eng_200910,"In contrast to the MVP race , this field seemed to grow as the season went on .",Maybe in all of baseball .
nyt_eng_20091003_0095_46:61,neg-ext-subj,completely_confident,completely,confident,"But what if it 's the former ? What if the fall of Kabul would constitute not only an American abandonment of the Afghan people , but a major strategic and psychological triumph for al-Qaida , and a recruiting tool of unparalleled value ? Then the Kennanite calculus would no longer apply , and the fact that nobody can be completely confident that McChrystal 's counterinsurgency strategy will work would not be reason enough to forsake it .",nyt_eng_20091003_0095_46,61,nyt_eng_200910,That is one weapon with which the threat of Islamic extremism must be challenged ; but it is only one .,In that case -- and perhaps only in that case -- Afghanistan really would be a war of necessity .
nyt_eng_20060926_0150_11:5,neg-ext-subj,that_enlightened,that,enlightened,"Because nobody can be that enlightened , can they ?",nyt_eng_20060926_0150_11,5,nyt_eng_200609,"And it might be tempting , even for the most open-minded and charitable of observers , to raise our eyebrows to hear a statement like that , or to have witnessed Carlos Santana beaming on TV as he accepts a U-Haul full of awards , or bowing respectfully and spiritually to his peers .","But it that appears to be true of Carlos Santana , the Mexican-born songwriter and guitar guru who melded a mastery of Afro-Cuban , blues and rock into super-stardom in the 1970s , and who with the star-studded collaborations of 1999 's  -LBQ-  Supernatural ,  -RDQ-  has become a musical and spiritual icon for a whole generation ."
nyt_eng_20060916_0236_9:15,neg-ext-subj,too_old,too,old,He has often said that he ended his retirement to prove that nobody is too old for a comeback .,nyt_eng_20060916_0236_9,15,nyt_eng_200609,"The knockout was the culmination of an unlikely return to the ring that Foreman staged in his later years , well after he had retired .","But Foreman confides in an interview that something else actually drove him back into boxing in the late 1980s , and it had nothing to do with proving the meaninglessness of an AARP card ."
nyt_eng_20050525_0236_1:16,neg-ext-subj,as_cool,as,cool,"In the '60s and early '70s , nobody , not even Jack Nicholson , was as cool as Steve McQueen .",nyt_eng_20050525_0236_1,16,nyt_eng_200505,,"He was , as he might have said in his beat-influenced patois , simply the coolest cat on the scene ."
nyt_eng_20090824_0016_38:40,neg-ext-subj,much_interested,much,interested,"On Thursday , Gary Locke , the secretary of commerce , approved a plan that would prohibit commercial fishing in a huge zone of American waters in the Arctic that have never been actively fished and that nobody is much interested in fishing right now .",nyt_eng_20090824_0016_38,40,nyt_eng_200908,And a positive one .,"That sounds odd , but it 's a smart move based on the assumption that the rapid melting of Arctic sea ice caused by climate change will someday make the area more accessible and commercially more attractive ."
nyt_eng_20020531_0209_14:3,neg-ext-subj,quite_sure,quite,sure,"Nobody is quite sure what has accounted for the decline , but one old eel dealer summed up his theory in the picturesque frankness common to fishermen everywhere  -COL-  He blames it on the water quality , linking declining eel populations to his wife 's aversion to Waffle House  -COL-",nyt_eng_20020531_0209_14,3,nyt_eng_200205,"Today , what once was a relatively minor but still viable niche in commercial fishing is nearly gone .","-LBQ-  The food is good , and it 's cheap , but the counters are dirty , the place is n't really clean ."
nyt_eng_20020506_0039_18:10,neg-ext-subj,quite_sure,quite,sure,"CAMBODIA-CREATURE -LRB- Penh , Cambodia -RRB- _ Nobody is quite sure what",nyt_eng_20020506_0039_18,10,nyt_eng_200205,By John Tagliabue .,"it is _ cow , goat , antelope , gazelle _ a mysterious creature that is said to roam the hidden mountain ranges of Cambodia ."
nyt_eng_20020505_0176_41:3,neg-ext-subj,quite_sure,quite,sure,"Nobody is quite sure what it is -- cow , goat , antelope , gazelle -- a mysterious creature that is said to roam the hidden mountain ranges of Cambodia .",nyt_eng_20020505_0176_41,3,nyt_eng_200205,"-LRB- NYT18 -RRB- SKUN , Cambodia -- May 5 , 2002 -- CAMBODIA-CREATURE --","For years , tales have emerged about this strange animal ."
nyt_eng_20020505_0124_1:3,neg-ext-subj,quite_sure,quite,sure,"Nobody is quite sure what it is _ cow , goat , antelope , gazelle _ a mysterious creature that is said to roam the hidden mountain ranges of Cambodia .",nyt_eng_20020505_0124_1,3,nyt_eng_200205,,But the shape of its horns is well known  -COL-  curved and curlicued with a distinctive twining ridge like the stripe on a candy cane .
nyt_eng_20080422_0017_47:32,neg-ext-subj,as_connected,as,connected,"But associates say he revels in his ability to  -LBQ-  work the system ,  -RDQ-  as his friend and sometimes partner , Stanley Abrams , put it  -COL-   -LBQ-  Nobody is as connected as Donald .  -RDQ-",nyt_eng_20080422_0017_47,32,nyt_eng_200804,"-LBQ-  They are a pain in the ` you-know-what ,  -RDQ-  ' he said .",Diamond is close to most of Arizona 's congressional delegation and is candid about his expectations as a fundraiser .
nyt_eng_20081219_0034_76:3,neg-ext-subj,quite_sure,quite,sure,Nobody is quite sure why the tests fell short of expectations .,nyt_eng_20081219_0034_76,3,nyt_eng_200812,An editorial in the publication concluded that colonoscopies probably reduce the risk of death from colorectal cancer by 60 percent to 70 percent .,"Among theories described recently in The Times by Gina Kolata , many Canadian doctors may have lacked enough experience to perform the test well , many patients may not have cleansed their bowels sufficiently and some polyps on the right side of the colon often have shapes that are difficult to detect ."
nyt_eng_20081205_0074_16:8,neg-ext-subj,really_sure,really,sure,"With thousands in existence -LRB- nobody is really sure how many were shot -RRB- , the washed-out , grainy and off-kilter photos are a kind of cinema verite of his experiences , Bernstein said ,  -LBQ-  sort of Happenings that were so popular then .  -RDQ-",nyt_eng_20081205_0074_16,8,nyt_eng_200812,Sometimes he would ask people to take off their clothes and  -LBQ-  would just walk up to them and strike up a conversation and start shooting .  -RDQ-,"And the pictures , Bernstein said , show the essence of his art  -COL-   -LBQ-  He loved them because they were instant , imperfect and disposable  -RDQ-  -- all pillars of the Pop movement ."
nyt_eng_20020123_0214_72:19,neg-ext-subj,that_surprised,that,surprised,"You do n't get any of that with football or basketball , although I think nobody would be that surprised if it were introduced into hockey games .",nyt_eng_20020123_0214_72,19,nyt_eng_200201,"There 's gasoline , metal being cut , the smell of sweat and excitement , and the fires .  -RDQ-","With fighting robots , the contestants sometimes literally burst into flames ."
nyt_eng_20101215_0210_34:33,neg-ext-subj,absolutely_essential,absolutely,essential,"-LBQ-  It 's been a remarkable experience ,  -RDQ-  Nesvig said , then paused and added ,  -LBQ-  Enterprises take on a life of their own and nobody is , probably , absolutely essential .  -RDQ-",nyt_eng_20101215_0210_34,33,nyt_eng_201012,"Come the new year , explaining that to Murdoch will be the job of Nesvig 's successor , Toby Byrne , who is being promoted from senior vice president for Eastern sales at Fox .",
nyt_eng_20101201_0071_7:12,neg-ext-subj,equally_enthusiastic,equally,enthusiastic,"Nobody could possibly be this upbeat all of the time -- equally enthusiastic whether he 's serving breakfast in bed to 400,000 at Woodstock or buying some hot dogs in Berkeley .",nyt_eng_20101201_0071_7,12,nyt_eng_201012,"Watch the beginning of  -LBQ-  Saint Misbehavin '  -COL-  The Wavy Gravy Movie ,  -RDQ-  and it 's easy to expect the hippie icon to step out of character at any moment .","Michelle Esrick 's documentary about the former Hugh Romney captures the charming , compassionate and occasionally exhausting sides of the man , from his early adult years as a New York poet to his daily routine as the head of a 40-year-old commune in Berkeley ."
nyt_eng_20001226_0205_17:17,neg-ext-subj,as_successful,as,successful,"-LBQ-  A lot of people are working with stem cells , but nobody else has been as successful as Fallon 's group in stimulating proliferation of stem cells in the brain ,  -RDQ-  Dinsmore said .",nyt_eng_20001226_0205_17,17,nyt_eng_200012,"-LBQ-  This is a positive development and an impressive experiment that warrants further investigation ,  -RDQ-  said Jonathan Dinsmore , senior director of cell transplantation research for Diacrin Inc. , a Boston-area biotech company developing related procedures to treat patients Parkinson 's disease , stroke , spinal cord injury and others .","The discovery by Fallon , a professor of anatomy and neurobiology at UC-Irvine , could have extraordinary implications for stroke victims , Alzheimer 's and Parkinson 's disease patients and others afflicted with nervous system and spinal cord injuries ."
nyt_eng_20001226_0097_42:4,neg-ext-subj,really_afraid,really,afraid,But nobody 's really afraid of haiku .,nyt_eng_20001226_0097_42,4,nyt_eng_200012,They might run screaming at the mention of a sonnet .,"-LBQ-  It 's bait ,  -RDQ-  McCarthy says ."
nyt_eng_20001224_0420_14:3,neg-ext-subj,quite_sure,quite,sure,"Nobody is quite sure how the Port Authority could constructively change the fee system , but Alfred E. Kahn , chairman of the Council of Wage and Price Stability under President Carter and known as the father of airline deregulation , said the pricing system should resemble the one used in  -LBQ-  bumping  -RDQ-  passengers when flights are overbooked .",nyt_eng_20001224_0420_14,3,nyt_eng_200012,"Slots for flights at La Guardia come on the market only infrequently but are worth about $ 2 million , according to people in the airline business ; few new airlines have enough capital on hand to compete with established carriers .","In that case , the airline offers bonuses to people who will get off the plane and take a later flight , rewarding those who value money more than time ."
nyt_eng_20001223_0172_18:13,neg-ext-subj,totally_right,totally,right,"-LBQ-  Nobody 's got a pointer on the truth , nobody is totally right , and we need to be doing more listening to each other and trying to find common ground .  -RDQ-",nyt_eng_20001223_0172_18,13,nyt_eng_200012,"-LBQ-  My whole view of the world is that we 're in a new aspect of human affairs ,  -RDQ-  Clinton said , in a response to a question about the impact of the Internet that quickly expanded to address broader themes .","Of course , Clinton 's own parsing of the truth infuriated a large segment of the populace , and his short-term legacy may well be the most closely contested presidential election in more than a century , its legal machinations and 24-hour-a-day tactical cut-and-thrust constituting the pitch-perfect coda to his often rancorous political era ."
nyt_eng_20001218_0167_44:4,neg-ext-subj,quite_sure,quite,sure,But nobody 's quite sure where the ethical bounds are any more .  -RDQ-,nyt_eng_20001218_0167_44,4,nyt_eng_200012,I 'm not saying this is entirely bad .,"In a broader sense , Snider said ,  -LBQ-  In the Army today , there is not a common perception of what it means to be a professional military officer ."
nyt_eng_20001212_0095_16:15,neg-ext-subj,yet_sure,yet,sure,"While the ice around Antarctica has been shrinking in recent years , nobody is yet sure whether that shrinkage is related to human-induced global warming , and nobody is claiming that warming is the cause for the birth of the giant B-15 .",nyt_eng_20001212_0095_16,15,nyt_eng_200012,Many of them were knocked loose from the Antarctic ice sheet when Godzilla bumped into the massive Ross Ice Shelf that extends from the frozen continent .,"Nevertheless , it is clear that if the oceans continue to get warmer , as climate forecasters predict , more and more giant icebergs like this will be seen ."
nyt_eng_20001204_0218_14:15,neg-ext-subj,as_grumpy,as,grumpy,Neither is as grumpy as Kansas State was two years ago -LRB- nobody is as grumpy as even a happy Bill Snyder -RRB- .,nyt_eng_20001204_0218_14,15,nyt_eng_200012,Anything else would have been disappointing .,"But Northwestern comes closest now , which is a switch ."
nyt_eng_20001201_0138_67:38,neg-ext-subj,quite_sure,quite,sure,"-LBQ-  I guess that moment does n't arrive until matters are in front of Congress and Congress arrives at some kind of stalemate _ if there are , in effect , two contending presidents and nobody is quite sure how to decide who gets it ,  -RDQ-  Wroth said .",nyt_eng_20001201_0138_67,38,nyt_eng_200012,"-LBQ-  It does n't reach crisis proportions until you have a confrontation of some sort that is beyond resolution through normal processes ,  -RDQ-  Wroth said .","-LBQ-  What we are going through now may be messy , but it 's a mess that has a legal and political framework within which to operate ."
nyt_eng_20050413_0106_22:9,neg-ext-subj,as_benign,as,benign,"Nobody in Abrahams '  -LBQ-  Oblivion  -RDQ-  is as benign as Barney , certainly not Nick Petrov , the stellar private eye who is the main character .",nyt_eng_20050413_0106_22,9,nyt_eng_200504,"The issue of whether to  -LBQ-  sell Stratton down the Yangtze River  -RDQ-  -- that is , whether to lose control of the hugely popular office chair that has made Stratton 's fortune -- is as compelling as that of who stabbed Barney , the Conovers ' pet .",Nick is so famous that -LRB- take this any way you 'd like -RRB- Armand Assante has played him in a television movie about his exploits .
nyt_eng_20050412_0037_28:4,neg-ext-subj,ever_late,ever,late,-LBQ-  Nobody was ever late for practice .,nyt_eng_20050412_0037_28,4,nyt_eng_200504,"-LBQ-  This team really liked each other ,  -RDQ-  Johnson said .",We wanted to be around each other in practice and on the bus .
nyt_eng_20050407_0222_55:10,neg-ext-subj,much_interested,much,interested,Youngsters dead and dying ? Nobody of importance is much interested in that .,nyt_eng_20050407_0222_55,10,nyt_eng_200504,"In Los Angeles the other day , the black celebrity elite turned out en masse to profile at Johnnie Cochran 's funeral .",
nyt_eng_20050402_0206_21:3,neg-ext-subj,quite_sure,quite,sure,"Nobody is quite sure what the Los Angeles Dodgers have because of their many changes , and nobody knows how far the Diamondbacks can come after their spending spree .",nyt_eng_20050402_0206_21,3,nyt_eng_200504,"The National League West is the great unknown , especially since Bonds wo n't be around for a while .","The San Diego Padres have their chance , and manager Bruce Bochy better make it happen because right now owner John Moores is n't willing to give him the contract extension that everybody thought he 'd get ."
nyt_eng_20071224_0143_41:33,neg-ext-subj,as_good,as,good,"-LBQ-  I gave up the piano for two solid months ,  -RDQ-  Peterson later recalled , and had  -LBQ-  crying fits at night  -RDQ-  because he thought nobody else could ever be as good as Tatum .",nyt_eng_20071224_0143_41,33,nyt_eng_200712,Then he heard a recording by Art Tatum .,"The same year , however , he won an amateur competition sponsored by the CBC , prompting him to drop out of Montreal High School so he could spend all his time playing the piano ."
nyt_eng_20071222_0135_30:4,neg-ext-subj,too_proud,too,proud,"-LBQ-  Nobody 's too proud when it comes to making ends meet ,  -RDQ-  she said .",nyt_eng_20071222_0135_30,4,nyt_eng_200712,"She said she knows many actors who have taken side jobs this month -- including handing out advertising fliers on the street , selling in department stores and taking tickets for the Christmas show at Radio City Music Hall .",-LBQ-  I know a makeup artist who is taking on people going to holiday parties .
nyt_eng_20081116_0049_45:6,neg-ext-subj,completely_right,completely,right,The point is nobody is completely right and nobody is completely wrong when it comes to judging which three-peat is more impressive than the other .,nyt_eng_20081116_0049_45,6,nyt_eng_200811,There is a feeling of watching history unfold every time Johnson steers his car on to the track .,"For the first time in 30 years , we simply have a choice ."
nyt_eng_20081114_0071_47:3,neg-ext-subj,as_cool,as,cool,Nobody is as cool as Craig .,nyt_eng_20081114_0071_47,3,nyt_eng_200811,"Not a head of state , you say ? Perhaps not , but Bond boy Craig is permanent ambassador to the sovereign republic of Chillaxin ' -LRB- capital Ice Station Zebra -RRB- .",But Obama comes darned close .
nyt_eng_20081109_0120_56:11,neg-ext-subj,really_happy,really,happy,Wolverton said people are fed up  -COL-   -LBQ-  Nobody is really happy .  -RDQ-,nyt_eng_20081109_0120_56,11,nyt_eng_200811,"Beverly Wolverton , a bartender at G Subu 's Leather Bottle on Farmington Road in Livonia , said happy hour is the one area where customers are n't scrimping .",Learning to cope is key
nyt_eng_20081109_0095_48:4,neg-ext-subj,as_successful,as,successful,"Nobody has been as successful as CBS at taking a traditional multi-camera sitcom with a laugh track and making it funny , not forced .",nyt_eng_20081109_0095_48,4,nyt_eng_200811,"Mondays , 8 -COL- 30 p.m. , CBS .","There 's something to be said about a smartly done version of the old setup\/punch line , setup\/punch line sitcom formula and  -LBQ-  How I Met Your Mother  -RDQ-  is far and away the best at it ."
nyt_eng_20030110_0078_41:11,neg-ext-subj,too_surprised,too,surprised,"Since richer Americans pay most taxes , nobody should be too surprised about this .",nyt_eng_20030110_0078_41,11,nyt_eng_200301,What he did not say was that it goes mainly to rich older Americans .,But this line of attack clearly worries the White House .
nyt_eng_20000427_0250_8:19,neg-ext-subj,very_nice,very,nice,"-LBQ-  Zentropa  -RDQ-  suggests that Germany 's problem after World War II was that  -LBQ-  nobody had been very nice to it for a long time ,  -RDQ-  and  -LBQ-  Breaking the Waves  -RDQ-  portrays a woman 's willing submission to utter sexual degradation as an act of transcendent spiritual import .",nyt_eng_20000427_0250_8,19,nyt_eng_200004,"His earlier films  -LBQ-  Zentropa  -RDQ-  -LRB- which trafficked in the kind of arty illusionism he would later renounce -RRB- and  -LBQ-  Breaking the Waves  -RDQ-  have been widely and extravagantly praised , and each one depends on a provocative moral premise .","Even if one concludes that these ideas are meretricious and repellent , the films that advance them are intellectually and formally rigorous enough to make them seem worth thinking about ."
nyt_eng_20000426_0030_67:10,neg-ext-subj,really_worried,really,worried,"-LBQ-  When we started Design Reactor , nobody was really worried .  -RDQ-",nyt_eng_20000426_0030_67,10,nyt_eng_200004,"-LBQ-  I do n't think anyone has any fear ,  -RDQ-  Patrick Lee said .","Besides , considering that just about everyone in the office is still under 30 , it 's not as though this is the end of the line for anybody ."
nyt_eng_20000419_0192_43:5,neg-ext-subj,as_bad,as,bad,"-LBQ-  Nobody can be as bad as me ,  -RDQ-  pouts D'Amato , who came to the game late in life and is desperate to make up for lost time .",nyt_eng_20000419_0192_43,5,nyt_eng_200004,"In his opinion , is there anything he does n't have a handle on ? Just golf .","-LBQ-  My golf pro , this poor guy ,  -RDQ-  he says , beaming as he primes his punch line ,  -LBQ-  I think he 's gone for psychiatric counseling .  -RDQ-"
nyt_eng_20000406_0207_109:26,neg-ext-subj,really_sick,really,sick,"But last night I turned on  -LBQ-  Law and Order  -RDQ-  and it 's  -LBQ-  The Dot-Com Murder ,  -RDQ-  you know ? Nobody 's really sick of it because it 's such an integral part of our lives .",nyt_eng_20000406_0207_109,26,nyt_eng_200004,"ZAPOLIN _ It 's funny , I 've been hearing this even before the Super Bowl _ everybody 's sick of the dot-coms .","And part of our commercial was saying ,  -LBQ-  You know what ? If two guys like us can have a dot-com and an ad on the Super Bowl , then the dream lives .  -RDQ-"
nyt_eng_20000406_0081_12:21,neg-ext-subj,very_surprised,very,surprised,"And if politicians play politics with a small boy 's life , nobody likes it much , but nobody 's very surprised , either .",nyt_eng_20000406_0081_12,21,nyt_eng_200004,"So if Elian now clutches at the hands of those who have been with him in Miami , if he holds on to them for dear life the way he clung to that rubber ring , who can blame him ? If he has constructed a kind of provisional happiness in his new Florida backyard , we should understand that as a psychological survival mechanism , not as a permanent replacement for his father 's love .","Al Gore weighs in with a poorly thought-through scheme to turn Elian and his father into U.S. residents -LRB- a scheme which Juan Miguel Gonzalez instantly rejects -RRB- , and we know that he 's trying _ and almost certainly failing _ to win a few Cuban Republican votes ."
nyt_eng_20000405_0084_13:3,neg-ext-subj,as_cool,as,cool,Nobody is as cool or as confident as he or she pretends to be .,nyt_eng_20000405_0084_13,3,nyt_eng_200004,-LBQ-  Black and White  -RDQ-  is above all a comedy of universal dislocation .,"Toback juggles irony and compassion deftly even when he dances on the edge of caricature , as with Brooke Shields 's dreadlocked documentarian , following the white kids around with her camcorder , consuming them as they consume hip-hop culture ."
nyt_eng_20051122_0265_31:15,neg-ext-subj,terribly_concerned,terribly,concerned,"-LBQ-  Because the notion of license revocation is so clearly discounted , nobody is terribly concerned about the consequences of the FCC 's involvement ,  -RDQ-  Spitzer said .",nyt_eng_20051122_0265_31,15,nyt_eng_200511,"Despite e-mail messages and other evidence that appear to point to widespread violations of the federal law , Spitzer said broadcasters do not seem worried about the prospect that the FCC could impose its toughest penalty , revoking a station 's license .","-LBQ-  That 's too bad , because what 's at stake here is the airwaves ."
nyt_eng_20051102_0383_17:4,neg-ext-subj,just_arrogant,just,arrogant,"-LBQ-  Nobody 's just arrogant ,  -RDQ-  MacFadyen said .",nyt_eng_20051102_0383_17,4,nyt_eng_200511,"It helped , too , for him to think of Mr. Darcy as human rather than iconic , as suffering not just from the pride of the film 's title , but also from an unease and awkwardness in his own skin .","-LBQ-  I 've met people who are embattled and dismissive , but when you get to know them , you find that they 're vulnerable -- that that hauteur or standoffishiness is because they 're pedaling furiously underneath .  -RDQ-"
nyt_eng_20070824_0176_23:21,neg-ext-subj,quite_sure,quite,sure,"Residents here routinely quiz one another about how much progress appears to have been made , as if nobody were quite sure of the answer but it would have to be unsatisfactory .",nyt_eng_20070824_0176_23,21,nyt_eng_200708,"But the state suffered some $ 100 billion in private property and infrastructure damage as a result of the hurricane , and remains $ 34 billion short in financing -- the difference between the loss and the $ 66 billion federal and insurance company payout .","Similarly , officials are on the defensive when they try a summing-up ."
nyt_eng_20070809_0264_70:45,neg-ext-subj,that_virtuous,that,virtuous,"Would it not be asking for a wee too much from the Pigskin God to deliver two miracle sub quarterbacks to the same team in the same lifetime , let alone decade ? We may fancy ourselves as fine people , but nobody is that virtuous , you know what I 'm sayin ' ?",nyt_eng_20070809_0264_70,45,nyt_eng_200708,"Lurks there on another professional football , baseball , basketball , hockey , or soccer roster another player who last started a game in high school ?","But , hey , it 's football , and someone 's going to get hurt ."
nyt_eng_20070804_0104_6:3,neg-ext-subj,quite_sure,quite,sure,"Nobody is quite sure whether barred owls kill spotted owls , force them away from nests or put them under such stress that they can not reproduce .",nyt_eng_20070804_0104_6,3,nyt_eng_200708,"Now , says The Oregonian , the owl may be facing a threat graver than any chain saw  -COL-  another owl , known as the barred owl .","But ever since barred owls arrived in force in spotted owl country , the number of spotted owls appears to have declined ."
nyt_eng_20090117_0119_11:21,neg-ext-subj,terribly_surprised,terribly,surprised,"Nobody who saw Reed do those things -- not his coaches , his teammates or even jaded scouts -- is terribly surprised that he terrorizes NFL quarterbacks with an uncanny ability to be precisely where they do not expect him .",nyt_eng_20090117_0119_11,21,nyt_eng_200901,"That prospect was Michael Vick , said Gil Brandt , the former Dallas executive who helped run the sessions .",He does not represent the evolution of an athlete so much as he does the lightning bolt of extraordinary athletic gifts married with a gym rat 's devotion to hours of film study .
nyt_eng_20020225_0267_38:12,neg-ext-subj,painfully_shy,painfully,shy,"Despite the colorful persona , the Cher nobody knows is  -LBQ-  painfully shy ,  -RDQ-  she said .",nyt_eng_20020225_0267_38,12,nyt_eng_200202,"-LBQ-  You might have to go from being Lady Godiva to Minnie Mouse , so we got used to plopping hair on and off .  -RDQ-","-LBQ-  It 's harder for me to walk in a room with five people than to walk onstage in front of 25,000 ."
nyt_eng_20010117_0399_26:8,neg-ext-subj,so_sensitive,so,sensitive,"We 're told that nobody now is so sensitive about communism , meaning that Drury 's book must be tripe .",nyt_eng_20010117_0399_26,8,nyt_eng_200101,It has been regularly cited as the worst novel ever to win a Pulitzer .,That 's like saying Steinbeck 's  -LBQ-  The Grapes of Wrath  -RDQ-  is no good because down-and-out Oklahomans are no longer found all along the roads heading west to California .
nyt_eng_20010115_0180_12:33,neg-ext-subj,quite_sure,quite,sure,"But the mess the Czech banks left behind remains in Czech hands _ specifically , on the books of Konsolidacni Banka _ and nobody at the bank or in the government is quite sure what to do about it .",nyt_eng_20010115_0180_12,33,nyt_eng_200101,"Today , almost all the big Czech banks have been taken over by foreign institutions , from Erste Bank of Austria to GE Capital .",Foreign bankers complain that the government is undermining the fiscal SWAT team it recently created to save or dispose of the most troubled companies .
