hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent
nyt_eng_19950419_0091_73:8,neg-ext-subj,remotely_true,remotely,true,"I think neither of those conclusions is remotely true , but even if they were the Court would still be guilty of a fallacy in declaring victory on each implausibility in turn , and thus victory on the whole , without considering the infinitesimal probability of the jury 's swallowing the entire concoction of implausibility squared .",nyt_eng_19950419_0091_73,8,nyt_eng_199504,"The Court concludes that it is  -LBQ-  reasonably probable  -RDQ-  the undisclosed witness interviews would have persuaded the jury of petitioner 's implausible theory of mistaken eyewitness testimony , and then argues that it is  -LBQ-  reasonably probable  -RDQ-  the undisclosed information regarding Beanie would have persuaded the jury of petitioner 's implausible theory regarding the incriminating physical evidence .","This basic error of approaching the evidence piecemeal is also what accounts for the Court 's obsessive focus on the credibility or culpability of Beanie , who did not even testify at trial and whose credibility or innocence the State has never once avowed ."
nyt_eng_19961107_0337_18:6,neg-ext-subj,terribly_ambitious,terribly,ambitious,-LBQ-  Neither of us is terribly ambitious .,nyt_eng_19961107_0337_18,6,nyt_eng_199611,"-LBQ-  We sing about the little things that strike us ,  -RDQ-  Kate said politely .","We did n't know this was a business until , well , this year ! But singing is quite natural for us ."
nyt_eng_19961107_0150_8:4,neg-ext-subj,entirely_certain,entirely,certain,"Neither can be entirely certain they wo n't draw challengers from within their own ranks , for that matter .",nyt_eng_19961107_0150_8,4,nyt_eng_199611,The narrow margin of their victories all but assures that both senators will draw serious opposition from the other party .,The re-election of all 11 incumbents in the state 's U.S. House delegation can be viewed as a sign of stability .
nyt_eng_19961104_0608_4:26,neg-ext-subj,boldly_liberal,boldly,liberal,"In most elections , in most places , Republicans and Democrats compete on more-or-less equal terms , as long as neither of the candidates is boldly liberal .",nyt_eng_19961104_0608_4,26,nyt_eng_199611,"It is not so much that the nation is witnessing a partisan realignment -LRB- except in the South , where the parties have almost completely switched roles -RRB- .",President Clinton is the great exemplar of this continuing trend .
nyt_eng_19960627_0498_6:5,neg-ext-subj,as_bad,as,bad,"And neither was actually as bad as some of his previous , more commercially successful efforts .",nyt_eng_19960627_0498_6,5,nyt_eng_199606,"While neither  -LBQ-  Harlem Nights  -RDQ-  nor  -LBQ-  Boomerang  -RDQ-  could ever be mistaken for a film classic , both showed Murphy testing new territory .","But the new Murphy just was n't drawing the crossover , largely white audience that had made his early films so profitable ."
nyt_eng_19970617_0781_23:15,neg-ext-subj,as_thin,as,thin,"Vermicelli is thinner than spaghetti , capellini is thinner still , but neither is as thin or fine as angel hair .",nyt_eng_19970617_0781_23,15,nyt_eng_199706,Also called capelli d'angelo .,Also used with sauce .
nyt_eng_19990506_0159_28:24,neg-ext-subj,as_cheap,as,cheap,"Clemson researchers are investigating the use of other materials , including Kevlar and chain mesh , as wall reinforcement , but neither is as cheap or convenient as ordinary plywood , Sill says .",nyt_eng_19990506_0159_28,24,nyt_eng_199905,And the stronger wall creates much greater protection against all but the most direct-hitting debris .  -RDQ-,-LRB- END OPTIONAL TRIM -RRB-
nyt_eng_19951220_0391_33:6,neg-ext-subj,particularly_good,particularly,good,So what if neither was particularly good ?,nyt_eng_19951220_0391_33,6,nyt_eng_199512,_ The networks brought us big-budget productions of  -LBQ-  A Streetcar Named Desire  -RDQ-  and  -LBQ-  Bye Bye Birdie .  -RDQ-,"_ The ABC miniseries  -LBQ-  Texas Justice ,  -RDQ-  led by professional tart Heather Locklear , was a surprisingly compelling treatment of Fort Worth 's most notorious murder case , that of zillionaire Cullen Davis ."
nyt_eng_19951213_0109_15:3,neg-ext-subj,fully_aware,fully,aware,"Neither is fully aware of this great divide -LRB- yet -RRB- , and both are played , with charming forthrightness , by women .",nyt_eng_19951213_0109_15,3,nyt_eng_199512,"One of the boys is heterosexual , one is ... artistic .","-LRB- Now you wo n't have to furtively consult your program when they are on stage , as so many audience members did the night I saw the play . -RRB-"
nyt_eng_19970507_0489_29:47,neg-ext-subj,quite_ready,quite,ready,"Next week , it turns out that the designs for two new productions , the Janacek opera  -LBQ-  Katya Kabanova  -RDQ-  and Anthony Dowell 's new version of  -LBQ-  The Sleeping Beauty  -RDQ-  ballet , have both been entrusted to Maria Bjornsson , and neither is quite ready , leaving Ms. Bjornsson understandably close to a breakdown .",nyt_eng_19970507_0489_29,47,nyt_eng_199705,There is no end to the crises in the series .,It seems that the sets are too slippery for live horses and dancers alike .
nyt_eng_19971111_0421_18:18,neg-ext-subj,as_likely,as,likely,"Hall was driven by a conviction that if both superpowers had atomic weapons , neither would be as likely to use them to wage war on the other .",nyt_eng_19971111_0421_18,18,nyt_eng_199711,Now I am castigated in some quarters as a traitor .  -RDQ-,It appears that he never accepted a penny from the Soviets for the information he provided .
nyt_eng_19971105_0308_28:22,neg-ext-subj,as_versatile,as,versatile,"His two Epsom Derby winners , Shergar and Shahrastani , might have been better horses than Singspiel , but neither was as versatile .",nyt_eng_19971105_0308_28,22,nyt_eng_199711,"The son of a former police chief in Barbados , Stoute has trained for 25 years .","Singspiel was bred to be a top-class runner , but he was a late bloomer ."
nyt_eng_19991209_0005_7:26,neg-ext-subj,terrifically_enthusiastic,terrifically,enthusiastic,"-LBQ-  The twin pillars of Bill Clinton 's support here have always been Silicon Valley and Hollywood , and neither of those communities has been terrifically enthusiastic about Al Gore ,  -RDQ-  said Schnur , the McCain adviser who was a senior aide to former Gov. Pete Wilson .",nyt_eng_19991209_0005_7,26,nyt_eng_199912,"But both Bradley and Bush have been outpacing Gore in fund-raising in the Silicon Valley , and in Hollywood , prominent Bradley supporters like the entertainment moguls Barry Diller and Michael Eisner have done much to take the shine off Gore 's support from other stars and executives .","-LBQ-  So what do you have left ? Gore 's running a campaign oriented toward the traditional Democratic constituencies  -RDQ-  like labor , minorities and women ."
nyt_eng_19950129_0190_40:6,neg-ext-subj,as_bad,as,bad,"Of course , neither was as bad as the dreadful spots Bill Cosby foisted on NBC last year .",nyt_eng_19950129_0190_40,6,nyt_eng_199501,Only one step better was another contrived segment from Tim Allen 's  -LBQ-  Home Improvement .  -RDQ-,"There was considerable promise , and fairly good analysis , in the point-counterpoint between Boomer Esiason and Dick Vermeil on the Chargers ' and 49ers ' strategies ."
nyt_eng_19950118_0136_21:11,neg-ext-subj,readily_apparent,readily,apparent,"Neither of the most remarkable things about the magazine is readily apparent , however .",nyt_eng_19950118_0136_21,11,nyt_eng_199501,"Life has a special commemorative issue to mark Elvis Presley 's 60th birthday , which was 10 days ago .","Or , rather , the first is so obvious that , like the purloined letter , it hides in plain sight ."
nyt_eng_19950111_0268_36:4,neg-ext-subj,much_new,much,new,"Neither was there much new in camcorders , although some inexpensive , stripped down , point-and-shoot models were introduced , including Sanyo 's VM-PS12 for $ 499 .",nyt_eng_19950111_0268_36,4,nyt_eng_199501,"The VCR is now almost 20 years old , and the new models offered refinements in picture quality but no real breakthroughs .","-LBQ-  Home theater ,  -RDQ-  the re-creation of movie-theater sound and picture at home , remains a important area in the industry ."
nyt_eng_19940817_0066_29:18,neg-ext-subj,structurally_integral,structurally,integral,"Neither of the show 's two big ballads , which are variations of each other , is structurally integral in a conventional sense .",nyt_eng_19940817_0066_29,18,nyt_eng_199408,"The score is made up of short , jumpy musical phrases that give the composer little room to expatiate .","The bulk of the score consists of musicalized conversations and overlapping epistolary fragments that repeat the same talky , six-syllable motif ."
nyt_eng_19970914_0260_3:3,neg-ext-subj,very_likely,very,likely,Neither is very likely to wear the  -LBQ-  C  -RDQ-  on his Ranger sweater .,nyt_eng_19970914_0260_3,3,nyt_eng_199709,"They are the veterans Mike Keane and Brian Skrudland , both former captains for other teams , who could help pick up some of the slack .",Brian Leetch is still expected to get that honor now that Messier has signed with Vancouver as a free agent .
nyt_eng_19970911_0110_17:7,neg-ext-subj,entirely_reliable,entirely,reliable,"Neither of the two sources are entirely reliable , analysts said .",nyt_eng_19970911_0110_17,7,nyt_eng_199709,"For now , investors largely depend on the companies for information , and on the government for statistics .","-LBQ-  Disclosure across the region really falls short of western standards ,  -RDQ-  Gandhi said ."
nyt_eng_19960826_0003_11:4,neg-ext-subj,particularly_effective,particularly,effective,Neither has been particularly effective in preseason .,nyt_eng_19960826_0003_11,4,nyt_eng_199608,"-LBQ-  I would say right now it 's a dead heat ,  -RDQ-  said Willingham .","-LBQ-  It 's definitely not up to par with what we had last year ,  -RDQ-  said Willingham ."
nyt_eng_19960821_0076_51:5,neg-ext-subj,really_true,really,true,He says neither is really true .,nyt_eng_19960821_0076_51,5,nyt_eng_199608,"Some people think Burns is writing to appeal directly to his own generation , and that his material comes from his own relationships .","-LBQ-  I grew up in these kinds of neighborhoods , with these kinds of people , and I just try to write about them honestly , to hold up a mirror and say , ` This is how they think ."
nyt_eng_19960816_0089_18:4,neg-ext-subj,too_old,too,old,Neither is Madalena too old to sing and play the accordion .,nyt_eng_19960816_0089_18,4,nyt_eng_199608,-LBQ-  That 's why I resent it so when they say he 's too old .  -RDQ-,"She seems to have hardly missed a beat since the early years of World War II , when she performed in USO shows in California ."
nyt_eng_19960815_0281_11:7,neg-ext-subj,immediately_available,immediately,available,"While neither of the founders was immediately available for interviews , Tu described the company culture last October when the company passed the $ 1 billion milestone .",nyt_eng_19960815_0281_11,7,nyt_eng_199608,One thing that is n't clear is whether Softbank has the same concern for employees as its two owners .,"-LBQ-  Our philosophy of putting employees first and vendors second has automatically ensured that the customers receive the best possible care ,  -RDQ-  he said ."
nyt_eng_19960811_0235_22:3,neg-ext-subj,summa_concerned,summa,concerned,Neither is Summa concerned about the signals sent by the convention 's disagreements over abortion .,nyt_eng_19960811_0235_22,3,nyt_eng_199608,-LBQ-  Each of the delegates to the platform committee ... had to be elected by the national delegates from their state .  -RDQ-,"-LBQ-  I ca n't speak for how other people feel , but in my opinion , I think it was healthy debate ,  -RDQ-  Summa said ."
nyt_eng_19960811_0038_17:6,neg-ext-subj,necessarily_true,necessarily,true,Neither of those assumptions is necessarily true .  -RDQ-,nyt_eng_19960811_0038_17,6,nyt_eng_199608,"Mick Donahue , a former antiterrorism expert for the CIA who now runs a private security company , said  -COL-   -LBQ-  The airlines typically assume that the secure area is secure , and that their employees can keep their eye on the baggage while they do their other jobs .","Donahue said the baggage-handling arrangements at U.S. airports posed  -LBQ-  glaring problems ,  -RDQ-  adding ,  -LBQ-  It 's not realistic to expect people to be screening access or working security when their primary job is to load cargo or pave potholes in the parking lot .  -RDQ-"
nyt_eng_19960809_0231_5:11,neg-ext-subj,as_bad,as,bad,"There 's also traffic and crime , but neither are as bad as they might be .",nyt_eng_19960809_0231_5,11,nyt_eng_199608,Sushi and surf are dependable .,"Which is to say , it 's not Los Angeles ."
nyt_eng_19970821_0466_25:8,neg-ext-subj,really_sure,really,sure,"Smart , too ; while neither is really sure when they 're being played by the other , they both have a genius for spur-of-the-moment , improvised manipulation .",nyt_eng_19970821_0466_25,8,nyt_eng_199708,"Oliver and Madeleine may be sad little people boldly grasping at straws of happiness , but they 're as tough and difficult as their circumstances .","They win our sympathy , however , by never begging for our indulgence or our pity ."
nyt_eng_19970820_0818_12:12,neg-ext-subj,independently_wealthy,independently,wealthy,"It was the first marriage for both , and neither was independently wealthy .",nyt_eng_19970820_0818_12,12,nyt_eng_199708,"The wife was an accountant , the husband a graphics designer .","But the wife , a principal in her firm , wanted to protect her interest in the business , while the husband wished to safeguard his earnings made before the marriage ."
nyt_eng_19970813_0416_5:4,neg-ext-subj,particularly_fortunate,particularly,fortunate,"Neither has been particularly fortunate in the romance department , and despite their upward mobility , Howard and Chad resent society as a class and women in particular .",nyt_eng_19970813_0416_5,4,nyt_eng_199708,"Rage is precisely the response Chad seeks , for such angry energy will fuel the scam he has in mind .","While traveling on an extended business trip , they reach an agreement  -COL-  They will find a woman , woo her as rivals , and build her hopes and confidence so high that when they pull the rug out from under her , as Chad puts it , she 'll turn suicidal in short order ."
nyt_eng_19970107_0518_14:8,neg-ext-subj,very_consequential,very,consequential,"Historians may someday conclude that neither was very consequential , but there was little debate , even among his closest allies , with the notion that Gingrich himself is no longer the consequential figure in Washington that he was only months ago .",nyt_eng_19970107_0518_14,8,nyt_eng_199701,Now it is about what he did .,Part of the fall of Gingrich was inevitable .
nyt_eng_19970102_0208_40:3,neg-ext-subj,truly_democratic,truly,democratic,Neither is truly democratic .,nyt_eng_19970102_0208_40,3,nyt_eng_199701,"Incredibly , both _ undeservingly and for a number of obscure reasons _ have been supported by the West .","Despite vainglorious attempts to be recognized as great leaders internationally and to bring their countries steadily into the European fold , neither is prepared to take the necessary steps to qualify ."
nyt_eng_19980915_0428_31:19,neg-ext-subj,completely_comfortable,completely,comfortable,"Aikman said he will try to help Garrett as much as possible , but neither of them is completely comfortable with the offense yet .",nyt_eng_19980915_0428_31,19,nyt_eng_199809,"In preparation for the Giants this week , he will get the majority of them .",Garrett believes his ability to run the offense against Denver in the second half last Sunday will give his teammates confidence that he can handle the starting role .
nyt_eng_19980902_0122_4:16,neg-ext-subj,terribly_useful,terribly,useful,Navigation  -COL-  At a bookstore in Siena I bought two topographic maps ; neither was terribly useful .,nyt_eng_19980902_0122_4,16,nyt_eng_199809,"Lonely Planet has just released  -LBQ-  Walking in Italy ,  -RDQ-  which describes a different three-day walk through the Chianti hills .","The verbal description of the route in the guidebook was reassuringly precise , although once or twice I was thrown off course briefly due to the rerouting of farm tracks ."
nyt_eng_19960724_0020_46:5,neg-ext-subj,as_easy,as,easy,"Apparently , neither is as easy at it looks .",nyt_eng_19960724_0020_46,5,nyt_eng_199607,"Most of the time he 's stuck in the hotel , where he must sort out the uniforms and the money .",Art Thiel is a P-I columnist .
nyt_eng_19991120_0251_25:3,neg-ext-subj,very_visible,very,visible,Neither were very visible against the Jets in Foxboro Stadium last Monday night .,nyt_eng_19991120_0251_25,3,nyt_eng_199911,"No , a W is always desirable , but what people need to see this week from the Patriots are two things _ a pulse and a heart .","Carroll , as we 've learned , is a glass-is-90-percent-full guy , no matter what the circumstances ."
nyt_eng_19950724_0012_34:14,neg-ext-subj,as_tall,as,tall,"The 6-foot-1 Fleming is taller than the 5-9 Williams , but neither is as tall as the 6-3 Harper .",nyt_eng_19950724_0012_34,14,nyt_eng_199507,So I feel it 's enough said on that .  -RDQ-,There 's that name again .
nyt_eng_19950719_0656_25:49,neg-ext-subj,yet_profitable,yet,profitable,"Smart Money , which is published jointly by media giants Dow Jones & Co. and Hearst Corp. , and Worth , which is published by a unit of financial services giant Fidelity Investments , each have built their circulations to roughly half a million , although neither is yet profitable .",nyt_eng_19950719_0656_25,49,nyt_eng_199507,"Money 's circulation is down about 150,000 , while Kiplinger 's has fallen about 70,000 .","All four magazines share the same typical subscriber _ a college-educated , 40-something person with household income exceeding $ 50,000 and a net worth around a quarter-million dollars ."
nyt_eng_19950717_0442_55:3,neg-ext-subj,exactly_unknown,exactly,unknown,Neither was exactly unknown to the other 's audience . -RRB-,nyt_eng_19950717_0442_55,3,nyt_eng_199507,"-LRB- Neil Young making some of his older fans aware of Pearl Jam , and making Pearl Jam 's fans aware of him , is a contemporary , though more limited , example .",Where does Tarantino take us ? To Hollywood hack Brian De Palma 's homages to Hitchcock .
nyt_eng_19950606_0597_75:3,neg-ext-subj,particularly_deep,particularly,deep,Neither is particularly deep .,nyt_eng_19950606_0597_75,3,nyt_eng_199506,Bench,"Orlando Coach Brian Hill tends to play his starters long minutes _ but with O'Neal , Hardaway and Grant on the floor , that 's understandable ."
nyt_eng_19941227_0031_26:3,neg-ext-subj,as_good,as,good,Neither is as good as your high school English teacher .,nyt_eng_19941227_0031_26,3,nyt_eng_199412,"There are two stand-alone grammar checkers for the Mac , SoftKey International 's Correct Grammar and WordPerfect 's Grammatik .","Both , though , will catch simple errors ."
nyt_eng_19941227_0031_24:3,neg-ext-subj,as_comprehensive,as,comprehensive,Neither is as comprehensive as the Oxford .,nyt_eng_19941227_0031_24,3,nyt_eng_199412,"American Heritage is easier to use , though .","There are two stand-alone grammar checkers for the Mac , SoftKey International 's Correct Grammar and WordPerfect 's Grammatik ."
nyt_eng_19941205_0131_7:8,neg-ext-subj,as_universal,as,universal,"As cultural icons go , neither is as universal as Elvis .",nyt_eng_19941205_0131_7,8,nyt_eng_199412,"So the Postal Service will present us with a Nixon stamp for conservatives and those who miss ending arguments by saying ,  -LBQ-  Oh yeah , the president is a lot smarter than you think !  -RDQ-  And counter-culture McGoverniks will have to content themselves with the Marilyn Monroe stamp , which is n't nearly the same .",He looked great on the 1993 stamps .
nyt_eng_19981228_0060_21:3,neg-ext-subj,genetically_close,genetically,close,"Neither is genetically close to HIV-1 , the virulent strain that has been killing people from central Africa to San Francisco to Bangkok .",nyt_eng_19981228_0060_21,3,nyt_eng_199812,"The same is true for HIV-O , a rare strain found in Cameroon .",But HIV-1 did n't necessarily jump to humans as a killer .
nyt_eng_19981224_0130_40:8,neg-ext-subj,as_compelling,as,compelling,But neither of them would have been as compelling if it were n't for the two people behind them .,nyt_eng_19981224_0130_40,8,nyt_eng_199812,"Lipinski chose to stay in the Olympic Village and attend the Opening Ceremonies , to enjoy every moment of her Nagano experience , not just the gold-medal part .",Sosa 's beaming face cast a wonderful light on McGwire .
nyt_eng_19981211_0230_24:13,neg-ext-subj,truly_compelling,truly,compelling,"Both Denali and Escalade are more than competent , though neither is truly compelling , given their old designs and new competition .",nyt_eng_19981211_0230_24,13,nyt_eng_199812,Escalade leases are running as much as $ 100 a month over the Navigator .,"After waiting 96 years for a truck , Cadillac could have held out for more ."
nyt_eng_19970203_0685_16:10,neg-ext-subj,very_desirable,very,desirable,"-LBQ-  Standing alone , neither of these companies is very desirable ,  -RDQ-  he said .",nyt_eng_19970203_0685_16,10,nyt_eng_199702,"But together , HomeBase and Builders Square could be worth more than the sum of their parts , said Derby Securities analyst Otto F. Grote .",Kmart said it plans to reclassify Builders Square as a  -LBQ-  discontinued operation  -RDQ-  in its year-end financial statements and record a net loss of $ 350 million to $ 400 million from discontinued operations .
nyt_eng_19971002_0443_4:5,neg-ext-subj,really_capable,really,capable,Neither of them is really capable of anything plain .,nyt_eng_19971002_0443_4,5,nyt_eng_199710,"However simply he approaches this familiar milieu , Stone winds up treating his story 's sin-soaked connivers the way Francis Ford Coppola treated vampires .",So  -LBQ-  U-Turn  -RDQ-  becomes a showcase for the filmmaker 's terrific arsenal of visual mannerisms and free-association imagery .
nyt_eng_19991028_0130_71:5,neg-ext-subj,as_high,as,high,"Neither is anywhere near as high as Amicalola , but they 're breathtaking nonetheless .",nyt_eng_19991028_0130_71,5,nyt_eng_199910,The park is also adjacent to the two cascades at Anna Ruby Falls .,"And though leaf-peepers wo n't find Amicalola 's panoramic vistas here , there are plenty of pretty views ."
nyt_eng_19991025_0485_19:5,neg-ext-subj,as_eager,as,eager,But neither has been as eager as Chafee to work with Democrats or as ready to cross the Republican leadership .,nyt_eng_19991025_0485_19,5,nyt_eng_199910,"Sen. John Warner of Virginia is chairman of the Armed Services Committee , and Sen. Richard Lugar of Indiana heads the Agriculture Committee .","In recent years the Senate has lost a significant group of Republicans who found it natural to seek bipartisan alliances , from Mark Hatfield of Oregon , to Alan Simpson of Wyoming , to John Danforth of Missouri , to Nancy Kassebaum Baker of Kansas , to Hank Brown of Colorado ."
nyt_eng_19991025_0417_17:3,neg-ext-subj,especially_chummy,especially,chummy,"Neither was especially chummy with their colleagues , though Gore had more pals in the House than both of them , put together , had in the Senate .",nyt_eng_19991025_0417_17,3,nyt_eng_199910,Bradley was unaccustomedly eloquent the next year in warning of deteriorating race relations .,"In the Senate , Gore 's run for the presidency in his first term made him seem presumptuous to some senators , and he was snidely labeled Prince Albert ."
nyt_eng_19991022_0063_7:34,neg-ext-subj,as_dark,as,dark,"Soderbergh is best known for his first movie -LRB-  -LBQ-  sex , lies , and videotape  -RDQ-  -RRB- and his last one -LRB-  -LBQ-  Out of Sight  -RDQ-  -RRB- , but neither is as dark , or as bristlingly experimental , as some of the films he made in between .",nyt_eng_19991022_0063_7,34,nyt_eng_199910,"Characters flash forward to imagined conversations , flash back to fractured memories , then speak at the shifting juncture of both .","Not many folks saw the surreal  -LBQ-  Schizopolis ,  -RDQ-  in which the director played a blanched suburbanite who swaps identities with a dentist , but believe you us _ it 's a triumph of weirdness ."
nyt_eng_19991016_0138_46:3,neg-ext-subj,as_colorful,as,colorful,"Neither is as colorful as Gov. Kirk Fordice , and for many voters that 's probably a relief .",nyt_eng_19991016_0138_46,3,nyt_eng_199910,Both have had long political careers and both are focusing on improving the state 's dismal record on education .,"Fordice , who made permanent enemies of most of the legislators with his ornery nature , is now on the outs with citizens ."
nyt_eng_19991012_0309_20:37,neg-ext-subj,as_good,as,good,"If his injury forces him to the bench , then Torre will play either Ledee or Shane Spencer in right field , and while Spencer might have more experience in right than Ledee , neither is as good as O'Neill .",nyt_eng_19991012_0309_20,37,nyt_eng_199910,O'Neill 's status will have a significant impact on the Yankees ' defense .,"Right field in Fenway Park might be the most difficult outfield position in all of baseball , with its low , curving fence from right field to right-center , and its huge expanse ."
nyt_eng_19960422_0534_42:5,neg-ext-subj,as_complicated,as,complicated,"-LBQ-  But neither were as complicated as the city process ,  -RDQ-  she said .",nyt_eng_19960422_0534_42,5,nyt_eng_199604,-LBQ-  But it 's an incredibly complicated process .  -RDQ-,That red tape has stalled millions of dollars in aid .
nyt_eng_19960418_0374_14:3,neg-ext-subj,particularly_troubled,particularly,troubled,"Neither is particularly troubled to be carrying their moniker of  -LBQ-  baby  -RDQ-  even into adulthood , and each , given the choice , would choose to be the youngest again .",nyt_eng_19960418_0374_14,3,nyt_eng_199604,"Benson says hers was  -LBQ-  a gas ,  -RDQ-  and Greene says ,  -LBQ-  I felt a great sense of security , lots of love .  -RDQ-","Not surprisingly , what tips the scale one way or the other is family structure and dynamics ."
nyt_eng_19990130_0264_54:4,neg-ext-subj,particularly_fast,particularly,fast,Neither back is particularly fast or elusive and they both came into the league with absolutely no fan fare .,nyt_eng_19990130_0264_54,4,nyt_eng_199901,And that will be just one more thing that makes them amazingly similar .,"Both had undistinguished college careers _ Anderson at Utah , Davis at Long Beach State and then Georgia ."
nyt_eng_19990121_0256_9:8,neg-ext-subj,especially_believable,especially,believable,"At the same time , neither is especially believable in his or her off-beat part .",nyt_eng_19990121_0256_9,8,nyt_eng_199901,But each is acting so far against their respective  -LBQ-  type  -RDQ-  that they 're virtually unrecognizable _ and never generate much romantic chemistry or any real movie star charisma .,"Richard Hawkins ' script _ which the studio brags it rescued from its  -LBQ-  slush pile  -RDQ-  of unsolicited scripts _ is halfway trying to be one of those mid-60s  -LBQ-  Swinging London  -RDQ-  comedies that celebrate eccentricity and rebellion -LRB-  -LBQ-  Morgan ! ,  -LBQ-  The Knack ,  -RDQ-  etc. -RRB- ."
nyt_eng_19990114_0312_25:5,neg-ext-subj,currently_true,currently,true,Neither of those is currently true .,nyt_eng_19990114_0312_25,5,nyt_eng_199901,But that estimate was based in part on the assumption that Brazil would not unravel and that Japanese growth would not decline .,"-LBQ-  If there were no additional complications , Europe could still grow at rates that might be called satisfactory ,  -RDQ-  Visco said ."
nyt_eng_19961025_0132_46:8,neg-ext-subj,that_indomitable,that,indomitable,"Neither , standing alone , is all that indomitable .",nyt_eng_19961025_0132_46,8,nyt_eng_199610,Yankees and Atlanta Braves might be unbeatable .,Each has discovered _ and probed _ the other 's vulnerabilities in the first five games of this Series .
nyt_eng_19961022_0796_32:7,neg-ext-subj,as_painful,as,painful,"But neither of those injuries was as painful as the groin injury he has now , which made Sunday 's performance incredible .",nyt_eng_19961022_0796_32,7,nyt_eng_199610,He tried to play with an injured shoulder last year before he was forced into surgery .,"He could n't walk to the line of scrimmage without limping , but in the fourth quarter he was again diving into the pile for yardage and stretching out for yardage and , finally , rolling out to the end zone for the winning touchdown ."
