hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,label,status
nyt_eng_19950313_0198_40:4,neg-ext-subj,as_extreme,as,extreme,Neither side is as extreme as the other pretends .,nyt_eng_19950313_0198_40,4,nyt_eng_199503,"The more serious debate is not over whether America should intervene abroad , but how  -COL-  sparingly and on its own terms -LRB- the  -LBQ-  unilateralist  -RDQ-  way favored by Dole and , on the limited available evidence , probably by Gingrich too -RRB- , or mainly through the U.N. -LRB- Clinton 's  -LBQ-  multilateralist  -RDQ-  approach -RRB- ?","The chances of sensible debate have risen with the entry into the presidential race of Dick Lugar , a moderate Republican senator who is basing his campaign on his foreign-policy expertise .",nyt_eng_19950313_0198_40:4_discard,discard
nyt_eng_19950310_0178_40:4,neg-ext-subj,as_extreme,as,extreme,Neither side is as extreme as the other pretends .,nyt_eng_19950310_0178_40,4,nyt_eng_199503,"The more serious debate is not over whether America should intervene abroad , but how  -COL-  sparingly and on its own terms -LRB- the  -LBQ-  unilateralist  -RDQ-  way favored by Dole and , on the limited available evidence , probably by Gingrich too -RRB- , or mainly through the U.N. -LRB- Clinton 's  -LBQ-  multilateralist  -RDQ-  approach -RRB- ?","The chances of sensible debate have risen with the entry into the presidential race of Dick Lugar , a moderate Republican senator who is basing his campaign on his foreign-policy expertise .",nyt_eng_19950310_0178_40:4_discard,discard
nyt_eng_19950310_0177_40:4,neg-ext-subj,as_extreme,as,extreme,Neither side is as extreme as the other pretends .,nyt_eng_19950310_0177_40,4,nyt_eng_199503,"The more serious debate is not over whether America should intervene abroad , but how  -COL-  sparingly and on its own terms -LRB- the  -LBQ-  unilateralist  -RDQ-  way favored by Dole and , on the limited available evidence , probably by Gingrich too -RRB- , or mainly through the U.N. -LRB- Clinton 's  -LBQ-  multilateralist  -RDQ-  approach -RRB- ?","The chances of sensible debate have risen with the entry into the presidential race of Dick Lugar , a moderate Republican senator who is basing his campaign on his foreign-policy expertise .",nyt_eng_19950310_0177_40:4_discard,discard
nyt_eng_19950310_0176_40:4,neg-ext-subj,as_extreme,as,extreme,Neither side is as extreme as the other pretends .,nyt_eng_19950310_0176_40,4,nyt_eng_199503,"The more serious debate is not over whether America should intervene abroad , but how  -COL-  sparingly and on its own terms -LRB- the  -LBQ-  unilateralist  -RDQ-  way favored by Dole and , on the limited available evidence , probably by Gingrich too -RRB- , or mainly through the U.N. -LRB- Clinton 's  -LBQ-  multilateralist  -RDQ-  approach -RRB- ?","The chances of sensible debate have risen with the entry into the presidential race of Dick Lugar , a moderate Republican senator who is basing his campaign on his foreign-policy expertise .",nyt_eng_19950310_0176_40:4_discard,discard
nyt_eng_19950309_0517_40:4,neg-ext-subj,as_extreme,as,extreme,Neither side is as extreme as the other pretends .,nyt_eng_19950309_0517_40,4,nyt_eng_199503,"The more serious debate is not over whether America should intervene abroad , but how  -COL-  sparingly and on its own terms -LRB- the  -LBQ-  unilateralist  -RDQ-  way favored by Dole and , on the limited available evidence , probably by Gingrich too -RRB- , or mainly through the U.N. -LRB- Clinton 's  -LBQ-  multilateralist  -RDQ-  approach -RRB- ?","The chances of sensible debate have risen with the entry into the presidential race of Dick Lugar , a moderate Republican senator who is basing his campaign on his foreign-policy expertise .",nyt_eng_19950309_0517_40:4_discard,discard
nyt_eng_19950309_0516_40:4,neg-ext-subj,as_extreme,as,extreme,Neither side is as extreme as the other pretends .,nyt_eng_19950309_0516_40,4,nyt_eng_199503,"The more serious debate is not over whether America should intervene abroad , but how  -COL-  sparingly and on its own terms -LRB- the  -LBQ-  unilateralist  -RDQ-  way favored by Dole and , on the limited available evidence , probably by Gingrich too -RRB- , or mainly through the U.N. -LRB- Clinton 's  -LBQ-  multilateralist  -RDQ-  approach -RRB- ?","The chances of sensible debate have risen with the entry into the presidential race of Dick Lugar , a moderate Republican senator who is basing his campaign on his foreign-policy expertise .",nyt_eng_19950309_0516_40:4_discard,discard
nyt_eng_19950309_0514_40:4,neg-ext-subj,as_extreme,as,extreme,Neither side is as extreme as the other pretends .,nyt_eng_19950309_0514_40,4,nyt_eng_199503,"The more serious debate is not over whether America should intervene abroad , but how  -COL-  sparingly and on its own terms -LRB- the  -LBQ-  unilateralist  -RDQ-  way favored by Dole and , on the limited available evidence , probably by Gingrich too -RRB- , or mainly through the U.N. -LRB- Clinton 's  -LBQ-  multilateralist  -RDQ-  approach -RRB- ?","The chances of sensible debate have risen with the entry into the presidential race of Dick Lugar , a moderate Republican senator who is basing his campaign on his foreign-policy expertise .",nyt_eng_19950309_0514_40:4_discard,discard
nyt_eng_19981214_0379_14:38,neg-ext-subj,ever_likely,ever,likely,"Why not ? The straightforward answer is that things were always bound to get bad and bitter as the final-status talks , and the really hard issues such as Jerusalem grew nearer , and neither side was ever likely to be in a hurry to grapple with those decisions .",nyt_eng_19981214_0379_14,38,nyt_eng_199812,They have not yet begun .,"Yet there are other answers too , which make a normal deadlines-concentrate-the-mind optimism hard to share .",nyt_eng_19981214_0379_14:38_discard,discard
nyt_eng_19981214_0378_14:38,neg-ext-subj,ever_likely,ever,likely,"Why not ? The straightforward answer is that things were always bound to get bad and bitter as the final-status talks , and the really hard issues such as Jerusalem grew nearer , and neither side was ever likely to be in a hurry to grapple with those decisions .",nyt_eng_19981214_0378_14,38,nyt_eng_199812,They have not yet begun .,"Yet there are other answers too , which make a normal deadlines-concentrate-the-mind optimism hard to share .",nyt_eng_19981214_0378_14:38_discard,discard
nyt_eng_19981210_0465_14:38,neg-ext-subj,ever_likely,ever,likely,"Why not ? The straightforward answer is that things were always bound to get bad and bitter as the final-status talks , and the really hard issues such as Jerusalem grew nearer , and neither side was ever likely to be in a hurry to grapple with those decisions .",nyt_eng_19981210_0465_14,38,nyt_eng_199812,They have not yet begun .,"Yet there are other answers too , which make a normal deadlines-concentrate-the-mind optimism hard to share .",nyt_eng_19981210_0465_14:38_discard,discard
nyt_eng_19981210_0464_14:38,neg-ext-subj,ever_likely,ever,likely,"Why not ? The straightforward answer is that things were always bound to get bad and bitter as the final-status talks , and the really hard issues such as Jerusalem grew nearer , and neither side was ever likely to be in a hurry to grapple with those decisions .",nyt_eng_19981210_0464_14,38,nyt_eng_199812,They have not yet begun .,"Yet there are other answers too , which make a normal deadlines-concentrate-the-mind optimism hard to share .",nyt_eng_19981210_0464_14:38_discard,discard
nyt_eng_19981210_0462_14:38,neg-ext-subj,ever_likely,ever,likely,"Why not ? The straightforward answer is that things were always bound to get bad and bitter as the final-status talks , and the really hard issues such as Jerusalem grew nearer , and neither side was ever likely to be in a hurry to grapple with those decisions .",nyt_eng_19981210_0462_14,38,nyt_eng_199812,They have not yet begun .,"Yet there are other answers too , which make a normal deadlines-concentrate-the-mind optimism hard to share .",nyt_eng_19981210_0462_14:38_discard,discard
nyt_eng_19981209_0066_75:4,neg-ext-subj,very_likely,very,likely,"Neither possibility is very likely , and given the latest bum 's rush he has been given , neither should be .",nyt_eng_19981209_0066_75,4,nyt_eng_199812,"Let 's put it this way , though .",By RAY RATTO .,nyt_eng_19981209_0066_75:4_discard,discard
nyt_eng_19970822_0267_19:17,neg-ext-subj,absolutely_certain,absolutely,certain,Then there were the issues themselves _ various and complicated enough that neither party could be absolutely certain of the other 's ultimate objectives .,nyt_eng_19970822_0267_19,17,nyt_eng_199708,"Presumably this is what union labor is about _ not a fortune , but dignity and good wages in exchange for honest toil .",In one corner was one of the best-managed companies in America .,nyt_eng_19970822_0267_19:17_discard,discard
nyt_eng_19990716_0296_9:29,neg-ext-subj,precisely_correct,precisely,correct,"The Longwood Cricket Club is known as the oldest tennis club in the country and the site of the first Davis Cup competition , but neither claim is precisely correct .",nyt_eng_19990716_0296_9,29,nyt_eng_199907,The legends of Longwood,"Bud Collins calls Longwood  -LBQ-  the oldest significant tennis club in the U.S. ,  -RDQ-  which probably does n't appease the New Orleans Lawn Tennis Club , established a year before Longwood in 1876 .",nyt_eng_19990716_0296_9:29_discard,discard
nyt_eng_19971121_0511_6:4,neg-ext-subj,immediately_available,immediately,available,Neither company was immediately available to comment .,nyt_eng_19971121_0511_6,4,nyt_eng_199711,Philip said in a statement it is still  -LBQ-  committed  -RDQ-  to the merger .,Analysts said Safety-Kleen now is the subject of a bidding war and it will have little choice other than to weigh Laidlaw 's offer after rejecting an earlier one from the hazardous-waste recycler this month .,nyt_eng_19971121_0511_6:4_discard,discard
nyt_eng_19971121_0356_6:4,neg-ext-subj,immediately_available,immediately,available,Neither company was immediately available to comment .,nyt_eng_19971121_0356_6,4,nyt_eng_199711,Philip said in a statement it is still  -LBQ-  committed  -RDQ-  to the merger .,Analysts said Safety-Kleen now is the subject of a bidding war and it will have little choice other than to weigh Laidlaw 's offer after rejecting an earlier one from the hazardous-waste recycler this month .,nyt_eng_19971121_0356_6:4_discard,discard
nyt_eng_19971121_0243_3:4,neg-ext-subj,immediately_available,immediately,available,Neither company was immediately available to comment .,nyt_eng_19971121_0243_3,4,nyt_eng_199711,Philip said in a statement it  -LBQ-  was committed  -RDQ-  to the merger .,Analysts said Safety-Kleen now is the subject of a bidding war and it will have little choice other than to weigh Laidlaw 's offer after rejecting an earlier one from the hazardous-waste recycler this month .,nyt_eng_19971121_0243_3:4_discard,discard
nyt_eng_19990130_0138_73:17,neg-ext-subj,much_interested,much,interested,"Novogorod has petitioned both Russia and Estonia to shift the border , but neither government is much interested .",nyt_eng_19990130_0138_73,17,nyt_eng_199901,"Now , Estonia 's economy is booming while Russia is in the grips of yet another economic crisis .",Estonia is seeking NATO and European Union membership ; adding a border dispute would only complicate issues with Russia .,nyt_eng_19990130_0138_73:17_discard,discard
nyt_eng_19990118_0390_32:7,neg-ext-subj,as_complete,as,complete,That 's because neither directory is as complete or thorough as your hometown phone book .,nyt_eng_19990118_0390_32,7,nyt_eng_199901,"While , subjectively at least , Switchboard seems more likely to find a match , Bigfoot is a good service and definitely worth bookmarking .","Some names are missing from these services , and you ca n't beat the convenience of searching both services .",nyt_eng_19990118_0390_32:7_discard,discard
nyt_eng_19970728_0770_41:7,neg-ext-subj,anywhere_close,anywhere,close,"For now , neither company is anywhere close to making a profit .",nyt_eng_19970728_0770_41,7,nyt_eng_199707,The company hopes to expand to a total of 40 cities over the next few years .,,nyt_eng_19970728_0770_41:7_discard,discard
nyt_eng_19950613_0449_18:22,neg-ext-subj,fully_protective,fully,protective,"Staying in the shade or under a beach or deck umbrella also helps , but neither shade nor a hat is fully protective if the surface you are on reflects a fair amount of UV rays .",nyt_eng_19950613_0449_18,22,nyt_eng_199506,"Wear a wide-brimmed hat to help protect your eyes , face and neck .","Also , try to schedule outdoor activities in the early morning or late afternoon , when UV radiation is much less intense .",nyt_eng_19950613_0449_18:22_discard,discard
nyt_eng_19980624_0428_11:8,neg-ext-subj,fully_satisfied,fully,satisfied,"Neither side of the industry was ever fully satisfied with being shut out of the other _ by regulations , in the case of the Baby Bells , and by the high cost of installing local lines and switching systems , in the case of the long-distance carriers _ of part of the telephone business .",nyt_eng_19980624_0428_11,8,nyt_eng_199806,"When the government broke up Ma Bell , it essentially split the industry into two parts  -COL-  the regional  -LBQ-  Baby Bells  -RDQ-  such as Atlanta-based BellSouth would offer local service , while AT&T and a handful of competitors would provide long-distance service , relying on the regional companies to relay the calls to homes and businesses .",Buying TCI would give AT&T something it currently does n't have  -COL-  a wire into millions of homes .,nyt_eng_19980624_0428_11:8_discard,discard
nyt_eng_19980610_0587_10:4,neg-ext-subj,very_vocal,very,vocal,"Neither player was very vocal , but each set an example that was undeniable .",nyt_eng_19980610_0587_10,4,nyt_eng_199806,Just about everyone associated with the Rockies believes the club dearly misses first baseman Andres Galarraga and shortstop Walt Weiss .,"-LBQ-  We miss those guys more than anyone around here wants to admit ,  -RDQ-  one Rockies player said .",nyt_eng_19980610_0587_10:4_discard,discard
