hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,label,status
nyt_eng_20070329_0079_14:12,neg-ext-subj,still_alive,still,alive,"She said that since none of last year 's bees are still alive , the only way to eliminate that possibility would be to study Australian bee diseases to see if any are present in insects from collapsed colonies .",nyt_eng_20070329_0079_14,12,nyt_eng_200703,"In an interview , Cox-Foster said it 's possible that a new bee disease may have come to the United States last year when the law banning bees from other countries was changed to allow imports from Australia to service California 's almond crop .","She also noted that bees are particularly susceptible to a new generation of pesticides known as  -LBQ-  neo-nicotinoids ,  -RDQ-  which are now being widely used for insect control .",nyt_eng_20070329_0079_14:12_discard,discard
nyt_eng_20070322_0157_8:37,neg-ext-subj,as_large,as,large,"St. Louis is the seventh school district to be taken over by a state since March 2004 , said Jennifer Dounay , policy analyst for the Education Commission of the States , but none has been as large as St. Louis .",nyt_eng_20070322_0157_8,37,nyt_eng_200703,"-LBQ-  Ideally , the local board would be in a position to resume authority over the district once it 's turned around ,  -RDQ-  Morris said .","A year ago , the Maryland Legislature blocked an attempt to take over the Baltimore schools .",nyt_eng_20070322_0157_8:37_discard,discard
nyt_eng_20070307_0310_10:15,neg-ext-subj,as_headline-grabbing,as,headline-grabbing,"But while it has worked on a handful of deals , none have been as headline-grabbing as the TXU buyout .",nyt_eng_20070307_0310_10,15,nyt_eng_200703,"Since it started , the firm has added 22 noted partners , including Peter A. Weinberg , formerly of Goldman Sachs .","Over the next several weeks , TXU will be seeking higher bids for the company from rival suitors as part of a provision in its deal with Texas Pacific and Kohlberg Kravis that allows it to test the market for better offers .",nyt_eng_20070307_0310_10:15_discard,discard
nyt_eng_20070301_0168_8:9,neg-ext-subj,distinctly_satisfying,distinctly,satisfying,"Even though none of those movies was as distinctly satisfying as his music videos , the sensibility seemed completely new .",nyt_eng_20070301_0168_8,9,nyt_eng_200703,"In  -LBQ-  The Game ,  -RDQ-   -LBQ-  Fight Club ,  -RDQ-  and  -LBQ-  Panic Room ,  -RDQ-  he placed a premium on painstaking craftsmanship that made them easy to get lost in .","He was a pop artist and a mechanical engineer , and the movies were an impossible combination of the two  -COL-  laborious fun .",nyt_eng_20070301_0168_8:9_discard,discard
nyt_eng_20001114_0094_23:8,neg-ext-subj,really_relevant,really,relevant,"However , none of these issues is really relevant either to the thriller in Florida or to a possible split between the popular vote and the Electoral College .",nyt_eng_20001114_0094_23,8,nyt_eng_200011,"There are in fact plenty of good reasons to question the way that America goes about electing its president  -COL-  the current process takes far too long , it persuades far too few people to vote , and , above all , it is far too dominated by money .",There is no such thing as a perfect electoral system .,nyt_eng_20001114_0094_23:8_discard,discard
nyt_eng_20001110_0035_23:8,neg-ext-subj,really_relevant,really,relevant,"However , none of these issues is really relevant either to the thriller in Florida or to a possible split between the popular vote and the Electoral College .",nyt_eng_20001110_0035_23,8,nyt_eng_200011,"There are in fact plenty of good reasons to question the way that America goes about electing its president  -COL-  the current process takes far too long , it persuades far too few people to vote , and , above all , it is far too dominated by money .",There is no such thing as a perfect electoral system .,nyt_eng_20001110_0035_23:8_discard,discard
nyt_eng_20001109_0324_42:5,neg-ext-subj,really_relevant,really,relevant,"None of this is really relevant just now to Kelly Bailey , 34 , who wandered into the Yalding post office the other day to find out _ as everyone in the village has been doing _ the latest news .",nyt_eng_20001109_0324_42,5,nyt_eng_200011,-LRB- END OPTIONAL TRIM -RRB-,-LRB- A flood-damage meeting called for Tuesday night was canceled due to new flooding -RRB- .,nyt_eng_20001109_0324_42:5_discard,discard
nyt_eng_20070719_0151_19:22,neg-ext-subj,distinctively_stylish,distinctively,stylish,"In one , Monet attached a giant head to the body of a butterfly , but none of his caricatures are distinctively stylish or imaginative enough to hold one 's attention for extended or repeated viewing .",nyt_eng_20070719_0151_19,22,nyt_eng_200707,"The most striking works in this vein are examples of a type of caricature popularized by the famous caricaturist Nadar , whose work Monet studied and copied  -COL-  highly finished charcoal portraits of identifiable men with enormous heads , exaggerated facial features , and tiny bodies .","Anyway , professional cartooning was not Monet 's ambition .",nyt_eng_20070719_0151_19:22_discard,discard
nyt_eng_20070404_0199_29:7,neg-ext-subj,ever_interesting,ever,interesting,None of what we discover is ever interesting enough to make us care .,nyt_eng_20070404_0199_29,7,nyt_eng_200704,"Not after one viewing - and that was enough for me , thank you .","The story vaguely cribs from  -LBQ-  The Wicker Man ,  -RDQ-   -LBQ-  Rosemary 's Baby ,  -RDQ-   -LBQ-  The Exorcist ,  -RDQ-  and  -LBQ-  The Omen ,  -RDQ-  but does n't come close to the lasting fright of any of those titles .",nyt_eng_20070404_0199_29:7_discard,discard
nyt_eng_20081026_0112_8:5,neg-ext-subj,as_responsible,as,responsible,"But almost none is as responsible for his current station as Axelrod , whose title of chief strategist only hints at the extensive role he has played in the senator 's evolution  -COL-  Friend , adviser and confidant , always at the elbow of this candidate .",nyt_eng_20081026_0112_8,5,nyt_eng_200810,"As Obama , the Democratic presidential nominee , heads into the final days of his race for the White House , an ever-widening sphere of aides surrounds him .","In many ways , Axelrod is a classic example of the Washington political consultant -LRB- even though he lives in Chicago and says he has no intention of moving to the capital if Obama wins -RRB- .",nyt_eng_20081026_0112_8:5_discard,discard
nyt_eng_20081026_0075_30:5,neg-ext-subj,as_responsible,as,responsible,"But almost none is as responsible for his current station as David Axelrod , whose title of chief strategist only hints at the extensive role he has played in Obama 's evolution .",nyt_eng_20081026_0075_30,5,nyt_eng_200810,"OBAMA-AXELROD -LRB- Undated -RRB- -- As Barack Obama heads into the final days of his race for the White House , an ever-widening sphere of aides surround him .",By Jeff Zeleny .,nyt_eng_20081026_0075_30:5_discard,discard
nyt_eng_20100215_0083_29:5,neg-ext-subj,so_simple,so,simple,But none may be so simple as how one holds a hockey stick .,nyt_eng_20100215_0083_29,5,nyt_eng_201002,"difference between a Canadian and an American ? The old question is coming up again here at the Olympics , with answers involving eagerness for war , ketchup , the pronunciation of toque or the ability to identify poutine or the Tragically Hip .","According to sales figures from stick manufacturers , a majority of Canadian hockey players shoot left-handed , and a majority of American players shoot right-handed .",nyt_eng_20100215_0083_29:5_discard,discard
nyt_eng_20100215_0072_54:5,neg-ext-subj,so_simple,so,simple,But none may be so simple as how one holds a hockey stick .,nyt_eng_20100215_0072_54,5,nyt_eng_201002,"difference between a Canadian and an American ? The old question is coming up again here at the Olympics , with answers involving eagerness for war , ketchup , the pronunciation of toque or the ability to identify poutine or the Tragically Hip .","According to sales figures from stick manufacturers , a majority of Canadian hockey players shoot left-handed , and a majority of American players shoot right-handed .",nyt_eng_20100215_0072_54:5_discard,discard
nyt_eng_20100215_0050_93:5,neg-ext-subj,so_simple,so,simple,But none may be so simple as how one holds a hockey stick .,nyt_eng_20100215_0050_93,5,nyt_eng_201002,"difference between a Canadian and an American ? The old question is coming up again here at the Olympics , with answers involving eagerness for war , ketchup , the pronunciation of toque or the ability to identify poutine or the Tragically Hip .","According to sales figures from stick manufacturers , a majority of Canadian hockey players shoot left-handed , and a majority of American players shoot right-handed .",nyt_eng_20100215_0050_93:5_discard,discard
nyt_eng_20010412_0297_28:7,neg-ext-subj,so_weak,so,weak,"But none of the reports was so weak as to indicate that a recession was now inevitable , most economists said .",nyt_eng_20010412_0297_28,7,nyt_eng_200104,"In addition , initial claims for unemployment insurance reached their highest level last week in five years , the Department of Labor said .",By David Leonhardt .,nyt_eng_20010412_0297_28:7_discard,discard
nyt_eng_20000628_0236_6:18,neg-ext-subj,any_good,any,good,"-LBQ-  If you have 10 animated feature films in a year , but none of them is any good , and yet the number 10 triggers an automatic nomination for two or three of them , that does n't seem quite fair ,  -RDQ-  Pavlik says .",nyt_eng_20000628_0236_6,18,nyt_eng_200006,"That is a sticking point with the board , says John Pavlik , director of communications for the academy .","-LBQ-  On the other hand , if you go much beyond that , you 're sort of making a nomination impossible -LRB- given the number of animated films released -RRB- .  -RDQ-",nyt_eng_20000628_0236_6:18_discard,discard
nyt_eng_20090826_0092_5:4,neg-ext-subj,as_influential,as,influential,"But none is as influential as Fahim , his running mate , whose trajectory in and out of power , and American favor , says much about the struggle the United States has had in dealing with corruption in Afghanistan .",nyt_eng_20090826_0092_5,4,nyt_eng_200908,"In his bid for re-election , President Hamid Karzai of Afghanistan has surrounded himself with checkered figures who could bring him votes  -COL-  warlords suspected of war crimes , corruption and trafficking in the country 's lucrative poppy crop .","As evidence of the tensions , Secretary of State Hillary Rodham Clinton bluntly told Karzai that running with Fahim would damage his standing with the United States and other countries , according to one senior administration official .",nyt_eng_20090826_0092_5:4_discard,discard
nyt_eng_20070227_0132_13:12,neg-ext-subj,as_volatile,as,volatile,"But none of the world 's major stock markets has been as volatile as in China , where people refer to the stock market as  -LBQ-  dubo ji ,  -RDQ-  or the slot machine .",nyt_eng_20070227_0132_13,12,nyt_eng_200702,"In Hong Kong , the benchmark Hang Seng Index fell 1.76 percent , and in Japan , the Nikkei dropped about half a percent to 18,119.92 .","The gyrations have become almost commonplace for a stock market that suffered through a five-year depression until 2006 , when it rose more than 130 percent , the world 's best performance .",nyt_eng_20070227_0132_13:12_discard,discard
nyt_eng_20070223_0038_56:21,neg-ext-subj,as_ugly,as,ugly,QUIZNOS-BATTLE -LRB- Undated -RRB- -- There are often legal battles between franchise owners and the franchising chain but none are as ugly as the civil war at Quizno 's .,nyt_eng_20070223_0038_56,21,nyt_eng_200702,By Damon Darlin .,"The company , one of the fastest-growing food chains in the country , hopes a new chief will bring peace .",nyt_eng_20070223_0038_56:21_discard,discard
nyt_eng_20070210_0174_32:8,neg-ext-subj,genuinely_universal,genuinely,universal,"-LBQ-  None of the other proposals are genuinely universal , and in some ways -LRB- they -RRB- may make the present mess even worse ,  -RDQ-  Idelson said .",nyt_eng_20070210_0174_32,8,nyt_eng_200702,"Charles Idelson , spokesman for the 75,000-member California Nurses Association , said the association supports Kuehl 's plan because it would not exacerbate the nursing shortage .","-LBQ-  If you had a real universal health system that did encourage preventative care , then you would end up with fewer people in hospitals .  -RDQ-",nyt_eng_20070210_0174_32:8_discard,discard
nyt_eng_20010218_0225_22:7,neg-ext-subj,as_sobering,as,sobering,"But none of those deaths were as sobering as the loss of Earnhardt , the sport 's greatest personality .",nyt_eng_20010218_0225_22,7,nyt_eng_200102,Adam Petty and Kenny Irwin died within two months of each other at New Hampshire Motor Speedway and Tony Roper died in a truck race at Texas Motor Speedway later in the season .,"With those steely eyes , his bushy moustache and that crooked smile , the man in black _ a come-to-life character from one of Hank Williams Jr. 's rowdy songs _ made a career out of good ol' boy crankiness .",nyt_eng_20010218_0225_22:7_discard,discard
nyt_eng_20010312_0463_19:5,neg-ext-subj,particularly_expensive,particularly,expensive,"None of them were particularly expensive , as subsidies go .",nyt_eng_20010312_0463_19,5,nyt_eng_200103,"Once upon a time , there were three government subsidies _ the mohair subsidy , the wool subsidy and the honeybee subsidy .","But they became the stuff of legend because they were so utterly , completely outdated .",nyt_eng_20010312_0463_19:5_discard,discard
nyt_eng_20010625_0400_2:20,neg-ext-subj,as_puzzling,as,puzzling,"Yet of all the shorts designed to give filmmakers a chance to show their stuff , none are quite as puzzling as  -LBQ-  The Hire ,  -RDQ-  the series of mini-dramas commissioned by BMW and currently running on bmwfilms.com .",nyt_eng_20010625_0400_2,20,nyt_eng_200106,"It might not be safe to say there are countless Web sites devoted to showing short films , but I would n't want to be the one charged with tallying them .","The Internet offers cachet as well as freedom from constraints that affect broadcast television , but it 's hardly the best place to show mini-movies by master filmmakers ; the Independent Film Channel plans to add the shorts to its rotation eventually .",nyt_eng_20010625_0400_2:20_discard,discard
nyt_eng_20010625_0158_4:20,neg-ext-subj,as_puzzling,as,puzzling,"Yet of all the shorts designed to give filmmakers a chance to show their stuff , none are quite as puzzling as  -LBQ-  The Hire ,  -RDQ-  the series of mini-dramas commissioned by BMW and currently running on bmwfilms.com .",nyt_eng_20010625_0158_4,20,nyt_eng_200106,"countless websites devoted to showing short films , but I would n't want to be the one charged with tallying them .",By Elvis Mitchell .,nyt_eng_20010625_0158_4:20_discard,discard
nyt_eng_20010625_0114_66:20,neg-ext-subj,as_puzzling,as,puzzling,"Yet of all the shorts designed to give filmmakers a chance to show their stuff , none are quite as puzzling as  -LBQ-  The Hire ,  -RDQ-  the series of mini-dramas commissioned by BMW and currently running on bmwfilms.com .",nyt_eng_20010625_0114_66,20,nyt_eng_200106,"countless websites devoted to showing short films , but I would n't want to be the one charged with tallying them .",By Elvis Mitchell .,nyt_eng_20010625_0114_66:20_discard,discard
nyt_eng_20010604_0200_3:3,neg-ext-subj,even_close,even,close,None is even close .,nyt_eng_20010604_0200_3,3,nyt_eng_200106,There is still no AIDS vaccine .,"Globally , 36 million people are now infected ; 21.8 million have died , including 3 million last year .",nyt_eng_20010604_0200_3:3_discard,discard
nyt_eng_20010601_0302_5:6,neg-ext-subj,as_smart,as,smart,"-LBQ-  None of us is as smart as all of us , so we brought everyone into the conversation ,  -RDQ-  Paige said as he discussed the effort earlier Friday in Washington with several school superintendents and reform-minded leaders of two dozen locals from the National Education Association and the American Federation of Teachers .",nyt_eng_20010601_0302_5,6,nyt_eng_200106,Education Secretary Rod Paige said he hoped the groups and the administration will coalesce around an alternative that is better than either the House or Senate version .,Kress said his  -LBQ-  search for input on this thorny problem  -RDQ-  from a dozen or more of the nation 's biggest education organizations had started at a meeting he chaired Thursday in Paige 's conference room .,nyt_eng_20010601_0302_5:6_discard,discard
nyt_eng_20080612_0173_3:18,neg-ext-subj,as_intriguing,as,intriguing,"Of all the supporters behind the two presumptive nominees for president this year , none are quite as intriguing as Gov. Arnold Schwarzenegger -- a Republican who has thrown his support behind Sen. John McCain -- and his wife , Maria Shriver -- a Democrat and vocal backer of Sen. Barack Obama .",nyt_eng_20080612_0173_3,18,nyt_eng_200806,"It is quite another to do it in front of the 38 million people of California , with apparent and abundant passion .",The lawn of their Brentwood home has dueling campaign signs .,nyt_eng_20080612_0173_3:18_discard,discard
nyt_eng_20060817_0210_35:22,neg-ext-subj,very_convincing,very,convincing,"Is this farce , drama , satire ? Who knows ? Whatever Freundlich is up to , none of it is very convincing .",nyt_eng_20060817_0210_35,22,nyt_eng_200608,"Obviously , the walls are thin enough for everybody else to overhear and almost spit out their wine .","This is the third time he 's worked with his wife , but their previous movies ,  -LBQ-  The Myth of Fingerprints  -RDQ-  and  -LBQ-  World Traveler ,  -RDQ-  are a lot less exasperating .",nyt_eng_20060817_0210_35:22_discard,discard
nyt_eng_20050914_0439_8:17,neg-ext-subj,as_unlikely,as,unlikely,"In that time , it has spawned a range of offshoots , but none have been as unlikely as the recent wave of bands using metal as a jumping-off point for a range of experimental styles , dabbling in free jazz , minimalist post-rock , noise and even modern classical music .",nyt_eng_20050914_0439_8,17,nyt_eng_200509,The particularly dark and aggressive strain of rock called heavy metal has been around for more than three decades .,"This is art-metal , a curious scene populated by a new generation of metal acolytes onstage and younger fans often unfamiliar with metal 's headbanger heritage .",nyt_eng_20050914_0439_8:17_discard,discard
nyt_eng_20050914_0438_8:17,neg-ext-subj,as_unlikely,as,unlikely,"In that time , it has spawned a range of offshoots , but none have been as unlikely as the recent wave of bands using metal as a jumping-off point for a range of experimental styles , dabbling in free jazz , minimalist post-rock , noise and even modern classical music .",nyt_eng_20050914_0438_8,17,nyt_eng_200509,The particularly dark and aggressive strain of rock called heavy metal has been around for more than three decades .,"This is art-metal , a curious scene populated by a new generation of metal acolytes onstage and younger fans often unfamiliar with metal 's headbanger heritage .",nyt_eng_20050914_0438_8:17_discard,discard
nyt_eng_20050913_0383_7:17,neg-ext-subj,as_unlikely,as,unlikely,"In that time , it has spawned a range of offshoots , but none have been as unlikely as the recent wave of bands using metal as a jumping-off point for a range of experimental styles , dabbling in free jazz , minimalist post-rock , noise and even modern classical music .",nyt_eng_20050913_0383_7,17,nyt_eng_200509,MUSIC-HEAVY-METAL -LRB- Undated -RRB- -- The particularly dark and aggressive strain of rock called heavy metal has been around for more than three decades .,"This is art-metal , a curious scene populated by a new generation of metal acolytes onstage and younger fans often unfamiliar with metal 's headbanger heritage .",nyt_eng_20050913_0383_7:17_discard,discard
nyt_eng_20100812_0081_5:29,neg-ext-subj,so_persistent,so,persistent,"Among all the troubles that have been visited on Russia in this summer of record heat , wildfires , smoke and crop failure , perhaps none have been so persistent and impervious to remedy as the peat fires .",nyt_eng_20100812_0081_5,29,nyt_eng_201008,"Under the surface , fire crept through a virtually impenetrable peat bog , spewing the smoke that -- until the wind shifted Thursday , providing what meteorologists said was likely to be temporary relief -- had been choking the Russian capital this summer .","Particularly maddening , many here say , is the knowledge that the problem is caused by humans .",nyt_eng_20100812_0081_5:29_discard,discard
nyt_eng_20100812_0075_5:29,neg-ext-subj,so_persistent,so,persistent,"Among all the troubles that have been visited on Russia in this summer of record heat , wildfires , smoke and crop failure , perhaps none have been so persistent and impervious to remedy as the peat fires .",nyt_eng_20100812_0075_5,29,nyt_eng_201008,"Under the surface , fire crept through a virtually impenetrable peat bog , spewing the smoke that -- until the wind shifted Thursday , providing what meteorologists said was likely to be temporary relief -- had been choking the Russian capital this summer .","Particularly maddening , many here say , is the knowledge that the problem is caused by humans .",nyt_eng_20100812_0075_5:29_discard,discard
nyt_eng_20080820_0082_9:6,neg-ext-subj,particularly_surprising,particularly,surprising,"None of which should be particularly surprising in the 21st century , except that television in general seems to be caught in one of a series of repeating cycles in which diversity all but disappears from the small screen .",nyt_eng_20080820_0082_9,6,nyt_eng_200808,"-LBQ-  This group of people is reflective of the life we all live right now ,  -RDQ-  said Debra Martin Chase , an executive producer of  -LBQ-  The Cheetah Girls One World ,  -RDQ-  which will be shown Friday on the Disney Channel .",By Edward Wyatt .,nyt_eng_20080820_0082_9:6_discard,discard
nyt_eng_20080820_0081_10:6,neg-ext-subj,particularly_surprising,particularly,surprising,"None of which should be particularly surprising in the 21st century , except that television in general seems to be caught in one of a series of repeating cycles in which diversity all but disappears from the small screen .",nyt_eng_20080820_0081_10,6,nyt_eng_200808,"-LBQ-  This group of people is reflective of the life we all live right now ,  -RDQ-  said Debra Martin Chase , an executive producer of  -LBQ-  The Cheetah Girls One World ,  -RDQ-  which will be shown Friday on the Disney Channel .",By Edward Wyatt .,nyt_eng_20080820_0081_10:6_discard,discard
nyt_eng_20080818_0153_7:13,neg-ext-subj,so_intractable,so,intractable,"Of all the political problems facing Iraq today , perhaps none is so intractable as the fate of Kirkuk , a city of 900,000 that Kurds , Arabs and Turkmens all claim as their own .",nyt_eng_20080818_0153_7,13,nyt_eng_200808,-LBQ-  What is the need for the troops ?  -RDQ-,The explosive quarrel over the city is one major barrier to creating stable political structures in the rest of Iraq .,nyt_eng_20080818_0153_7:13_discard,discard
nyt_eng_20080818_0132_15:8,neg-ext-subj,so_intractable,so,intractable,"facing Iraq today , perhaps none is so intractable as the fate of Kirkuk , a city of 900,000 that Kurds , Arabs and Turkmen all claim as their own .",nyt_eng_20080818_0132_15,8,nyt_eng_200808,"EXP-IRAQ-KIRKUK -LRB- Kirkuk , Iraq -RRB- -- Of all the political problems",The explosive quarrel over the city is one major barrier to creating stable political structures in the rest of Iraq .,nyt_eng_20080818_0132_15:8_discard,discard
nyt_eng_20080818_0103_23:8,neg-ext-subj,so_intractable,so,intractable,"facing Iraq today , perhaps none is so intractable as the fate of Kirkuk , a city of 900,000 that Kurds , Arabs and Turkmen all claim as their own .",nyt_eng_20080818_0103_23,8,nyt_eng_200808,"IRAQ-KIRKUK -LRB- Kirkuk , Iraq -RRB- -- Of all the political problems",The explosive quarrel over the city is one major barrier to creating stable political structures in the rest of Iraq .,nyt_eng_20080818_0103_23:8_discard,discard
nyt_eng_20080818_0050_25:8,neg-ext-subj,so_intractable,so,intractable,"facing Iraq today , perhaps none is so intractable as the fate of Kirkuk , a city of 900,000 that Kurds , Arabs and Turkmen all claim as their own .",nyt_eng_20080818_0050_25,8,nyt_eng_200808,"IRAQ-KIRKUK -LRB- Kirkuk , Iraq -RRB- -- Of all the political problems",The explosive quarrel over the city is one major barrier to creating stable political structures in the rest of Iraq .,nyt_eng_20080818_0050_25:8_discard,discard
nyt_eng_20020927_0067_34:7,neg-ext-subj,as_sexy,as,sexy,"Unfortunately , none of this is as sexy as a pop singer or game show winner visiting the space station .",nyt_eng_20020927_0067_34,7,nyt_eng_200209,"-LBQ-  As a component of a national research effort , I think the lab has already shown its value .  -RDQ-",Perhaps such gimmickry is necessary .,nyt_eng_20020927_0067_34:7_discard,discard
nyt_eng_20020927_0065_34:7,neg-ext-subj,as_sexy,as,sexy,"Unfortunately , none of this is as sexy as a pop singer or game show winner visiting the space station .",nyt_eng_20020927_0065_34,7,nyt_eng_200209,"-LBQ-  As a component of a national research effort , I think the lab has already shown its value .  -RDQ-",Perhaps such gimmickry is necessary .,nyt_eng_20020927_0065_34:7_discard,discard
nyt_eng_20020926_0097_34:7,neg-ext-subj,as_sexy,as,sexy,"Unfortunately , none of this is as sexy as a pop singer or game show winner visiting the space station .",nyt_eng_20020926_0097_34,7,nyt_eng_200209,"-LBQ-  As a component of a national research effort , I think the lab has already shown its value .  -RDQ-",Perhaps such gimmickry is necessary .,nyt_eng_20020926_0097_34:7_discard,discard
nyt_eng_20091125_0014_3:5,neg-ext-subj,especially_shocking,especially,shocking,None of this is especially shocking .,nyt_eng_20091125_0014_3,5,nyt_eng_200911,"The lengthy report , which has not been made public but was provided to The New York Times , details a vast , rebel-driven criminal network in eastern Congo with tentacles touching Spanish charities , Ukrainian arms dealers , corrupt African officials and even secretive North Korean weapons shipments .","For years , eastern Congo has been a steaming cauldron of ethnic tensions , competing commercial interests , land disputes and regional politics playing out at gunpoint .",nyt_eng_20091125_0014_3:5_discard,discard
nyt_eng_20060930_0077_3:6,neg-ext-subj,very_happy,very,happy,"-LBQ-  None of us are very happy about it ,  -RDQ-  Speaker Dennis Hastert said before abruptly calling a halt to the questions , and the ceremony .",nyt_eng_20060930_0077_3,6,nyt_eng_200609,"But after House and Senate leaders formally signed the measure for the cameras , the only questions they faced from assembled reporters pertained to Rep. Mark Foley , R-Fla . , who had just resigned after accusations that he sent sexually explicit Internet messages to teenage pages .",No doubt .,nyt_eng_20060930_0077_3:6_discard,discard
