hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent
nyt_eng_19951016_0030_6:21,neg-ext-subj,much_different,much,different,"But with the Chiefs scoring 21 points in the second quarter to take a 24-10 halftime lead , nothing was much different , after all .",nyt_eng_19951016_0030_6,21,nyt_eng_199510,"The Patriots scored two other touchdowns _ on a 22-yard pass from Drew Bledsoe to wide receiver Vincent Brisby in the third quarter , and a 6-yard Bledsoe pass to wideout Will Moore in the fourth , with a couple of Matt Bahr field goals -LRB- 29 and 20 yards -RRB- in between .","The Patriots lost , 31-26 ."
nyt_eng_19951010_0265_6:3,neg-ext-subj,that_depressed,that,depressed,"Nothing is that depressed ,  -RDQ-  said Jon R. Hickman , head of the growth fund at Wells Fargo & Co. , which manages $ 1 billion .",nyt_eng_19951010_0265_6,3,nyt_eng_199510,-LBQ-  I do n't see any groups like that now .,The trick will be to spot a group with earnings that at least wo n't disappoint investors and might grow enough to fuel higher share prices .
nyt_eng_19951010_0075_71:12,neg-ext-subj,seriously_wrong,seriously,wrong,Q  -COL-  But Police Chief Willie Williams has said nothing is seriously wrong with the LAPD 's lab ?,nyt_eng_19951010_0075_71,12,nyt_eng_199510,"Big time , we 're paying .",A  -COL-  -LRB- Long pause -RRB- Well I disagree .
nyt_eng_19991028_0297_20:22,neg-ext-subj,even_close,even,close,"We started looking into this marketplace more than two years ago , and we selected Leigh 's firm because nothing was even close to it .",nyt_eng_19991028_0297_20,22,nyt_eng_199910,I think this firmly establishes us with the finest people in the sports management business .,Every arrow we saw directed us toward Steinberg and Moorad .  -RDQ-
nyt_eng_19991016_0215_98:16,neg-ext-subj,that_simple,that,simple,"It could n't just order Puma to print them , either , because nothing is that simple anymore .",nyt_eng_19991016_0215_98,16,nyt_eng_199910,"NFL Properties had not made a deal to produce a Warner shirt with his No. 13 on it , so when he took the league by storm , it could not get shirts to stores .","First the league needed permission from the players ' union , which took nearly a week ."
nyt_eng_19991008_0304_40:8,neg-ext-subj,very_effective,very,effective,"In doing so , nothing has been very effective .",nyt_eng_19991008_0304_40,8,nyt_eng_199910,"All the plays seems to be starting out on the left-wing side , and my job so far seems to be creating space for other guys .","-LBQ-  I 'm trying to make plays with the puck as well as create openings and so far the first three games , all I 'm doing is creating openings for other guys ."
nyt_eng_19960829_0587_41:7,neg-ext-subj,ever_uncomplicated,ever,uncomplicated,"Now with Parcells , nothing is ever uncomplicated .",nyt_eng_19960829_0587_41,7,nyt_eng_199608,I would look forward to that .  -RDQ-,"You see , it 's not simply a straightforward matter of ,  -LBQ-  Hey , let 's chuck a few passes to No. 28 this year .  -RDQ-"
nyt_eng_19960828_0194_30:10,neg-ext-subj,too_trivial,too,trivial,"While those plans seem quite grandiose , nothing is too trivial or bizarre for the Net .",nyt_eng_19960828_0194_30,10,nyt_eng_199608,MSNBC is a partnership between NBC and Microsoft .,"There is an entire Web site devoted to Hillary Rodham Clinton 's changing hairstyles , which includes a contest to give the first lady a new ` do ."
nyt_eng_19960827_0657_23:5,neg-ext-subj,really_normal,really,normal,"Still , nothing was really normal .",nyt_eng_19960827_0657_23,5,nyt_eng_199608,Then the day proceeded on a regular schedule .,"-LBQ-  Everyone felt different today ,  -RDQ-  said Adam Makos , 15 ."
nyt_eng_19960817_0035_37:4,neg-ext-subj,ever_true,ever,true,"-LBQ-  Nothing was ever true ,  -RDQ-  he said , though some styrofoam cups with the TWA logo were found floating at the water 's edge .",nyt_eng_19960817_0035_37,4,nyt_eng_199608,"-LBQ-  Like , there was a rumor that a humerus bone had been found on the jetty , and a fish had eaten away the flesh ,  -RDQ-  Cooper said , adding that the day several lifeguards pulled a tree out of the water , beachgoers were afraid they were hauling a part of the wrecked fuselage to shore .","Down the beach from Cooper , Margarita Landaburu and CaraMia Hart , both assistant district attorneys in Manhattan during the week , spoke about the lingering tragedy as they sunned themselves ."
nyt_eng_19960814_0258_39:19,neg-ext-subj,particularly_cutting-edge,particularly,cutting-edge,"-LBQ-  This all has a very nice , high-tech appearance , but nothing being done on line is particularly cutting-edge ,  -RDQ-  said William Proffer , a director with the San Diego-based Science Applications International Corp. , the company that built the original RNC Web site more than a year ago .",nyt_eng_19960814_0258_39,19,nyt_eng_199608,Some of the event 's technical staff agree .,The company is helping AT&T with RNC 's on-line presence during the convention .
nyt_eng_19960813_0175_3:13,neg-ext-subj,really_likely,really,likely,"-LBQ-  My view has always been that nothing of any substance was really likely before the 1997 budget and that was going to be the first big test , and that is still the case ,  -RDQ-  said Nigel Anderson , an economist on Spain at Wrightson Associates in London .",nyt_eng_19960813_0175_3,13,nyt_eng_199608,Aznar has ceaselessly pledged the budget will restrict spending enough to cut the deficit to 3 percent of gross domestic product to meet the required targets of economic and monetary union .,"If Aznar 's government does produce a budget that can meet the deficit reduction targets , the Bank of Spain has hinted it will reward the effort with a sixth cut in its benchmark lending rate this year ."
nyt_eng_19960812_0129_68:11,neg-ext-subj,as_simple,as,simple,Dole also found out in those years that nothing was as simple or easy as it might look .,nyt_eng_19960812_0129_68,11,nyt_eng_199608,"-LBQ-  We were with him when he matured as a national figure ,  -RDQ-  says Korologos with a shrug .",He was riding high as national chairman when two disasters struck .
nyt_eng_19960812_0129_30:6,neg-ext-subj,truly_personal,truly,personal,"He discovered that nothing was truly personal in politics , and nothing was ever final .",nyt_eng_19960812_0129_30,6,nyt_eng_199608,"He found a new wife , but in the process cut himself off from the everyday realities of domestic life outside the Beltway .","He collected a career 's worth of contacts , but missed bonding with the populist movements then beginning to surge through the GOP ."
nyt_eng_19960809_0442_11:4,neg-ext-subj,as_big,as,big,Nothing was ever as big as when Phar Lap came here ... and when he died .  -RDQ-,nyt_eng_19960809_0442_11,4,nyt_eng_199608,"Ah , boss loves telling those stories .","Threwitt was beginning training that long-ago day in 1932 , just like Charlie Whittingham ."
nyt_eng_19960805_0116_21:8,neg-ext-subj,ever_wrong,ever,wrong,"-LBQ-  They really expect that nothing is ever wrong , and when they hear that sometimes it is , they are upset .  -RDQ-",nyt_eng_19960805_0116_21,8,nyt_eng_199608,"-LBQ-  People do n't understand the notion of redundancies ,  -RDQ-  said Clinton V. Oster , co-author of  -LBQ-  Why Airplanes Crash  -RDQ-  -LRB- Oxford University Press , 1992 -RRB- .","In a congressional hearing on aviation safety after the Valujet crash , Valujet executives said the kind of problems they experienced were hardly unique to their airline ."
nyt_eng_19961223_0641_4:4,neg-ext-subj,ever_final,ever,final,"-LBQ-  Nothing is ever final in this country ,  -RDQ-  one Western diplomat said .",nyt_eng_19961223_0641_4,4,nyt_eng_199612,"The decision not to join the Bosnian government frustrated even the optimists among foreign diplomats , who nevertheless said the apparent setback might be only temporary .","But others said it proved that efforts to persuade Bosnian Serb leaders to comply with their commitments to a national Bosnian government will fail as long as Karadzic and a small group of extreme nationalists , remain in power ."
nyt_eng_19961223_0533_8:4,neg-ext-subj,ever_final,ever,final,"-LBQ-  Nothing is ever final in this country ,  -RDQ-  said western diplomat .",nyt_eng_19961223_0533_8,4,nyt_eng_199612,"diplomats , who nevertheless generally characterized it as perhaps only a temporary setback .",But other diplomats said it proved that international efforts to
nyt_eng_19961220_0590_24:4,neg-ext-subj,readily_apparent,readily,apparent,Nothing has been readily apparent to this franchise for a decade .,nyt_eng_19961220_0590_24,4,nyt_eng_199612,"When conditions resolve themselves , they 'll become apparent .  -RDQ-",Even the simple act of getting rid of a man who was over his head became a turnover .
nyt_eng_19961220_0499_19:7,neg-ext-subj,as_big,as,big,"WRAP-UP Of course , nothing is as big as Tickle Me Elmo , the scarce  -LBQ-  Sesame Street  -RDQ-  doll that is sending parents into near-hysterics trying to find one .",nyt_eng_19961220_0499_19,7,nyt_eng_199612,THE GIFT,"But shoppers are also snapping up cashmere sweaters , cigar accessories and the Calvin Klein Barbie , says Bloomingdale 's ."
nyt_eng_19961219_0101_40:4,neg-ext-subj,really_odorless,really,odorless,-LBQ-  Nothing is really odorless .  -RDQ-,nyt_eng_19961219_0101_40,4,nyt_eng_199612,"-LBQ-  If they did n't put some fragrance in it , it would smell so terrible you would n't want to use it ,  -RDQ-  explains Hirsch .","A little respect  -COL-  Whether ferreting out sweet scents or sour , our olfactory abilities are the Rodney Dangerfield of our senses ."
nyt_eng_19961218_0124_34:4,neg-ext-subj,ever_perfect,ever,perfect,-LBQ-  Nothing is ever perfect .,nyt_eng_19961218_0124_34,4,nyt_eng_199612,"-LBQ-  Sometimes , in the holidays they get caught up with the notion of everything being perfect and having everything that children want ,  -RDQ-  she said .","As much as you want to make the holidays perfect , maybe we need some adult reality checks here .  -RDQ-"
nyt_eng_19961214_0067_47:27,neg-ext-subj,too_tough,too,tough,"-LBQ-  There were some other tricky scenes in the movie , but I got to do a romantic comedy with Michelle Pfeiffer , so nothing is too tough .  -RDQ-",nyt_eng_19961214_0067_47,27,nyt_eng_199612,"-LBQ-  I had met Michelle , but I did n't know her , although I did date her sister years ago ,  -RDQ-  Clooney says .","For the next three months , Clooney will alternate between ER and Batman ."
nyt_eng_19961207_0163_35:41,neg-ext-subj,so_easy,so,easy,"But long before President Clinton 's halftime procession across the field , between two long lines of Midshipmen and Cadets from the Navy to the Army sideline , the history of the series provided the reminder that nothing would be so easy .",nyt_eng_19961207_0163_35,41,nyt_eng_199612,"McCoy 's run , which broke the school record of 15 rushing touchdowns in Joe Bellino 's 1960 Heisman Trophy season , allowed the cheering Mids to begin to think that Army 's streak would soon end .",
nyt_eng_19961205_0659_10:17,neg-ext-subj,as_memorable,as,memorable,"Yup , it 's the  -LBQ-  Poseidon Adventure  -RDQ-  blueprint , only nothing here is nearly as memorable as Shelley Winters ' underwater scene in that 1972 hit .",nyt_eng_19961205_0659_10,17,nyt_eng_199612,"Now it 's up to Kit Latura -LRB- Sylvester Stallone -RRB- , a disgraced former chief of emergency medical services for the city -LRB- he made a bad choice a few years back that killed several of his crew -RRB- , to find a way into this inferno and then help the survivors find their way out .","Except , perhaps , the big explosion , which is right up there with the  -LBQ-  wall of fire  -RDQ-  effect of  -LBQ-  Independence Day .  -RDQ-"
nyt_eng_19961205_0040_9:5,neg-ext-subj,that_simple,that,simple,"Nothing ever is quite that simple when black and gold meets bleu , blanc et rouge here in the city of Forum Horror .",nyt_eng_19961205_0040_9,5,nyt_eng_199612,"Early in the third , Steve Heinze converted a power-play goal for a 3-0 lead and the Bruins were on their way to an easy victory _ or at least what appeared to be an easy victory .","The Canadiens ultimately came back to tie and the Bruins did n't salvage the 2 points until Rob DiMaio , with 4 -COL- 11 remaining in regulation , circled out from behind the left post and mashed in his fifth goal of the season , with help from Sheldon Kennedy and Kyle McLaren ."
nyt_eng_19961205_0016_5:4,neg-ext-subj,as_entrenched,as,entrenched,And nothing is as entrenched as the college basketball coaching fraternity .,nyt_eng_19961205_0016_5,4,nyt_eng_199612,But some things never change .,There is not a union in America that can mobilize its troops any faster than this group .
nyt_eng_19961203_0386_10:3,neg-ext-subj,even_wrong,even,wrong,Nothing is even wrong .,nyt_eng_19961203_0386_10,3,nyt_eng_199612,It is 8 -COL- 15 and everything is cool .,There is silence in the room .  -RDQ-
nyt_eng_19970227_0268_18:3,neg-ext-subj,too_small,too,small,"Nothing was too small , new babies , weddings and of course obituaries , where the Joneses went for vacation , and who spoke at the Rotary Club ,  -RDQ-  she went on .",nyt_eng_19970227_0268_18,3,nyt_eng_199702,"-LBQ-  At that time , the paper was so rural you would n't believe it .","Over the last 50 years , owners and editors have come and gone at the Pleasanton Express , computers have replaced typewriters and ancient , hand-fed , hot-lead presses have given way to off-set ."
nyt_eng_19970227_0234_9:4,neg-ext-subj,quite_able,quite,able,"Nothing has been quite able to soothe him , so he searches on , hoping that Saturday night he will find in the presence of Leonard some sort of peace when they fight for something called the International Boxing Council middleweight title .",nyt_eng_19970227_0234_9,4,nyt_eng_199702,"Not world titles from 130 to 160 pounds , not several million dollars in purses -LRB- including more than $ 2 million for this fight -RRB- , not 63 victories in 67 bouts , not a string of battles with drugs and fast cars and armed police .","That is what a 40-year-old Leonard , six years removed from his last fight , represents to the champion ."
nyt_eng_19970224_0004_110:9,neg-ext-subj,that_simple,that,simple,"Unfortunately for Tonya Harding , nothing is ever that simple .",nyt_eng_19970224_0004_110,9,nyt_eng_199702,And that 's what this is about  -COL-  athleticism .  -RDQ-,Laura Vecsey is a columnist for the Post-Intelligencer .
nyt_eng_19970221_0472_16:3,neg-ext-subj,totally_safe,totally,safe,Nothing is totally safe .,nyt_eng_19970221_0472_16,3,nyt_eng_199702,The Grail of Airline Safety,Stay inside ? The house could burn .
nyt_eng_19970218_1702_2:4,neg-ext-subj,as_jarring,as,jarring,"Nothing is quite as jarring as the unexpected , be it a daughter 's boyfriend 's tattoos , a new neighbor prone to public displays of car repair or , heaven forbid , guests who stop by without calling .",nyt_eng_19970218_1702_2,4,nyt_eng_199702,"In the pretty green suburbs , where peace and quiet are part of the package , like the family room and the walk-in closet , life depends on things being the way they 've always been .","And so one can understand how it is that a vexing situation has come to threaten the order and elegance that is so evidently a way of life here , albeit in that understated suburban Connecticut way ."
nyt_eng_19970214_0585_46:9,neg-ext-subj,quite_right,quite,right,"Face it , folks , nothing 's been quite right for the Bruins and Celtics since they left the dirty digs of Causeway Street .",nyt_eng_19970214_0585_46,9,nyt_eng_199702,Now we have the winter of our discontent and the Curse of the New Garden .,"Thankfully , both the B 's and C 's are long gone and hard to find this weekend ."
nyt_eng_19970211_0509_71:16,neg-ext-subj,very_serious,very,serious,"He would say , ` You will become older and see that nothing really is very serious .",nyt_eng_19970211_0509_71,16,nyt_eng_199702,"-LBQ-  You know ,  -RDQ-  he goes on , sitting back in his chair ,  -LBQ-  my father was full of humor .",There is always a light way of looking at things . '
nyt_eng_19970211_0424_11:16,neg-ext-subj,as_worthwhile,as,worthwhile,"The industry collectively agreed that nothing that came out of its own commercial system was as worthwhile as the non-studio films  -LBQ-  The English Patient ,  -RDQ-   -LBQ-  Fargo ,  -RDQ-   -LBQ-  Secrets &amp; Lies  -RDQ-  and  -LBQ-  Shine .  -RDQ-",nyt_eng_19970211_0424_11,16,nyt_eng_199702,The nominations for the 69th Annual Academy Awards represent a stark admission that most members of the movie establishment hate what they make their livings making .,By Bob Strauss .
nyt_eng_19970211_0325_3:16,neg-ext-subj,as_worthwhile,as,worthwhile,"The industry collectively agreed that nothing that came out of its own commercial system was as worthwhile as the nonstudio films  -LBQ-  The English Patient ,  -RDQ-   -LBQ-  Fargo ,  -RDQ-   -LBQ-  Secrets & Lies  -RDQ-  and  -LBQ-  Shine .  -RDQ-",nyt_eng_19970211_0325_3,16,nyt_eng_199702,The nominations for the 69th Annual Academy Awards represent a stark admission that most members of the movie establishment hate what they make their livings making .,"What is traditionally the major players ' flashiest forum for self-congratulation looks more , this time around , like an act of repentance ."
nyt_eng_19970211_0065_8:14,neg-ext-subj,as_simple,as,simple,"When it comes to disposal of things nuclear , however , nothing is as simple or clear-cut as first meets the eye .",nyt_eng_19970211_0065_8,14,nyt_eng_199702,"In the meantime , the EPA must certify that the storage would be secure in the vaults for at least 10,000 years .","Critics of the project fear that the site could create unforeseen hazards at some distant point in the future _ if not from radiation seepage through fissures in the salt , then from human activity such as drilling for water , oil or gas ."
nyt_eng_19970204_0193_6:16,neg-ext-subj,as_foul,as,foul,"As Gregory put it earlier ,  -LBQ-  Nothing in the history of this planet is as foul as what we are about to uncover .  -RDQ-",nyt_eng_19970204_0193_6,16,nyt_eng_199702,"The faces behind the podium are stern , the mood somber .",And Madison goes on in these grave tones but at one point misquotes Gregory on a statistic .
nyt_eng_19970203_0537_7:3,neg-ext-subj,ever_simple,ever,simple,Nothing is ever simple or straightforward on a Bjork album .,nyt_eng_19970203_0537_7,3,nyt_eng_199702,By Bjork,"-LBQ-  Telegram  -RDQ-  -LRB- Elektra -RRB- remixes songs from Bjork 's previous record ,  -LBQ-  Post ,  -RDQ-  and adds one new song ."
nyt_eng_19970331_0172_16:7,neg-ext-subj,intensely_hyperbolic,intensely,hyperbolic,"-LBQ-  Nothing could have been more intensely hyperbolic than the brother-sister relationship ,  -RDQ-  he said .",nyt_eng_19970331_0172_16,7,nyt_eng_199703,"Byron , Shelly and Poe all wrote about the subject .","-LBQ-  It was essentially an idealized sibling incest , and there is some reason to believe that Byron 's incestuous relation with his sister , Augusta , was really a cover-up for a homosexual relationship , incest being more palatable than homosexuality at the time .  -RDQ-"
nyt_eng_19970329_0127_9:4,neg-ext-subj,ever_dead,ever,dead,"-LBQ-  Nothing is ever dead until the final banging of the gavel on the last day ,  -RDQ-  he said .",nyt_eng_19970329_0127_9,4,nyt_eng_199703,The governor was keenly disappointed .,"-LBQ-  However , the odds are obviously against it .  -RDQ-"
nyt_eng_19970318_0121_1:18,neg-ext-subj,too_silly,too,silly,"In the game of harassing President Clinton that now consumes the Republican congressional majority , nothing is too silly , petty or unwarranted to use against him , from outrageous threats of impeachment to picky complaints about the cost of White House laundry .",nyt_eng_19970318_0121_1,18,nyt_eng_199703,,Not even sympathy for the president 's painful torn tendon can slow down the partisan scandal mill that substitutes these days for legitimate political discourse about critical aspects of governing .
nyt_eng_19970317_0846_25:7,neg-ext-subj,too_silly,too,silly,"harassing President Clinton , nothing is too silly or petty to use against him , from wild talk about impeachment to complaints about the cost of White House laundry .",nyt_eng_19970317_0846_25,7,nyt_eng_199703,MEANS-COLUMN -LRB- Washington -RRB- _ In the congressional game of,By MARIANNE MEANS .
nyt_eng_19970317_0154_18:31,neg-ext-subj,quite_enough,quite,enough,"A Russian official in Moscow said there was a growing feeling  -LBQ-  that nothing we are doing is working the way it should , that nothing we do is ever quite enough , and that we may be a historically failed civilization .  -RDQ-",nyt_eng_19970317_0154_18,31,nyt_eng_199703,"Capitalism has stoked no great industrial boom ; foreign investment remains desultory , especially when compared with the money flowing to a still nominally Communist China ; a vulgar , nouveau riche class of criminals and kleptocrats seems to dominate the still-feudal government ; Eastern Europe is fleeing into the arms of NATO , the former enemy _ and Russia , rather than being welcomed by the West as a partner , is still excluded .","The Russians see NATO enlargement as evidence of their decline , and of Washington 's eagerness _ despite soothing words of partnership _ to take advantage of Russian weakness and change the map of Europe ."
nyt_eng_19970311_0230_17:3,neg-ext-subj,too_big,too,big,Nothing was too big for her to challenge .  -RDQ-,nyt_eng_19970311_0230_17,3,nyt_eng_199703,And she was a fighter .,"Ms. Baker , whose given name was Dolores Williams , was a special favorite of Elvis Presley -LRB- who did eight of her songs in his repertoire -RRB- ."
nyt_eng_19970311_0103_26:13,neg-ext-subj,too_demeaning,too,demeaning,"And the imbecile rich were n't his only marks  -COL-  Nothing was too demeaning if it meant cash to help retain the only thing that meant anything to him , the White House .",nyt_eng_19970311_0103_26,13,nyt_eng_199703,Clinton could not have enough money .,"So , who knows how many Eva Piccins are out there this morning ? They can add up the millions grabbed from ordinary citizens , convicted felons , corporate leaders looking to change a line in the tax code , and groupies who brag about bunking in at 1600 Pennsylvania Avenue but it is difficult to assess the damage done to the elderly , many living alone , who threw all the money left in their lives at Democrats simply because a stack of demagogic mail frightened them into thinking that Dole would send them to the poor house ."
nyt_eng_19970310_0841_18:8,neg-ext-subj,as_sexy,as,sexy,"But alas , nothing Gilkey does is as sexy as a Yankee flare-up , kiss-and-tell biography or trade demand .",nyt_eng_19970310_0841_18,8,nyt_eng_199703,"That he is eclipsed by nearly everything Yankee-related is particularly unfair , considering he could easily outstrip any contender for the Yankees ' right - or left-field jobs .","All the Mets ' left fielder does , quite quietly and brilliantly , is work hard , polishing his game every day and turning the heads of those knowledgeable of the art within the game ."
nyt_eng_19970310_0584_33:3,neg-ext-subj,ever_perfect,ever,perfect,"Nothing is ever perfect , even when it comes close .",nyt_eng_19970310_0584_33,3,nyt_eng_199703,"Rinsing out the mess from our son 's shirt , I could n't help but think how the day had turned out to be a good metaphor for life .","The imperfections , though , do n't have to mar the memory of what has been good ... very good ."
nyt_eng_19970310_0519_12:7,neg-ext-subj,as_important,as,important,"In any sport , nothing is as important as the correct call .",nyt_eng_19970310_0519_12,7,nyt_eng_199703,The correct call .,"In football , the correct call determines which team deserves the ball on a fumble ; the correct call determines touchdown , first down and out-of-bounds rulings ."
