bigram_lower,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
really_worried,2,2.0,2.83,0,1.0,2.0,3.0,4,4,1.4142135623730951,4,2.0,6.0,-2.0,2.23606797749979,1.6666666666666667
too_tired,2,2.0,2.83,0,1.0,2.0,3.0,4,4,1.4142135623730951,4,2.0,6.0,-2.0,2.23606797749979,1.6666666666666667
politically_motivated,2,2.0,2.83,0,1.0,2.0,3.0,4,4,1.4142135623730951,4,2.0,6.0,-2.0,2.23606797749979,1.6666666666666667
as_widespread,2,2.0,2.83,0,1.0,2.0,3.0,4,4,1.4142135623730951,4,2.0,6.0,-2.0,2.23606797749979,1.6666666666666667
as_serious,2,2.0,2.83,0,1.0,2.0,3.0,4,4,1.4142135623730951,4,2.0,6.0,-2.0,2.23606797749979,1.6666666666666667
even_aware,2,2.0,2.83,0,1.0,2.0,3.0,4,4,1.4142135623730951,4,2.0,6.0,-2.0,2.23606797749979,1.6666666666666667
fully_accessible,2,2.0,2.83,0,1.0,2.0,3.0,4,4,1.4142135623730951,4,2.0,6.0,-2.0,2.23606797749979,1.6666666666666667
quite_enough,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
as_precise,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
as_robust,2,1.5,0.71,1,1.25,1.5,1.75,2,3,0.47140452079103173,1,0.5,2.5,0.5,2.449489742783178,2.4
as_tough,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
particularly_exciting,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
as_willing,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
truly_voluntary,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
more_right,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
more_excited,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
so_young,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
solely_responsible,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
so_big,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
really_sure,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
immediately_aware,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
really_ready,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
that_important,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
too_hard,2,1.5,0.71,1,1.25,1.5,1.75,2,3,0.47140452079103173,1,0.5,2.5,0.5,2.449489742783178,2.4
that_low,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
only_possible,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
that_worried,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
too_busy,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
so_different,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
entirely_clear,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
too_early,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
too_happy,2,1.5,0.71,1,1.25,1.5,1.75,2,3,0.47140452079103173,1,0.5,2.5,0.5,2.449489742783178,2.4
as_painful,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
that_good,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
any_different,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
always_easy,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
very_many,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
yet_over,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
as_fortunate,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
as_hard,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
yet_certain,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
as_exciting,2,1.5,2.12,0,0.75,1.5,2.25,3,3,1.414213562373095,3,1.5,4.5,-1.5,2.0,1.6
very_religious,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
more_serious,2,1.0,0.0,1,1.0,1.0,1.0,1,2,0.0,0,0.0,1.0,1.0,2.0,2.0
really_scared,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
legally_significant,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
only_good,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
legally_insane,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
really_shocking,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
only_important,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
that_stupid,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
legally_responsible,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
yet_convinced,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
too_big,2,1.0,0.0,1,1.0,1.0,1.0,1,2,0.0,0,0.0,1.0,1.0,2.0,2.0
as_deep,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
as_deadly,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
entirely_happy,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
entirely_alien,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
economically_feasible,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
too_difficult,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
so_fast,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
as_dominant,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
always_frank,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
as_dramatic,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
statistically_significant,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
as_efficient,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
only_unfair,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
only_wrong,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
statistically_meaningful,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
more_sinister,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
as_isolated,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
even_close,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
that_hard,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
very_nice,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
as_compelling,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
historically_accurate,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
so_bright,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
that_concerned,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
much_more,2,1.0,0.0,1,1.0,1.0,1.0,1,2,0.0,0,0.0,1.0,1.0,2.0,2.0
that_crazy,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
so_convinced,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
fully_committed,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
as_concerned,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
just_good,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
just_happy,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
so_cozy,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
necessarily_effective,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
seriously_ill,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
as_extensive,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
that_high,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
that_hot,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
as_confident,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
that_interesting,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
necessarily_important,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
more_troubling,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
as_consistent,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
as_convinced,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
terribly_concerned,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
that_revolutionary,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
terminally_ill,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
even_international,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
more_dramatic,2,1.0,0.0,1,1.0,1.0,1.0,1,2,0.0,0,0.0,1.0,1.0,2.0,2.0
that_small,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
even_comparable,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
that_black,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
too_harsh,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
as_sick,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
as_severe,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
so_sweet,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
so_high,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
real_excited,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
as_satisfying,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
as_great,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
completely_clear,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
as_responsive,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
yet_public,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
so_successful,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
particularly_pleased,2,1.0,1.41,0,0.5,1.0,1.5,2,2,1.4142135623730951,2,1.0,3.0,-1.0,1.7320508075688774,1.5
