hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,label,status
nyt_eng_19960721_0091_30:4,unknown-polarity,very_frustrated,very,frustrated,-LBQ-  Everybody is very frustrated .,nyt_eng_19960721_0091_30,4,nyt_eng_199607,"-LBQ-  It could be a return to burning and bullets ,  -RDQ-  said Patrick Tierney , an American writer who has studied the Macuxi since 1989 .",They were expecting some kind of decision .  -RDQ-,nyt_eng_19960721_0091_30:4_discard,discard
nyt_eng_19960720_0270_30:4,unknown-polarity,very_frustrated,very,frustrated,-LBQ-  Everybody is very frustrated .,nyt_eng_19960720_0270_30,4,nyt_eng_199607,"-LBQ-  It could be a return to burning and bullets ,  -RDQ-  said Patrick Tierney , an American writer who has studied the Macuxi since 1989 .",They were expecting some kind of decision .  -RDQ-,nyt_eng_19960720_0270_30:4_discard,discard
nyt_eng_19960720_0190_30:4,unknown-polarity,very_frustrated,very,frustrated,-LBQ-  Everybody is very frustrated .,nyt_eng_19960720_0190_30,4,nyt_eng_199607,"-LBQ-  It could be a return to burning and bullets ,  -RDQ-  said Patrick Tierney , an American writer who has studied the Macuxi since 1989 .",They were expecting some kind of decision .  -RDQ-,nyt_eng_19960720_0190_30:4_discard,discard
nyt_eng_19960718_0758_22:3,unknown-polarity,so_conscientious,so,conscientious,Everybody 's so conscientious .,nyt_eng_19960718_0758_22,3,nyt_eng_199607,"-LBQ-  As long as I 've worked at TWA , I 've never seen bad maintenance .",The training takes years .,nyt_eng_19960718_0758_22:3_discard,discard
nyt_eng_19940715_0252_24:9,unknown-polarity,so_busy,so,busy,"The theory is that everybody in America is so busy watching television that they do n't have time to read , so the only way to let them know you 've got something more for them not to read is to go on the tube .",nyt_eng_19940715_0252_24,9,nyt_eng_199407,Selling means performing on television .,"If you go on the breakfast shows , keep it short  -COL-  a few lines so thoroughly rehearsed you can remember them no matter how terrified you are .",nyt_eng_19940715_0252_24:9_discard,discard
nyt_eng_19990105_0098_32:8,unknown-polarity,suddenly_tired,suddenly,tired,-LBQ-  It was as if everybody were suddenly tired of doing things that had meaning .,nyt_eng_19990105_0098_32,8,nyt_eng_199901,Fortunately it all does come back to the stories .,"They wanted to sit down , in the grass or around a heap of smoldering logs , and listen to stories .",nyt_eng_19990105_0098_32:8_discard,discard
nyt_eng_19970326_0867_7:4,unknown-polarity,so_afraid,so,afraid,-LBQ-  Everybody is so afraid of scandal .  -RDQ-,nyt_eng_19970326_0867_7,4,nyt_eng_199703,"-LBQ-  The system has lost common sense ,  -RDQ-  said one person under consideration for an appointment , who , despite having clearance to see some of the country 's top secrets , still faces an arduous background check by the White House .","The awarding of ambassadorships has always been a game of spoils , with choice posts often going to top contributors , but now politics has further intruded into one of Washington 's most intense and partisan competitions , sowing confusion and anxiety .",nyt_eng_19970326_0867_7:4_discard,discard
nyt_eng_19991118_0535_43:4,unknown-polarity,just_broken-hearted,just,broken-hearted,-LBQ-  Everybody is just broken-hearted about what has happened .  -RDQ-,nyt_eng_19991118_0535_43,4,nyt_eng_199911,"-LBQ-  It 's a great tragedy ,  -RDQ-  Bowen said .","Rescue workers from Houston , San Antonio and Austin were sent Thursday afternoon to help relieve crews that had been working in 60 - to 90-minute shifts since before dawn .",nyt_eng_19991118_0535_43:4_discard,discard
nyt_eng_19961001_0271_57:20,unknown-polarity,very_close,very,close,"-LBQ-  How can I explain this to you ? The bank had been like a family , everybody was very close .",nyt_eng_19961001_0271_57,20,nyt_eng_199610,"-LBQ-  It was a total change ; the bank 's traditional business completely disappeared ,  -RDQ-  said Gomez , who became an analyst of expropriated property .",But that disappeared too .,nyt_eng_19961001_0271_57:20_discard,discard
nyt_eng_19990608_0061_18:37,unknown-polarity,so_careful,so,careful,"It 's easy enough to keep the medications straight by color-coding everything , Lutes says , and it 's turning out that preemies who share a bed have a lower infection rate  -LBQ-  because everybody is so careful .  -RDQ-",nyt_eng_19990608_0061_18,37,nyt_eng_199906,"The other is that the close proximity would make them more susceptible to infection , which is especially dangerous for a preemie .",Which leaves one other obstacle .,nyt_eng_19990608_0061_18:37_discard,discard
nyt_eng_19970217_0111_38:15,unknown-polarity,well_aware,well,aware,Not only does it respond to hormones _ as everybody who has menstruated is well aware _ it creates a few compounds of its own .,nyt_eng_19970217_0111_38,15,nyt_eng_199702,Yet some researchers insist that the uterus is an integral part of the body 's endocrine system and that it continues to perform essential functions even after menopause .,"Among these are beta-endorphins , the body 's innate painkillers , and a type of prostaglandin called prostacyclin , which inhibits blood clotting .",nyt_eng_19970217_0111_38:15_discard,discard
nyt_eng_19970216_0181_38:15,unknown-polarity,well_aware,well,aware,Not only does it respond to hormones _ as everybody who has menstruated is well aware _ it creates a few compounds of its own .,nyt_eng_19970216_0181_38,15,nyt_eng_199702,Yet some researchers insist that the uterus is an integral part of the body 's endocrine system and that it continues to perform essential functions even after menopause .,"Among these are beta-endorphins , the body 's innate painkillers , and a type of prostaglandin called prostacyclin , which inhibits blood clotting .",nyt_eng_19970216_0181_38:15_discard,discard
nyt_eng_19970203_0234_64:6,unknown-polarity,so_cool,so,cool,"these places where everybody was so cool _ dressed in black , smoking clove cigarettes and talking existentialism .",nyt_eng_19970203_0234_64,6,nyt_eng_199702,"-LBQ-  That 's where it began to happen for me ,  -RDQ-  he says .  -LBQ-  I 'd go in",I did a 20-minute act with all these Latin characters .,nyt_eng_19970203_0234_64:6_discard,discard
nyt_eng_19960928_0178_9:4,unknown-polarity,so_used,so,used,"-LBQ-  Everybody is so used to looking at somebody else talking ,  -RDQ-  Gaines said , that  -LBQ-  you 've got a whole lot of people now who will get up in front of people who have never done that before .  -RDQ-",nyt_eng_19960928_0178_9,4,nyt_eng_199609,He said the growing willingness of people to read poetry aloud to strangers was energizing people who had previously considered themselves voiceless .,Gaines said it was not until he saw the poet Willie Perdomo in a reading at the Nuyorican Poets Cafe in 1990 that he realized  -LBQ-  how voiceless I was .  -RDQ-,nyt_eng_19960928_0178_9:4_discard,discard
nyt_eng_19960925_0089_29:4,unknown-polarity,so_talented,so,talented,-LBQ-  Everybody is so talented .  -RDQ-,nyt_eng_19960925_0089_29,4,nyt_eng_199609,"-LBQ-  One of the draws was to be able to work in an ensemble piece ,  -RDQ-  said Mason , a four-time Academy Award nominee who plays Audrey Hopper , a nurse who happens upon would-be suicide Teddy Peppers -LRB- Mazursky -RRB- in a cemetery , and the gun-wielding Dosmo in her half-brother 's home .","Aiello called the  -LBQ-  2 Days  -RDQ-  cast a  -LBQ-  wonderful ensemble ,  -RDQ-  and he should know , having appeared in Robert Altman 's  -LBQ-  Ready to Wear .  -RDQ-",nyt_eng_19960925_0089_29:4_discard,discard
nyt_eng_19960915_0219_9:11,unknown-polarity,totally_interested,totally,interested,-LBQ-  There were nine other people there and everybody was totally interested .,nyt_eng_19960915_0219_9,11,nyt_eng_199609,"-LBQ-  No way ,  -RDQ-  said Skolnick , who has been staying with a friend in Park Slope .",It was just ridiculous .  -RDQ-,nyt_eng_19960915_0219_9:11_discard,discard
nyt_eng_19960624_0579_38:11,unknown-polarity,very_happy,very,happy,"-LBQ-  Everybody here in New York City is very , very happy , very ,",nyt_eng_19960624_0579_38,11,nyt_eng_199606,QUOTES FROM  -LBQ-  THE LATE SHOW WITH DAVID LETTERMAN  -RDQ-,very relieved that they have arrested after six years the Zodiac Killer .,nyt_eng_19960624_0579_38:11_discard,discard
nyt_eng_19960624_0578_38:11,unknown-polarity,very_happy,very,happy,"-LBQ-  Everybody here in New York City is very , very happy , very ,",nyt_eng_19960624_0578_38,11,nyt_eng_199606,QUOTES FROM  -LBQ-  THE LATE SHOW WITH DAVID LETTERMAN  -RDQ-,very relieved that they have arrested after six years the Zodiac Killer .,nyt_eng_19960624_0578_38:11_discard,discard
nyt_eng_19960624_0577_38:11,unknown-polarity,very_happy,very,happy,"-LBQ-  Everybody here in New York City is very , very happy , very ,",nyt_eng_19960624_0577_38,11,nyt_eng_199606,QUOTES FROM  -LBQ-  THE LATE SHOW WITH DAVID LETTERMAN  -RDQ-,very relieved that they have arrested after six years the Zodiac Killer .,nyt_eng_19960624_0577_38:11_discard,discard
nyt_eng_19960624_0576_38:11,unknown-polarity,very_happy,very,happy,"-LBQ-  Everybody here in New York City is very , very happy , very ,",nyt_eng_19960624_0576_38,11,nyt_eng_199606,QUOTES FROM  -LBQ-  THE LATE SHOW WITH DAVID LETTERMAN  -RDQ-,very relieved that they have arrested after six years the Zodiac Killer .,nyt_eng_19960624_0576_38:11_discard,discard
nyt_eng_19960605_0342_25:4,unknown-polarity,frightfully_nice,frightfully,nice,"-LBQ-  Everybody is frightfully nice ,  -RDQ-  Denison said , He and Miss Gray have found a home away from home at a neighboring restaurant where  -LBQ-  the headwaiter decided we 'd like him to introduce us to any actors .  -RDQ-",nyt_eng_19960605_0342_25,4,nyt_eng_199606,New York was a happy surprise .,They are devoted to nearby Central Park .,nyt_eng_19960605_0342_25:4_discard,discard
nyt_eng_19960604_0449_36:5,unknown-polarity,so_used,so,used,"-LBQ-  Everybody 's been so used to seeing higher and higher earnings growth that they 're not scaling down expectations ,  -RDQ-  he said .",nyt_eng_19960604_0449_36,5,nyt_eng_199606,"Profits will suffer later this year because retail sales are slow and companies are unable to raise prices , Niedenberger said .",-LBQ-  The only prop I see holding up the market is liquidity .  -RDQ-,nyt_eng_19960604_0449_36:5_discard,discard
nyt_eng_19960604_0440_36:5,unknown-polarity,so_used,so,used,"-LBQ-  Everybody 's been so used to seeing higher and higher earnings growth that they 're not scaling down expectations ,  -RDQ-  he said .",nyt_eng_19960604_0440_36,5,nyt_eng_199606,"Profits will suffer later this year because retail sales are slow and companies are unable to raise prices , Niedenberger said .",-LBQ-  The only prop I see holding up the market is liquidity .  -RDQ-,nyt_eng_19960604_0440_36:5_discard,discard
nyt_eng_19960604_0254_22:5,unknown-polarity,so_used,so,used,-LBQ-  Everybody 's been so used to seeing higher and higher earnings growth that they 're not scaling down expectations .  -RDQ-,nyt_eng_19960604_0254_22,5,nyt_eng_199606,"Profits will suffer later this year because retail sales are slow and companies are unable to raise prices , Niedenberger said .",he said .,nyt_eng_19960604_0254_22:5_discard,discard
nyt_eng_19960430_0229_33:7,unknown-polarity,pretty_nervous,pretty,nervous,-LBQ-  But right now everybody 's pretty nervous and you probably ought to leave .  -RDQ-,nyt_eng_19960430_0229_33,7,nyt_eng_199604,"-LBQ-  It might be a good idea if you could give us a copy of that transcript ,  -RDQ-  Clark said .","Next morning I drove back to the enclave , past a line of media vehicles .",nyt_eng_19960430_0229_33:7_discard,discard
nyt_eng_19960421_0100_41:22,unknown-polarity,that_mad,that,mad,"But , truth be told , now that it 's Minnesota 's turn , not everybody in the state is all that mad .",nyt_eng_19960421_0100_41,22,nyt_eng_199604,"Coen and his brother , Joel , who directed the movie , have already come under criticism for caricaturing everybody from drunken Irishmen to Arizona trailer-park trash in their other movies .","-LBQ-  It all depends on what your sense of humor is ,  -RDQ-  said Chief Ball .",nyt_eng_19960421_0100_41:22_discard,discard
nyt_eng_19960420_0065_41:22,unknown-polarity,that_mad,that,mad,"But , truth be told , now that it 's Minnesota 's turn , not everybody in the state is all that mad .",nyt_eng_19960420_0065_41,22,nyt_eng_199604,"Coen and his brother , Joel , who directed the movie , have already come under criticism for caricaturing everybody from drunken Irishmen to Arizona trailer-park trash in their other movies .","-LBQ-  It all depends on what your sense of humor is ,  -RDQ-  said Chief Ball .",nyt_eng_19960420_0065_41:22_discard,discard
nyt_eng_19960420_0055_54:7,unknown-polarity,pretty_nervous,pretty,nervous,-LBQ-  But right now everybody 's pretty nervous and you probably ought to leave .  -RDQ-,nyt_eng_19960420_0055_54,7,nyt_eng_199604,"-LBQ-  It might be a good idea if you could give us a copy of that transcript ,  -RDQ-  Clark said .",How should I get the transcript to him ? I asked .,nyt_eng_19960420_0055_54:7_discard,discard
nyt_eng_19960420_0052_54:7,unknown-polarity,pretty_nervous,pretty,nervous,-LBQ-  But right now everybody 's pretty nervous and you probably ought to leave .  -RDQ-,nyt_eng_19960420_0052_54,7,nyt_eng_199604,"-LBQ-  It might be a good idea if you could give us a copy of that transcript ,  -RDQ-  Clark said .",How should I get the transcript to him ? I asked .,nyt_eng_19960420_0052_54:7_discard,discard
nyt_eng_19960420_0040_54:7,unknown-polarity,pretty_nervous,pretty,nervous,-LBQ-  But right now everybody 's pretty nervous and you probably ought to leave .  -RDQ-,nyt_eng_19960420_0040_54,7,nyt_eng_199604,"-LBQ-  It might be a good idea if you could give us a copy of that transcript ,  -RDQ-  Clark said .",How should I get the transcript to him ? I asked .,nyt_eng_19960420_0040_54:7_discard,discard
nyt_eng_19960420_0039_54:7,unknown-polarity,pretty_nervous,pretty,nervous,-LBQ-  But right now everybody 's pretty nervous and you probably ought to leave .  -RDQ-,nyt_eng_19960420_0039_54,7,nyt_eng_199604,"-LBQ-  It might be a good idea if you could give us a copy of that transcript ,  -RDQ-  Clark said .",How should I get the transcript to him ? I asked .,nyt_eng_19960420_0039_54:7_discard,discard
nyt_eng_19960419_0140_54:7,unknown-polarity,pretty_nervous,pretty,nervous,-LBQ-  But right now everybody 's pretty nervous and you probably ought to leave .  -RDQ-,nyt_eng_19960419_0140_54,7,nyt_eng_199604,"-LBQ-  It might be a good idea if you could give us a copy of that transcript ,  -RDQ-  Clark said .",How should I get the transcript to him ? I asked .,nyt_eng_19960419_0140_54:7_discard,discard
nyt_eng_19960419_0139_54:7,unknown-polarity,pretty_nervous,pretty,nervous,-LBQ-  But right now everybody 's pretty nervous and you probably ought to leave .  -RDQ-,nyt_eng_19960419_0139_54,7,nyt_eng_199604,"-LBQ-  It might be a good idea if you could give us a copy of that transcript ,  -RDQ-  Clark said .",How should I get the transcript to him ? I asked .,nyt_eng_19960419_0139_54:7_discard,discard
nyt_eng_19960418_0516_54:7,unknown-polarity,pretty_nervous,pretty,nervous,-LBQ-  But right now everybody 's pretty nervous and you probably ought to leave .  -RDQ-,nyt_eng_19960418_0516_54,7,nyt_eng_199604,"-LBQ-  It might be a good idea if you could give us a copy of that transcript ,  -RDQ-  Clark said .",How should I get the transcript to him ? I asked .,nyt_eng_19960418_0516_54:7_discard,discard
nyt_eng_19960418_0515_54:7,unknown-polarity,pretty_nervous,pretty,nervous,-LBQ-  But right now everybody 's pretty nervous and you probably ought to leave .  -RDQ-,nyt_eng_19960418_0515_54,7,nyt_eng_199604,"-LBQ-  It might be a good idea if you could give us a copy of that transcript ,  -RDQ-  Clark said .",How should I get the transcript to him ? I asked .,nyt_eng_19960418_0515_54:7_discard,discard
nyt_eng_19960418_0323_54:7,unknown-polarity,pretty_nervous,pretty,nervous,-LBQ-  But right now everybody 's pretty nervous and you probably ought to leave .  -RDQ-,nyt_eng_19960418_0323_54,7,nyt_eng_199604,"-LBQ-  It might be a good idea if you could give us a copy of that transcript ,  -RDQ-  Clark said .",How should I get the transcript to him ? I asked .,nyt_eng_19960418_0323_54:7_discard,discard
nyt_eng_19960418_0322_54:7,unknown-polarity,pretty_nervous,pretty,nervous,-LBQ-  But right now everybody 's pretty nervous and you probably ought to leave .  -RDQ-,nyt_eng_19960418_0322_54,7,nyt_eng_199604,"-LBQ-  It might be a good idea if you could give us a copy of that transcript ,  -RDQ-  Clark said .",How should I get the transcript to him ? I asked .,nyt_eng_19960418_0322_54:7_discard,discard
nyt_eng_19980622_0448_4:4,unknown-polarity,very_excited,very,excited,"-LBQ-  Everybody 's very excited ,  -RDQ-  Danciu said .",nyt_eng_19980622_0448_4,4,nyt_eng_199806,"A Broward County , Fla. couple who identified themselves only as Donna and Ron offered last December to donate the embryos , frozen for seven years after Donna had one child from an implantation .",-LBQ-  We want to encourage other people to do this .,nyt_eng_19980622_0448_4:4_discard,discard
nyt_eng_19980614_0117_20:6,unknown-polarity,generally_pleased,generally,pleased,"-LBQ-  I think everybody is generally pleased ,  -RDQ-  she said .",nyt_eng_19980614_0117_20,6,nyt_eng_199806,"Although the state in 1996 gave parents more leeway in deciding whether to remove their children from bilingual programs , less than 2 percent of the parents have done so , Ms. Okum said .","In New York , the state Board of Regents voted last year to allow students who enter the country in the ninth grade or later to take most Regents exams in their native language .",nyt_eng_19980614_0117_20:6_discard,discard
nyt_eng_19980929_0313_3:4,unknown-polarity,still_excited,still,excited,-LBQ-  Everybody is still excited .,nyt_eng_19980929_0313_3,4,nyt_eng_199809,"-LBQ-  It 's a time to continue to be positive , he said .",We did n't expect to come in and win every game .,nyt_eng_19980929_0313_3:4_discard,discard
nyt_eng_19990708_0305_31:10,unknown-polarity,very_concerned,very,concerned,"-LBQ-  I think everybody in upstate New York is very concerned about the upstate economy and would really like to hear from all the Senate candidates what they could do to help the economy ,  -RDQ-  Sellers said .",nyt_eng_19990708_0305_31,10,nyt_eng_199907,"Clinton conceded that if upstate New York were viewed as a separate state , it would rank 49th in job creation and economic expansion .",--,nyt_eng_19990708_0305_31:10_discard,discard
nyt_eng_19980501_0083_27:4,unknown-polarity,very_upset,very,upset,-LBQ-  Everybody 's very upset .  -RDQ-,nyt_eng_19980501_0083_27,4,nyt_eng_199805,"-LBQ-  The guys saw all the articles today and all that -LRB- stuff -RRB- ,  -RDQ-  O'Neal said before tipoff .","The Lakers clearly set out to right their wrongs from the outset Thursday night , fighting hard for every rebound and contesting every shot .",nyt_eng_19980501_0083_27:4_discard,discard
nyt_eng_19970528_0462_20:3,unknown-polarity,too_busy,too,busy,Everybody 's too busy falling in and out of love .,nyt_eng_19970528_0462_20,3,nyt_eng_199705,"I hit the rewind button again , because as I said , moments like those do n't happen much in soap operas .","You see , although very tender , Stuart is a simpleton compared to his tycoon twin brother , Adam .",nyt_eng_19970528_0462_20:3_discard,discard
nyt_eng_19990922_0073_33:4,unknown-polarity,just_excited,just,excited,"-LBQ-  Everybody 's just excited about football ,  -RDQ-  he said .",nyt_eng_19990922_0073_33,4,nyt_eng_199909,"Doug McIntosh , president of Carlisle High School 's boosters , said the stands are packed _ largely with older adults who do n't have a kid in the school system _ every game , no matter the team 's record .",-LBQ-  It does n't matter if we 're 0-10 or 1-10 or 8-2 .,nyt_eng_19990922_0073_33:4_discard,discard
nyt_eng_19980723_0037_21:32,unknown-polarity,so_concerned,so,concerned,"By contrast , she lamented , in today 's modern world of managed health care ,  -LBQ-  There 's all kinds of technology interposed , not to mention that everybody is so concerned about AIDS that nobody seems to touch a patient anymore without rubber gloves .  -RDQ-",nyt_eng_19980723_0037_21,32,nyt_eng_199807,"Welby 's hands-on style set a humanizing example for the field of medicine , said Dr. Barbara Korsch , a professor of pediatrics at USC and author of  -LBQ-  The Intelligent Patient 's Guide to the Doctor-Patient Relationship  -RDQ-  -LRB- Oxford University Press -RRB- .",Yet Korsch cautioned that Welby fostered an unrealistic expectation that no medical problem is so complex that it ca n't be neatly wrapped up in an hour .,nyt_eng_19980723_0037_21:32_discard,discard
nyt_eng_19980712_0168_34:3,unknown-polarity,very_old,very,old,Everybody is very old .  -RDQ-,nyt_eng_19980712_0168_34,3,nyt_eng_199807,-LBQ-  Too many years .,Posada said he last spoke with Mas about a month before he died of cancer that began in the prostate and spread to the lungs and bones .,nyt_eng_19980712_0168_34:3_discard,discard
nyt_eng_19950918_0259_12:4,unknown-polarity,so_friendly,so,friendly,-LBQ-  Everybody is so friendly .  -RDQ-,nyt_eng_19950918_0259_12,4,nyt_eng_199509,"-LBQ-  It is wonderful ,  -RDQ-  replies Landomini in English that is rapidly losing the heavy Italian accent and picking up a bit of American flavor .",What about sharing the highway with barreling semis in a 16 h.p. midget barely capable of 56.25 m.p.h. top speed ?,nyt_eng_19950918_0259_12:4_discard,discard
nyt_eng_19950915_0437_12:4,unknown-polarity,so_friendly,so,friendly,-LBQ-  Everybody is so friendly .  -RDQ-,nyt_eng_19950915_0437_12,4,nyt_eng_199509,"-LBQ-  It is wonderful ,  -RDQ-  replies Landomini in English that is rapidly losing the heavy Italian accent and picking up a bit of American flavor .",What about sharing the highway with barreling semis in a 16 h.p. midget barely capable of 56.25 m.p.h. top speed ?,nyt_eng_19950915_0437_12:4_discard,discard
nyt_eng_19950915_0429_12:4,unknown-polarity,so_friendly,so,friendly,-LBQ-  Everybody is so friendly .  -RDQ-,nyt_eng_19950915_0429_12,4,nyt_eng_199509,"-LBQ-  It is wonderful ,  -RDQ-  replies Landomini in English that is rapidly losing the heavy Italian accent and picking up a bit of American flavor .",What about sharing the highway with barreling semis in a 16 h.p. midget barely capable of 56.25 m.p.h. top speed ?,nyt_eng_19950915_0429_12:4_discard,discard
nyt_eng_19951016_0555_34:4,unknown-polarity,just_excited,just,excited,-LBQ-  Everybody is just excited for everybody else .,nyt_eng_19951016_0555_34,4,nyt_eng_199510,"-LBQ-  You do talk to other people ,  -RDQ-  Jenkins said .",You do n't wish anybody any ill will .,nyt_eng_19951016_0555_34:4_discard,discard
