hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,label,status
apw_eng_19960908_0620_21:12,unknown-polarity,pretty_calm,pretty,calm,"-LBQ-  We 've been hit so many times that everyone is pretty calm here ,  -RDQ-  he said .",apw_eng_19960908_0620_21,12,apw_eng_199609,"At the Gannet Hardware store in Gallows Bay , St. Croix , manager Phil Crosier said after a brief surge in sales everything got back to normal .",-LBQ-  It 's not like the frenzies of years ago .,apw_eng_19960908_0620_21:12_discard,discard
apw_eng_19960908_0608_21:12,unknown-polarity,pretty_calm,pretty,calm,"-LBQ-  We 've been hit so many times that everyone is pretty calm here ,  -RDQ-  he said .",apw_eng_19960908_0608_21,12,apw_eng_199609,"At the Gannet Hardware store in Gallows Bay , St. Croix , manager Phil Crosier said after a brief surge in sales everything got back to normal .",-LBQ-  It 's not like the frenzies of years ago .,apw_eng_19960908_0608_21:12_discard,discard
apw_eng_19960903_1195_31:18,unknown-polarity,all_right,all,right,"-LBQ-  One of the bombs fell here on my home , and I thank God everyone is all right , although the house is destroyed ,  -RDQ-  a villager told the state-run network .",apw_eng_19960903_1195_31,18,apw_eng_199609,Village residents gathered around a crater and pointed out a house that they said had been hit .,,apw_eng_19960903_1195_31:18_discard,discard
apw_eng_20050213_0041_6:4,unknown-polarity,so_sure,so,sure,Not everyone is so sure .,apw_eng_20050213_0041_6,4,apw_eng_200502,"-LBQ-  The moment we feel the privatization issue will interfere with our editorial policy , the project will be abandoned .  -RDQ-","At the station 's headquarters here , many employees have begun expressing fears that privatization could effectively destroy the station as an independent news source for Arab viewers , said a senior editor , speaking on condition of anonymity because of the issue 's sensitivity .",apw_eng_20050213_0041_6:4_discard,discard
apw_eng_20020303_0977_18:4,unknown-polarity,so_enraged,so,enraged,-LBQ-  Everyone is so enraged .,apw_eng_20020303_0977_18,4,apw_eng_200203,The agencies declined to comment while the case is pending .,"There have been so many opportunities to correct this situation ,  -RDQ-  said Debbie Leahy , PETA 's captive animal specialist .",apw_eng_20020303_0977_18:4_discard,discard
apw_eng_20020303_0949_17:4,unknown-polarity,so_enraged,so,enraged,-LBQ-  Everyone is so enraged .,apw_eng_20020303_0949_17,4,apw_eng_200203,The agencies declined to comment while the case is pending .,"There have been so many opportunities to correct this situation ,  -RDQ-  said Debbie Leahy , PETA 's captive animal specialist .",apw_eng_20020303_0949_17:4_discard,discard
apw_eng_20100811_0123_17:4,unknown-polarity,very_comfortable,very,comfortable,"-LBQ-  Everyone was very comfortable playing together ,  -RDQ-  Neymar told Brazilian media .",apw_eng_20100811_0123_17,4,apw_eng_201008,"Ganso , Victor and defender David Luiz also made their international debuts for Brazil , along with substitutes Andre , Ederson and Jucilei .","-LBQ-  Mano gave us a lot of freedom to do what we always do on the field , and that helped a lot .",apw_eng_20100811_0123_17:4_discard,discard
apw_eng_19970719_0773_22:6,unknown-polarity,absolutely_certain,absolutely,certain,"-LBQ-  Look how everyone was absolutely certain that Hugh Grant was with a transsexual and not with a woman ,  -RDQ-  he says , laughing .",apw_eng_19970719_0773_22,6,apw_eng_199707,And that 's odd enough .,-LBQ-  They were really disappointed when he was n't .,apw_eng_19970719_0773_22:6_discard,discard
apw_eng_19950810_0715_20:4,unknown-polarity,absolutely_shattered,absolutely,shattered,But everyone is absolutely shattered after putting in all this effort only to discover we have n't won the Cup .  -RDQ-,apw_eng_19950810_0715_20,4,apw_eng_199508,-LBQ-  For a boat that really should n't have been in the water we did well and managed to finish second .,"The Italian victory was made slightly easier by the Admiral 's Cup race committee , which overturned an earlier decision to dock the Italians four points following a collision between Capricorno and the Hong Kong yacht Beau Geste in one of the inshore races last week .",apw_eng_19950810_0715_20:4_discard,discard
apw_eng_19950809_0353_24:4,unknown-polarity,so_poor,so,poor,"-LBQ-  Everyone was so poor back then , but still managed to be generous with each other .  -RDQ-",apw_eng_19950809_0353_24,4,apw_eng_199508,"-LBQ-  Even now , it 's incredible to think of how people worked together and helped each other ,  -RDQ-  said Manri Nakashima , 87 , a parish priest during the years the cathedral was being rebuilt .","Reconstruction of the surrounding district was slow , but the rebuilding of the church inspired many to return .",apw_eng_19950809_0353_24:4_discard,discard
apw_eng_19981229_0287_25:5,unknown-polarity,very_saddened,very,saddened,"-LBQ-  Everyone here is very saddened and it gives you mixed feelings about being part of it all ,  -RDQ-  Murdoch said .",apw_eng_19981229_0287_25,5,apw_eng_199812,"Murdoch , chief executive of family-owned Australian newspaper business News Limited , said the race was a great tragedy which the crew was still trying to absorb .",-LRB- tjh -RRB-,apw_eng_19981229_0287_25:5_discard,discard
apw_eng_19981229_0062_25:5,unknown-polarity,very_saddened,very,saddened,"-LBQ-  Everyone here is very saddened and it gives you mixed feelings about being part of it all ,  -RDQ-  Murdoch said .",apw_eng_19981229_0062_25,5,apw_eng_199812,"Murdoch , chief executive of family-owned Australian newspaper Business News Limited , said the race was a great tragedy which the crew was still trying to absorb .",,apw_eng_19981229_0062_25:5_discard,discard
apw_eng_19981229_0061_25:5,unknown-polarity,very_saddened,very,saddened,"-LBQ-  Everyone here is very saddened and it gives you mixed feelings about being part of it all ,  -RDQ-  Murdoch said .",apw_eng_19981229_0061_25,5,apw_eng_199812,"Murdoch , chief executive of family-owned Australian newspaper Business News Limited , said the race was a great tragedy which the crew was still trying to absorb .",,apw_eng_19981229_0061_25:5_discard,discard
apw_eng_19981229_0028_25:5,unknown-polarity,very_saddened,very,saddened,"-LBQ-  Everyone here is very saddened and it gives you mixed feelings about being part of it all ,  -RDQ-  Murdoch said .",apw_eng_19981229_0028_25,5,apw_eng_199812,"Murdoch , chief executive of family-owned Australian newspaper business News Limited , said the race was a great tragedy which the crew was still trying to absorb .",-LRB- tjh -RRB-,apw_eng_19981229_0028_25:5_discard,discard
apw_eng_19981228_1175_26:5,unknown-polarity,very_saddened,very,saddened,"-LBQ-  Everyone here is very saddened and it gives you mixed feelings about being part of it all ,  -RDQ-  Murdoch said .",apw_eng_19981228_1175_26,5,apw_eng_199812,"Murdoch , chief executive of family-owned Australian newspaper Business News Limited , said the race was a great tragedy which the crew was still trying to absorb .",,apw_eng_19981228_1175_26:5_discard,discard
apw_eng_19981228_1151_25:5,unknown-polarity,very_saddened,very,saddened,"-LBQ-  Everyone here is very saddened and it gives you mixed feelings about being part of it all ,  -RDQ-  Murdoch said .",apw_eng_19981228_1151_25,5,apw_eng_199812,"Murdoch , chief executive of family-owned Australian newspaper business News Limited , said the race was a great tragedy which the crew was still trying to absorb .",-LRB- tjh -RRB-,apw_eng_19981228_1151_25:5_discard,discard
apw_eng_19981228_1131_42:5,unknown-polarity,very_saddened,very,saddened,"-LBQ-  Everyone here is very saddened and it gives you mixed feelings about being part of it all ,  -RDQ-  Murdoch said .",apw_eng_19981228_1131_42,5,apw_eng_199812,"Among the crew was Lachlan Murdoch , son of media magnate Rupert .","The first recorded death in the race , which started in 1945 , was in 1984 when a 72-year-old yachtsman was washed overboard and presumed drowned .",apw_eng_19981228_1131_42:5_discard,discard
apw_eng_19981228_0944_43:5,unknown-polarity,really_quiet,really,quiet,"-LBQ-  Everyone has been really quiet Monday since we heard about the deaths ,  -RDQ-  said Susie Graney from the 40-foot -LRB- 12-meter -RRB- Lady Penryhn .",apw_eng_19981228_0944_43,5,apw_eng_199812,"Forty boats were holed up in the mainland port of Eden Monday , all with broken rigging and other signs of damage .","The first recorded death in the race , which started in 1945 , was in 1984 when a 72-year-old yachtsman was washed overboard and presumed drowned .",apw_eng_19981228_0944_43:5_discard,discard
apw_eng_19981228_0898_36:5,unknown-polarity,really_quiet,really,quiet,"-LBQ-  Everyone has been really quiet Monday since we heard about the deaths ,  -RDQ-  said Susie Graney from the 40-foot -LRB- 12-meter -RRB- Lady Penryhn .",apw_eng_19981228_0898_36,5,apw_eng_199812,"Forty boats were holed up in the mainland port of Eden Monday , all with broken rigging and other signs of damage .","The first recorded death in the race , which started in 1945 , was in 1984 when a 72-year-old yachtsman was washed overboard and presumed drowned .",apw_eng_19981228_0898_36:5_discard,discard
apw_eng_19981228_0117_11:5,unknown-polarity,really_quiet,really,quiet,-LBQ-  Everyone has been really quiet today since we heard about the deaths of the two crew .  -RDQ-,apw_eng_19981228_0117_11,5,apw_eng_199812,"-LBQ-  People were just sitting around with their heads in their hands , desolate , it was awful ,  -RDQ-  she said of some of the crews ' arrival on Sunday night .","Two sailors , both Australians , were found on the 40-foot vessel Business Post Naiad , about 100 kilometers -LRB- 60 miles -RRB- off the New South Wales state town of Merimbula .",apw_eng_19981228_0117_11:5_discard,discard
apw_eng_19981221_0601_3:8,unknown-polarity,very_pleased,very,pleased,"-LBQ-  I can say that everyone is very pleased with the success of the airstrikes ,  -RDQ-  said Rear Adm. J. Cutler Dawson Jr. , commander of the eight-vessel Enterprise battle group in the Gulf .",apw_eng_19981221_0601_3,8,apw_eng_199812,But American officials praised the percentage as exceptionally good and denied claims by Iraq that hospitals or other civilian sites could have been hit by misdirected U.S. airstrikes .,-LBQ-  This is an impressive figure .  -RDQ-,apw_eng_19981221_0601_3:8_discard,discard
apw_eng_19981209_1423_13:9,unknown-polarity,very_optimistic,very,optimistic,"-LBQ-  Everything was going right , everyone was very optimistic  -RDQ-  that the hostages would be rescued , she told Britain 's ITV .",apw_eng_19981209_1423_13,9,apw_eng_199812,"The family had expected 26-year-old Hickey to be back at his parents ' pub in Thames Ditton , England , by Christmas .","-LBQ-  The people that have done this to him , they deserve exactly the same back .  -RDQ-",apw_eng_19981209_1423_13:9_discard,discard
apw_eng_19981209_0989_10:4,unknown-polarity,pretty_sure,pretty,sure,"-LBQ-  Everyone is pretty sure we came from tree-living animals ,  -RDQ-  said Richard Sherwood , assistant professor of anthropology at the University of Wisconsin in a telephone interview .",apw_eng_19981209_0989_10,4,apw_eng_199812,"But other paleontologists argue that to qualify as pre-human ancestors , ape-men must have walked only on two feet , a development they say took place on the open plains .",-LBQ-  It 's a matter of when the transition occurred somewhere .  -RDQ-,apw_eng_19981209_0989_10:4_discard,discard
apw_eng_19980328_0899_5:4,unknown-polarity,finally_ready,finally,ready,"When everyone was finally ready to head out for the round of post-Oscar parties ,  -LBQ-  Titanic  -RDQ-  had sailed away with 11 Oscars , including best picture and best director ; Helen Hunt and Jack Nicholson had won best actress and best actor Oscars for  -LBQ-  As Good As It Gets  -RDQ-  ; and about 70 Oscar winners -LRB- past and present -RRB- _ including Shirley Temple , Charlton Heston and Sidney Poitier _ had gathered on stage for a group portrait .",apw_eng_19980328_0899_5,4,apw_eng_199803,It took another hour to wrap things up .,-LRB- Too bad that Oscar family moment came so late in the show . -RRB-,apw_eng_19980328_0899_5:4_discard,discard
apw_eng_19990727_1341_22:25,unknown-polarity,extremely_proud,extremely,proud,"-LBQ-  We all wish we could be like John _ to be in the spotlight and yet to lead a life that everyone is extremely proud of ,  -RDQ-  wrote Lewis , winner of nine Olympic gold medals who credited Jacqueline Kennedy Onassis for being a model parent .",apw_eng_19990727_1341_22,25,apw_eng_199907,This theme ran through many tributes .,And there were regrets at what might have been .,apw_eng_19990727_1341_22:25_discard,discard
apw_eng_19990727_1316_22:25,unknown-polarity,extremely_proud,extremely,proud,"-LBQ-  We all wish we could be like John _ to be in the spotlight and yet to lead a life that everyone is extremely proud of ,  -RDQ-  wrote Lewis , winner of nine Olympic gold medals who credited Jacqueline Kennedy Onassis for being a model parent .",apw_eng_19990727_1316_22,25,apw_eng_199907,This theme ran through many tributes .,And there were regrets at what might have been .,apw_eng_19990727_1316_22:25_discard,discard
apw_eng_19990727_1291_22:25,unknown-polarity,extremely_proud,extremely,proud,"-LBQ-  We all wish we could be like John _ to be in the spotlight and yet to lead a life that everyone is extremely proud of ,  -RDQ-  wrote Lewis , winner of nine Olympic gold medals who credited Jacqueline Kennedy Onassis for being a model parent .",apw_eng_19990727_1291_22,25,apw_eng_199907,This theme ran through many tributes .,And there were regrets at what might have been .,apw_eng_19990727_1291_22:25_discard,discard
apw_eng_19990714_1209_10:4,unknown-polarity,very_nice,very,nice,"-LBQ-  Everyone is very nice because we are diplomats , but we are far away from trying to define criteria to trigger the suspension of sanctions ,  -RDQ-  Dejammet said .",apw_eng_19990714_1209_10,4,apw_eng_199907,"French Ambassador Alain Dejammet , meanwhile , said France wanted to see the British-Dutch resolution address the question of suspending all sanctions _ including imports _ and not just oil exports .",Western officials have noted the fact that France and Russia were at least considering the British-Dutch draft for discussion .,apw_eng_19990714_1209_10:4_discard,discard
apw_eng_19990712_1339_7:4,unknown-polarity,extremely_pleased,extremely,pleased,"-LBQ-  Everyone is extremely pleased , and congratulations have been flowing in ,  -RDQ-  he said .",apw_eng_19990712_1339_7,4,apw_eng_199907,"-LBQ-  The critical items in the drop are all accounted for and in satisfactory condition ,  -RDQ-  said Col. Richard Saburro , of Operation Deepfreeze , the program 's air support unit .","Critical items in the shipment included two 380-pound -LRB- 171-kilogram -RRB- ultrasound scanners and other diagnostic equipment , plus drugs for immediate treatment of the lump in the woman 's breast .",apw_eng_19990712_1339_7:4_discard,discard
apw_eng_20061027_0042_10:4,unknown-polarity,very_angry,very,angry,-LBQ-  Everyone is very angry at the government and the coalition .,apw_eng_20061027_0042_10,4,apw_eng_200610,But villagers and local government officials denounced NATO and blamed the government for lack of security .,"There was no Taliban ,  -RDQ-  villager Abdul Aye said through tears at a mass funeral in Kandahar city .",apw_eng_20061027_0042_10:4_discard,discard
apw_eng_20061026_1533_9:4,unknown-polarity,very_angry,very,angry,-LBQ-  Everyone is very angry at the government and the coalition .,apw_eng_20061026_1533_9,4,apw_eng_200610,But villagers and local government officials denounced NATO and blamed the government for lack of security .,"There was no Taliban ,  -RDQ-  villager Abdul Aye said through tears at the mass funeral in Kandahar city .",apw_eng_20061026_1533_9:4_discard,discard
apw_eng_20061026_1097_8:4,unknown-polarity,very_angry,very,angry,-LBQ-  Everyone is very angry at the government and the coalition .,apw_eng_20061026_1097_8,4,apw_eng_200610,"In Kandahar city , east of the fighting , hundreds of mourners attended a mass funeral service Thursday for victims of Tuesday 's violence .","There was no Taliban ,  -RDQ-  villager Abdul Aye said through tears at the funeral .",apw_eng_20061026_1097_8:4_discard,discard
apw_eng_20061026_0854_10:4,unknown-polarity,very_angry,very,angry,-LBQ-  Everyone is very angry at the government and the coalition .,apw_eng_20061026_0854_10,4,apw_eng_200610,"In Kandahar city , hundreds of mourners attended a mass funeral service Thursday for victims of Tuesday 's violence .","There was no Taliban ,  -RDQ-  villager Abdul Aye said through tears at the funeral .",apw_eng_20061026_0854_10:4_discard,discard
apw_eng_20061020_1696_5:17,unknown-polarity,so_stable,so,stable,"-LBQ-  We 've always had the quality to be winners , but not everyone has been so stable all the time .  -RDQ-",apw_eng_20061020_1696_5,17,apw_eng_200610,"-LBQ-  We definitely did n't expect this success ,  -RDQ-  Cheng said .",The Americans won two more silvers -- Liukin 's and one on vault from Alicia Sacramone .,apw_eng_20061020_1696_5:17_discard,discard
apw_eng_20061019_1616_8:4,unknown-polarity,very_calm,very,calm,"-LBQ-  Everyone was very calm , there were no scenes of panic , but there was concern .  -RDQ-",apw_eng_20061019_1616_8,4,apw_eng_200610,"-LBQ-  The moment that the conference began , the blast occurred from this vehicle a few meters from the conference room ,  -RDQ-  said Corlazzoli .",Authorities said the bomb was hidden in a Ford Explorer that would have had to pass through two security checkpoints in entering the school 's parking lot .,apw_eng_20061019_1616_8:4_discard,discard
apw_eng_20061019_1422_8:4,unknown-polarity,very_calm,very,calm,"-LBQ-  Everyone was very calm , there were no scenes of panic , but there was concern .  -RDQ-",apw_eng_20061019_1422_8,4,apw_eng_200610,"-LBQ-  The moment that conference began , the blast occurred from this vehicle a few meters from the conference room ,  -RDQ-  said Corlazzoli .",Santos said the bomb had been placed in a Ford Explorer that passed through security in entering the school 's parking lot .,apw_eng_20061019_1422_8:4_discard,discard
apw_eng_20000923_0084_10:15,unknown-polarity,as_micro-mini,as,micro-mini,"And pleated skirts are making a showing , even if not everyone 's are as micro-mini as Oscar de la Renta 's , which he dubs  -RDQ-  tennis skirts  -RDQ-  but pairs with the season 's ubiquitous , towering high heels .",apw_eng_20000923_0084_10,15,apw_eng_200009,"The season is also preoccupied with checks , right down to Geoffrey Beene 's black-and-white checked buttons on his black-and-white checked jacket .","Among the easiest updates are trench coats and hip-slung wrap belts , which seem to accompany every other look .",apw_eng_20000923_0084_10:15_discard,discard
apw_eng_20100419_1237_35:3,unknown-polarity,very_nice,very,nice,Everyone is very nice .,apw_eng_20100419_1237_35,3,apw_eng_201004,Luckily we are all together .,"We help each other ,  -RDQ-  Lynen said .",apw_eng_20100419_1237_35:3_discard,discard
apw_eng_20100413_0574_8:5,unknown-polarity,pretty_shocked,pretty,shocked,-LBQ-  Everyone there was pretty shocked .  -RDQ-,apw_eng_20100413_0574_8,5,apw_eng_201004,"-LBQ-  How much did we win , for God 's sake ?  -RDQ-  he said he recalled thinking .",Israel often conceals the identities of lottery winners to protect their privacy .,apw_eng_20100413_0574_8:5_discard,discard
apw_eng_20100408_0676_26:4,unknown-polarity,pretty_happy,pretty,happy,"-LBQ-  Everyone is pretty happy this situation is over ,  -RDQ-  Nitsch said .",apw_eng_20100408_0676_26,4,apw_eng_201004,Agents asked if they 'd witnessed anything and for basic personal information .,"-LBQ-  If you have to be stuck in a situation like this , it pretty much went perfectly .  -RDQ-",apw_eng_20100408_0676_26:4_discard,discard
apw_eng_20100408_0620_26:4,unknown-polarity,pretty_happy,pretty,happy,"-LBQ-  Everyone is pretty happy this situation is over ,  -RDQ-  Nitsch said .",apw_eng_20100408_0620_26,4,apw_eng_201004,Agents asked if they 'd witnessed anything and for basic personal information .,"-LBQ-  If you have to be stuck in a situation like this , it pretty much went perfectly .  -RDQ-",apw_eng_20100408_0620_26:4_discard,discard
apw_eng_20100408_0593_26:4,unknown-polarity,pretty_happy,pretty,happy,"-LBQ-  Everyone is pretty happy this situation is over ,  -RDQ-  Nitsch said .",apw_eng_20100408_0593_26,4,apw_eng_201004,Agents asked if they 'd witnessed anything and for basic personal information .,"-LBQ-  If you have to be stuck in a situation like this , it pretty much went perfectly .  -RDQ-",apw_eng_20100408_0593_26:4_discard,discard
apw_eng_20100408_0563_25:4,unknown-polarity,pretty_happy,pretty,happy,"-LBQ-  Everyone is pretty happy this situation is over ,  -RDQ-  Nitsch said .",apw_eng_20100408_0563_25,4,apw_eng_201004,Agents asked if they 'd witnessed anything and for basic personal information .,"-LBQ-  If you have to be stuck in a situation like this , it pretty much went perfectly .  -RDQ-",apw_eng_20100408_0563_25:4_discard,discard
apw_eng_20100408_0419_22:4,unknown-polarity,pretty_happy,pretty,happy,"-LBQ-  Everyone is pretty happy this situation is over ,  -RDQ-  Nitsch said .",apw_eng_20100408_0419_22,4,apw_eng_201004,Agents asked if they 'd witnessed anything and for basic personal information .,"-LBQ-  If you have to be stuck in a situation like this , it pretty much went perfectly .  -RDQ-",apw_eng_20100408_0419_22:4_discard,discard
apw_eng_20100408_0368_19:4,unknown-polarity,pretty_happy,pretty,happy,"-LBQ-  Everyone is pretty happy this situation is over ,  -RDQ-  Nitsch said .",apw_eng_20100408_0368_19,4,apw_eng_201004,Agents asked if they 'd witnessed anything and for basic personal information .,"-LBQ-  If you have to be stuck in a situation like this , it pretty much went perfectly .  -RDQ-",apw_eng_20100408_0368_19:4_discard,discard
apw_eng_20100401_0917_6:4,unknown-polarity,so_worried,so,worried,"-LBQ-  Everyone was so worried , he was so worried .",apw_eng_20100401_0917_6,4,apw_eng_201004,"-LBQ-  Tell everyone that I 'm all right ,  -RDQ-  Wilson told The Associated Press late Wednesday by telephone .",But I 'm all right .,apw_eng_20100401_0917_6:4_discard,discard
apw_eng_20100728_0960_7:31,unknown-polarity,so_sanguine,so,sanguine,BP 's holdings and investors have become more American over the years -- it is the top oil and gas producer in the U.S. -- but not everyone is quite so sanguine about the change marked by Dudley 's ascension .,apw_eng_20100728_0960_7,31,apw_eng_201007,"-LBQ-  If the share price can be shored up by having an American in charge , that 's a good thing as far as they 're concerned .  -RDQ-","Tom Bower , author of  -LBQ-  The Squeeze  -COL-  Oil , Money and Greed in the 21st Century ,  -RDQ-  said it 's an indictment of BP that it could n't find a British leader to succeed Hayward .",apw_eng_20100728_0960_7:31_discard,discard
apw_eng_20081020_0072_15:3,unknown-polarity,so_nice,so,nice,"Everyone was so nice , and you know , you have to have a sense of humor through all of this .",apw_eng_20081020_0072_15,3,apw_eng_200810,-LBQ-  It was the most welcoming and friendly environment that you could imagine .,You have to have some levity through this .,apw_eng_20081020_0072_15:3_discard,discard
apw_eng_20081016_0251_13:4,unknown-polarity,very_worried,very,worried,-LBQ-  Everyone is very worried about the economy in the U.S and around the world .  -RDQ-,apw_eng_20081016_0251_13,4,apw_eng_200810,"People are losing what little confidence they have on a day-by-day basis ,  -RDQ-  said Jacky Choi , a Hong Kong-based fund manager at Value Partners Ltd. , which manages about US$ 5 billion in Asia .","In New York , the Dow Industrial average ended down 733.08 , or 7.87 percent , at 8,577.91 -- its second-biggest point loss ever .",apw_eng_20081016_0251_13:4_discard,discard
apw_eng_20081016_0178_10:4,unknown-polarity,very_worried,very,worried,-LBQ-  Everyone is very worried about the economy in the U.S and around the world .  -RDQ-,apw_eng_20081016_0178_10,4,apw_eng_200810,"People are losing what little confidence they have on a day-by-day basis ,  -RDQ-  said Jacky Choi , a Hong Kong-based fund manager at Value Partners Ltd. , which manages about US$ 5 billion in Asia .","In New York , the Dow Industrial average ended down 733.08 , or 7.87 percent , at 8,577.91 -- its second-biggest point loss ever .",apw_eng_20081016_0178_10:4_discard,discard
apw_eng_20081002_0553_18:8,unknown-polarity,very_worried,very,worried,"-LBQ-  I think everyone I know is very worried ,  -RDQ-  said writer David John Caute , 71 , after banking at John Lloyds TSB .",apw_eng_20081002_0553_18,8,apw_eng_200810,"The more leaders preach calm , it seems , the more nervous people get .",-LBQ-  And you do worry about there being some sort of panic .,apw_eng_20081002_0553_18:8_discard,discard
apw_eng_20021028_0646_7:4,unknown-polarity,as_comfortable,as,comfortable,Not everyone is as comfortable with her skin as she is .,apw_eng_20021028_0646_7,4,apw_eng_200210,"-LBQ-  I do n't see anything wrong with being comfortable with my own skin ,  -RDQ-  the 21-year-old says in a phone interview with The Associated Press ahead of the CD 's release Tuesday .",Reaction to the teen-pop idol 's transformation into a sexually charged diva has been decidedly mixed .,apw_eng_20021028_0646_7:4_discard,discard
apw_eng_20091213_0012_16:36,unknown-polarity,all_right,all,right,"-LBQ-  I talk to them all the time , and I ask , ` how is your mother and your father and everyone is safe ? ' I just want to know that everyone is all right .  -RDQ-",apw_eng_20091213_0012_16,36,apw_eng_200912,"-LBQ-  I am just worried about everyone ,  -RDQ-  she says .",The school hides within a 10-foot-high -LRB- 3-meters-high -RRB- metal gate with two guards watching it .,apw_eng_20091213_0012_16:36_discard,discard
