hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,label,status
nyt_eng_19960603_0456_41:32,unknown-polarity,explicitly_islamic,explicitly,islamic,"-LBQ-  Set up by Muslims for Muslims ,  -RDQ-  David Pryce-Jones , the acclaimed author and lifelong student of Arab culture , wrote in 1989 ,  -LBQ-  every Arab state is explicitly Islamic in confession .",nyt_eng_19960603_0456_41,32,nyt_eng_199606,"For in the Arab world , ballots mean little ; bullets confer authority .",Religious and ethnic minorities have been persecuted everywhere .,nyt_eng_19960603_0456_41:32_discard,discard
nyt_eng_19960602_0124_11:25,unknown-polarity,also_extraordinary,also,extraordinary,"The secret of  -LBQ-  Alex Mack ,  -RDQ-  obvious to adults , is that her special powers suggest the way every ordinary child is also extraordinary and triumphant .",nyt_eng_19960602_0124_11,25,nyt_eng_199606,"As she worries about her first midterm or wonders if Scott will ever ask her out , she is actually more believable than comparable young heroes who do n't have magic on their side .","Of course , Alex 's powers are also great fun .",nyt_eng_19960602_0124_11:25_discard,discard
nyt_eng_19960601_0295_11:25,unknown-polarity,also_extraordinary,also,extraordinary,"The secret of  -LBQ-  Alex Mack ,  -RDQ-  obvious to adults , is that her special powers suggest the way every ordinary child is also extraordinary and triumphant .",nyt_eng_19960601_0295_11,25,nyt_eng_199606,"As she worries about her first midterm or wonders if Scott will ever ask her out , she is actually more believable than comparable young heroes who do n't have magic on their side .","Of course , Alex 's powers are also great fun .",nyt_eng_19960601_0295_11:25_discard,discard
nyt_eng_19990129_0075_61:9,unknown-polarity,still_open,still,open,"-LBQ-  But every bed and every hospital is still open and the equipment still works , and that 's saying something .  -RDQ-",nyt_eng_19990129_0075_61,9,nyt_eng_199901,"-LBQ-  At our hospitals , the material conditions have deteriorated -- the beds are old and the paint is peeling ,  -RDQ-  he said .",ENDIT,nyt_eng_19990129_0075_61:9_discard,discard
nyt_eng_19990128_0097_61:9,unknown-polarity,still_open,still,open,"-LBQ-  But every bed and every hospital is still open and the equipment still works , and that 's saying something .  -RDQ-",nyt_eng_19990128_0097_61,9,nyt_eng_199901,"-LBQ-  At our hospitals , the material conditions have deteriorated -- the beds are old and the paint is peeling ,  -RDQ-  he said .",ENDIT,nyt_eng_19990128_0097_61:9_discard,discard
nyt_eng_19990128_0096_61:9,unknown-polarity,still_open,still,open,"-LBQ-  But every bed and every hospital is still open and the equipment still works , and that 's saying something .  -RDQ-",nyt_eng_19990128_0096_61,9,nyt_eng_199901,"-LBQ-  At our hospitals , the material conditions have deteriorated -- the beds are old and the paint is peeling ,  -RDQ-  he said .",ENDIT,nyt_eng_19990128_0096_61:9_discard,discard
nyt_eng_19990126_0212_61:9,unknown-polarity,still_open,still,open,"-LBQ-  But every bed and every hospital is still open and the equipment still works , and that 's saying something .  -RDQ-",nyt_eng_19990126_0212_61,9,nyt_eng_199901,"-LBQ-  At our hospitals , the material conditions have deteriorated -- the beds are old and the paint is peeling ,  -RDQ-  he said .",ENDIT,nyt_eng_19990126_0212_61:9_discard,discard
nyt_eng_19990126_0210_61:9,unknown-polarity,still_open,still,open,"-LBQ-  But every bed and every hospital is still open and the equipment still works , and that 's saying something .  -RDQ-",nyt_eng_19990126_0210_61,9,nyt_eng_199901,"-LBQ-  At our hospitals , the material conditions have deteriorated -- the beds are old and the paint is peeling ,  -RDQ-  he said .",ENDIT,nyt_eng_19990126_0210_61:9_discard,discard
nyt_eng_19990114_0275_36:18,unknown-polarity,ubiquitously_available,ubiquitously,available,"From  -LBQ-  People  -RDQ-  to  -LBQ-  Playboy ,  -RDQ-  every publication popular in the United States is ubiquitously available at Canadian newstands and checkout counters , accounting for more than 50 percent of all magazine sales in Canada .",nyt_eng_19990114_0275_36,18,nyt_eng_199901,The issue is particularly murkey because Canada makes no effort to restrict regular editions of US publications .,But Canadians carp that split-runs are different since they pose as  -LBQ-  Canadian  -RDQ-  magazines while their content is similar to the US editions .,nyt_eng_19990114_0275_36:18_discard,discard
nyt_eng_19970210_0062_6:17,unknown-polarity,exceptionally_bad,exceptionally,bad,"But if developers follow through with plans now on the table , every day will be exceptionally bad by 2000 .",nyt_eng_19970210_0062_6,17,nyt_eng_199702,That Saturday was an exceptionally bad day for Buckhead .,"In the Buckhead Loop area alone , buildings containing 5 million square feet of office space , stores with 700,000 square feet of retail space , hotels offering 800 rooms and as many as 1,500 new condos and apartments are included in zoning petitions now pending or approved by the city in the past year .",nyt_eng_19970210_0062_6:17_discard,discard
nyt_eng_19970210_0061_6:17,unknown-polarity,exceptionally_bad,exceptionally,bad,"But if developers follow through with plans now on the table , every day will be exceptionally bad by 2000 .",nyt_eng_19970210_0061_6,17,nyt_eng_199702,That Saturday was an exceptionally bad day for Buckhead .,"In the Buckhead Loop area alone , buildings containing 5 million square feet of office space , stores with 700,000 square feet of retail space , hotels offering 800 rooms and as many as 1,500 new condos and apartments are included in zoning petitions now pending or approved by the city in the past year .",nyt_eng_19970210_0061_6:17_discard,discard
nyt_eng_19980724_0421_28:5,unknown-polarity,as_lucky,as,lucky,Not every city is as lucky .,nyt_eng_19980724_0421_28,5,nyt_eng_199807,Especially if we 're getting hammered in the street .  -RDQ-,"In many , the false-alarm rate is as high as 98 percent .",nyt_eng_19980724_0421_28:5_discard,discard
nyt_eng_19980714_0366_31:11,unknown-polarity,terribly_upset,terribly,upset,-LBQ-  Virtually every gay man or women I know was terribly upset when they first figured it out .,nyt_eng_19980714_0366_31,11,nyt_eng_199807,"-LBQ-  I 've never met anybody who told me they decided to be homosexual or heterosexual ,  -RDQ-  he said .",The notion that people voluntarily choose this is just nuts .  -RDQ-,nyt_eng_19980714_0366_31:11_discard,discard
nyt_eng_19991115_0391_30:22,unknown-polarity,ultimately_responsible,ultimately,responsible,"A treasured Baptist belief is in the  -LBQ-  priesthood of the believer ,  -RDQ-  the concept that every Baptist everywhere is ultimately responsible for his or her relationship with God .",nyt_eng_19991115_0391_30,22,nyt_eng_199911,They are supposed to figure it out for themselves .,"Baptists are to read the Scripture , educate themselves about the issues , and listen to their scholars and their pastors .",nyt_eng_19991115_0391_30:22_discard,discard
nyt_eng_19991115_0390_30:22,unknown-polarity,ultimately_responsible,ultimately,responsible,"A treasured Baptist belief is in the  -LBQ-  priesthood of the believer ,  -RDQ-  the concept that every Baptist everywhere is ultimately responsible for his or her relationship with God .",nyt_eng_19991115_0390_30,22,nyt_eng_199911,They are supposed to figure it out for themselves .,"Baptists are to read the Scripture , educate themselves about the issues , and listen to their scholars and their pastors .",nyt_eng_19991115_0390_30:22_discard,discard
nyt_eng_19991115_0388_30:22,unknown-polarity,ultimately_responsible,ultimately,responsible,"A treasured Baptist belief is in the  -LBQ-  priesthood of the believer ,  -RDQ-  the concept that every Baptist everywhere is ultimately responsible for his or her relationship with God .",nyt_eng_19991115_0388_30,22,nyt_eng_199911,They are supposed to figure it out for themselves .,"Baptists are to read the Scripture , educate themselves about the issues , and listen to their scholars and their pastors .",nyt_eng_19991115_0388_30:22_discard,discard
nyt_eng_19991105_0413_5:9,unknown-polarity,as_competitive,as,competitive,-LBQ-  Americans should wish that every business was as competitive as the personal computer business .  -RDQ-,nyt_eng_19991105_0413_5,9,nyt_eng_199911,"-LBQ-  Microsoft competes vigorously and fairly ,  -RDQ-  Gates said .","There was no attempt by any company officials to put a good face on the judge 's findings , which Justice Department officials in Washington were hailing as a smashing victory for their side and for consumers across the country and even around the world .",nyt_eng_19991105_0413_5:9_discard,discard
nyt_eng_19960919_0827_17:9,unknown-polarity,so_eager,so,eager,"Not every Democrat , for example , is so eager to renounce the party 's past mode of behavior as flawed .",nyt_eng_19960919_0827_17,9,nyt_eng_199609,"Turning congressional barons into loyal team players focused on an agenda set by the party leadership and the caucus as a whole might turn out to be Gephardt 's greatest challenge , many Democrats say .","When Rep. John Dingell of Michigan was asked whether the Democrats would be different from the way they were before Election Day 1994 , the once and possibly future chairman of the House Commerce Committee replied ,  -LBQ-  We 'll have to see about that .  -RDQ-",nyt_eng_19960919_0827_17:9_discard,discard
nyt_eng_19960918_0797_22:16,unknown-polarity,absolutely_aghast,absolutely,aghast,"He also noted , with delight , that every leader he had met was  -LBQ-  absolutely aghast  -RDQ-  that The New York Times would publish the Pentagon Papers .",nyt_eng_19960918_0797_22,16,nyt_eng_199609,"In a rare visit with reporters , he described Haile Selassie , Kenyatta and Mobutu as  -LBQ-  enlightened  -RDQ-  men , whose  -LBQ-  moderateness  -RDQ-  contrasted sharply with America 's black leaders ,  -LBQ-  who spend their time in querulous complaint .  -RDQ-","Like most of my colleagues , I had been flabbergasted when Nixon selected Agnew .",nyt_eng_19960918_0797_22:16_discard,discard
nyt_eng_19960914_0125_24:4,unknown-polarity,very_valuable,very,valuable,Every customer is very valuable to Columbia House .,nyt_eng_19960914_0125_24,4,nyt_eng_199609,...,That 's why we 're going to do all we can to get you back as a customer _ starting right now _ starting with this spectacular offer .,nyt_eng_19960914_0125_24:4_discard,discard
nyt_eng_19960914_0098_32:6,unknown-polarity,instantly_suspect,instantly,suspect,"-LBQ-  Every Arkansan is now instantly suspect as a crook or an incompetent , while Kansans get the benefit of the doubt afforded to people of the other 49 states .  -RDQ-",nyt_eng_19960914_0098_32,6,nyt_eng_199609,"-LBQ-  A development is most likely to be a ` story ' for the press if it plays off a candidate 's past foibles ,  -RDQ-  said Mark Halperin , an ABC News producer who closely monitors the campaign .","Dole campaign officials complain that Clinton has largely escaped criticism of his refusal to disclose all his medical records , while Dole has been far more forthcoming .",nyt_eng_19960914_0098_32:6_discard,discard
nyt_eng_19990505_0115_33:15,unknown-polarity,as_pastoral,as,pastoral,"Although the author is not ordained , I wished every minister in America was as pastoral as Henry .",nyt_eng_19990505_0115_33,15,nyt_eng_199905,"Henry knits together church history , contemporary events and his own life experience and points out that God may be found in the least-expected places -- such as a classroom at Swarthmore College , the feminist Re-Imagining Conference , and in divorce and death .",Two books by gay men address the issues facing Christian homosexuals .,nyt_eng_19990505_0115_33:15_discard,discard
nyt_eng_19990222_0089_80:7,unknown-polarity,so_welcome,so,welcome,"Not every form of recognition is so welcome , of course .",nyt_eng_19990222_0089_80,7,nyt_eng_199902,"-LBQ-  That makes me feel so good ,  -RDQ-  he says softly .","-LBQ-  A few months ago , I was in a Las Vegas men 's room ,  -RDQ-  Crystal says .",nyt_eng_19990222_0089_80:7_discard,discard
nyt_eng_19950626_0356_65:23,unknown-polarity,hayes_compatible,hayes,compatible,"Today , Schindler said , the designation is of little concern to computer users because nearly every modem sold to consumers is Hayes compatible , whether it is made by Hayes or not .",nyt_eng_19950626_0356_65,23,nyt_eng_199506,So a communications program might not work unless the modem is Hayes compatible .,Internation standards V. 32 and similar ratings can be spotted in modem advertisements and on the outsides of modem boxes in retail stores .,nyt_eng_19950626_0356_65:23_discard,discard
nyt_eng_19950626_0345_65:23,unknown-polarity,hayes_compatible,hayes,compatible,"Today , Schindler said , the designation is of little concern to computer users because nearly every modem sold to consumers is Hayes compatible , whether it is made by Hayes or not .",nyt_eng_19950626_0345_65,23,nyt_eng_199506,So a communications program might not work unless the modem is Hayes compatible .,Internation standards V. 32 and similar ratings can be spotted in modem advertisements and on the outsides of modem boxes in retail stores .,nyt_eng_19950626_0345_65:23_discard,discard
nyt_eng_19950623_0506_31:32,unknown-polarity,very_close,very,close,"-LBQ-  My husband and I led the youth group at our church ,  -RDQ-  Schepps said ,  -LBQ-  so every person we 've let watch our children has been very , very close to us .  -RDQ-",nyt_eng_19950623_0506_31,32,nyt_eng_199506,"Ann Schepps of Chandler , a suburb south of Phoenix , turns to her church for baby-sitting sources .","Also , she and her husband and another couple take turns baby-sitting one another 's children .",nyt_eng_19950623_0506_31:32_discard,discard
nyt_eng_19961219_0222_24:31,unknown-polarity,inherently_flawed,inherently,flawed,And so one arrives at an amazing conclusion  -COL-  Every thesis that presumes the magi were following something that moved across the sky and then stopped in its tracks is inherently flawed .,nyt_eng_19961219_0222_24,31,nyt_eng_199612,"Besides , the magi were n't going north , they were heading southwest to get to Bethlehem .","Planetarium directors understand this , of course .",nyt_eng_19961219_0222_24:31_discard,discard
nyt_eng_19961219_0221_24:31,unknown-polarity,inherently_flawed,inherently,flawed,And so one arrives at an amazing conclusion  -COL-  Every thesis that presumes the magi were following something that moved across the sky and then stopped in its tracks is inherently flawed .,nyt_eng_19961219_0221_24,31,nyt_eng_199612,"Besides , the magi were n't going north , they were heading southwest to get to Bethlehem .","Planetarium directors understand this , of course .",nyt_eng_19961219_0221_24:31_discard,discard
nyt_eng_19961219_0220_24:31,unknown-polarity,inherently_flawed,inherently,flawed,And so one arrives at an amazing conclusion  -COL-  Every thesis that presumes the magi were following something that moved across the sky and then stopped in its tracks is inherently flawed .,nyt_eng_19961219_0220_24,31,nyt_eng_199612,"Besides , the magi were n't going north , they were heading southwest to get to Bethlehem .","Planetarium directors understand this , of course .",nyt_eng_19961219_0220_24:31_discard,discard
nyt_eng_19961218_0197_24:31,unknown-polarity,inherently_flawed,inherently,flawed,And so one arrives at an amazing conclusion  -COL-  Every thesis that presumes the magi were following something that moved across the sky and then stopped in its tracks is inherently flawed .,nyt_eng_19961218_0197_24,31,nyt_eng_199612,"Besides , the magi were n't going north , they were heading southwest to get to Bethlehem .","Planetarium directors understand this , of course .",nyt_eng_19961218_0197_24:31_discard,discard
nyt_eng_19961218_0196_24:31,unknown-polarity,inherently_flawed,inherently,flawed,And so one arrives at an amazing conclusion  -COL-  Every thesis that presumes the magi were following something that moved across the sky and then stopped in its tracks is inherently flawed .,nyt_eng_19961218_0196_24,31,nyt_eng_199612,"Besides , the magi were n't going north , they were heading southwest to get to Bethlehem .","Planetarium directors understand this , of course .",nyt_eng_19961218_0196_24:31_discard,discard
nyt_eng_19961216_0346_24:31,unknown-polarity,inherently_flawed,inherently,flawed,And so one arrives at an amazing conclusion  -COL-  Every thesis that presumes the magi were following something that moved across the sky and then stopped in its tracks is inherently flawed .,nyt_eng_19961216_0346_24,31,nyt_eng_199612,"Besides , the magi were n't going north , they were heading southwest to get to Bethlehem .","Planetarium directors understand this , of course .",nyt_eng_19961216_0346_24:31_discard,discard
nyt_eng_19961216_0345_24:31,unknown-polarity,inherently_flawed,inherently,flawed,And so one arrives at an amazing conclusion  -COL-  Every thesis that presumes the magi were following something that moved across the sky and then stopped in its tracks is inherently flawed .,nyt_eng_19961216_0345_24,31,nyt_eng_199612,"Besides , the magi were n't going north , they were heading southwest to get to Bethlehem .","Planetarium directors understand this , of course .",nyt_eng_19961216_0345_24:31_discard,discard
nyt_eng_19961216_0117_24:31,unknown-polarity,inherently_flawed,inherently,flawed,And so one arrives at an amazing conclusion  -COL-  Every thesis that presumes the magi were following something that moved across the sky and then stopped in its tracks is inherently flawed .,nyt_eng_19961216_0117_24,31,nyt_eng_199612,"Besides , the magi were n't going north , they were heading southwest to get to Bethlehem .","Planetarium directors understand this , of course .",nyt_eng_19961216_0117_24:31_discard,discard
nyt_eng_19961216_0116_24:31,unknown-polarity,inherently_flawed,inherently,flawed,And so one arrives at an amazing conclusion  -COL-  Every thesis that presumes the magi were following something that moved across the sky and then stopped in its tracks is inherently flawed .,nyt_eng_19961216_0116_24,31,nyt_eng_199612,"Besides , the magi were n't going north , they were heading southwest to get to Bethlehem .","Planetarium directors understand this , of course .",nyt_eng_19961216_0116_24:31_discard,discard
nyt_eng_19961213_0148_24:31,unknown-polarity,inherently_flawed,inherently,flawed,And so one arrives at an amazing conclusion  -COL-  Every thesis that presumes the magi were following something that moved across the sky and then stopped in its tracks is inherently flawed .,nyt_eng_19961213_0148_24,31,nyt_eng_199612,"Besides , the magi were n't going north , they were heading southwest to get to Bethlehem .","Planetarium directors understand this , of course .",nyt_eng_19961213_0148_24:31_discard,discard
nyt_eng_19961213_0147_24:31,unknown-polarity,inherently_flawed,inherently,flawed,And so one arrives at an amazing conclusion  -COL-  Every thesis that presumes the magi were following something that moved across the sky and then stopped in its tracks is inherently flawed .,nyt_eng_19961213_0147_24,31,nyt_eng_199612,"Besides , the magi were n't going north , they were heading southwest to get to Bethlehem .","Planetarium directors understand this , of course .",nyt_eng_19961213_0147_24:31_discard,discard
nyt_eng_19961211_0209_24:31,unknown-polarity,inherently_flawed,inherently,flawed,And so one arrives at an amazing conclusion  -COL-  Every thesis that presumes the magi were following something that moved across the sky and then stopped in its tracks is inherently flawed .,nyt_eng_19961211_0209_24,31,nyt_eng_199612,"Besides , the magi were n't going north , they were heading southwest to get to Bethlehem .","Planetarium directors understand this , of course .",nyt_eng_19961211_0209_24:31_discard,discard
nyt_eng_19961211_0208_24:31,unknown-polarity,inherently_flawed,inherently,flawed,And so one arrives at an amazing conclusion  -COL-  Every thesis that presumes the magi were following something that moved across the sky and then stopped in its tracks is inherently flawed .,nyt_eng_19961211_0208_24,31,nyt_eng_199612,"Besides , the magi were n't going north , they were heading southwest to get to Bethlehem .","Planetarium directors understand this , of course .",nyt_eng_19961211_0208_24:31_discard,discard
nyt_eng_19961209_0160_24:31,unknown-polarity,inherently_flawed,inherently,flawed,And so one arrives at an amazing conclusion  -COL-  Every thesis that presumes the magi were following something that moved across the sky and then stopped in its tracks is inherently flawed .,nyt_eng_19961209_0160_24,31,nyt_eng_199612,"Besides , the magi were n't going north , they were heading southwest to get to Bethlehem .","Planetarium directors understand this , of course .",nyt_eng_19961209_0160_24:31_discard,discard
nyt_eng_19961209_0159_24:31,unknown-polarity,inherently_flawed,inherently,flawed,And so one arrives at an amazing conclusion  -COL-  Every thesis that presumes the magi were following something that moved across the sky and then stopped in its tracks is inherently flawed .,nyt_eng_19961209_0159_24,31,nyt_eng_199612,"Besides , the magi were n't going north , they were heading southwest to get to Bethlehem .","Planetarium directors understand this , of course .",nyt_eng_19961209_0159_24:31_discard,discard
nyt_eng_19961205_0217_24:31,unknown-polarity,inherently_flawed,inherently,flawed,And so one arrives at an amazing conclusion  -COL-  Every thesis that presumes the magi were following something that moved across the sky and then stopped in its tracks is inherently flawed .,nyt_eng_19961205_0217_24,31,nyt_eng_199612,"Besides , the magi were n't going north , they were heading southwest to get to Bethlehem .","Planetarium directors understand this , of course .",nyt_eng_19961205_0217_24:31_discard,discard
nyt_eng_19961205_0216_24:31,unknown-polarity,inherently_flawed,inherently,flawed,And so one arrives at an amazing conclusion  -COL-  Every thesis that presumes the magi were following something that moved across the sky and then stopped in its tracks is inherently flawed .,nyt_eng_19961205_0216_24,31,nyt_eng_199612,"Besides , the magi were n't going north , they were heading southwest to get to Bethlehem .","Planetarium directors understand this , of course .",nyt_eng_19961205_0216_24:31_discard,discard
nyt_eng_19981019_0351_42:6,unknown-polarity,so_scared,so,scared,"-LBQ-  Every night people are so scared ! I used to go to the toilet outside at night without any fear , but now I 'm too terrified .",nyt_eng_19981019_0351_42,6,nyt_eng_199810,"-LBQ-  So they killed the cats , but there was no blood at all ,  -RDQ-  whispered Tantri Irawati , a 21-year-old woman wearing a Mickey Mouse shirt and red polish on her fingernails and toenails .",I get someone to walk me to the outhouse .  -RDQ-,nyt_eng_19981019_0351_42:6_discard,discard
nyt_eng_19991015_0325_23:11,unknown-polarity,somehow_indebted,somehow,indebted,Virtually every member of the current House Republican leadership is somehow indebted to DeLay _ either because of favors he has performed or campaign funds he has shared .,nyt_eng_19991015_0325_23,11,nyt_eng_199910,"Marshall Wittmann , a congressional analyst at the conservative Heritage Foundation , said  -COL-   -LBQ-  He is the most powerful majority whip in the history of the House of Representatives .  -RDQ-",And his kitchen cabinet of plugged-in players in the lobbying world meets regularly in DeLay 's inner sanctum .,nyt_eng_19991015_0325_23:11_discard,discard
nyt_eng_19950424_0340_37:8,unknown-polarity,fully_matchable,fully,matchable,"-LBQ-  Almost every penny you raise is fully matchable with federal funds ,  -RDQ-  Dole finance director Jo-Anne Coe said .",nyt_eng_19950424_0340_37,8,nyt_eng_199504,"Each lays a groundwork for the primary season next winter , with direct mail offering perhaps the most tangible benefits .",-LBQ-  And anybody who 's going to write you a check for $ 5 or $ 10 is probably going to talk you up to their friends .,nyt_eng_19950424_0340_37:8_discard,discard
nyt_eng_19970127_0152_18:35,unknown-polarity,utterly_lacking,utterly,lacking,"The problem with TAAS is _ and I know you wo n't believe this , Texas , but it 's true  -COL-  Not every child in your school system is woefully , miserably , utterly lacking in basic skills .",nyt_eng_19970127_0152_18,35,nyt_eng_199701,Some get sick and miserable .,"For gifted students particularly , TAAS emphasis is a plague .",nyt_eng_19970127_0152_18:35_discard,discard
nyt_eng_19950530_0306_35:7,unknown-polarity,immediately_cross-eyed,immediately,cross-eyed,Every kid in the room was immediately cross-eyed .,nyt_eng_19950530_0306_35,7,nyt_eng_199505,"At my first touch , the tiny limp leg jerked straight out and waved frantically in front of all those excited noses .",Two minutes later I finished shelling the egg and suddenly discovered a live duckling in my hand .,nyt_eng_19950530_0306_35:7_discard,discard
nyt_eng_19950510_0135_47:11,unknown-polarity,now_worth,now,worth,"Every Japanese yen , and every German D-mark , is now worth two to three times what it was just a few years ago .",nyt_eng_19950510_0135_47,11,nyt_eng_199505,"The Japanese and the Germans like their side of the Faustian bargain  -COL-  while we in America enjoy a generation-long binge of debt in the here and now , they gain an improved position for competing in the next century .","That 's a very valuable resource for economies that lack the military-political clout of the United States , lack natural resources , and trail American standards in innovation and new business creation .",nyt_eng_19950510_0135_47:11_discard,discard
nyt_eng_19990311_0196_125:23,unknown-polarity,completely_convincing,completely,convincing,But I felt it was necessary to make this film in such a way that every special-effects shot in it would be completely convincing _ something that had never before been accomplished in a motion picture .,nyt_eng_19990311_0196_125,23,nyt_eng_199903,"I think an extraordinary amount of credit must go to Robert H. O'Brien , the president of MGM , who had sufficient faith to allow me to persevere at what must have at times appeared to be a task without end .","PLAYBOY  -COL-  Thanks to those special effects ,  -LBQ-  2001  -RDQ-  is undoubtedly the most graphic depiction of space flight in the history of films .",nyt_eng_19990311_0196_125:23_discard,discard
nyt_eng_19990311_0194_125:23,unknown-polarity,completely_convincing,completely,convincing,But I felt it was necessary to make this film in such a way that every special-effects shot in it would be completely convincing _ something that had never before been accomplished in a motion picture .,nyt_eng_19990311_0194_125,23,nyt_eng_199903,"I think an extraordinary amount of credit must go to Robert H. O'Brien , the president of MGM , who had sufficient faith to allow me to persevere at what must have at times appeared to be a task without end .","PLAYBOY  -COL-  Thanks to those special effects ,  -LBQ-  2001  -RDQ-  is undoubtedly the most graphic depiction of space flight in the history of films .",nyt_eng_19990311_0194_125:23_discard,discard
nyt_eng_19960724_0648_30:29,unknown-polarity,commercially_viable,commercially,viable,"But Zwick , whose  -LBQ-  thirtysomething  -RDQ-  did click , is comfortable knowing that not every production he and his partner , Marshall Herskovitz , attempt will be commercially viable .",nyt_eng_19960724_0648_30,29,nyt_eng_199607,Critics loved  -LBQ-  My So-Called Life  -RDQ-  but viewers did n't warm to it in the numbers that warm the cockles of a network executive .,He 's also comfortable taking chances and telling a network where to go if it tries to get too involved in the creative process .,nyt_eng_19960724_0648_30:29_discard,discard
