hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent
nyt_eng_19960529_0318_99:4,unknown-polarity,very_nice,very,nice,"-LBQ-  Everyone was very nice ; no one caused us any problems ,  -RDQ-  Dawson recalls .",nyt_eng_19960529_0318_99,4,nyt_eng_199605,There were four women in the apartment with Taylor .,-LBQ-  You could tell he lived well .
nyt_eng_19960524_0199_6:26,unknown-polarity,too_busy,too,busy,"It was at least 100 degrees on the blacktop basketball court and the folding metal chairs were as hot as ovens , but everyone was too busy devouring the savory food at tables covered with white linen tablecloths to notice .",nyt_eng_19960524_0199_6,26,nyt_eng_199605,"Can we get married , like , today ?  -RDQ-  Elana Mears asked Remy Laterrade , executive sous chef for Prejean 's , a Lafayette restaurant that cooked the feast .","-LBQ-  Oh , mama , now we 're talking ,  -RDQ-  exclaimed relay senior manager Rennie Truitt , a native Louisianan ."
nyt_eng_19960521_0166_34:12,unknown-polarity,so_afraid,so,afraid,"What is it that everyone in this exceedingly likable cast is so afraid of selling out ? Ultimately , it seems to be all about personal and communal love .",nyt_eng_19960521_0166_34,12,nyt_eng_199605,"-LBQ-  Rent  -RDQ-  begs the question , however , of what there is behind the bohemianism of these characters .","That 's too pat an answer , though it 's saved from banality by the fact that these characters live in a world where it 's impossible to let the sun shine in ."
nyt_eng_19960521_0084_22:26,unknown-polarity,already_long,already,long,Underpinning Parson 's view that the U.S. currency will run out of steam before it reaches 1.56 marks is his perception that  -LBQ-  everyone is already long of dollars .  -RDQ-,nyt_eng_19960521_0084_22,26,nyt_eng_199605,"-LBQ-  Any signs of strength in the M3 report or the Ifo survey will be key to a positive view on the mark ,  -RDQ-  said Nick Parsons , the currency strategist at Paribas Capital Markets , who does n't expect the dollar to appreciate above 1.5565 marks .","Traders are paying little attention to the meeting of the Federal Reserve 's Open Market Committee later today , since they do n't expect any change in U.S. interest rates until later this year ."
nyt_eng_19960518_0359_17:8,unknown-polarity,really_proud,really,proud,I think everyone in the class was really proud .  -RDQ-,nyt_eng_19960518_0359_17,8,nyt_eng_199605,I 'm so glad that she came .,University of Connecticut
nyt_eng_19960517_0680_13:6,unknown-polarity,very_sad,very,sad,"-LBQ-  Everyone 's very , very sad ,  -RDQ-  said his spokesman , Wilfredo Fernandez .",nyt_eng_19960517_0680_13,6,nyt_eng_199605,"When he announced his resignation Friday afternoon , he received a standing ovation from his 200 employees .",-LBQ-  He was much loved .  -RDQ-
nyt_eng_19960517_0511_47:4,unknown-polarity,too_busy,too,busy,"-LBQ-  Everyone is too busy , much too busy , meeting all the time among themselves .",nyt_eng_19960517_0511_47,4,nyt_eng_199605,"-LBQ-  Gaining access is one of the most difficult problems we have , even when we have statesmen coming to Washington ,  -RDQ-  Ojeda said .","And Congress ! Impossible ! They 're constantly meeting and voting , and they will be the first to admit they do not even have time for their own business ."
nyt_eng_19960517_0082_12:11,unknown-polarity,so_crazy,so,crazy,"-LBQ-  The economy is growing so fast and everyone is so crazy about making money , that three weeks after they close one plant down , another one appears 200 yards down the road  -RDQ-  said Daryl Ho , an economist at Natwest Markets .",nyt_eng_19960517_0082_12,11,nyt_eng_199605,Beijing would have a tough time shutting down the pirates even if it tried harder .,Microsoft 's cops-and-robbers story took twist Wednesday when Washington gave Beijing a month to crack down on piracy or face $ 2 billion of punitive tariffs .
nyt_eng_19960508_1798_5:4,unknown-polarity,pretty_shocked,pretty,shocked,"-LBQ-  Everyone 's pretty shocked ,  -RDQ-  said Ron Porter , a director at Australia 's largest stockbroker , J.B.",nyt_eng_19960508_1798_5,4,nyt_eng_199605,"They closed at A$ 2.84 , down 19 cents .",Were & Son .
nyt_eng_19960507_0819_30:14,unknown-polarity,overly_intellectual,overly,intellectual,"New York and Los Angeles and San Francisco , everyone 's kind of overly intellectual about music .  -RDQ-",nyt_eng_19960507_0819_30,14,nyt_eng_199605,-LBQ-  I just think I have a much better perspective of what I 'm doing and what people like about what I 'm doing -LRB- in Richmond -RRB- .,"If a million people do n't buy  -LBQ-  The Golden Age ,  -RDQ-  that 's fine with him ."
nyt_eng_19960507_0692_2:5,unknown-polarity,too_spaced-out,too,spaced-out,Maybe everyone was just too spaced-out to remember .,nyt_eng_19960507_0692_2,5,nyt_eng_199605,"Given the mystique that still surrounds the haute hippie culture of 25 years ago , it is surprising how few Hollywood movies have seriously explored those heady days of pot and incense when the Beatles and Bob Dylan were gods and life was one big cosmic wow .","Griffin Dunne 's half-hour film ,  -LBQ-  The Duke of Groove ,  -RDQ-  comes as close as any movie in recent memory to capturing the mood of the era and its hipper-than-thou pretensions in a way that 's accurate and even nostalgic , but by no means overawed ."
nyt_eng_19960507_0389_43:4,unknown-polarity,as_bullish,as,bullish,Not everyone is as bullish as Muller that Summit will receive big profits from its laser centers .,nyt_eng_19960507_0389_43,4,nyt_eng_199605,Muller attributes the recent loss to investments in the company 's vision correction centers and a national consumer advertising campaign _ which Muller says will  -LBQ-  benefit all Summit laser owners .  -RDQ-,"Anderson , of Atlantis Research , says the company 's expansion is a mistake ."
nyt_eng_19940722_0163_34:22,unknown-polarity,so_impressed,so,impressed,"Would Ms. Brown come in and do Rayburn 's makeup , for $ 14 ? She did , and everyone was so impressed that CBS asked her to stay on .",nyt_eng_19940722_0163_34,22,nyt_eng_199407,"CBS was going to do its very first four-camera shoot , with Sam Rayburn , then the Speaker of the House , and the producer was concerned that Rayburn 's bald head would shine from perspiration when shot from behind .",Later she became chief makeup artist for the network .
nyt_eng_19940722_0151_20:31,unknown-polarity,so_concerned,so,concerned,-LBQ-  What were they deprived of ? The soaps ? Is that what we 're in this sort of righteous snit about ? I do n't know what everyone is so concerned about .  -RDQ-,nyt_eng_19940722_0151_20,31,nyt_eng_199407,-LBQ-  What was it that the American public lost ?  -RDQ-  he asked a group of the country 's TV critics .,Koppel also defended his own show 's decision to cover the Simpson case five nights in a row .
nyt_eng_19940719_0290_31:10,unknown-polarity,so_certain,so,certain,Not everyone familiar with Digital 's matrix tradition is so certain that scrapping it is the answer to the company 's fundamental problems .,nyt_eng_19940719_0290_31,10,nyt_eng_199407,"And as part of the overall job cuts previously announced by Digital , Pesatori said he planned to cut 14,000 workers from the computer systems division 's 35,000 within 12 months .","-LBQ-  The new concept worked in PCs , but that 's not to say that when you start reproducing that model in every unit , you have an incredibly effective whole ,  -RDQ-  said Adriana Stadecker , who was Digital 's vice president of executive operations and Palmer 's top lieutenant until last month , when she abruptly left the company ."
nyt_eng_19940718_0399_5:40,unknown-polarity,so_bearish,so,bearish,"But bears have dominated market sentiment for so long since the Federal Reserve Board raised interest rates last February , that traders feel the market is headed for a major tectonic shift toward bullishness simply because everyone has been so bearish .",nyt_eng_19940718_0399_5,40,nyt_eng_199407,"True , the rally has been around the corner since Memorial Day .","Indeed , a few analysts say the rally is already here ."
nyt_eng_19940718_0286_13:4,unknown-polarity,so_careful,so,careful,"-LBQ-  Everyone is so careful , you rarely read anything or see",nyt_eng_19940718_0286_13,4,nyt_eng_199407,The network 's new motto  -COL-   -LBQ-  Now More Than Ever .  -RDQ-,"anything that really kind of drives you crazy , makes you mad , gets you excited . ..."
nyt_eng_19940714_0394_20:17,unknown-polarity,so_sure,so,sure,But not everyone who whirled through the revolving doors at Macy 's and A&S Thursday was so sure .,nyt_eng_19940714_0394_20,17,nyt_eng_199407,OPTIONAL MATERIAL FOLLOWS -RRB-,"-LBQ-  It 's a bad idea ,  -RDQ-  Jennifer Sun , a medical researcher from North Woodmere , N.Y. , said of the merger ."
nyt_eng_19940713_0119_17:26,unknown-polarity,clearly_american,clearly,american,"With the exception of the French doctor Caius -LRB- Rocco Sisto -RRB- , who communicates in an Elizabethan kind of Franglais , everyone else is clearly American .",nyt_eng_19940713_0119_17,26,nyt_eng_199407,"Falstaff -LRB- Brian Murray -RRB- is now apparently a down-at-the-heels traveling lecturer from England , which explains his accent and the vaguely Cockney accents of his three attendants .",Accents are not the problem ; it 's the lack of any dominant performance style .
nyt_eng_19940712_0312_17:10,unknown-polarity,so_uncertain,so,uncertain,"No one 's saying it , but everyone is so uncertain inside .",nyt_eng_19940712_0312_17,10,nyt_eng_199407,People are talking in the corridors and walking around with downcast faces .,You can see everyone fears for his position .  -RDQ-
nyt_eng_19940701_0262_7:4,unknown-polarity,so_enthusiastic,so,enthusiastic,Not everyone is so enthusiastic about the artist whose art bears such stomach-churning titles as  -LBQ-  Eviscerated Corpse  -RDQ-  and  -LBQ-  Phlegm  -RDQ-  and who once planted a swastika on Lincoln 's forehead .,nyt_eng_19940701_0262_7,4,nyt_eng_199407,"-LBQ-  He 's the defining artist of the late '80s and early '90s ,  -RDQ-  raved Elisabeth Sussman , a curator at New York 's Whitney Museum , which organized  -LBQ-  Mike Kelley .  -RDQ-","In 1990 , the National Endowment for the Arts overturned recommendations of two review panels to give a grant to the Boston museum that originally wanted to mount the Kelley survey , citing  -LBQ-  an issue of artistic quality .  -RDQ-"
nyt_eng_19981029_0149_35:15,unknown-polarity,technologically_naive,technologically,naive,The tragedy is that everyone Gary has brought in -LRB- including himself -RRB- is technologically naive ; the people in the plant used to call them  -LBQ-  DustBuster Engineers .  -RDQ-,nyt_eng_19981029_0149_35,15,nyt_eng_199810,"Gary 's problem -LRB- he is a classmate of mine from the Harvard Business School , 1975 -RRB- is that the entire Polaroid management team is loaded with  -LBQ-  lifers  -RDQ-  _ people who have n't a prayer of finding another job anywhere else that will pay them one-tenth of what they get now .",These people think that wrapping single slices of cheese in plastic is high technology .
nyt_eng_19981027_0291_52:20,unknown-polarity,quite_ready,quite,ready,"-LBQ-  Opera had for so long been about pathetic heroines , heroines as victims , that not everyone was quite ready for a woman this strong .  -RDQ-",nyt_eng_19981027_0291_52,20,nyt_eng_199810,"It was especially important to him that Susannah end the opera in triumph , he added .",-LRB- MORE -RRB-
nyt_eng_19981026_0267_56:4,unknown-polarity,so_jubilant,so,jubilant,"Not everyone was so jubilant about the record , though .",nyt_eng_19981026_0267_56,4,nyt_eng_199810,"Instead of just getting married , you can develop .  -RDQ-",Some runners thought it unfair that Loroupe was paced the entire way by two Kenyan men .
nyt_eng_19981024_0153_6:5,unknown-polarity,extremely_focused,extremely,focused,"I think everyone is extremely focused on what we need to do , and this is the most professional , focused team I 've ever been a part of .  -RDQ-",nyt_eng_19981024_0153_6,5,nyt_eng_199810,"-LBQ-  We 're feeling good about things , we 're playing well , we 've won seven straight .",Name one player you think is going to do well in the postseason .
nyt_eng_19981023_0285_30:29,unknown-polarity,so_quick,so,quick,"And she credits Stewart for encouraging families to sit down and eat together , go on picnics or do home projects in a time when  -LBQ-  everyone is so quick to just run to a fast food restaurant and sit in front of the TV .  -RDQ-",nyt_eng_19981023_0285_30,29,nyt_eng_199810,Now her family often asks if they are going to have a  -LBQ-  Martha  -RDQ-  recipe for dinner .,Clay said she experiences  -LBQ-  just enough success and have just enough fun with Martha projects to keep me hooked .  -RDQ-
nyt_eng_19981022_0139_20:3,unknown-polarity,so_well-intentioned,so,well-intentioned,"Everyone is so well-intentioned , so good-humored , that you almost expect them to break into song .",nyt_eng_19981022_0139_20,3,nyt_eng_199810,Guediguian 's picture of proletarian bliss is perhaps a tad too rosy .,But his vision of a mutually nourishing neighborhood is also immensely appealing .
nyt_eng_19981019_0005_12:4,unknown-polarity,so_happy,so,happy,But everyone is so happy for me .,nyt_eng_19981019_0005_12,4,nyt_eng_199810,-LBQ-  I 'm still tired .,They were happy for me even getting to the World Series .
nyt_eng_19981012_0081_15:14,unknown-polarity,so_high,so,high,"One big executive loses his job , and a project that everyone was so high on is suddenly headed for the trash heap .  -RDQ-",nyt_eng_19981012_0081_15,14,nyt_eng_199810,"-LBQ-  So much is out of the actor 's , or sometimes even the director 's and producer 's control .","For now , Gallagher says he 's content playing Michael , an honorable businessman and dad who suddenly finds himself in the unpleasant business of divorce , with only the golf-buddy friendships of fellow divorcees Phil -LRB- Whitford -RRB- and Andy -LRB- Rouse -RRB- to keep him sane ."
nyt_eng_19981009_0507_7:4,unknown-polarity,extremely_friendly,extremely,friendly,"-LBQ-  Everyone was extremely friendly , from the boss on down ,  -RDQ-  he said .",nyt_eng_19981009_0507_7,4,nyt_eng_199810,"The mood was collegial , recalled Peter van Rijssen , a recent college graduate who spent a pleasant three months as a $ 17-an-hour temp at Long-Term Capital in the summer of 1996 .",-LBQ-  It was very calm and ordered .  -RDQ-
nyt_eng_19981009_0241_10:5,unknown-polarity,very_nice,very,nice,"-LBQ-  Everyone has been very nice , including calling frequently to ask how I 'm doing ,  -RDQ-  said the marketing manager , asking not to be identified .",nyt_eng_19981009_0241_10,5,nyt_eng_199810,"Her current employer went crazy , offering to match everything on the table including the sought-after director 's title .","All that courting is intoxicating , which is blurring her ability to make a decision ."
nyt_eng_19981008_0208_12:12,unknown-polarity,so_mad,so,mad,"By the time the third act comes around , everyone 's so mad they 've forgotten how to talk , and just shout cuss words at one another .",nyt_eng_19981008_0208_12,12,nyt_eng_199810,"Oh , and Duke 's gambling debts are rising and he 's drinking too much .",It 's like screenwriter Jeremy Iacone somehow got ahold of Steven Bochco 's plot point computer program and printed all the data out in script form .
nyt_eng_19981006_0061_25:7,unknown-polarity,so_enamored,so,enamored,"Of course , not everyone is so enamored .",nyt_eng_19981006_0061_25,7,nyt_eng_199810,"-LBQ-  If anything , all we were trying to do was strip away the filters , instead of add them on , like you would with most other politicians ; to just show the human being ,  -RDQ-  says McKinnon , the architect of the Bush campaign ads in his race for re-election .","Mauro and his aides challenge Bush on issues such as law and order , and HMOs , saying Mauro 's platform _ a patient 's right to choose a physician , for instance _ is more in tune with the average Texas voter ."
nyt_eng_19981005_0224_25:6,unknown-polarity,very_nice,very,nice,"Everyone in the movie is very nice , so it robs the actors of weight .",nyt_eng_19981005_0224_25,6,nyt_eng_199810,"He 's a nice guy , too nice to be so driven .","In  -LBQ-  Dreams ,  -RDQ-  heaven drifts slowly _ very slowly _ into the Talking Heads definition , a place where nothing ever happens ."
nyt_eng_19981004_0198_30:5,unknown-polarity,all_smiles,all,smiles,Last week everyone was all smiles .,nyt_eng_19981004_0198_30,5,nyt_eng_199810,"-LBQ-  At some point in time you 've got to block , you 've got to run , you 've got to hit the right hole .  -RDQ-",The victory over San Diego made everything seem like it was in working condition in Giants land .
nyt_eng_19941031_0470_30:24,unknown-polarity,pretty_upset,pretty,upset,"The cadet corp 's ranking female cadet , Deputy Brigade Commander Stephanie R. Arnold , said in an interview that  -LBQ-  everyone 's pretty upset .  -RDQ-",nyt_eng_19941031_0470_30,24,nyt_eng_199410,I just want them to stop .  -RDQ-,"-LBQ-  Something bad 's happened , but it 's being handled well ,  -RDQ-  she said ."
nyt_eng_19941022_0252_36:4,unknown-polarity,very_somber,very,somber,"-LBQ-  Everyone 's very somber and no one feels like talking about it today ,  -RDQ-  said Sgt. William Davidson .",nyt_eng_19941022_0252_36,4,nyt_eng_199410,"The mood was dark Saturday at the LAPD 's Hollywood station , about four blocks from the motel where Heim was shot .",Heim 's family gathered Saturday at his parents ' Canyon Country home .
nyt_eng_19941021_0285_16:4,unknown-polarity,very_sympathetic,very,sympathetic,-LBQ-  Everyone is very sympathetic and promised to be helpful if it becomes necessary .  -RDQ-,nyt_eng_19941021_0285_16,4,nyt_eng_199410,"-LBQ-  We 've met with the president 's and vice president 's office , the United States Trade Representative 's office , Commerce , people in Congress ,  -RDQ-  said Maury S. Lane , the Westinghouse lobbyist in Washington .","-LBQ-  And , remember ,  -RDQ-  he added ,  -LBQ-  the vice president is from Nashville .  -RDQ-"
nyt_eng_19941014_0223_24:10,unknown-polarity,very_happy,very,happy,"-LBQ-  Democracy is coming back , and everyone is very happy .  -RDQ-",nyt_eng_19941014_0223_24,10,nyt_eng_199410,"-LBQ-  Now we do n't have to worry about the soldiers and police in Haiti ,  -RDQ-  said Junior Bois , 27 , as he and several friends sweated under the scorching midday tropical sun , repairing their street .","At an emotional farewell ceremony for Aristide at the White House , Clinton said that when Aristide returns to Port-au-Prince Saturday , it will mark  -LBQ-  the end of one stage of a long and difficult journey and the beginning of a new era of hope for the people of Haiti .  -RDQ-"
nyt_eng_19941014_0019_12:19,unknown-polarity,so_proud,so,proud,"It 's also an ironic spotlight on all the factors that splintered the conference that everyone is suddenly so proud of  -COL-  a battle of contenders -- two universities with a combined enrollment of 51,000 , not quite evenly divided -LRB- 2,600 will be wearing blue -RRB- .",nyt_eng_19941014_0019_12,19,nyt_eng_199410,The exposure will be great for the Southwest Conference .  -RDQ-,"The last time the Owls won a game in this series , the president of the United States was Lyndon Johnson ."
nyt_eng_19941012_0039_34:17,unknown-polarity,so_interested,so,interested,"And -LRB- italics -RRB- that , -LRB- end italics -RRB- Terfel , is why everyone is so interested in Wotan .",nyt_eng_19941012_0039_34,17,nyt_eng_199410,"And the Met musicians , who have heard a singer or two in their day , broke into fervent applause mixed with cheers ; no polite tapping of bows on music stands here .","Back in his upper West Side apartment , on loan from Epstein , Terfel leaned back to talk about himself and his career ."
nyt_eng_19941007_0353_12:4,unknown-polarity,as_optimistic,as,optimistic,Not everyone was as optimistic .,nyt_eng_19941007_0353_12,4,nyt_eng_199410,I think they 're going to be very responsive .  -RDQ-,"-LBQ-  No company will make an investment based on their enthusiasm for Nelson Mandela ,  -RDQ-  said O'Flaherty of the U.S.-South Africa Business Council ."
nyt_eng_19941006_0207_58:7,unknown-polarity,very_special,very,special,So everyone on the album is very special .,nyt_eng_19941006_0207_58,7,nyt_eng_199410,-LBQ-  I did n't want somebody just riding the album to get some recognition .,And they thought Keith was very special .  -RDQ-
nyt_eng_19941005_0409_1:18,unknown-polarity,bit_nervous,bit,nervous,I 'm sure everyone associated with Thursday night 's Kansas State-Kansas football game in Lawrence is a bit nervous .,nyt_eng_19941005_0409_1,18,nyt_eng_199410,,There 's a national television audience via ESPN .
nyt_eng_19941004_0242_36:15,unknown-polarity,very_bright,very,bright,"-LBQ-  This is easier than teaching even technical people , because everyone here is very bright , very curious and very motivated ,  -RDQ-  said Diana Donnellan , a teaching assistant who specialized in mainframe technology before switching to personal computers less than two years ago .",nyt_eng_19941004_0242_36,15,nyt_eng_199410,"-LBQ-  They come here thinking they 're the only ones in the world who do n't know how to use a computer , and that they 're the dumbest ones here ,  -RDQ-  said Alida Montes , one of more than a dozen personal teaching assistants who guided the executives through such intricacies as plugging in the printer , typing a memo and looking up the latest stock quotes .",-LRB- STORY CAN END HERE .
nyt_eng_19941003_0404_7:7,unknown-polarity,just_mad,just,mad,It was frustrating and everyone was just mad .,nyt_eng_19941003_0404_7,7,nyt_eng_199410,I was n't making any ; no one was .,We were n't playing the way we are capable of playing and it was frustrating a lot of guys .  -RDQ-
nyt_eng_19941001_0189_26:4,unknown-polarity,as_sanguine,as,sanguine,Not everyone was as sanguine as the mayor .,nyt_eng_19941001_0189_26,4,nyt_eng_199410,The council is expected to decide on a developer before the end of October .,"-LBQ-  The buildings around the perimeter will look like a medieval fortress multiplied by 10 ,  -RDQ-  said Robert G. Tritsch , a member of the board of Federated Conservationists of Westchester County , a coalition of environmental groups ."
nyt_eng_19941001_0093_18:5,unknown-polarity,as_eager,as,eager,"But not everyone is as eager for the mission , now located near Second Street , to move .",nyt_eng_19941001_0093_18,5,nyt_eng_199410,"-LBQ-  We turn on the Xerox machine on one side of the building and the light goes off on the other side of the building ,  -RDQ-  Currie said .","Merchants worry that the new mission will compound a homeless ghetto shaping up along South San Pedro Street , which already has four major shelters within a two-block radius , said Charlie Woo , president of Central East Association ."
nyt_eng_19950628_0438_23:9,unknown-polarity,truly_shocked,truly,shocked,"-LBQ-  I think everyone in the country was truly shocked  -RDQ-  by the bombing , she said .",nyt_eng_19950628_0438_23,9,nyt_eng_199506,"Security improvements such as these were not contemplated before because no one could imagine the devastating magnitude of the Oklahoma City bombing , Gorelick said .",-LBQ-  We have taken every step possible to ... evaluate the environment in which we are working .  -RDQ-
nyt_eng_19950628_0334_17:4,unknown-polarity,as_happy,as,happy,Not everyone was as happy .,nyt_eng_19950628_0334_17,4,nyt_eng_199506,-LBQ-  My hat is off to her .  -RDQ-,"Michael Alexander , a Sierra Club spokesman and a consistent supporter of the trust legislation , questioned the phased reduction in federal support ."
nyt_eng_19950626_0175_32:22,unknown-polarity,as_poor,as,poor,"-LBQ-  People kept saying , ` What food ? ' That was the first time I realized everyone up there was as poor as I was and that I had to do something .  -RDQ-",nyt_eng_19950626_0175_32,22,nyt_eng_199506,"-LBQ-  We were trying to convince the government that conditions were terrible , so I was going around to the houses the agents were going to visit and telling people to hide their food ,  -RDQ-  he recalled .","Still , Peltier said , much of his life was as dedicated to finding a job as to causes ."
nyt_eng_19950624_0084_16:6,unknown-polarity,appropriately_concerned,appropriately,concerned,"-LBQ-  I think everyone is appropriately concerned -LRB- about cryptosporidium -RRB- , but we live in a world where there is risk ,  -RDQ-  said Patricia Kludt , epidemiology program manager at the Massachusetts Department of Public Health .",nyt_eng_19950624_0084_16,6,nyt_eng_199506,"The cryptosporidium threat also adds to pressure from environmental groups on the MWRA to build a $ 200 million - $ 300 million filtration plant at its Wachusett Reservoir , something the Weld Administration is trying to avoid .","She said there have been only three reported cases of cryptosporidiosis in Massachusetts this year , far less than the 259 cases of giardiasis , a somewhat similar waterborne disease ."
