hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent
nyt_eng_19960508_0585_40:24,neg-mit,as_well-received,as,well-received,"Even so , some traders and analysts said there 's a risk that the Treasury 's next few debt sales wo n't be as well-received as its last few auctions .",nyt_eng_19960508_0585_40,24,nyt_eng_199605,"The five-year note is chronically in short supply , and it gets replaced every month .  -RDQ-","Until investors and traders see how the Treasury 's new schedule works ,  -LBQ-  they 'll demand a higher yield because of the risk of not knowing which way it 's going to go ,  -RDQ-  said Showers at Salomon ."
nyt_eng_19960508_0582_10:22,neg-mit,as_effective,as,effective,You 've also left the store knowing this  -COL-  That a few hard amps of Echo and the Bunnymen is just as effective as a soft twinkling of Mozart in nudging shoppers to spend .,nyt_eng_19960508_0582_10,22,nyt_eng_199605,"And while you maybe did n't drop several hundred dollars on threads you ca n't afford , perhaps you did buy that $ 80 terrycloth shirt you do n't need .",And that lesson may be worth the cost .
nyt_eng_19960504_0296_31:4,neg-mit,as_pained,as,pained,"Few people are as pained and angered by the bureaucratic incompetence as a 46-year-old real-estate entrepreneur , a hemophiliac who became infected with the AIDS virus through tainted blood .",nyt_eng_19960504_0296_31,4,nyt_eng_199605,"Some 6,000 people died in the quake , and it seems that many could have been saved if the authorities had acted more quickly .","A mild-mannered man who keeps his condition a secret for fear of social discrimination , he now helps lead a group of victims filing a suit against health ministry bureaucrats ."
nyt_eng_19960504_0123_4:50,neg-mit,somewhat_underwhelming,somewhat,underwhelming,"-LBQ-  The Flower of My Secret  -RDQ-  is at heart a traditional  -LBQ-  women 's picture ,  -RDQ-  but thanks to Almodovar 's unique style , it comes off as a minor miracle , both for its heroine and for its writer-director , whose last few films have been somewhat underwhelming .",nyt_eng_19960504_0123_4,50,nyt_eng_199605,"The difference is that although Williams usually saw this as a tragedy , Almodovar views the situation as one fraught with comic possibilities and even opportunities for triumph .","Marisa Paredes -LRB- she played the domineering stage mother in Almodovar 's  -LBQ-  High Heels  -RDQ-  -RRB- portrays Leo , a writer who , under a pseudonym , has produced a series of best-selling romantic novels ."
nyt_eng_19980430_0033_3:5,neg-mit,so_successful,so,successful,Few assassins have been so successful in achieving their aim .,nyt_eng_19980430_0033_3,5,nyt_eng_199804,"It was delivered by Yigal Amir , a nationalist student at a religious university , who fired two shots into the back of Yitzhak Rabin , the Israeli prime minister , as he left a peace rally in Tel Aviv in 1995 .",The death of Rabin meant that Israel would not fully end the occupation of the West Bank and the isolation of Gaza .
nyt_eng_19980427_0086_18:4,neg-mit,as_rife,as,rife,Few areas are as rife with confusion and obsession as vitamins,nyt_eng_19980427_0086_18,4,nyt_eng_199804,vegetables _ and the beta carotene that turned him yellow _ would ward off cancer .,and minerals .
nyt_eng_19980413_0248_23:11,neg-mit,as_integrated,as,integrated,"Half a century later , few companies or institutions are as integrated as the top three U.S. professional team sports _ baseball , basketball and football _ at least when it come to on-field talent .",nyt_eng_19980413_0248_23,11,nyt_eng_199804,"-LBQ-  Unless you fellows look out and wake up , they 're going to run you right out of the ballpark .  -RDQ-","In the National Basketball Association , 79 percent of the players are black ."
nyt_eng_19980410_0423_31:4,neg-mit,as_susceptible,as,susceptible,"Few industries are as susceptible to these gyrations as pharmaceuticals , where virtually every syllable about a new drug can move a stock .",nyt_eng_19980410_0423_31,4,nyt_eng_199804,"Legal or not , inside information is used to accomplish one of two goals  -COL-  to buy shares before the information lofts the price or to sell before negative news sends the stock reeling .","When Merck & Co. received approval from the Food and Drug Administration in February for Singulair , its new asthma drug , its stock jumped 4.7 percent in one day , to $ 130.625 , a record high at the time ."
nyt_eng_19980406_0065_9:7,neg-mit,so_prone,so,prone,"Even today , few subjects are so prone to passionate disagreement .",nyt_eng_19980406_0065_9,7,nyt_eng_199804,That Clinton so artfully chose to sidestep African slavery 's long history should have come as no surprise to anyone familiar with its cruel and complicated details .,"As ever , people from each leg of the triangular Atlantic trade _ Europe , Africa and the Americas _ still use the slave experience as a vacant screen upon which they project their own misperceptions and justifications ."
nyt_eng_19980731_0319_22:9,neg-mit,as_fruitful,as,fruitful,"Few jaunts to the far West Side were as fruitful , however .",nyt_eng_19980731_0319_22,9,nyt_eng_199807,"His mix of Army surplus and Lilly Pulitzer _ what he called a  -LBQ-  dizzying world of come-hither hybrids  -RDQ-  in the show notes _ was as cocksure and cockamamie as always , and completely worth the trip .","An air of exclusivity is important , too ."
nyt_eng_19980720_0330_7:8,neg-mit,very_tense,very,tense,"-LBQ-  The last few days have been very tense , very tense ,  -RDQ-  said Olandina Alves , a restaurant owner who is also a member of the provincial legislature .",nyt_eng_19980720_0330_7,8,nyt_eng_199807,"Trucks filled with armed soldiers and police officers patrolled the streets this weekend , but people said the show of force was far from reassuring .","-LBQ-  The troops are in every street , showing their weapons ."
nyt_eng_19980717_0164_2:4,neg-mit,as_depressing,as,depressing,Few dramas are as depressing as this movie .,nyt_eng_19980717_0164_2,4,nyt_eng_199807,Few movies deserve the label black comedy as much as  -LBQ-  Buffalo 66 .  -RDQ-,But the film just stays in your mind _ so how many mainstream movies have done that lately ? _ growing funnier and more impressive .
nyt_eng_19980715_0185_7:4,neg-mit,as_deadly,as,deadly,Few viruses are as deadly as Ebola . Its victims bleed to death,nyt_eng_19980715_0185_7,4,nyt_eng_199807,ONE COLOR SLIDE IS AVAILABLE FREE -LRB- 700 words -RRB- By JOSIE GLAUSIUSZ,within days of infection .
nyt_eng_19980714_0308_61:8,neg-mit,as_formidable,as,formidable,But few challenges Tomjanovich has faced are as formidable as this one _ getting this group of NBA-challenged players to be competitive on a global stage .,nyt_eng_19980714_0308_61,8,nyt_eng_199807,"We 'll have to have good chemistry and have a real team feeling , and Rudy , of course , does a great job of promoting that .  -RDQ-","-LBQ-  We 've gone from being the favorite with the NBA players to a team that 's right in the pack ,  -RDQ-  Tomjanovich said ."
nyt_eng_19980713_0241_2:19,neg-mit,uncomfortably_close,uncomfortably,close,"There is no telling when or where a supernova will explode , but a few known candidates are uncomfortably close .",nyt_eng_19980713_0241_2,19,nyt_eng_199807,The nearby explosion of a supernova is one .,"The red supergiant star Betelgeuse , a mere 430 light years from the Earth , might be about ready to pop ."
nyt_eng_19980709_0049_21:8,neg-mit,as_deadly,as,deadly,EBOLA 'S LETHAL SECRETS Few viruses are as deadly as Ebola .,nyt_eng_19980709_0049_21,8,nyt_eng_199807,_______________________________________________________________ 3 .,Its victims bleed to death within days of infection .
nyt_eng_19980707_0125_33:8,neg-mit,generally_mellow,generally,mellow,"The few locals who are around are generally mellow , described by professional surfer Shea Lopez in a surf magazine as  -LBQ-  the nicest bunch of hicks you 'll find .  -RDQ-",nyt_eng_19980707_0125_33,8,nyt_eng_199807,"Year-round populations are still small , with permanent communities in Buxton , Frisco , and Hatteras on the widest , most protected parts of Hatteras Island , and Okracoke , on the bayside of that island .","Though not primitive , this is distinctly not Cape Cod , the Hamptons , or Jersey Shore ."
nyt_eng_19980706_0389_26:8,neg-mit,pretty_rough,pretty,rough,"The past few days  -LBQ-  have been pretty rough ,  -RDQ-  said Tom Hubbard , who manages the Bunnell Thriftway , the town 's only supermarket , as returning residents filled his store , going about the business of living .",nyt_eng_19980706_0389_26,8,nyt_eng_199807,"But for many residents here , who had previously been ordered from their homes by state officials , any good news was welcome .",But now the emergencies seemed smaller .
nyt_eng_19980705_0138_5:20,neg-mit,even_aware,even,aware,The animals on her 40-acre ranch are refugees from an industry and culinary tradition of which few Americans are even aware .,nyt_eng_19980705_0138_5,20,nyt_eng_199807,"Ms. Moss runs a rescue center in this dust bowl between Los Angeles and the Mojave Desert for old , disabled or unwanted horses that were bound for slaughterhouses in Texas or Nebraska and for sale abroad to French , Belgian or Japanese restaurants and meat shops .",They are also poster creatures for one of the latest initiative drives in the nation 's most populous state .
nyt_eng_19980702_0226_41:9,neg-mit,equally_striking,equally,striking,The few other bust-length portraits of Ida are equally striking .,nyt_eng_19980702_0226_41,9,nyt_eng_199807,Is he staring at his wife in reticent admiration ? Or at something on the table ?,"In one back view , she wears a velvety blouse whose puckers and pleats and stress lines are sensually suggestive ."
nyt_eng_19980701_0456_66:11,neg-mit,as_memorable,as,memorable,"Few lines from  -LBQ-  Gone With the Wind  -RDQ-  are as memorable as Butterfly McQueen 's warbling , squeaky cry  -COL-   -LBQ-  Lawsy , Miss Scah-lett ! I do n't know nothin ' ` bout birthin ' babies !  -RDQ-",nyt_eng_19980701_0456_66,11,nyt_eng_199807,BIRTHIN ' STEREOTYPES,"The Tampa , Fla. , native 's role as Prissy , the dippy young slave , may have been the one she regretted most ."
nyt_eng_19970731_0305_46:8,neg-mit,very_few,very,few,"The pitifully few available selections wereThere were very few to choose from , and those were disdainfully consigned to the north side of foundations where nothing else would grow .",nyt_eng_19970731_0305_46,8,nyt_eng_199707,"Yet for generations , hostas were themselves boring .",Or to cemeteries .
nyt_eng_19970728_0135_1:4,neg-mit,as_fundamental,as,fundamental,"Few freedoms are as fundamental to Americans as that of religion , but as a matter of U.S. foreign policy , the fight for religious liberties around the world has been a relatively low priority .",nyt_eng_19970728_0135_1,4,nyt_eng_199707,,That may change .
nyt_eng_19970723_0859_1:10,neg-mit,as_complicated,as,complicated,"In the world of apparel , few things are as complicated as a bra .",nyt_eng_19970723_0859_1,10,nyt_eng_199707,,It may have 20 pieces and come in more than a dozen sizes and colors .
nyt_eng_19970723_0753_47:13,neg-mit,as_complicated,as,complicated,"-LRB- NYT -RRB- In the world of apparel , few things are as complicated as",nyt_eng_19970723_0753_47,13,nyt_eng_199707,MAIDENFORM BANKRUPTCY SAID TO BE RESULT OF PRODUCTION PROBLEMS,a bra .
nyt_eng_19970719_0070_18:4,neg-mit,as_dependent,as,dependent,Few countries are as dependent on foreign assistance as Cambodia .,nyt_eng_19970719_0070_18,4,nyt_eng_199707,"-LBQ-  Teach a lesson to Hun Sen ?  -RDQ-  said Kien Serey Phal , who heads the Cambodian Women 's Development Association , an aid group that uses money from the United States and other countries to help villagers .","From 1975 to 1979 , more than a million people died when the radical communist government of the Khmer Rouge launched a campaign to kill the country 's educated people and destroy its culture , industry and civil institutions ."
nyt_eng_19970718_0026_66:27,neg-mit,well_worth,well,worth,"There is a widespread belief in the clubhouse he will ultimately lead them to great rewards , and a few tobacco stains and uncomfortable moments are well worth the sacrifice .",nyt_eng_19970718_0026_66,27,nyt_eng_199707,"No one ever questions Buhner 's unconventional methods , at least outwardly .","Plus , Buhner is an intimidating guy ."
nyt_eng_19970709_0401_6:9,neg-mit,simply_lame,simply,lame,"A very few others are , well , simply lame .",nyt_eng_19970709_0401_6,9,nyt_eng_199707,Some of the bizarre pictures also happen to be drop-dead beautiful .,"Most , at first blush , blend right in with the rest of the artworks ."
nyt_eng_19970708_0803_11:5,neg-mit,genuinely_confident,genuinely,confident,And few Democrats are genuinely confident that the party can win back the governor 's seat .,nyt_eng_19970708_0803_11,5,nyt_eng_199707,"It is equally revealing that by concentrating so aggressively on next year 's races , Ms. Hope 's party seems to be conceding the mayoral contest .","That point has been underscored by McCall 's continued public agonizing about whether he will challenge Pataki , and by Schumer 's decision to run for Senate instead of governor ."
nyt_eng_19970706_0162_2:4,neg-mit,as_easy,as,easy,"Few publications are as easy to start  -COL-  armed with a few articles , a desktop publishing program and a mailing list , almost anyone can become a publisher .",nyt_eng_19970706_0162_2,4,nyt_eng_199707,The world of specialized business newsletters has always been a little different from other forms of media .,"And few industries involve as wide a range of participants , from small mom-and-pop publications to large multimillion-dollar companies with dozens of titles ."
nyt_eng_19970705_0095_45:10,neg-mit,as_emotional,as,emotional,"But few exits , few splits , have been as emotional and as testy as Woodson 's leaving of the Steelers .",nyt_eng_19970705_0095_45,10,nyt_eng_199707,"Among them , Bill Parcells ' karma has shifted from the New England Patriots to the Jets , and Bobby Ross has moved from the San Diego Chargers to the Detroit Lions .","-LBQ-  When Franco Harris went to Seattle , that was the most difficult ,  -RDQ-  said Dan Rooney , the Steelers ' owner , of his 1970s star running back ."
nyt_eng_19970702_0787_1:5,neg-mit,politically_delicate,politically,delicate,"Few issues are as politically delicate in Poland as abortion , so when a distinguished writer wrote an impassioned short story that criticized the pope 's abortion stance , it was bound to cause a stir .",nyt_eng_19970702_0787_1,5,nyt_eng_199707,,"The writer , Gustaw Herling , like Pope John Paul II , is a fierce anti-Communist ."
nyt_eng_19960830_0036_45:10,neg-mit,oddly_muted,oddly,muted,Those few politicians who avoid tobacco 's influence are oddly muted about it .,nyt_eng_19960830_0036_45,10,nyt_eng_199608,"He tried to de-fang the anti-tobacco advertising funded and mandated by Proposition 99 , and attempted to get the state 's Department of Finance to review Proposition-99-funded research by the University of California .","-LBQ-  My silent protest is not to seek their contributions ,  -RDQ-  says Gray Davis , California 's Democratic lieutenant governor ."
nyt_eng_19960829_0787_32:4,neg-mit,even_aware,even,aware,Few tourists were even aware Thursday morning that the attack had taken place .,nyt_eng_19960829_0787_32,4,nyt_eng_199608,"The attack on Wednesday night took place in a village that is several miles from the hotels clustered along the beach , including a Sheraton , an Omni and a Club Med .","-LBQ-  The guests here did n't even know what was happening ,  -RDQ-  said Gregg Snyder , the manager of the Club Med ."
nyt_eng_19960828_0640_10:9,neg-mit,as_magnanimous,as,magnanimous,Few people in this southern farming region are as magnanimous as Kim .,nyt_eng_19960828_0640_10,9,nyt_eng_199608,-LBQ-  There should be forgiveness and reconciliation .  -RDQ-,"His wife , who delivered milk , sold vegetables and tired herself out at scores of jobs to raise their three children and pay her husband 's medical bills , is deeply embittered ."
nyt_eng_19960827_0003_7:6,neg-mit,busily_flitting,busily,flitting,"But few sometime-candidates are more busily flitting about than Geraldine Ferraro , the party 's 1984 vice-presidential nominee .",nyt_eng_19960827_0003_7,6,nyt_eng_199608,"Devotees of Michael Dukakis , the 1988 presidential nominee , are planning a reunion party to celebrate his having survived the attack ads of the opposition and that tank-ride photo op of his own campaign managers .",Her campaigner 's smiling strut has already blurred a path between television anchor booths and beaming delegation audiences .
nyt_eng_19960809_0275_58:14,neg-mit,very_weird,very,weird,"-LBQ-  At first , the first few shows , it was very , very weird ,  -RDQ-  he says , punctuating his observations with expletives .",nyt_eng_19960809_0275_58,14,nyt_eng_199608,Same question to Jones .,-LBQ-  I ca n't even describe it to you .
nyt_eng_19960803_0026_14:16,neg-mit,very_tough,very,tough,"-LBQ-  I 'm very proud of it , because the last few weeks have been very tough for me .",nyt_eng_19960803_0026_14,16,nyt_eng_199608,"-LBQ-  The bronze medal is better than no medal , and at one point I was not in contention ,  -RDQ-  Joyner-Kersee said .","-LBQ-  After the fifth attempt , I said to myself , ` OK , I do n't know what you 've done wrong , but there 's more there ."
nyt_eng_19960803_0025_18:14,neg-mit,very_tough,very,tough,I 'm very proud of it because the last few weeks have been very tough for me .  -RDQ-,nyt_eng_19960803_0025_18,14,nyt_eng_199608,This one really tested my determination and my will to want it .,"Her troubles began at the U.S. Olympic trials , where Joyner-Kersee finished second to another American , Kelly Blair , in the heptathlon for the first time in 13 years ."
nyt_eng_19960802_0456_7:6,neg-mit,also_possible,also,possible,"A few strong storms are also possible ahead of the cool front across Wyoming , South Dakota and Nebraska as hot , humid air surging northward from the southern Plains is vigorously lifted by the front .",nyt_eng_19960802_0456_7,6,nyt_eng_199608,"Large hail , damaging winds and tornadoes are possible .","Hot weather will be short-lived over the northern Plains , however , with cooler air arriving Sunday ."
nyt_eng_19971126_0694_11:8,neg-mit,as_succinct,as,succinct,Few other emblems in our society are as succinct and as recognizable as the AIDS ribbon .,nyt_eng_19971126_0694_11,8,nyt_eng_199711,I took that idea and suggested we turn it into something you could wear .  -RDQ-,"It has all the power of a good advertising gimmick and all the immediacy of a cry in the streets , wrapped in a little curl attached to the body ."
nyt_eng_19971123_0050_17:11,neg-mit,ethnically_mixed,ethnically,mixed,"In fact , few places , anywhere , are more ethnically mixed and complex than southwestern Louisiana and neighboring New Orleans to the east .",nyt_eng_19971123_0050_17,11,nyt_eng_199711,Life 's one big mix in this part of the world .  -RDQ-,"Fully aware of that , state and local promoters began 15 years or so ago to aggressively market the enticing cultural gumbo , drawing millions of visitors annually to see first hand just how interesting and spicy things are _ and how little things have changed ."
nyt_eng_19971118_0834_4:30,neg-mit,particularly_difficult,particularly,difficult,"Offering the most detailed account yet of Wei 's recent prison life and his health problems , she said at a news conference that the last few months were particularly difficult for him .",nyt_eng_19971118_0834_4,30,nyt_eng_199711,"-LBQ-  It is a painful decision for him ,  -RDQ-  his sister , Wei Shanshan , said here Tuesday , describing his choices .","An excruciating case of shingles was improperly treated , she said , and Chinese authorities had refused to give serious attention to Wei 's chest pains and other ailments ."
nyt_eng_19971111_0002_37:16,neg-mit,as_effective,as,effective,"For quarterbacks , it takes awhile to learn that a few singles can be just as effective as a home run .",nyt_eng_19971111_0002_37,16,nyt_eng_199711,"But Huard 's qualifier ,  -LBQ-  for the amount of experience ...  -RDQ-  is the telltale statement .",Ask Lou Piniella .
nyt_eng_19981130_0246_17:8,neg-mit,anywhere_close,anywhere,close,"-LBQ-  Very few scientists I know are anywhere close to being loony bins ,  -RDQ-  said Dr. James D. Watson , who shared the Nobel Prize in 1962 for discovering the structure of DNA .",nyt_eng_19981130_0246_17,8,nyt_eng_199811,Some scientists think Hollywood is guilty of poor casting .,"-LBQ-  A lot of us are more like Michael Douglas _ slightly evil , highly competitive ,  -RDQ-  he added , referring to roles often played by the actor ."
nyt_eng_19981125_0046_34:6,neg-mit,brilliantly_successful,brilliantly,successful,"Few enough writers have been brilliantly successful at both modes , and though Welty 's novels have much to recommend them , the truth is that she never quite divested herself of the ways of seeing and saying most appropriate to the writing of short fiction .",nyt_eng_19981125_0046_34,6,nyt_eng_199811,"When she moved on to the novel , as she was urged -- against her instincts -- to do by publishers , Welty recognized that she was taking on a form markedly different in its demands and capabilities .","The novel can be and has been many things , but one doubts it has ever been quite what we get in  -LBQ-  The Robber Bridegroom  -RDQ-  -LRB- 1942 -RRB-  -COL-  a gallimaufry thrown together out of frontier brags , Yeatsian folk fantasy and shape-changers , fairy-tale love and adventure , the mock heroic and heroic mockery and high spirits , blended with comic undercutting at every turn ."
nyt_eng_19981118_0391_22:7,neg-mit,so_sanguine,so,sanguine,Few others who know Edwards are so sanguine .,nyt_eng_19981118_0391_22,7,nyt_eng_199811,-LBQ-  To me it 's just a business he 's running .  -RDQ-,"For the past decade , Edwards 's unique approach to self-help _ an unorthodox blend of business savvy , low-cost labor and old-fashioned begging _ has earned him publicity and a decidedly mixed reputation ."
nyt_eng_19981111_0483_17:11,neg-mit,as_inconsistent,as,inconsistent,"In fact , few hitters in recent years have been as inconsistent as Boone .",nyt_eng_19981111_0483_17,11,nyt_eng_199811,"To an inconsistent offense overly reliant on the home run , they have added another inconsistent hitter whose value skyrocketed because of the career-high 24 homers .","His batting average has fluctuated from .320 in '94 to .223 in ' 97 , settling at .266 in ' 98 ."
nyt_eng_19981110_0074_5:5,neg-mit,as_anticipated,as,anticipated,Few debuts have been as anticipated as that of the Rams ' 6-foot-10-inch sophomore whose academic travails have been well-documented the past two years .,nyt_eng_19981110_0074_5,5,nyt_eng_199811,All of this played out Monday before a small gathering at Providence Civic Center in an event called the CoSIDA Classic .,"So what did Odom do in his coming-out party ? Oh , just make 6 of 13 shots for 19 points , pull down a game-high 14 rebounds , and hand out 9 assists ."
nyt_eng_19981109_0096_30:8,neg-mit,as_remote,as,remote,"Few countries in the Middle East are as remote as Yemen , a county best appreciated through its archaeological treasures .",nyt_eng_19981109_0096_30,8,nyt_eng_199811,The cost of keeping up with world-wide luxury is $ 135 for 12 issues .,"So consider a 17-day archaeological tour of the country from Nov. 13 to 29 , 1999 , led by Dr. Trevor Marchand of the University of London and offered by Archaeological Tours -LRB- 271 Madison Ave. , Suite 904 , New York , N.Y. 10016 ; 212-986-3054 -RRB- ."
nyt_eng_19981107_0047_17:6,neg-mit,as_shocked,as,shocked,A few observers were not as shocked .,nyt_eng_19981107_0047_17,6,nyt_eng_199811,"-LBQ-  Regardless of how we try to explain it , it 's a really stunning , striking outcome for Minnesota and the nation , to have a Reform Party candidate break through and for the Democrats and Republicans in the state to essentially see all their core supporters taken away from them ,  -RDQ-  Gilbert said .","-LBQ-  Jesse 's victory proves that people want a real man in power to lead , not a play plastic puppet like other politicians ,  -RDQ-  said Hulk Hogan , who played good guy to Ventura 's bad guy ."
nyt_eng_19981106_0324_65:16,neg-mit,very_good,very,good,"-LBQ-  Banshee Breeze is on the improve , and her last few races have been very good ,  -RDQ-  said Bailey .",nyt_eng_19981106_0324_65,16,nyt_eng_199811,"Banshee Breeze has won three straight Grade I races and dominated the Spinster at Keeneland Oct. 17 , winning by 12 lengths .",-LBQ-  I 'm not overconfident but I 'm certain she 'll run well .
nyt_eng_19981101_0114_35:9,neg-mit,too_aggressive,too,aggressive,"-LBQ-  Last year , a few guys were too aggressive and I let them lead the pace ,  -RDQ-  said the 29-year-old Kagwe .",nyt_eng_19981101_0114_35,9,nyt_eng_199811,OPTIONAL MATERIAL FOLLOWS -RRB-,"-LBQ-  This year , they were all depending on me , seeing what I would do ."
nyt_eng_19981230_0271_1:5,neg-mit,as_vexing,as,vexing,Few natural events are as vexing as the unpredictability of the weather .,nyt_eng_19981230_0271_1,5,nyt_eng_199812,,"Farmers cry when there is too little rain or too much , brides swear at ill-timed tornadoes , and nothing can quite match the disappointment of schoolchildren when the predicted snow does n't fall ."
nyt_eng_19981230_0125_3:4,neg-mit,as_exciting,as,exciting,"Few things are as exciting as owning that first personal computer , except maybe buying a new PC after holding onto an ancient one for far too long .",nyt_eng_19981230_0125_3,4,nyt_eng_199812,Welcome to the Digital Age !,But PC ownership can be as maddening as it is joyful .
nyt_eng_19981230_0075_17:8,neg-mit,very_telling,very,telling,"-LBQ-  These next few games will be very telling for our team ,  -RDQ-  Cal Coach Marianne Stanley said before wins over Northwestern , Pittsburgh , Colorado State and Vermont that lifted the Bears to 6-2 going into a Tuesday night game against 20th-ranked Florida .",nyt_eng_19981230_0075_17,8,nyt_eng_199812,"And Oregon -LRB- 19 -RRB- trampled DePaul , 86-57 , after the Blue Demons had beaten top-25 contenders Illinois and Marquette .",-LBQ-  We 've got to prove ourselves .  -RDQ-
nyt_eng_19981228_0419_12:10,neg-mit,as_debilitating,as,debilitating,"Indeed , doctors say that few benign conditions are as debilitating as a migraine , further raising drug makers ' hopes .",nyt_eng_19981228_0419_12,10,nyt_eng_199812,Such growth would not be all that surprising  -COL-  Slightly less than half of all migraine sufferers in the United States have seen a doctor in the last year and pain relievers are very popular drugs .,"At the same time , some pharmaceutical companies are spending freely on consumer advertising for the new drugs , a strategy that has previously created much larger markets in a matter of weeks ."
nyt_eng_19981228_0230_12:7,neg-mit,wholly_original,wholly,original,Few combinations of words are now wholly original .,nyt_eng_19981228_0230_12,7,nyt_eng_199812,"That means a policy not just for coping with the issue or the crisis of the moment or the week or even of the season , or for getting through the next summit meeting ; rather it means a policy for the next century .  -RDQ-","Strategic patience had been used two weeks earlier by a corporate executive , Jim Maxmin , in an article for Industry Week ; a year before that , in  -LBQ-  The Good Guys ,  -RDQ-  a book by Jules Bonavolonta and Brian Duffy , the phrase was used to describe the FBI plan to infiltrate major Mafia families to conduct long-term investigations ."
nyt_eng_19981224_0134_30:10,neg-mit,as_exciting,as,exciting,"Welcome to the Digital Age ! Few things are as exciting as owning that first personal computer , except maybe buying a new PC after holding onto an ancient one for far too long .",nyt_eng_19981224_0134_30,10,nyt_eng_199812,"computer for the first time , this should be a very merry Christmas indeed .",By DWIGHT SILVERMAN .
