hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_09_028.7030_x0448552_06:8-9,remotely_interested,interested,(+)_remotely_interested,remotely,just an fyi in case anyone is remotely interested in getting this set .,Just an FYI in case anyone is remotely interested in getting this set .
pcc_eng_08_086.8547_x1389871_06:3-4,remotely_interested,interested,(+)_remotely_interested,remotely,for those remotely interested,For those remotely interested
pcc_eng_20_004.0203_x0048498_05:31-32,remotely_interested,interested,(+)_remotely_interested,remotely,to the necessary target audiences which are remotely interested with the products and services which,"Printing companies have long been major catalysts in pumping newly - established businesses with a heady does of promotional material , directly distributed to the necessary target audiences which are remotely interested with the products and services which are being offered by the businesses which are being spotlighted ."
pcc_eng_01_008.2483_x0117115_084:5-6,remotely_interested,interested,(+)_remotely_interested,remotely,"if you are even remotely interested in photography , then his site","If you are even remotely interested in photography , then his site is well worth a visit , and not just because he is an old friend , but because he is an old friend with considerable talent ."
pcc_eng_04_026.0101_x0404200_13:4-5,remotely_interested,interested,(+)_remotely_interested,remotely,"if you are remotely interested in downloading this game , then","If you are remotely interested in downloading this game , then do it now as it may go back to its original price soon ."
pcc_eng_03_104.2100_x1671108_42:11-12,remotely_interested,interested,(+)_remotely_interested,remotely,i have convinced myself that you are remotely interested in what i did over the,This is because I have convinced myself that you are remotely interested in what I did over the weekend .
pcc_eng_00_031.7384_x0496764_07:11-12,remotely_interested,interested,(+)_remotely_interested,remotely,proposals lies a player edmonton should be remotely interested in trading yakupov for ?,Where in this proposals lies a player Edmonton should be remotely interested in trading Yakupov for ?
pcc_eng_00_048.6371_x0769988_19:5-6,remotely_interested,interested,(+)_remotely_interested,remotely,"if you are even remotely interested in the fiction , give this","If you are even remotely interested in the fiction , give this game a try and prepare to have your mind blown !"
pcc_eng_09_074.9503_x1195847_2:13-14,remotely_interested,interested,(+)_remotely_interested,remotely,good too ... and anyone that 's remotely interested in the gaming industry should pick,The interactive documentary is quite good too ... and anyone that 's remotely interested in the gaming industry should pick it up .
pcc_eng_07_097.9002_x1566034_098:6-7,remotely_interested,interested,(+)_remotely_interested,remotely,the only people who were remotely interested in talking to me were other,The only people who were remotely interested in talking to me were other Three - Dayers .
pcc_eng_17_015.1338_x0228669_28:4-5,remotely_interested,interested,(+)_remotely_interested,remotely,by now anyone remotely interested in mouse on mars knows that,"By now anyone remotely interested in Mouse on Mars knows that Glam was originally recorded as a soundtrack for an awful Australian film called starring Tony "" Who 's the Boss ? """
pcc_eng_03_053.6276_x0852565_03:3-4,remotely_interested,interested,(+)_remotely_interested,remotely,"i was remotely interested , but i knew very little","I was remotely interested , but I knew very little about Newman ."
pcc_eng_12_061.5464_x0979162_50:4-5,remotely_interested,interested,(+)_remotely_interested,remotely,"if you 're remotely interested in self-respect , accept the invitation","If you 're remotely interested in self-respect , accept the invitation , go to the bash , behave with impeccable charm , say thank you very much for having me , and leave early ."
pcc_eng_28_047.7543_x0756528_13:14-15,remotely_interested,interested,(+)_remotely_interested,remotely,university and you pretend like you are remotely interested in the outcome of the game,Sometimes your university is playing his university and you pretend like you are remotely interested in the outcome of the game :
pcc_eng_24_050.3157_x0797403_04:12-13,remotely_interested,interested,(+)_remotely_interested,remotely,reviews on the book i'd encourage everyone remotely interested to read a mix of the,There are TONS of reviews on the book i'd encourage everyone remotely interested to read a mix of the 5 star and 1 star ones to get a feel .
pcc_eng_14_042.5192_x0670754_28:6-7,remotely_interested,interested,(+)_remotely_interested,remotely,we want anyone who is remotely interested to come out and see it,"We want anyone who is remotely interested to come out and see it , it 's amazing . """
pcc_eng_18_021.1246_x0325632_049:6-7,remotely_interested,interested,(+)_remotely_interested,remotely,i 'd urge anyone even remotely interested in any form of historical fiction,"I 'd urge anyone even remotely interested in any form of historical fiction , fantasy , magical realism , or just good books containing amazing characters , to pick this up ."
pcc_eng_10_103.4525_x1656584_22:19-20,remotely_interested,interested,(+)_remotely_interested,remotely,be grabbed by anyone who is even remotely interested in some outstanding entertainment .,This means that an opportunity to view such amazing work should be grabbed by anyone who is even remotely interested in some outstanding entertainment .
pcc_eng_14_001.6801_x0011096_08:5-6,remotely_interested,interested,(+)_remotely_interested,remotely,so is anybody even remotely interested in seeing this movie in 3d,"So is anybody even remotely interested in seeing this movie in 3D , or , for that matter , the sequel itself ?"
pcc_eng_06_075.7257_x1208659_32:6-7,remotely_interested,interested,(+)_remotely_interested,remotely,"if you are at least remotely interested in prog , you have to","If you are at least remotely interested in prog , you have to hear this album ."
pcc_eng_07_094.1183_x1504935_3:12-13,remotely_interested,interested,(+)_remotely_interested,remotely,of budapest is a must-visit for anyone remotely interested in european culture .,Hungary 's capital city of Budapest is a must-visit for anyone remotely interested in European culture .
pcc_eng_09_022.7548_x0352128_03:2-3,remotely_interested,interested,(+)_remotely_interested,remotely,anyone remotely interested in the dark corners of our,Anyone remotely interested in the dark corners of our minds will know all about what I 'm going to write today .
pcc_eng_07_006.9490_x0096346_3:5-6,remotely_interested,interested,(+)_remotely_interested,remotely,i 'd advise anyone remotely interested in brandy to check this out,I 'd advise anyone remotely interested in brandy to check this out .
pcc_eng_18_048.1534_x0763206_04:5-6,remotely_interested,interested,(+)_remotely_interested,remotely,if you are even remotely interested in video games then you have,"If you are even remotely interested in video games then you have heard of the addictive game , Fortnite ."
pcc_eng_13_013.7209_x0205424_15:21-22,remotely_interested,interested,(+)_remotely_interested,remotely,"you have the cash and are even remotely interested in shooters , grab this game","The Panzer series is reason enough to purchase a Saturn , so if you have the cash and are even remotely interested in shooters , grab this game and become engulfed by the impressive world that Sega created ."
pcc_eng_14_016.3335_x0247692_26:21-22,remotely_interested,interested,(+)_remotely_interested,remotely,'ve heard that if anyone 's even remotely interested in checking pv mp combat out,"Points are the de facto building blocks of monster play , and I 've heard that if anyone 's even remotely interested in checking Pv MP combat out in the future , they should save up the DP now ."
pcc_eng_18_061.8228_x0984630_24:19-20,remotely_interested,interested,(+)_remotely_interested,remotely,point in time where just about anyone remotely interested in the digital advertising ecosystem and,"But suffice it to say that we are clearly approaching a point in time where just about anyone remotely interested in the digital advertising ecosystem and , for that matter , many not so interested will be substantially aware of these issues ."
pcc_eng_06_016.7815_x0255298_013:4-5,remotely_interested,interested,(+)_remotely_interested,remotely,"if you 're remotely interested in cracking the hollywood market ,","If you 're remotely interested in cracking the Hollywood market , or in intensively developing a movie idea and becoming a better writer in the process , this is an opportunity not to be missed ..."
pcc_eng_25_097.8109_x1566724_20:28-29,remotely_interested,interested,(+)_remotely_interested,remotely,have one or two people who are remotely interested .,"And then when they 're on display , people just wander past them , and you might be lucky to have one or two people who are remotely interested ."
pcc_eng_26_051.1223_x0810374_01:5-6,remotely_interested,interested,(+)_remotely_interested,remotely,if you 're even remotely interested into the psychology of why people,"If you 're even remotely interested into the psychology of why people do what they do , you 're going to like "" Gamification . """
pcc_eng_15_007.9445_x0112127_04:19-20,remotely_interested,interested,(+)_remotely_interested,remotely,to the equine population that all persons remotely interested in livestock should acquaint themselves with,"Equine Infectious Anemia , however , is a serious enough threat to the equine population that all persons remotely interested in livestock should acquaint themselves with the particulars of the disease and the laws that have been enacted in an effort to control it ."
pcc_eng_14_001.3788_x0006176_019:5-6,remotely_interested,interested,(+)_remotely_interested,remotely,"in case anyone is remotely interested , here are my off the","In case anyone is remotely interested , here are my off the cuff observations on life in the City so far ."
pcc_eng_21_011.2393_x0165263_01:4-5,remotely_interested,interested,(+)_remotely_interested,remotely,almost anyone even remotely interested in adventure motorcycling will have aspirations,Almost anyone even remotely interested in adventure motorcycling will have aspirations of having a motorcycle trip across the globe someday .
pcc_eng_04_049.4408_x0782804_01:4-5,remotely_interested,interested,(+)_remotely_interested,remotely,if anyone is remotely interested in owning this strange but insanely,"If anyone is remotely interested in owning this strange but insanely groovy film in high definition , then today is the day and Nick Setchfield has written a review of its"
pcc_eng_28_107.03013_x1719060_22:3-4,remotely_interested,interested,(+)_remotely_interested,remotely,anyone even remotely interested in behavioral economics knows dan ariely,Anyone even remotely interested in Behavioral Economics knows Dan Ariely and his Predictably Irrational well enough .
pcc_eng_28_028.5564_x0445224_36:15-16,remotely_interested,interested,(+)_remotely_interested,remotely,"bloodthirsty impact on all those who are remotely interested in publishing , its recently announced","Although folks like to denigrate Amazon 's bloodthirsty impact on all those who are remotely interested in publishing , its recently announced Kindle Direct Publishing feature sounds pretty friendly to individual writers ( and their bank accounts ) ."
pcc_eng_05_104.1739_x1668836_03:15-16,remotely_interested,interested,(+)_remotely_interested,remotely,bowles that is must viewing for anyone remotely interested in the scribe or the influential,Indie effort provides a revealing portrait of Bowles that is must viewing for anyone remotely interested in the scribe or the influential literary expat scene in 1940s and ' 50s Morocco .
pcc_eng_24_044.1902_x0698182_41:24-25,remotely_interested,interested,(+)_remotely_interested,remotely,recommend it to anyone who seems even remotely interested .,"David feels very unique in both gameplay and art style , so much so that I recommend it to anyone who seems even remotely interested ."
pcc_eng_01_003.1318_x0034329_80:27-28,remotely_interested,interested,(+)_remotely_interested,remotely,concern yourself with why you are even remotely interested in him .,"Girlfriend , I think , instead of worrying about why he 's going back to her , you should concern yourself with why you are even remotely interested in him ."
pcc_eng_21_024.4319_x0378581_4:2-3,remotely_interested,interested,(+)_remotely_interested,remotely,anyone remotely interested in the development of algorithms or,Anyone remotely interested in the development of algorithms or in the infrastructure enabling these new advanced techniques to be used in the real world are welcome to join .
pcc_eng_22_004.2550_x0052757_033:6-7,remotely_interested,interested,(+)_remotely_interested,remotely,paterson is the only person remotely interested in balancing the state budget and,Paterson is the only person remotely interested in balancing the state budget and persists in spite of the poor poll numbers he gets .
pcc_eng_26_055.5401_x0881846_43:11-12,remotely_interested,interested,(+)_remotely_interested,remotely,recommend that anyone who considers themselves even remotely interested in cycle racing of any flavour,"i would wholeheartedly recommend that anyone who considers themselves even remotely interested in cycle racing of any flavour , ought to acquire a copy of this book ."
pcc_eng_14_054.4292_x0863562_31:40-41,remotely_interested,interested,(+)_remotely_interested,remotely,sale on this one if you 're remotely interested .,"Considering how this version is also double the pricepoint of the original Steam version for some baffling reason , I think you should definitely wait for the patch and maybe even a sale on this one if you 're remotely interested ."
pcc_eng_04_077.5450_x1236395_4:8-9,remotely_interested,interested,(+)_remotely_interested,remotely,"for now , if you are even remotely interested in trying to break free from","For now , if you are even remotely interested in trying to break free from the burden of possessions , drop everything and read this book ."
pcc_eng_val_1.6181_x10047_02:13-14,remotely_interested,interested,(+)_remotely_interested,remotely,my head for those who are even remotely interested in politics .,I have an idea in my head for those who are even remotely interested in politics .
pcc_eng_20_071.7703_x1143451_6:5-6,remotely_interested,interested,(+)_remotely_interested,remotely,"if you 're even remotely interested in that , i suggest you","If you 're even remotely interested in that , I suggest you make your way on over to the recently revamped Edge Online , which has a nice little feature on Xbox Live ."
pcc_eng_09_095.3462_x1526572_14:10-11,remotely_interested,interested,(+)_remotely_interested,remotely,possible reason why amazon could even be remotely interested is because amazon is also interested,"The only possible reason why Amazon could even be remotely interested is because Amazon is also interested in socialist - type things , so they want to appeal to their investors ."
pcc_eng_29_055.3045_x0877216_39:2-3,remotely_interested,interested,(+)_remotely_interested,remotely,anybody remotely interested in arthurian matters should own or,"Anybody remotely interested in Arthurian matters should own or at least have regular access to this last volume , despite a desperate need for it to be updated yet again some two decades on from its last publication ."
pcc_eng_09_024.6820_x0383459_43:09-10,remotely_interested,interested,(+)_remotely_interested,remotely,'d call this essential reading for anyone remotely interested in design and business .,I 'd call this essential reading for anyone remotely interested in design and business .
pcc_eng_04_058.7250_x0932327_08:09-10,remotely_interested,interested,(+)_remotely_interested,remotely,guide is a must watch for anyone remotely interested in the series !,This guide is a must watch for anyone remotely interested in the series !
pcc_eng_20_032.4784_x0508971_19:6-7,remotely_interested,interested,(+)_remotely_interested,remotely,"and if you 're even remotely interested in footy , you probably received","And if you 're even remotely interested in footy , you probably received the ' Red Carpet Analysis ' Power Point the day after the Brownlow from a friend ."
pcc_eng_08_074.5809_x1191363_18:5-6,remotely_interested,interested,(+)_remotely_interested,remotely,"if you 're even remotely interested , feel free to shoot me","If you 're even remotely interested , feel free to shoot me an e mail ."
pcc_eng_18_011.9619_x0177454_15:50-51,remotely_interested,interested,(+)_remotely_interested,remotely,for a must -have experience for anyone remotely interested in hot rods or drag racing,"And having classic lakes racers , from- in- the -time Fuelers and a passel of some of the flat-out coolest rods one 's ever seen on the grounds while wheelstanders make exhibition runs down the strip under the for-once-romantic Bakersfield smog makes for a must -have experience for anyone remotely interested in hot rods or drag racing ."
pcc_eng_01_006.7792_x0093328_14:15-16,remotely_interested,interested,(+)_remotely_interested,remotely,"the game now if you are even remotely interested in it , since you will","So I urge people to just buy the game now if you are even remotely interested in it , since you will be saving yourself like 15 $ in the long run ."
pcc_eng_26_063.7132_x1014020_11:6-7,remotely_interested,interested,(+)_remotely_interested,remotely,""" if gruden was even remotely interested ( in tennessee ) now 's",""" If Gruden was even remotely interested ( in Tennessee ) now 's the time to swoop in , "" Florio continues ."
pcc_eng_20_047.8731_x0757232_014:7-8,remotely_interested,interested,(+)_remotely_interested,remotely,"johannesburg - by now , anybody remotely interested in south africa 's economy will","JOHANNESBURG - By now , anybody remotely interested in South Africa 's economy will be aware of National Treasury 's recently released draft-policy document on an economic strategy for South Africa ."
pcc_eng_15_054.5536_x0865503_13:49-50,remotely_interested,interested,(+)_remotely_interested,remotely,to provide discounts to any buyers even remotely interested in a purchase .,"The house with a checkered past that has been on the market for years , the beautiful estate being offered at a fraction of its value , and the long abandoned building all broadcast distress ! , and sellers should expect to provide discounts to any buyers even remotely interested in a purchase ."
pcc_eng_20_075.1963_x1198854_12:20-21,remotely_interested,interested,(+)_remotely_interested,remotely,"copy for everyone i know who is remotely interested in bluegrass or country ) ""","I 'm looking forward to getting my own copy ( and a copy for everyone I know who is remotely interested in bluegrass or country ) "" ( Tori Zdeb , Santa Cruz Waves ) ."
pcc_eng_29_049.0830_x0776368_15:11-12,remotely_interested,interested,(+)_remotely_interested,remotely,"a valiant job , and for anyone remotely interested in the region , the coal","But Shnayerson does a valiant job , and for anyone remotely interested in the region , the coal industry , or the devastation being caused by mountaintop mining both to Appalachia 's complex forest and stream ecology as well as to its rich culture , his book is gripping ."
pcc_eng_27_010.2188_x0148840_09:5-6,remotely_interested,interested,(+)_remotely_interested,remotely,if you are even remotely interested in getting your body into better,If you are even remotely interested in getting your body into better shape AND you own the Wii then please read this review .
pcc_eng_val_3.02083_x37917_11:09-10,remotely_interested,interested,(+)_remotely_interested,remotely,marketed our home so thoroughly that anyone remotely interested in a home in our area,They marketed our home so thoroughly that anyone remotely interested in a home in our area knew about it
pcc_eng_01_010.6690_x0156263_22:20-21,remotely_interested,interested,(+)_remotely_interested,remotely,", and i 'd encourage anyone even remotely interested to go next year .","It can only do excellent things for our indie game dev scene , and I 'd encourage anyone even remotely interested to go next year ."
pcc_eng_15_049.5326_x0784642_12:8-9,remotely_interested,interested,(+)_remotely_interested,remotely,"fortunately , if that person is even remotely interested in weather , ...","Fortunately , if that person is even remotely interested in weather , ..."
pcc_eng_24_077.5139_x1237711_26:11-12,remotely_interested,interested,(+)_remotely_interested,remotely,"be enough , having just one person remotely interested in my tiny corner of self","It seemed to be enough , having just one person remotely interested in my tiny corner of self discovery ."
pcc_eng_26_044.1926_x0698523_128:4-5,remotely_interested,interested,(+)_remotely_interested,remotely,"if you 're remotely interested about the history of d&d ,","If you 're remotely interested about the history of D&D , Gary Gygax or the hobby of roleplaying , this is a great read ."
pcc_eng_04_009.6403_x0139744_03:5-6,remotely_interested,interested,(+)_remotely_interested,remotely,"if you 're even remotely interested in hiking and wilderness activities ,","If you 're even remotely interested in hiking and wilderness activities , you probably did , as the Grand Canyon is one of the top National Parks every year ."
pcc_eng_13_022.0158_x0339715_2:16-17,remotely_interested,interested,(+)_remotely_interested,remotely,"it 's coming home ) , anyone remotely interested in "" the beautiful game ""","With the World Cup in full flow ( it 's coming home ) , anyone remotely interested in "" the beautiful game "" will never forget England 's legendary manager Bobby Robson , captured in all his glory in this thrilling portrait ."
pcc_eng_10_103.6286_x1659469_5:19-20,remotely_interested,interested,(+)_remotely_interested,remotely,the only industry sector that i was remotely interested in .,I 'd worked in Retail before and that seemed to be the only industry sector that I was remotely interested in .
pcc_eng_24_096.6488_x1547131_212:11-12,remotely_interested,interested,(+)_remotely_interested,remotely,well -known to those who are even remotely interested in the development of alternate power,"Its advantages are well -known to those who are even remotely interested in the development of alternate power sources ; however , the truth is that , when compared with some other "" green "" methods of power production , solar power is not considered to be in first place in terms of efficiency or consistency ."
pcc_eng_01_097.7300_x1563781_07:4-5,remotely_interested,interested,(+)_remotely_interested,remotely,everyone who 's remotely interested in ghosts has usually heard of,Everyone who 's remotely interested in ghosts has usually heard of this mysterious Close due to the myth that in 1645 the tenants became infected by the plague and were bricked up inside and left to die .
pcc_eng_24_020.3436_x0312437_8:29-30,remotely_interested,interested,(+)_remotely_interested,remotely,mobile market so if you are even remotely interested i suggest check it out .,A Ride into the Mountains looks very interesting and different which is something I always love to see especially in the mobile market so if you are even remotely interested I suggest check it out .
pcc_eng_10_075.5725_x1205270_18:13-14,remotely_interested,interested,(+)_remotely_interested,remotely,republican leadership in that chamber will be remotely interested in working with democrats on an,It 's unlikely that the Republican leadership in that chamber will be remotely interested in working with Democrats on an assault weapons ban .
pcc_eng_22_017.4489_x0265330_4:4-5,remotely_interested,interested,(+)_remotely_interested,remotely,"if you are remotely interested in quality wines , ales or","If you are remotely interested in quality Wines , Ales or Liqueurs then I highly recommend a visit and better still a Tour and Tasting ."
pcc_eng_27_039.9752_x0629844_21:2-3,remotely_interested,interested,(+)_remotely_interested,remotely,readers remotely interested in parker should check out this,Readers remotely interested in Parker should check out this book and skip around in it to get a taste of her brilliance .
pcc_eng_26_063.8225_x1015785_34:11-12,remotely_interested,interested,(+)_remotely_interested,remotely,", teachers and everyone who is even remotely interested , to be involved in our","We want schools , teachers and everyone who is even remotely interested , to be involved in our search for solutions . """
pcc_eng_25_082.7434_x1323197_03:5-6,remotely_interested,interested,(+)_remotely_interested,remotely,"if you 're even remotely interested in the world of cryptocurrencies ,","If you 're even remotely interested in the world of cryptocurrencies , then you 're aware of a relatively recent phenomenon called ICOs ( also called token sales ) ."
pcc_eng_29_003.6541_x0042963_060:10-11,remotely_interested,interested,(+)_remotely_interested,remotely,required reading for anybody who is even remotely interested in or involved with running anything,It is required reading for anybody who is even remotely interested in or involved with running anything .
pcc_eng_01_097.7103_x1563460_240:19-20,remotely_interested,interested,(+)_remotely_interested,remotely,"film supporters , and any one else remotely interested in the horror genre .","It 's aimed at bringing together filmmakers , fans , indie film supporters , and any one else remotely interested in the horror genre ."
pcc_eng_05_072.9280_x1164108_3:28-29,remotely_interested,interested,(+)_remotely_interested,remotely,drew brees just in case he 's remotely interested in leaving new orleans .,"They will do their best to sign prized free agent Kirk Cousins , and they 've even reached out to Drew Brees just in case he 's remotely interested in leaving New Orleans ."
pcc_eng_15_068.4686_x1089869_41:16-17,remotely_interested,interested,(+)_remotely_interested,remotely,since fumi yoshinaga to make me even remotely interested in a high school student /,"The fact taht Izumi is the first creator since Fumi Yoshinaga to make me even remotely interested in a high school student / faculty affair is noteworthy on its own , and if Izumi does n't quite have Yoshinaga 's genius , her work still stands out , and in a decidedly positive way ."
pcc_eng_26_023.2378_x0359344_3:8-9,remotely_interested,interested,(+)_remotely_interested,remotely,"chances are , if you 're even remotely interested in reflexology you will have heard","Chances are , if you 're even remotely interested in reflexology you will have heard of the Association of Reflexologists - whether you 're newly trained and want to receive updates on the industry or you 're a long standing ..."
pcc_eng_19_064.0638_x1018203_06:8-9,remotely_interested,interested,(+)_remotely_interested,remotely,""" this is for anyone who is remotely interested in the muslim culture and the",""" This is for anyone who is remotely interested in the Muslim culture and the Muslim lifestyle , "" he said ."
pcc_eng_04_038.2274_x0601756_15:11-12,remotely_interested,interested,(+)_remotely_interested,remotely,scare away anyone who might even be remotely interested in reading your press release .,Long headlines automatically scare away anyone who might even be remotely interested in reading your press release .
pcc_eng_20_015.6989_x0237239_3:4-5,remotely_interested,interested,(+)_remotely_interested,remotely,if you are remotely interested in technology and the increasing speed,"If you are remotely interested in technology and the increasing speed of innovation , this talk is worth it 's weight in gold - very "" TED "" esq ."
pcc_eng_19_002.3281_x0021422_08:23-24,remotely_interested,interested,(+)_remotely_interested,remotely,murder was the only conflict i was remotely interested in .,Only three of the characters seemed to have any conflict and Millie being accused of murder was the only conflict I was remotely interested in .
pcc_eng_26_015.4018_x0232880_14:11-12,remotely_interested,interested,(+)_remotely_interested,remotely,"i 'd recommend this movie to anyone remotely interested in either superhero movies , or","This aside , I 'd recommend this movie to anyone remotely interested in either superhero movies , or Michael Fassbender ."
pcc_eng_15_069.4181_x1105354_03:2-3,remotely_interested,interested,(+)_remotely_interested,remotely,anyone remotely interested in trance music knows all about,"Anyone remotely interested in trance music knows all about his productions ; his radio show , A State of Trance ; his record label , Armada ; and his other various projects , awards and doings in the music industry ."
pcc_eng_04_036.5902_x0575220_076:8-9,remotely_interested,interested,(+)_remotely_interested,remotely,"i suggest this book to anyone even remotely interested in the corps , our future","I suggest this book to anyone even remotely interested in the Corps , our future in space ( that we 'll live to see , rather than 100 's of years from now ) , or military adventure ."
pcc_eng_05_072.8334_x1162550_6:09-10,remotely_interested,interested,(+)_remotely_interested,remotely,"you 're crazy enough to be even remotely interested in this , then you deserve","If you 're crazy enough to be even remotely interested in this , then you deserve to spend the $ 63 that it will cost you to own these two products ."
