hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent
apw_eng_20071114_0384_32:5,neg-ext-nonsubj,too_late,too,late,-LBQ-  It is never too late to hear new evidence when someone is fighting for his life .,apw_eng_20071114_0384_32,5,apw_eng_200711,"All we wanted was for Troy to have his fair trial ,  -RDQ-  said his mother , Virginia Davis .",We 're going to have a new trial for Troy -- and we 're going to free him .  -RDQ-
apw_eng_20071110_0036_13:5,neg-ext-nonsubj,really_convinced,really,convinced,Wall Street was never really convinced that the Charlotte bank 's $ 24 billion purchase last year of one of the country 's largest mortgage lenders was a smart bet .,apw_eng_20071110_0036_13,5,apw_eng_200711,"The write down again raised questions about the wisdom of Wachovia 's 2006 acquisition of adjustable-rate mortgage lender Golden West Financial Corp. of Oakland , California .","-LBQ-  We believe the company is trying to get ahead of likely higher future mortgage losses in California ,  -RDQ-  Deutsche Bank Securities analyst Mike Mayo wrote in a client note ."
apw_eng_20071109_0111_35:14,neg-ext-nonsubj,as_difficult,as,difficult,My experience as a director and even as an actor has never been as difficult as trying to make clothes .,apw_eng_20071109_0111_35,14,apw_eng_200711,"Eastwood  -COL-  Once you get the financing usually for a film , you can somehow move forward , whereas one wrench gets thrown into the machine of -LRB- clothing -RRB- manufacturing and it just throws a terrible domino effect of disaster -- not shipping on time and things being wrong and then it just goes downhill from there .",It 's by far the worst .
apw_eng_20071108_1291_19:5,neg-ext-nonsubj,so_miserable,so,miserable,-LBQ-  I was never so miserable in my life .,apw_eng_20071108_1291_19,5,apw_eng_200711,Haas said he was scared at how sick he got before his match against Youzhny and had to call the team doctor three times during the night .,"When I think about how bad I felt , then I can imagine it ,  -RDQ-  Haas told German news agency dpa , referring to being poisoned ."
apw_eng_20071107_0075_23:7,neg-ext-nonsubj,that_cruel,that,cruel,-LBQ-  She would have never been that cruel .  -RDQ-,apw_eng_20071107_0075_23,7,apw_eng_200711,"-LBQ-  She would have never , ever let those kids suffer , not knowing where she was ,  -RDQ-  Hora said .","Defense attorney William Du Bois , who may address jurors Wednesday , said during a break that Hora 's opening was  -LBQ-  reaching .  -RDQ-"
apw_eng_20071103_0355_21:18,neg-ext-nonsubj,too_aggressive,too,aggressive,-LBQ-  I will play a bit more aggressive with the iron shots but you can never be too aggressive .  -RDQ-,apw_eng_20071103_0355_21,18,apw_eng_200711,"-LBQ-  It 's a really tough golf course to judge the distances , the approaches and how much the ball will roll ,  -RDQ-  Singh said .","Singh was tied for fourth place with two-time defending champion Adam Scott of Australia , who carded a double bogey on the troublesome par-four third hole , a dogleg that turns almost 90 degrees left halfway down the fairway , and bogeyed the 12th ."
apw_eng_20021230_0028_23:6,neg-ext-nonsubj,very_clear,very,clear,"-LBQ-  Their mandate was never very clear and the way it was written was confusing so that , as it was , it could never have provided success ,  -RDQ-  said James Lyon , of the Brussels-based International Crisis Group .",apw_eng_20021230_0028_23,6,apw_eng_200212,"Hands tied by lack of resolve at the top , the peacekeepers were reduced to  -LBQ-  monitoring  -RDQ-  how civilian targets were attacked , counting shells falling on cities and villages and begging all warring parties to stop .","As U.N. peacekeepers watched , genocide swept away entire groups of Bosnians between 1992 and the end of 1995 ."
apw_eng_20021228_0013_11:5,neg-ext-nonsubj,too_late,too,late,But it 's never too late to do the right thing .  -RDQ-,apw_eng_20021228_0013_11,5,apw_eng_200212,-LBQ-  It will come too late for this holiday season .,"Congress left for the year without extending the federal benefits , meaning that 750,000 to 800,000 unemployed workers were cut off Saturday ."
apw_eng_20021209_0665_5:7,neg-ext-nonsubj,technically_difficult,technically,difficult,"-LBQ-  Evil has never been so technically difficult , never been so elusive ,  -RDQ-  Thatcher told about 800 people Monday after receiving the award .",apw_eng_20021209_0665_5,7,apw_eng_200212,Thatcher said the United States is the only country able to fight a  -LBQ-  twin-headed  -RDQ-  monster _ Osama bin Laden and Saddam Hussein _ in its efforts to eradicate terrorism and weapons of mass destruction .,Vice President Dick Cheney and Heritage President Edwin Feulner presented the award at the Ronald Reagan International Trade Center .
apw_eng_19950830_1255_6:5,neg-ext-nonsubj,absolutely_certain,absolutely,certain,"-LBQ-  You 're never absolutely certain when you 're flying over folks that are shooting at you ,  -RDQ-  said Adm. William J. Fallon , battle group commander aboard the Roosevelt .",apw_eng_19950830_1255_6,5,apw_eng_199508,"Though a French Mirage 2000C was shot down , NATO commanders expressed confidence that their pilots had shut down Serb air defenses .","But , he said ,  -LBQ-  We 're pretty happy with where we are at this position .  -RDQ-"
apw_eng_19950830_0798_2:5,neg-ext-nonsubj,absolutely_certain,absolutely,certain,"-LBQ-  You 're never absolutely certain when you 're flying over folks that are shooting at you ,  -RDQ-  said Adm. William J. Fallon .",apw_eng_19950830_0798_2,5,apw_eng_199508,"As NATO planes continued massive air attacks over Bosnia today , the admiral helping run the air campaign said allied pilots shut down Serb air defenses and dominated the skies in their initial assault .","But , he said ,  -LBQ-  We 're pretty happy with where we are at this position ."
apw_eng_19950822_1086_38:7,neg-ext-nonsubj,far_east,far,east,"-LBQ-  I 've never been this far East ,  -RDQ-  said Stramwasser , a 24-year-old Canadian .",apw_eng_19950822_1086_38,7,apw_eng_199508,The Western activists aboard the train to Beijing are keenly aware that Russian women would have added a lot to the trip .,"-LBQ-  I think it 's important to see what 's happening _ economically , politically and socially .  -RDQ-"
apw_eng_19950817_1108_21:36,neg-ext-nonsubj,so_bad,so,bad,"The latest is the respected Chen Li-an , head of the watchdog Control Yuan , who declared his candidacy on Thursday , citing deteriorating relations with China and saying  -COL-   -LBQ-  Things have never been so bad before .  -RDQ-",apw_eng_19950817_1108_21,36,apw_eng_199508,Lee already faces two challengers from within his Nationalist Party .,"Chang Ling-chen , political science professor at National Taiwan University , says the crisis would be best resolved if Lee bowed out ."
apw_eng_19950817_0298_4:6,neg-ext-nonsubj,so_bad,so,bad,"-LBQ-  Things have never been so bad  -RDQ-  in Taiwan 's relations with China , Chen said .",apw_eng_19950817_0298_4,6,apw_eng_199508,"Chen , 58 and a son of the late vice president Chen Cheng , is unlikely to win , but his candidacy could cut into President Lee Teng-hui 's vote if he decides to run for another term , said political scientist Chiang Min-hsiu of National Chengchi University","Relations foundered after Lee visited the United States in June , defying the wall of diplomatic isolation imposed by China on Taiwan ."
apw_eng_19950816_0140_35:6,neg-ext-nonsubj,very_long,very,long,"-LBQ-  Clinton runs are never very long ,  -RDQ-  Mann added .",apw_eng_19950816_0140_35,6,apw_eng_199508,"-LBQ-  I think he is showing signs of having made the adjustment to figuring out what resources are available to him as president and utilizing those resources ,  -RDQ-  said Thomas Mann , an analyst at the Brookings Institution .","-LBQ-  Whenever things are going good , you look for something awful to happen ."
apw_eng_19950808_0499_25:8,neg-ext-nonsubj,completely_sure,completely,sure,"She acknowledges that she can never be completely sure , but believes Muscarello really is the one .",apw_eng_19950808_0499_25,8,apw_eng_199508,Mrs. Shain says she never got a really good look at the face of the sailor dressed in his Navy blues .,Times Square had exploded in jubilation at news of the Japanese surrender .
apw_eng_19950802_0423_50:17,neg-ext-nonsubj,quite_herself,quite,herself,"Mrs. Fukuhara lived for nearly three more decades , but her son says she was never quite herself again .",apw_eng_19950802_0423_50,17,apw_eng_199508,"Though his combat tour was soon to end , he re-enlisted so he could remain in Japan to care for his family .","His surviving brothers were stripped of U.S. citizenship , but it eventually was restored after the family convinced authorities the two would likely have been killed if they refused to join up ."
apw_eng_20010528_0666_1:5,neg-ext-nonsubj,very_good,very,good,Congress has never been very good at getting a president to take a foreign policy action he did not already want to take .,apw_eng_20010528_0666_1,5,apw_eng_200105,,"But lawmakers keep trying , and putting Democrats in charge of the Senate while Republicans hold the White House is likely to trigger some battles ."
apw_eng_20010528_0217_31:10,neg-ext-nonsubj,very_good,very,good,WASHINGTON -LRB- AP -RRB- _ Congress has never been very good at getting a,apw_eng_20010528_0217_31,10,apw_eng_200105,Foreign Policy Battles Likely in Senate,president to take a foreign policy action he did not already want to take .
apw_eng_20010527_0608_2:6,neg-ext-nonsubj,as_exciting,as,exciting,"-LBQ-  Fashion has never been as exciting as it is now ,  -RDQ-  de la Renta said Saturday at the Savannah College of Art and Design , which presented him its 2001 Andre Leon Talley Lifetime Achievement Award .",apw_eng_20010527_0608_2,6,apw_eng_200105,"Designer Oscar de la Renta says the fashion world is enjoying its golden days , with designers willing to offer clothes accessible to the masses .","-LBQ-  Today , what is important for us is the masses , the working woman , the professional woman , because they are the ones who really buy fashion .  -RDQ-"
apw_eng_20010523_1051_3:6,neg-ext-nonsubj,that_important,that,important,-LBQ-  It 's never been that important to him or me .  -RDQ-,apw_eng_20010523_1051_3,6,apw_eng_200105,"-LBQ-  For both of us marriage seemed a little abstract , the romantic notion of it ,  -RDQ-  said Kline , 40 , a stay-at-home mom .",Living in sin ? More like living in the mainstream .
apw_eng_20010523_0085_18:17,neg-ext-nonsubj,too_late,too,late,The good news for investors _ women and men alike _ is that it 's never too late to get started and the pros have plenty of advice .,apw_eng_20010523_0085_18,17,apw_eng_200105,"-LBQ-  The cost of procrastination is real ,  -RDQ-  King said .",Here are some tips  -COL-
apw_eng_20010522_1085_5:7,neg-ext-nonsubj,so_arrogant,so,arrogant,"The government  -LBQ-  must never be so arrogant as to say , ` You ca n't fulfill your mission if you access federal money ; therefore you have to change the entire mission of why you exist ,  -RDQ-  ' Bush said .",apw_eng_20010522_1085_5,7,apw_eng_200105,"He noted that charitable choice already is law for welfare programs , some education scholarships and Medicare and Medicaid hospital funding .",-LBQ-  I understand the frustrations of some in the faith-based community and the nervousness as they approach this issue .
apw_eng_20010521_0740_21:4,neg-ext-nonsubj,very_deep,very,deep,"It 's never very deep and often cheesy , but lots of guilty fun , nonetheless .",apw_eng_20010521_0740_21,4,apw_eng_200105,The DVD package includes featurettes on cast and crew and some behind-the-scenes footage .,"-LRB- MGM -RRB- _ Anthony Breznican , AP Entertainment Writer"
apw_eng_20010521_0740_11:5,neg-ext-nonsubj,so_harrowing,so,harrowing,Addiction has never been so harrowing as in Darren Aronofsky 's examination of four characters in search of self-destruction .,apw_eng_20010521_0740_11,5,apw_eng_200105,-LBQ-  Requiem for a Dream  -RDQ-,The movie brought Ellen Burstyn an Academy Award nomination .
apw_eng_20010519_0251_17:17,neg-ext-nonsubj,that_aggressive,that,aggressive,"-LBQ-  Sam Cassell never got it going in the previous games , so he was never that aggressive .",apw_eng_20010519_0251_17,17,apw_eng_200105,"They 're a beast to guard ,  -RDQ-  David Wesley said .","He had four or five shots go in , so he 's going to take the next 10 ."
apw_eng_20010517_0083_9:14,neg-ext-nonsubj,legally_married,legally,married,Green says that he is not a bigamist because he has never been legally married in the state 's eyes .,apw_eng_20010517_0083_9,14,apw_eng_200105,The state sought to show that Green _ who the state says is legally married to Linda under Utah 's version of common law _ illegally cohabited with other women .,Prosecutors showed television footage depicting the Greens ' life in a cluster of trailers in Utah 's barren West Desert .
apw_eng_20010515_0880_11:5,neg-ext-nonsubj,too_early,too,early,-LBQ-  It 's never too early or too late to start planning for retirement .,apw_eng_20010515_0880_11,5,apw_eng_200105,"Boomers _ like anyone _ must start with the basics , say the experts  -COL-  setting goals , tracking their spending , outlining assets and liabilities and developing a budget that includes a savings plan .","For boomers , it gets more difficult as time goes on ,  -RDQ-  said Kenn Tacchino , associate professor of taxation at Widener University in Chester , Pa."
apw_eng_20010514_0775_26:5,neg-ext-nonsubj,terribly_deep,terribly,deep,"Fairy-tale romance is never terribly deep or real , but Kidman and McGregor connect in ways that make credible the notion of falling in love over a song , at least within the context of Luhrmann 's fantasy world .",apw_eng_20010514_0775_26,5,apw_eng_200105,"This show belongs to Kidman and McGregor , though .",And it is an exhilarating fantasy world .
apw_eng_20010510_1259_26:17,neg-ext-nonsubj,so_happy,so,happy,"-LBQ-  I 've had some happy moments here in Cologne , but I 've never been so happy ,  -RDQ-  said Swedish coach Hardy Nilsson .",apw_eng_20010510_1259_26,17,apw_eng_200105,"For Sweden , Kim Johnsson of the New York Rangers scored his second goal of the game 6 -COL- 03 into overtime with a wrist shot from the point .",The Swedes killed three straight penalties early in the third period before Fredrik Modin of the Tampa Bay Lightning forced the overtime at 13 -COL- 16 .
apw_eng_20010506_0704_4:6,neg-ext-nonsubj,so_relieved,so,relieved,-LBQ-  I 've never been so relieved in my life .,apw_eng_20010506_0704_4,6,apw_eng_200105,Spain 's Carlos Sainz finished third .,"It 's been a marvelous rally for me and for Ford ,  -RDQ-  McRae said ."
apw_eng_20010504_0334_31:12,neg-ext-nonsubj,that_active,that,active,"-LBQ-  Because it 's federal , some people who were never that active are saying , ' I finally have to do something , I have to do something now ,  -RDQ-  ' said Jill Farlow , an activist from Indiana .",apw_eng_20010504_0334_31,12,apw_eng_200105,"For others , the fact that it 's a federal execution makes it all the more important to speak out .","-LBQ-  Other people say , ` This was so heinous , I just ca n't do this .  -RDQ-  '"
apw_eng_20010503_0951_21:9,neg-ext-nonsubj,totally_immune,totally,immune,"-LBQ-  We are not and never will be totally immune to terrorism ,  -RDQ-  he said .",apw_eng_20010503_0951_21,9,apw_eng_200105,"The Defense Department is aggressively implementing dozens of recommendations by the USS Cole Commission to improve force protection , Shelton said , but he cautioned that no system is perfect .",-LBQ-  The question is not if but when and how it will occur .  -RDQ-
apw_eng_20010502_0147_23:14,neg-ext-nonsubj,too_late,too,late,"During closing arguments , Jones told the jury that it was  -LBQ-  never too late for justice .  -RDQ-",apw_eng_20010502_0147_23,14,apw_eng_200105,Moderates could no longer remain silent and the fight to topple segregation laws gained new momentum .,He said Blanton acted in response to months of civil rights demonstrations .
apw_eng_20010501_1140_19:17,neg-ext-nonsubj,too_late,too,late,"During closing arguments , U.S. Attorney Doug Jones told the jury that it was  -LBQ-  never too late for justice .  -RDQ-",apw_eng_20010501_1140_19,17,apw_eng_200105,Moderates could no longer remain silent and the fight to topple segregation laws gained new momentum .,He said Blanton acted in response to months of civil rights demonstrations .
apw_eng_20010501_1093_6:23,neg-ext-nonsubj,too_late,too,late,"During closing arguments , U.S. Attorney Doug Jones told the jury of eight whites and four blacks that it was  -LBQ-  never too late for justice .  -RDQ-",apw_eng_20010501_1093_6,23,apw_eng_200105,"Blanton was accused of helping other Klansmen plant a powerful bomb that went off at the Sixteenth Street Baptist Church on Sept. 15 , 1963 , a Sunday morning .",He said Blanton acted in response to months of civil rights demonstrations .
apw_eng_20010501_1079_7:14,neg-ext-nonsubj,too_late,too,late,"During closing arguments , U.S. Attorney Doug Jones said  -LBQ-  it 's never too late for justice  -RDQ-  and said Blanton acted in response to months of civil rights demonstrations .",apw_eng_20010501_1079_7,14,apw_eng_200105,The jury of eight whites and four blacks deliberated for about 2 1\/2 hours .,"-LBQ-  Tom Blanton saw change and did n't like it ,  -RDQ-  Jones said as black-and-white images of the church and the girls dressed in Sunday clothing flashed on video screens in the packed courtroom ."
apw_eng_20010501_0955_29:15,neg-ext-nonsubj,too_late,too,late,Deliberations began after closing arguments in which a prosecutor said  -LBQ-  it 's never too late for justice .  -RDQ-,apw_eng_20010501_0955_29,15,apw_eng_200105,"Thomas Blanton Jr. , 62 , could be sentenced to life in prison if convicted of murder , though jurors have the option of considering a lesser charge of manslaughter .",Domestic Automakers ' US Sales Slide
apw_eng_20081226_0561_23:11,neg-ext-nonsubj,really_dangerous,really,dangerous,"-LBQ-  I feel in the second half they were never really dangerous and yet we conceded two goals in the half where we were never really troubled ,  -RDQ-  Arsenal manager Arsene Wenger said .",apw_eng_20081226_0561_23,11,apw_eng_200812,But Gareth Barry converted a penalty in the 65th before defender Zat Knight struck in injury time to leave the Gunners 10 points behind leader Liverpool .,"West Brom stayed last with 15 points , while West Ham climbed away from the relegation zone with a 4-1 win at Portsmouth ."
apw_eng_20081220_0005_27:7,neg-ext-nonsubj,as_bad,as,bad,"With Couples , it 's never as bad as it seems it should be .",apw_eng_20081220_0005_27,7,apw_eng_200812,"-LBQ-  What am I , 400th right now ?  -RDQ-","He zipped along the still soggy Sherwood course with an approach to a foot on the fourth , a two-putt birdie on the fifth , a 5-foot birdie on the difficult ninth hole and was climbing the leaderboard until he found a splotch of mud on his ball at the 18th ."
apw_eng_20081218_1443_17:6,neg-ext-nonsubj,that_certain,that,certain,"-LBQ-  They 've never been that certain or confident before , so that was pretty stunning in this market and this economy as we watch consumer spending numbers continue to blow up ,  -RDQ-  Misek said .",apw_eng_20081218_1443_17,6,apw_eng_200812,Misek said he was taken aback by Balsillie 's confidence on the conference call that RIM would meet its guidance and that margins will improve next year .,-LBQ-  You 're going to see substantial growth even in a terrible economy .  -RDQ-
apw_eng_20081216_0229_6:5,neg-ext-nonsubj,as_strong,as,strong,"The sanctions were never as strong as the U.S. wanted , and they have had no visible effect on Iranian policy .",apw_eng_20081216_0229_6,5,apw_eng_200812,The United States helped lead a drive at the United Nations to sanction Iran for an extensive nuclear development program that many nations suspect could lead to an atomic weapon .,"Rice insisted , however , that U.N. and other penalties are forcing hard financial choices on a nation already under economic stress ."
apw_eng_20081216_0206_29:5,neg-ext-nonsubj,particularly_close,particularly,close,"They have never been particularly close , and they appeared to be even more distant when they lost both their matches as partners in the 2004 Ryder Cup , where they rarely spoke to each other .",apw_eng_20081216_0206_29,5,apw_eng_200812,"The comments figure to bring even more intrigue to the Woods-Mickelson rivalry , and to a relationship that is hard to pin down .","But they exchange friendly barbs in the locker room , and both have paid each other compliments over the years ."
apw_eng_20081214_0376_14:20,neg-ext-nonsubj,really_consistent,really,consistent,-RDQ-  -LRB- But -RRB- I 'm so comfortable on my skis right now in slalom and I 've been really consistent and never had that before in slalom .,apw_eng_20081214_0376_14,20,apw_eng_200812,"-LBQ-  I 'm not thinking about the overall place right now , it 's much too early and I 've always said that Maria will be one of the toughest competitors with Nicky Hosp ,  -RDQ-  Vonn said .",It 's been going really well .  -RDQ-
apw_eng_20081214_0354_13:17,neg-ext-nonsubj,really_consistent,really,consistent,"-LBQ-  I 'm so comfortable on my skis right now in slalom and I 've been really consistent and never had that before in slalom ,  -RDQ-  Vonn said .",apw_eng_20081214_0354_13,17,apw_eng_200812,"The Finnish skier , who won Saturday 's giant slalom , trails Vonn by 38 points .",-LBQ-  It 's been going really well .  -RDQ-
apw_eng_20081211_1161_13:12,neg-ext-nonsubj,too_late,too,late,"For while starting young is undoubtedly dangerous , it is never too late to quit .",apw_eng_20081211_1161_13,12,apw_eng_200812,But the fog of children 's smoke must not be allowed to obscure the broader issue .,On the Net  -COL-
apw_eng_20081210_0796_19:8,neg-ext-nonsubj,especially_close,especially,close,The two Illinois politicians have never been especially close and have largely operated in different Democratic Party camps in the state .,apw_eng_20081210_0796_19,8,apw_eng_200812,"Robert Gibbs , an Obama spokesman , said  -COL-   -LBQ-  We did not know about this recent part of the investigation until today .  -RDQ-",Blagojevich 's disdain for Obama was clear in court documents ; he is quoted as calling the president-elect a vulgar term in one phone conversation recorded by the FBI .
apw_eng_20081209_0139_6:6,neg-ext-nonsubj,so_glad,so,glad,"-LBQ-  I have never been so glad to listen to my wife 's nagging ,  -RDQ-  the man said Tuesday .",apw_eng_20081209_0139_6,6,apw_eng_200812,"-LBQ-  I must have been their last customer of the night ,  -RDQ-  he said , adding that the young married couple had had a  -LBQ-  rough  -RDQ-  couple of years , reduced to one income after having children .",He discovered their newly won fortune Sunday thanks to his wife 's request for a barbecued sausage .
apw_eng_20081205_0590_5:5,neg-ext-nonsubj,quite_sure,quite,sure,-LBQ-  You are never quite sure what has happened and the rumor mill is operating at 100 miles an hour at the moment .,apw_eng_20081205_0590_5,5,apw_eng_200812,"Trying to cut through rumor and fact in the football industry today is difficult ,  -RDQ-  Ferguson said on Friday .",We just wish Roy well because he was a great player here .  -RDQ-
apw_eng_20011031_0432_11:15,neg-ext-nonsubj,so_excited,so,excited,"-LBQ-  Following his performance at the World Half Marathon , I have never been so excited about an athlete 's debut at the marathon distance .  -RDQ-",apw_eng_20011031_0432_11,15,apw_eng_200110,"-LBQ-  Everyone will agree that Haile Gebrselassie is the best ever 10,000 meter runner in the world ,  -RDQ-  race director Dave Bedford said .",The London Marathon pays top appearance fees to attract the world 's elite runners .
apw_eng_20011030_1096_6:26,neg-ext-nonsubj,as_high,as,high,"-LBQ-  I think there are a lot of people around the world who think the level of play of women 's tennis has never been as high as it is now ,  -RDQ-  Wulff said .",apw_eng_20011030_1096_6,26,apw_eng_200110,"Wulff , 49 , will attempt to use his skills honed at Nike to sell the game to a larger public , maximizing the game 's rising popularity as a brand behind stars like Venus and Serena Williams and Jennifer Capriati .",-LBQ-  I have the passion to reinvent some parts of the tour using these great players .  -RDQ-
apw_eng_20011030_0378_25:13,neg-ext-nonsubj,absolutely_safe,absolutely,safe,"-LBQ-  We 'll never be sure , and we 'll never be absolutely safe ,  -RDQ-  said Nunn , who now heads the Nuclear Threat Initiative foundation .",apw_eng_20011030_0378_25,13,apw_eng_200110,"Still , he said , the United States can not be sure some weapons and expertise have not leaked out of the former Soviet Union .",
apw_eng_20011025_1742_16:6,neg-ext-nonsubj,really_interested,really,interested,-LBQ-  The artists were never really interested in signing their own work .  -RDQ-,apw_eng_20011025_1742_16,6,apw_eng_200110,"-LBQ-  It was vastly anonymous ,  -RDQ-  Carboni said of glassblowing in the Islamic world .","Islamic glass also traveled widely , as it was shipped all over the world through trade routes ; pieces have been found in Europe as well as in China ."
apw_eng_20011019_1325_10:8,neg-ext-nonsubj,that_close,that,close,"Sampras , seeded ninth , was never that close , giving away the first set with a double fault .",apw_eng_20011019_1325_10,8,apw_eng_200110,"Mirnyi , of Belarus , already defeated top-ranked French Open champion Gustavo Kuerten and Wimbledon winner Goran Ivanisevic this week , saving two match points against each .",Mirnyi then powered to a 3-0 lead in the second set and hit a return winner on his first match point to end the contest after just 66 minutes .
apw_eng_20011019_1092_17:5,neg-ext-nonsubj,so_naive,so,naive,"I 'd never be so naive to say nothing could ever happen , but I 'm not afraid to fly today ,  -RDQ-  she said .",apw_eng_20011019_1092_17,5,apw_eng_200110,-LBQ-  You always need to be cautious .,Beamer said she also wanted to support commercial airlines .
apw_eng_20011019_0876_8:4,neg-ext-nonsubj,that_close,that,close,Sampras was never that close .,apw_eng_20011019_0876_8,4,apw_eng_200110,"On Thursday , he withstood two more match points and 31 aces from Wimbledon champion Goran Ivanisevic .","With double break point on his serve , Sampras produced a double-fault to drop the opening set ."
apw_eng_20011014_0987_11:11,neg-ext-nonsubj,too_late,too,late,"-LBQ-  I think it shows everybody that it 's never too late to realize your talent , or your dream .",apw_eng_20011014_0987_11,11,apw_eng_200110,"-LBQ-  I am proud to be able to come back from everything that 's happened in my life , and just to enjoy tennis and play this well ,  -RDQ-  Capriati said .","If you think positive and believe in yourself , good things are going to come .  -RDQ-"
apw_eng_20011014_0246_6:11,neg-ext-nonsubj,often_passionate,often,passionate,"Clothes shown in the past week for summer ready-to-wear were often passionate and romantic , almost never tough or aggressive .",apw_eng_20011014_0246_6,11,apw_eng_200110,"PARIS -LRB- AP -RRB- _ The fashion capital shrugged off panic , and most fashion shows went on as planned .","Of course , these were clothes designed mainly before Sept. 11 ."
