hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,label,status
nyt_eng_19980721_0155_7:17,neg-ext-nonsubj,too_heavy,too,heavy,Such dishes are delicious and hearty enough to please a crowd of meat eaters without being too heavy .,nyt_eng_19980721_0155_7,17,nyt_eng_199807,"The French dine on boeuf a la ficelle , poached beef fillet sliced to show off its rosy interior and served cold with any one of a number of sauces .","I like the idea so much that I propose two recipes of my own , one for a boned and rolled loin of pork , the other for a boned and rolled leg of lamb , both easy to slice .",nyt_eng_19980721_0155_7:17_discard,discard
nyt_eng_19980721_0155_7:17,neg-ext-nonsubj,too_heavy,too,heavy,Such dishes are delicious and hearty enough to please a crowd of meat eaters without being too heavy .,nyt_eng_19980721_0155_7,17,nyt_eng_199807,"The French dine on boeuf a la ficelle , poached beef fillet sliced to show off its rosy interior and served cold with any one of a number of sauces .","I like the idea so much that I propose two recipes of my own , one for a boned and rolled loin of pork , the other for a boned and rolled leg of lamb , both easy to slice .",nyt_eng_19980721_0155_7:17_keep,keep
nyt_eng_19980714_0125_57:3,neg-ext-nonsubj,too_sweet,too,sweet,Without being too sweet .,nyt_eng_19980714_0125_57,3,nyt_eng_199807,-LBQ-  Trying to find a way to tell them how I felt about them without holding back anything .,Seems the only way to tell the truth is to mix some sourness in so that it tastes real .,nyt_eng_19980714_0125_57:3_discard,discard
nyt_eng_19980714_0125_57:3,neg-ext-nonsubj,too_sweet,too,sweet,Without being too sweet .,nyt_eng_19980714_0125_57,3,nyt_eng_199807,-LBQ-  Trying to find a way to tell them how I felt about them without holding back anything .,Seems the only way to tell the truth is to mix some sourness in so that it tastes real .,nyt_eng_19980714_0125_57:3_keep,keep
nyt_eng_19980709_0079_18:43,neg-ext-nonsubj,gratuitously_sentimental,gratuitously,sentimental,"It just may be that a company of recently arrived exiles , in a land of refugees deep in reflection about its first 50 years of nationhood , struck a responsive nerve with a play that manages to be nostalgic without being gratuitously sentimental .",nyt_eng_19980709_0079_18,43,nyt_eng_199807,"The Gesher , a seven-year-old theater company founded by Russian Israelis and headed by a Russian-born director , Yevgeny Arye , has rapidly established itself as one of Israel 's most innovative theater troupes .",The play is  -LBQ-  Our Town  -RDQ-  reimagined by Marc Chagall ; the village it conjures is a mystical bend in the road of Palestine 's past and Israel 's future .,nyt_eng_19980709_0079_18:43_discard,discard
nyt_eng_19980709_0079_18:43,neg-ext-nonsubj,gratuitously_sentimental,gratuitously,sentimental,"It just may be that a company of recently arrived exiles , in a land of refugees deep in reflection about its first 50 years of nationhood , struck a responsive nerve with a play that manages to be nostalgic without being gratuitously sentimental .",nyt_eng_19980709_0079_18,43,nyt_eng_199807,"The Gesher , a seven-year-old theater company founded by Russian Israelis and headed by a Russian-born director , Yevgeny Arye , has rapidly established itself as one of Israel 's most innovative theater troupes .",The play is  -LBQ-  Our Town  -RDQ-  reimagined by Marc Chagall ; the village it conjures is a mystical bend in the road of Palestine 's past and Israel 's future .,nyt_eng_19980709_0079_18:43_keep,keep
nyt_eng_19980707_0157_43:9,neg-ext-nonsubj,seriously_sweet,seriously,sweet,It gives the impression of sweetness without being seriously sweet .,nyt_eng_19980707_0157_43,9,nyt_eng_199807,"A flowery , fruity gewuerztraminer , from Navarro , in Mendocino , Calif. , is a perfect starter .","Most people get into red wines these day by asking for merlot , mostly because it is somewhat trendy .",nyt_eng_19980707_0157_43:9_discard,discard
nyt_eng_19980707_0157_43:9,neg-ext-nonsubj,seriously_sweet,seriously,sweet,It gives the impression of sweetness without being seriously sweet .,nyt_eng_19980707_0157_43,9,nyt_eng_199807,"A flowery , fruity gewuerztraminer , from Navarro , in Mendocino , Calif. , is a perfect starter .","Most people get into red wines these day by asking for merlot , mostly because it is somewhat trendy .",nyt_eng_19980707_0157_43:9_keep,keep
nyt_eng_19980701_0413_4:10,neg-ext-nonsubj,too_melodramatic,too,melodramatic,"-LBQ-  I read the blessed thing and without being too melodramatic , I was on the verge of tears .",nyt_eng_19980701_0413_4,10,nyt_eng_199807,"-LBQ-  It 's a pretentious attempt by the present pope to stifle conversation and dialogue ,  -RDQ-  said Thomas Groome , professor of theology and religious education at Boston College .",It 's a very sad day .  -RDQ-,nyt_eng_19980701_0413_4:10_discard,discard
nyt_eng_19980701_0413_4:10,neg-ext-nonsubj,too_melodramatic,too,melodramatic,"-LBQ-  I read the blessed thing and without being too melodramatic , I was on the verge of tears .",nyt_eng_19980701_0413_4,10,nyt_eng_199807,"-LBQ-  It 's a pretentious attempt by the present pope to stifle conversation and dialogue ,  -RDQ-  said Thomas Groome , professor of theology and religious education at Boston College .",It 's a very sad day .  -RDQ-,nyt_eng_19980701_0413_4:10_keep,keep
nyt_eng_19980701_0408_4:10,neg-ext-nonsubj,too_melodramatic,too,melodramatic,"-LBQ-  I read the blessed thing and without being too melodramatic , I was on the verge of tears .",nyt_eng_19980701_0408_4,10,nyt_eng_199807,"-LBQ-  It 's a pretentious attempt by the present pope to stifle conversation and dialogue ,  -RDQ-  said Thomas Groome , professor of theology and religious education at Boston College .",It 's a very sad day .  -RDQ-,nyt_eng_19980701_0408_4:10_discard,discard
nyt_eng_19980701_0285_121:3,neg-ext-nonsubj,too_graphic,too,graphic,"Without being too graphic , I think I can safely say that the only taboos left for ` South Park ` are necrophilia and cannibalism .",nyt_eng_19980701_0285_121,3,nyt_eng_199807,"While Beavis and Butthead may have set the profane tone for future adult-themed ` cartoons , ` ` South Park ` has claimed the far ground of tastelessness , busting societal taboos faster than you , well , faster than you can come up with new taboos .","I 'm not a regular watcher of ` South Park , ` so they might have already zoomed right past those subjects and gone to Kenny-knows-where .",nyt_eng_19980701_0285_121:3_discard,discard
nyt_eng_19980701_0285_121:3,neg-ext-nonsubj,too_graphic,too,graphic,"Without being too graphic , I think I can safely say that the only taboos left for ` South Park ` are necrophilia and cannibalism .",nyt_eng_19980701_0285_121,3,nyt_eng_199807,"While Beavis and Butthead may have set the profane tone for future adult-themed ` cartoons , ` ` South Park ` has claimed the far ground of tastelessness , busting societal taboos faster than you , well , faster than you can come up with new taboos .","I 'm not a regular watcher of ` South Park , ` so they might have already zoomed right past those subjects and gone to Kenny-knows-where .",nyt_eng_19980701_0285_121:3_keep,keep
nyt_eng_19980701_0284_121:3,neg-ext-nonsubj,too_graphic,too,graphic,"Without being too graphic , I think I can safely say that the only taboos left for ` South Park ` are necrophilia and cannibalism .",nyt_eng_19980701_0284_121,3,nyt_eng_199807,"While Beavis and Butthead may have set the profane tone for future adult-themed ` cartoons , ` ` South Park ` has claimed the far ground of tastelessness , busting societal taboos faster than you , well , faster than you can come up with new taboos .","I 'm not a regular watcher of ` South Park , ` so they might have already zoomed right past those subjects and gone to Kenny-knows-where .",nyt_eng_19980701_0284_121:3_discard,discard
nyt_eng_19980701_0283_121:3,neg-ext-nonsubj,too_graphic,too,graphic,"Without being too graphic , I think I can safely say that the only taboos left for ` South Park ` are necrophilia and cannibalism .",nyt_eng_19980701_0283_121,3,nyt_eng_199807,"While Beavis and Butthead may have set the profane tone for future adult-themed ` cartoons , ` ` South Park ` has claimed the far ground of tastelessness , busting societal taboos faster than you , well , faster than you can come up with new taboos .","I 'm not a regular watcher of ` South Park , ` so they might have already zoomed right past those subjects and gone to Kenny-knows-where .",nyt_eng_19980701_0283_121:3_discard,discard
nyt_eng_19980701_0171_44:11,neg-ext-nonsubj,entirely_satisfatory,entirely,satisfatory,-LBQ-  Side Man  -RDQ-  is an engrossing play without being entirely satisfatory .,nyt_eng_19980701_0171_44,11,nyt_eng_199807,I do n't think he had any idea of what was going on .  -RDQ-,One character is missing from this family  -COL-  Terry as wife and mother .,nyt_eng_19980701_0171_44:11_discard,discard
nyt_eng_19980701_0171_44:11,neg-ext-nonsubj,entirely_satisfatory,entirely,satisfatory,-LBQ-  Side Man  -RDQ-  is an engrossing play without being entirely satisfatory .,nyt_eng_19980701_0171_44,11,nyt_eng_199807,I do n't think he had any idea of what was going on .  -RDQ-,One character is missing from this family  -COL-  Terry as wife and mother .,nyt_eng_19980701_0171_44:11_keep,keep
nyt_eng_19970527_0488_22:38,neg-ext-nonsubj,intellectually_taxing,intellectually,taxing,"Through it all Hughes -LRB- best known as the art critic for Time magazine -RRB- appears in the guise of the perfect dinner guest  -COL-  urbane and erudite , wry yet polite , intellectually stimulating without being intellectually taxing .",nyt_eng_19970527_0488_22,38,nyt_eng_199705,"But for every disagreement he provokes , he seems to offer 10 lightning-fast and bright analyses of everything from the crisp spirituality of Shaker furniture to the inflated reputation of Georgia O'Keeffe .","This is , after all , a television series not a dissertation .",nyt_eng_19970527_0488_22:38_discard,discard
nyt_eng_19970527_0488_22:38,neg-ext-nonsubj,intellectually_taxing,intellectually,taxing,"Through it all Hughes -LRB- best known as the art critic for Time magazine -RRB- appears in the guise of the perfect dinner guest  -COL-  urbane and erudite , wry yet polite , intellectually stimulating without being intellectually taxing .",nyt_eng_19970527_0488_22,38,nyt_eng_199705,"But for every disagreement he provokes , he seems to offer 10 lightning-fast and bright analyses of everything from the crisp spirituality of Shaker furniture to the inflated reputation of Georgia O'Keeffe .","This is , after all , a television series not a dissertation .",nyt_eng_19970527_0488_22:38_keep,keep
nyt_eng_19970501_0664_14:4,neg-ext-nonsubj,too_dramatic,too,dramatic,"-LBQ-  Without being too dramatic , I believe we 've been in the dark for too long .  -RDQ-",nyt_eng_19970501_0664_14,4,nyt_eng_199705,"-LBQ-  I was sitting at home and I thought I 'd like to be closer to a bit of history ,  -RDQ-  he said .","Casey had no ticket for the gathering , and neither did Stefan Demetriou , a television technician who was 11 during the last Labor government and who was hoping the celebratory mood inside the hall would rub off on the crowd outside .",nyt_eng_19970501_0664_14:4_discard,discard
nyt_eng_19970501_0664_14:4,neg-ext-nonsubj,too_dramatic,too,dramatic,"-LBQ-  Without being too dramatic , I believe we 've been in the dark for too long .  -RDQ-",nyt_eng_19970501_0664_14,4,nyt_eng_199705,"-LBQ-  I was sitting at home and I thought I 'd like to be closer to a bit of history ,  -RDQ-  he said .","Casey had no ticket for the gathering , and neither did Stefan Demetriou , a television technician who was 11 during the last Labor government and who was hoping the celebratory mood inside the hall would rub off on the crowd outside .",nyt_eng_19970501_0664_14:4_keep,keep
nyt_eng_19970206_0414_7:27,neg-ext-nonsubj,much_volatile,much,volatile,"Investors have been buying 100-year bonds because they yield more than 30-year bonds , which used to be about the longest-term debt securities , without being much more volatile .",nyt_eng_19970206_0414_7,27,nyt_eng_199702,That compares with the 6.76 percent yield on super-safe 30-year U.S. Treasury bonds .,Chrysler may be less of a surprise in the century bond market than some that dived in recently .,nyt_eng_19970206_0414_7:27_discard,discard
nyt_eng_19970206_0414_7:27,neg-ext-nonsubj,much_volatile,much,volatile,"Investors have been buying 100-year bonds because they yield more than 30-year bonds , which used to be about the longest-term debt securities , without being much more volatile .",nyt_eng_19970206_0414_7,27,nyt_eng_199702,That compares with the 6.76 percent yield on super-safe 30-year U.S. Treasury bonds .,Chrysler may be less of a surprise in the century bond market than some that dived in recently .,nyt_eng_19970206_0414_7:27_keep,keep
nyt_eng_19970205_0196_16:20,neg-ext-nonsubj,too_daunting,too,daunting,"The graphics are impressive , especially on a large-screen television , and the game play is challenging without being too daunting for Nintendo novices .",nyt_eng_19970205_0196_16,20,nyt_eng_199702,The action brings an updated adrenaline boost to the basic good-vs . - evil theme of  -LBQ-  Star Wars .  -RDQ-,"In gamer speak , it totally rocks .",nyt_eng_19970205_0196_16:20_discard,discard
nyt_eng_19970205_0196_16:20,neg-ext-nonsubj,too_daunting,too,daunting,"The graphics are impressive , especially on a large-screen television , and the game play is challenging without being too daunting for Nintendo novices .",nyt_eng_19970205_0196_16,20,nyt_eng_199702,The action brings an updated adrenaline boost to the basic good-vs . - evil theme of  -LBQ-  Star Wars .  -RDQ-,"In gamer speak , it totally rocks .",nyt_eng_19970205_0196_16:20_keep,keep
nyt_eng_19970202_0015_20:3,neg-ext-nonsubj,too_unforgiving,too,unforgiving,"Without being too unforgiving , there was plenty by which to be turned off .",nyt_eng_19970202_0015_20,3,nyt_eng_199702,I hope they were n't disgusted with us .  -RDQ-,"Northern Arizona , save for its always-magnificent field-goal shooting , was not at its best to start the game .",nyt_eng_19970202_0015_20:3_discard,discard
nyt_eng_19970202_0015_20:3,neg-ext-nonsubj,too_unforgiving,too,unforgiving,"Without being too unforgiving , there was plenty by which to be turned off .",nyt_eng_19970202_0015_20,3,nyt_eng_199702,I hope they were n't disgusted with us .  -RDQ-,"Northern Arizona , save for its always-magnificent field-goal shooting , was not at its best to start the game .",nyt_eng_19970202_0015_20:3_keep,keep
nyt_eng_19990216_0157_27:12,neg-ext-nonsubj,particularly_wet,particularly,wet,"Utah is blessed with powdery snow that is slippery without being particularly wet , a resource that it shares with very few other places .",nyt_eng_19990216_0157_27,12,nyt_eng_199902,So where can the city look for renewed growth ? Mostly to tourism _ and particularly to winter sports .,The skiing industry is sinking hundreds of millions of dollars into the slopes above Salt Lake .,nyt_eng_19990216_0157_27:12_discard,discard
nyt_eng_19990216_0157_27:12,neg-ext-nonsubj,particularly_wet,particularly,wet,"Utah is blessed with powdery snow that is slippery without being particularly wet , a resource that it shares with very few other places .",nyt_eng_19990216_0157_27,12,nyt_eng_199902,So where can the city look for renewed growth ? Mostly to tourism _ and particularly to winter sports .,The skiing industry is sinking hundreds of millions of dollars into the slopes above Salt Lake .,nyt_eng_19990216_0157_27:12_keep,keep
nyt_eng_19990216_0156_27:12,neg-ext-nonsubj,particularly_wet,particularly,wet,"Utah is blessed with powdery snow that is slippery without being particularly wet , a resource that it shares with very few other places .",nyt_eng_19990216_0156_27,12,nyt_eng_199902,So where can the city look for renewed growth ? Mostly to tourism _ and particularly to winter sports .,The skiing industry is sinking hundreds of millions of dollars into the slopes above Salt Lake .,nyt_eng_19990216_0156_27:12_discard,discard
nyt_eng_19990212_0142_27:12,neg-ext-nonsubj,particularly_wet,particularly,wet,"Utah is blessed with powdery snow that is slippery without being particularly wet , a resource that it shares with very few other places .",nyt_eng_19990212_0142_27,12,nyt_eng_199902,So where can the city look for renewed growth ? Mostly to tourism _ and particularly to winter sports .,The skiing industry is sinking hundreds of millions of dollars into the slopes above Salt Lake .,nyt_eng_19990212_0142_27:12_discard,discard
nyt_eng_19990212_0141_27:12,neg-ext-nonsubj,particularly_wet,particularly,wet,"Utah is blessed with powdery snow that is slippery without being particularly wet , a resource that it shares with very few other places .",nyt_eng_19990212_0141_27,12,nyt_eng_199902,So where can the city look for renewed growth ? Mostly to tourism _ and particularly to winter sports .,The skiing industry is sinking hundreds of millions of dollars into the slopes above Salt Lake .,nyt_eng_19990212_0141_27:12_discard,discard
nyt_eng_19990202_0069_13:29,neg-ext-nonsubj,so_aggressive,so,aggressive,"For $ 5 , you can buy quite a nice basket from the woman who made it , who will be enthusiastic about selling her wares without being so aggressive that you 're uncomfortable .",nyt_eng_19990202_0069_13,29,nyt_eng_199902,"On the street you can find an array of well-made crafts , including baskets , amber jewelry , handmade clothing , and bracelets and buttons made from woods with intricate graining .","Outside the handsomely rebuilt Island Castle in Trakai , Lithuania 's former capital , a half-hour drive from Vilnius , is a row of stalls selling dresses and sweaters crocheted from Lithuanian flax .",nyt_eng_19990202_0069_13:29_discard,discard
nyt_eng_19990202_0069_13:29,neg-ext-nonsubj,so_aggressive,so,aggressive,"For $ 5 , you can buy quite a nice basket from the woman who made it , who will be enthusiastic about selling her wares without being so aggressive that you 're uncomfortable .",nyt_eng_19990202_0069_13,29,nyt_eng_199902,"On the street you can find an array of well-made crafts , including baskets , amber jewelry , handmade clothing , and bracelets and buttons made from woods with intricate graining .","Outside the handsomely rebuilt Island Castle in Trakai , Lithuania 's former capital , a half-hour drive from Vilnius , is a row of stalls selling dresses and sweaters crocheted from Lithuanian flax .",nyt_eng_19990202_0069_13:29_keep,keep
nyt_eng_19980819_0306_23:8,neg-ext-nonsubj,even_grandiose,even,grandiose,"And without being grandiose or literary or even particularly clever with his lyrics , he sings about drugs with a squalid honesty .",nyt_eng_19980819_0306_23,8,nyt_eng_199808,"He invites the women that populate his love songs to come live with his depression , warning them that it will all end in tears anyway .","Mordant references to drugs pop up throughout the album  -COL-   -LBQ-  Fully loaded , deaf and dumb and done  -RDQ-  ;  -LBQ-  Gonna spend the day higher than high  -RDQ-  ;  -LBQ-  She shows no emotion at all \/ stares into space like a dead China doll  -RDQ-  ;  -LBQ-  It 's a chemical embrace that kicks you in the head .  -RDQ-",nyt_eng_19980819_0306_23:8_discard,discard
nyt_eng_19980819_0306_23:8,neg-ext-nonsubj,even_grandiose,even,grandiose,"And without being grandiose or literary or even particularly clever with his lyrics , he sings about drugs with a squalid honesty .",nyt_eng_19980819_0306_23,8,nyt_eng_199808,"He invites the women that populate his love songs to come live with his depression , warning them that it will all end in tears anyway .","Mordant references to drugs pop up throughout the album  -COL-   -LBQ-  Fully loaded , deaf and dumb and done  -RDQ-  ;  -LBQ-  Gonna spend the day higher than high  -RDQ-  ;  -LBQ-  She shows no emotion at all \/ stares into space like a dead China doll  -RDQ-  ;  -LBQ-  It 's a chemical embrace that kicks you in the head .  -RDQ-",nyt_eng_19980819_0306_23:8_keep,keep
nyt_eng_19980813_0225_58:19,neg-ext-nonsubj,so_graphic,so,graphic,"Asked if he could have conveyed some of the bleakness of Jerry 's addiction to heroin without being so graphic _ in one desperate scene , Jerry is shown shoving a needle directly into his neck , while his baby cries in the car beside him _ Veloz insisted that averting the camera 's gaze might have romanticized this terrible habit and made the story a mere hallucination rather than a living nightmare .",nyt_eng_19980813_0225_58,19,nyt_eng_199808,"But then David Veloz , the writer and director , did not intend it to be just a thrill ride .","-LBQ-  The earlier versions were much more brutal and in your face ,  -RDQ-  said Veloz , 36 , one of the writers of  -LBQ-  Natural Born Killers .  -RDQ-",nyt_eng_19980813_0225_58:19_discard,discard
nyt_eng_19980813_0225_58:19,neg-ext-nonsubj,so_graphic,so,graphic,"Asked if he could have conveyed some of the bleakness of Jerry 's addiction to heroin without being so graphic _ in one desperate scene , Jerry is shown shoving a needle directly into his neck , while his baby cries in the car beside him _ Veloz insisted that averting the camera 's gaze might have romanticized this terrible habit and made the story a mere hallucination rather than a living nightmare .",nyt_eng_19980813_0225_58,19,nyt_eng_199808,"But then David Veloz , the writer and director , did not intend it to be just a thrill ride .","-LBQ-  The earlier versions were much more brutal and in your face ,  -RDQ-  said Veloz , 36 , one of the writers of  -LBQ-  Natural Born Killers .  -RDQ-",nyt_eng_19980813_0225_58:19_keep,keep
nyt_eng_19980813_0156_6:3,neg-ext-nonsubj,overly_dramatic,overly,dramatic,"Without being overly dramatic , it looks like periodontal disease _ which is really an infection of the gums _ can be a major threat to our general well-being .",nyt_eng_19980813_0156_6,3,nyt_eng_199808,The evidence adds up to warrant serious consideration of the internal damage that the buildup of bacterial plaque on the teeth can cause .,"The compendium is published monthly and approved by the American Dental Association and the Academy of General Dentistry to provide continuing-education credit for dentists , including periodontists , the specialists in dental surgery who treat the gums , bones and other structures that support the teeth .",nyt_eng_19980813_0156_6:3_discard,discard
nyt_eng_19980813_0156_6:3,neg-ext-nonsubj,overly_dramatic,overly,dramatic,"Without being overly dramatic , it looks like periodontal disease _ which is really an infection of the gums _ can be a major threat to our general well-being .",nyt_eng_19980813_0156_6,3,nyt_eng_199808,The evidence adds up to warrant serious consideration of the internal damage that the buildup of bacterial plaque on the teeth can cause .,"The compendium is published monthly and approved by the American Dental Association and the Academy of General Dentistry to provide continuing-education credit for dentists , including periodontists , the specialists in dental surgery who treat the gums , bones and other structures that support the teeth .",nyt_eng_19980813_0156_6:3_keep,keep
nyt_eng_19980810_0061_17:41,neg-ext-nonsubj,quite_specific,quite,specific,"And in an era when plain speech has become endangered by the pressures of political correctness , duh and yeah right are matchless tools of savvy , winking sarcasm and skepticism  -COL-  caustic without being confrontational , incisive without being quite specific .",nyt_eng_19980810_0061_17,41,nyt_eng_199808,"Every statement and every question can be positioned on a gray scale of understatement or overstatement , stupidity or insightfulness , information saturation or yawning emptiness .","With duh , you can convey a response , throw in a whole basket full of auxiliary commentary about the question or the statement you 're responding to , and insult the speaker all at once ! As in this hypothetical exchange  -COL-",nyt_eng_19980810_0061_17:41_discard,discard
nyt_eng_19980810_0061_17:41,neg-ext-nonsubj,quite_specific,quite,specific,"And in an era when plain speech has become endangered by the pressures of political correctness , duh and yeah right are matchless tools of savvy , winking sarcasm and skepticism  -COL-  caustic without being confrontational , incisive without being quite specific .",nyt_eng_19980810_0061_17,41,nyt_eng_199808,"Every statement and every question can be positioned on a gray scale of understatement or overstatement , stupidity or insightfulness , information saturation or yawning emptiness .","With duh , you can convey a response , throw in a whole basket full of auxiliary commentary about the question or the statement you 're responding to , and insult the speaker all at once ! As in this hypothetical exchange  -COL-",nyt_eng_19980810_0061_17:41_keep,keep
nyt_eng_19980808_0056_17:41,neg-ext-nonsubj,quite_specific,quite,specific,"And in an era when plain speech has become endangered by the pressures of political correctness , duh and yeah right are matchless tools of savvy , winking sarcasm and skepticism  -COL-  caustic without being confrontational , incisive without being quite specific .",nyt_eng_19980808_0056_17,41,nyt_eng_199808,"Every statement and every question can be positioned on a gray scale of understatement or overstatement , stupidity or insightfulness , information saturation or yawning emptiness .","With duh , you can convey a response , throw in a whole basket full of auxiliary commentary about the question or the statement you 're responding to , and insult the speaker all at once ! As in this hypothetical exchange  -COL-",nyt_eng_19980808_0056_17:41_discard,discard
nyt_eng_19981030_0115_56:18,neg-ext-nonsubj,fully_aware,fully,aware,"By the time of the August 1995 decision to push for Holbrooke 's shuttle , without being fully aware of it , Washington had already committed itself to a military presence in Bosnia .",nyt_eng_19981030_0115_56,18,nyt_eng_199810,"Why , then , after two years of fecklessness , did Clinton ultimately act decisively , backing heretofore toothless diplomacy with force and American leadership ? Alas , the answer to this puzzle lies in a startling decision _ or , better , a nondecision _ that no administration should repeat .",The decision was made in so aimless a manner that almost all senior officials were caught off guard when the implications of what they had done finally sank in .,nyt_eng_19981030_0115_56:18_discard,discard
nyt_eng_19981030_0115_56:18,neg-ext-nonsubj,fully_aware,fully,aware,"By the time of the August 1995 decision to push for Holbrooke 's shuttle , without being fully aware of it , Washington had already committed itself to a military presence in Bosnia .",nyt_eng_19981030_0115_56,18,nyt_eng_199810,"Why , then , after two years of fecklessness , did Clinton ultimately act decisively , backing heretofore toothless diplomacy with force and American leadership ? Alas , the answer to this puzzle lies in a startling decision _ or , better , a nondecision _ that no administration should repeat .",The decision was made in so aimless a manner that almost all senior officials were caught off guard when the implications of what they had done finally sank in .,nyt_eng_19981030_0115_56:18_keep,keep
